	alpha	beta	gamma
0	29.19988	188.8	0.3367
1	34.753054697967215	82.87224872712228	0.10071506832599114
2	41.82021843990821	203.37923119858704	0.3055840739235939
3	29.64604283282763	128.85063774085765	0.1804229130946275
4	39.987556368500876	68.0046867613622	0.07877349502478839
5	30.71405570903374	211.24869115971055	0.42003421195000257
6	33.13157737855334	90.89510582457928	0.11325231027458832
7	44.438681017872135	83.72780640543674	0.09757597374382788
8	28.620929116742566	161.1892063871514	0.25708943157598907
9	37.21538657965586	69.50862123056153	0.08152142349550984
10	43.81826664585122	246.5037195960347	0.40249612627354525
11	29.260034437613346	132.49316080896062	0.18910594187373292
12	40.01780014378871	58.831152429373894	0.06712401907014598
13	41.61771083269398	343.64504948292864	1.3385348041503595
14	29.31645615052421	137.90304816302776	0.20004750135768984
15	38.90587472999573	72.14724291553588	0.08454324212289317
16	30.480571855681532	204.25457803508854	0.39058566596501554
17	33.211899444796565	92.71394065827934	0.11585413757617476
18	42.29148961190927	134.91532605824835	0.17329969449441054
19	29.43785818761583	135.74803137804108	0.19514764871669724
20	38.9690173346411	75.04159791871386	0.08831994201855592
21	29.63151142194554	193.48482322689904	0.35602571734057115
22	34.09245676538545	88.87903268089052	0.10970366771558153
23	38.11166590634198	253.47212064639834	0.48835310862033166
24	30.53085334923299	118.26893462557938	0.16010071763734468
25	40.382695417152206	85.48103736440345	0.10176856815400166
26	28.89000105647883	160.76438242407764	0.25499535597059697
27	36.670942063381595	80.02562528883374	0.09600055469162339
28	30.877811888869243	201.4087155262603	0.38397030460375203
29	32.805052072641324	97.12803111586756	0.12293583563220634
30	40.806106720683786	153.27334499946858	0.20720227629154378
31	29.89414500372351	128.18249251499293	0.1794171052932594
32	39.39353752864289	82.26246514448617	0.09786787811614504
33	28.92430118902094	169.254445968388	0.278153850683307
34	35.935081543357974	82.9868369832879	0.10039559059706715
35	31.113468571283452	203.04130244246676	0.4151180657400379
36	32.62443242472193	98.65218657193194	0.12544978862627443
37	40.72509616161625	148.6231983828805	0.19887547558306354
38	29.870062192346293	128.35654754451576	0.17980231638382776
39	39.5014678589316	79.77832416878529	0.0944305933898883
40	28.960411811354895	174.7980403753567	0.2949916929089352
41	35.574474130112506	82.42921804074038	0.09975950981712255
42	32.69671529643569	212.37075502081493	0.6595684068137375
43	31.600031968468087	106.709693336224	0.13902891762966804
44	41.13990311692274	104.3053438597808	0.12822377688956565
45	29.261139125856097	142.4554969599754	0.2100167357789171
46	38.209050920070986	78.72128079778659	0.09355495440211446
47	29.437934162657406	188.6423745125706	0.3386528114145326
48	34.38131587250283	88.21791976716564	0.10852924483163984
49	35.210139917104776	276.67520258150347	0.7910100283702767
50	31.110515911803187	111.47237472232027	0.14758063587478576
51	40.92167144480482	93.36177541983419	0.112389051141271
52	29.02190631227887	150.7202652156272	0.22944563695783698
53	37.49810905034333	78.44650081382976	0.09341977422309465
54	30.09679240887772	197.73968738880495	0.36819393222029473
55	33.500344084294014	92.43504686339332	0.1153157382267342
56	39.59554896285668	205.4928489365823	0.320672617339748
57	30.29151153536999	121.71270854755353	0.16662432090084703
58	40.052814159101274	83.26965289237921	0.09895890478901086
59	28.890596238294663	165.01934331911275	0.2665055621694422
60	36.304533021809554	81.27839188884114	0.09782049176207123
61	31.089068574800695	201.96387213557264	0.3957680200130121
62	32.656764069770816	98.10289624360183	0.12447149053884464
63	40.96537653868757	144.3175228252844	0.19087621586990747
64	29.807987439474136	129.74394654845725	0.18265982142510803
65	39.28799663817434	80.70519877133265	0.0957538727899555
66	28.968351846995265	173.6449594008769	0.2913191206816813
67	35.61161729315989	83.36893088762206	0.10114684796865551
68	31.897919136921878	206.45229929399744	0.5085690396622925
69	32.08170500529276	102.74750398717622	0.1320865334462662
70	41.01093864716279	123.34421612319967	0.1564424484950228
71	29.577818496159512	134.2360307937875	0.19200651291154577
72	38.90347628514258	79.66447584294384	0.09449945004810645
73	29.06728807667612	179.0185927630842	0.3077325771197852
74	35.19124873194657	84.41012746955164	0.10271391394979393
75	32.8859337586325	225.87103911428113	0.7798730812731562
76	31.58065936012524	107.05485709981352	0.13985610619861805
77	41.02657393392979	106.09322809515562	0.13043967107840596
78	29.284834336234542	141.32085364028993	0.20741227287099104
79	38.29609335446668	78.79656637317758	0.09356961930559553
80	29.370319138876997	187.23542369809297	0.33424553643260846
81	34.51558046834637	87.78326590495375	0.10783225637412787
82	34.21288216029853	267.17925000564145	0.867717743711545
83	31.29960617188907	109.52774870294787	0.14409497275524086
84	41.06730385353718	96.43902872922425	0.11656022536688676
85	29.079789518894515	148.54397684281875	0.22330366584877584
86	37.615365766583686	79.47422006755068	0.09480299472131756
87	29.708291262573738	193.12375136317678	0.3536227932770077
88	34.00114061399724	90.15081524312451	0.11157461101528458
89	37.11719450807978	263.12590416546277	0.5539545835231664
90	30.747459554914844	115.90828114318161	0.1556640561972149
91	40.50180752913341	89.11513056523555	0.10679770394613826
92	28.953712503392612	155.10072528353643	0.24011648800149304
93	37.11889097481371	79.55756342431093	0.09509075455126312
94	30.225434161950773	198.2323139259205	0.370501844871751
95	33.40074723940428	93.46955336112451	0.11685007025250019
96	39.31842792652811	207.3497719495268	0.32717473092191607
97	30.346663226882075	121.59085117027975	0.16608816852719063
98	39.889779877988055	87.85896673233204	0.10526728240582675
99	28.93464532330149	157.2584025362089	0.2457318439468142
100	36.96129437972973	79.20483835472704	0.09465653300592038
