	Tstar	V	Vin	Vni
0	2896.701520900666	233265.68884289087	182003.9071237349	51261.781719156104
1	2861.583516357355	231193.71716110333	142543.79244930547	88649.92471179803
2	2811.2372100931016	228821.32620234726	111566.50637135454	117254.81983099291
3	2749.4728262690855	226029.85428276483	87397.55640900074	138632.29787376424
4	2679.876627596934	222725.00677942557	68452.97370535565	154272.0330740701
5	2604.9546142830554	218911.56618114395	53607.35001208263	165304.2161690615
6	2526.6432262833832	214629.4347649489	41976.873340774335	172652.56142417475
7	2446.4093501280113	209938.42722622067	32877.366700936946	177061.0605252839
8	2365.4402889015064	204904.63450146487	25743.980057926838	179160.6544435382
9	2284.560792209385	199597.86509095217	20167.139633950803	179430.7254570015
10	2204.439172396252	194084.93837358872	15804.795258703316	178280.14311488555
11	2125.588319665339	188428.55765818738	12382.192779170811	176046.36487901668
12	2048.3609868353624	182684.79995311296	9694.292855152538	172990.50709796054
13	1972.9944899987277	176902.1669372671	7586.8490713835645	169315.31786588364
14	1899.654418444948	171121.8531792708	5937.782081251772	165184.07109801917
15	1828.4557687392644	165378.46053975384	4648.17456908344	160730.28597067052
16	1759.470525218128	159700.70134195752	3639.0589381672403	156061.6424037904
17	1692.733678362206	154111.9906106259	2848.8665186071225	151263.12409201887
18	1628.251194749482	148631.00293526024	2230.0269542490855	146400.9759810113
19	1566.0080112473368	143272.25735439625	1745.5394905159912	141526.7178638804
20	1505.974117201767	138046.71803995597	1366.3479327323253	136680.3701072238
21	1448.108607503371	132962.36111042023	1069.5749431586237	131892.78616726174
22	1392.3625186553486	128024.67279902908	837.2723838361708	127187.40041519304
23	1338.68109141851	123237.07468258716	655.4142550702142	122581.6604275171
24	1287.0056598940043	118601.28789889287	513.0473310857413	118088.24056780727
25	1237.2751589169247	114117.64773344868	401.6034086177479	113716.04432483108
26	1189.42725975173	109785.37411504875	314.3695521519669	109471.00456289691
27	1143.399207102171	105602.80076139429	246.08581644095474	105356.71494495346
28	1099.1284438539844	101567.56648853171	192.63402682242852	101374.93246170941
29	1056.55308450182	97676.77363728039	150.7918778672939	97525.98175941322
30	1015.6122713482727	93927.11885253622	118.03796526310487	93809.08088727325
31	976.2464351442583	90315.00072392006	92.39862215571677	90222.60210176447
32	938.3974790946055	86836.6079010433	72.32858117460245	86764.27931986883
33	902.0089037849112	83487.9906920941	56.618041895649355	83431.37265019858
34	867.0258875443079	80265.11879746467	44.319992389688984	80220.79880507512
35	833.3953330575905	77163.92753104269	34.69318819365665	77129.23434284916
36	801.0658881125676	74180.35455387887	27.15742456981052	74153.19712930918
37	769.98794651359	71310.36881228106	21.258518978529597	71289.11029330266
38	740.1136339848996	68549.99308053657	16.640928581325724	68533.35215195538
39	711.3967829244091	65895.32127214552	13.026332702509626	65882.29493944313
40	683.7928990220188	63342.531491266804	10.196866737252515	63332.33462452968
41	657.259122051241	60887.89563321854	7.981991604317463	60879.913641614345
42	631.754182600351	58527.786202262854	6.248212201734433	58521.537990061246
43	607.2383561049629	56258.680895183155	4.891029608051797	56253.789865575236
44	583.6734152356759	54077.16539949806	3.8286426726171117	54073.33675682558
45	561.0225814511674	51979.93477316283	2.997018231647359	51976.93775493132
46	539.2504763333839	49963.79370510783	2.3460319675034524	49961.44767314048
47	518.323073169293	48025.65590017619	1.8364472459183554	48023.819452930424
48	498.20764912590926	46162.5427859344	1.4375500944062396	46161.10523584014
49	478.8727382745568	44371.58170093452	1.1252979350078853	44370.45640299967
50	460.2880877542448	42650.00379385142	0.8809368586962416	42649.122856992886
51	442.4246107759736	40995.14147276612	0.6897614410709441	40994.45171132521
