	A	E	G	R
0	1.0	0.0	100000000.0	0.0
1	2.8333639290518398	3765.242221496074	1372839.044194005	880.7923521433089
2	2.4916540225366273	5967.992318218186	2300173.8137688213	1556.6525053455398
3	2.4707895671073157	7248.585354360902	2843126.9641886265	2041.1834613550077
4	2.583192168383267	8186.56717112375	3229525.609990739	2447.372074824518
5	2.7557569319253226	9010.808861415147	3562143.0119507536	2831.8547201152223
6	2.9584476805741873	9814.208444716898	3883541.1484554517	3223.250854063647
7	3.1782528825221057	10632.862508981936	4209692.687751807	3636.568369202346
8	3.4099448500536105	11480.572412517618	4547158.802206885	4080.5557420803493
9	3.6503916823395226	12360.648409259997	4897430.320983832	4560.440313814266
10	3.897397241761275	13272.291555573862	5260394.531481892	5079.73463984034
11	4.149172696891663	14212.574329484532	5634990.81991459	5640.202033584492
12	4.403962635304049	15177.457460599155	6019671.207050847	6242.5733071730165
13	4.659631790987069	16161.08037311874	6412142.199883697	6886.497259330948
14	4.914122164915317	17157.05353602989	6809892.840536341	7570.286053240787
15	5.165328040885758	18158.19437906783	7210076.751064158	8290.867150573655
16	5.411151235772213	19156.99204733124	7609703.30963857	9043.99379703807
17	5.649564901408261	20145.69627376239	8005688.186874287	9824.278581459119
18	5.878692576520263	21116.522615660047	8394916.853523696	10625.319585385301
19	6.096885046487828	22061.91287442061	8774337.448191378	11439.759597615952
20	6.302749000295831	22974.80306417411	9141106.157629801	12259.687019861762
21	6.495181073240979	23848.87164126244	9492673.574948242	13076.955651769427
22	6.673425106322801	24678.63570746653	9826759.857375603	13883.333174114372
23	6.837069745302798	25459.640789094334	10141535.397093024	14670.893075078915
24	6.985991812936766	26188.60430974878	10435713.950316705	15432.354537468671
25	7.120377010515761	26863.390219558012	10708277.088601021	16161.253943504313
26	7.24070766839419	27482.969879684108	10958681.077808099	16852.184792198732
27	7.347610673462703	28047.427045219185	11187234.77695338	17500.943954062735
28	7.441858901788029	28557.813126969402	11394129.676516602	18104.47609921172
29	7.524493550320818	29015.945481371928	11579500.568192953	18660.96188571334
30	7.596474643423374	29424.370302682833	11745356.042055685	19169.864279303343
31	7.658622523790564	29786.109316317557	11892577.086253447	19631.38591092183
32	7.712312056932141	30104.39652898765	12021488.084891742	20046.598033471124
33	7.758261284378582	30383.087023619602	12135585.320802858	20418.03852964515
34	7.797250040887894	30625.50071504754	12233070.454703191	20747.310069250318
35	7.830906436950327	30835.423554839246	12320494.214487787	21037.677363979812
36	7.857201505980181	31015.840145555	12390957.34533741	21294.10711153342
37	7.880091401652722	31168.152744426676	12458316.484041376	21514.2529350348
38	7.900161942114014	31298.70161977302	12503096.782150386	21704.407159428643
39	7.9245104212912265	31414.396387612862	12563549.997724667	21865.55286730584
40	7.94276460892902	31522.24712971702	12584910.274153747	22014.041308749493
41	7.960577509245963	31618.77092471596	12633091.136651993	22146.67097134432
42	7.964827572270908	31694.909324711072	12672237.98234198	22265.386130551407
43	7.971179800208145	31754.049946620362	12694028.207193475	22360.965650497772
44	7.976138337723271	31800.792266133976	12713111.812013594	22439.151204303955
45	7.980617109402239	31838.365142172992	12728550.48699205	22502.99387421459
46	7.984362491780428	31868.896495570436	12741073.485786306	22555.229244616356
47	7.987419926707533	31893.785942705596	12751288.688905284	22597.799018830945
48	7.989929216237489	31914.090057100413	12759616.812758459	22632.661256152
49	7.991973583985155	31930.66190488204	12766416.410614729	22661.22486893498
50	7.993638582991247	31944.182714572296	12771963.175133256	22684.59831799577
51	7.994993581423925	31955.209919324978	12776487.928669391	22703.71489392186
52	7.996090250892037	31964.164692993225	12780161.824055847	22719.281505819497
53	7.996975975911617	31971.46069267498	12783156.96038006	22732.01294067509
