	A	I1	I2	S
0	1800.0	5400.0	4500.0	15300.0
1	4663.201997976158	17163.117996066303	3500.403028708933	191.40026566691222
2	5109.227496508924	14455.974712126233	2756.774004386627	227.16196154351465
3	4731.128362881071	12568.627584751015	2189.4820849105568	261.38995251932266
4	4225.378266649406	11253.157368060121	1759.0692741595813	292.226623540818
5	3777.373859335418	10339.012310856286	1434.3022117882629	318.4868679296792
6	3429.4826057969335	9705.017404950686	1190.3460124490146	339.61620958297584
7	3172.900069553038	9265.112121061593	1007.6264282070879	355.93236325221585
8	2986.9526020085154	8959.357435514234	871.4146276169859	370.1373710838979
9	2853.9037216258284	8751.603951159626	770.2173994035028	377.49212872557604
10	2759.2964975572872	8606.819887860427	695.2180562188992	384.3942812731139
11	2692.3653095763925	8507.192261246595	639.813460050791	389.2269167539875
12	2644.7422491113052	8438.1496719328	598.766335228836	392.6175055554517
13	2611.1538779575085	8390.894460123889	568.6135134209258	394.90868566976275
14	2587.4206832413474	8358.384516423988	546.4577999263394	396.5191510999809
15	2571.1098261503016	8336.756028316957	530.5421635988275	397.59834839739995
16	2560.106755383585	8322.714987457312	519.2642498001122	398.3044247280448
17	2552.58106084033	8313.444096438154	511.20720796479753	398.7838740448668
18	2546.9096860601203	8306.503232044193	505.0868470639587	399.13421469630697
19	2542.479454414852	8301.061234439136	500.32893310206373	399.3925658250582
20	2539.1939007400015	8297.068514920506	496.7497013828711	399.58299700652816
21	2536.918301098406	8294.39292762478	494.1735318590926	399.719401939834
22	2535.382228834023	8292.672223150947	492.3515818930693	399.8091158142914
23	2534.317134695071	8291.525057035038	491.04550276644255	399.8668965375956
24	2533.5501893521214	8290.71187062299	490.0902833282371	399.90801645700554
25	2532.994109975268	8290.129430047362	489.3889710483716	399.93774713447027
26	2532.599409129235	8289.727825716122	488.87993078614323	399.95745526365056
27	2532.325090973983	8289.459891744478	488.51485966178257	399.9706991796316
28	2532.1346171052933	8289.280975649686	488.25364086690394	399.98018903869814
29	2532.000408768374	8289.158976066414	488.0656790741517	399.9865156058902
