time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.55058691598	1.60369939579	4.9841744368700006e-05	3.03526599518	3.03526599518	0.877445711539	0.122554288461	5.0	14.9999045726	9.542741592520001e-05	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.9989230822399999	0.0010769177598	0.21325460372	0.856160337815	0.00034619817080800005	0.0173054365774	1.10117373739	0.29999953587	4.64130164839e-07	0.0	0.0428079065081	0.00436660368455	0.0721269955858	0.21831121062199998
900.0.	0.349540080318938	1.609615834367464	5.4395851139422346e-05	3.922173827219912	3.312612313491568	0.860651842349325	0.13934815765067302	3.6294580450893053	14.999895407135867	0.000104592880062	0.001106981686823	4.981466854887476e-05	1.192257203606941e-09	2.9640280926117913e-05	2.938408435302761e-08	1.670412726510969e-07	0.017501139725736	0.008829869119026001	0.9987955047312501	0.0012044952685490002	0.23929343580441	0.6986097439310031	0.00063108648858	0.031549705634146004	0.69908032827719	0.29999814092791105	1.859072252772288e-06	1.9022213976341564e-05	0.034930227023776	0.008000606071843	0.19691653953350702	0.39997079398253504
1800.0.	0.024692333127681	1.816867416245124	0.00014204959121500002	16.104717053009665	8.650668228662274	0.821328096266262	0.178671903733736	2.634593137767789	14.999870881803192	0.000129118212731	0.000746048352236	3.357325985351932e-05	2.274434814871631e-09	0.00011779049990900001	5.6723058095376244e-08	3.279073284349747e-07	0.033752269785985	0.017143379140324003	0.9985082456437621	0.001491754356037	0.37636413331446605	0.36737371642145805	0.0036125918937000004	0.180627293411651	0.049384662809997	0.299996874195589	3.125804575338147e-06	5.3843968872812565e-05	0.018368477274201	0.012027750256605001	0.20069876028751102	0.601330429841976
2700.0.	0.023751758521027	3.529719059354219	0.000555041474868	50.462355695657315	33.80122770898073	0.781964792202201	0.218035207797797	1.912429050237814	14.999845587018413	0.0001544129975	0.000247966020958	1.1159929073964171e-05	2.521757017377036e-09	0.00023943710741500002	8.161684276723403e-08	4.768623132646114e-07	0.048549319707856003	0.024838253419407003	0.998234842608484	0.001765157391316	0.62007287583138	0.169553791393024	0.007574871368008	0.37873977255352204	0.04750340333387	0.299996583903869	3.416096294940336e-06	0.00017961405003900002	0.008477547826583	0.009865116478331	0.11902533839900901	0.49322309947226306
3600.0.	0.10168759100901201	7.6428798513984635	0.000893472091215	55.49301371935928	54.410742971340504	0.793387119711037	0.20661288028896002	1.388216199242466	14.999850930223545	0.00014906979235500002	1.225468188529622e-05	5.523622996365568e-07	5.705823321735287e-10	0.00029700601432300003	1.037806622026872e-07	6.120422646221514e-07	0.061723074744236	0.031818280741419	0.998349655041126	0.0016503449586730001	0.7541810857706991	0.333276310757384	0.004767427423999	0.23836516995401402	0.203374804274903	0.299998867782834	1.1322173301601378e-06	0.0008223268406910001	0.016663629556619	0.00624620332177	0.11032261677393601	0.312288854564639
4500.0.	0.262825326704802	11.06392305376466	0.000613966031009	23.629722626850622	37.389119871096916	0.8225195388445831	0.17748046115541502	1.007694489594823	14.999871823884796	0.000128176131098	4.369155751276225e-06	1.9747908454763992e-07	4.604330463095539e-10	0.000298931958921	1.230339130019699e-07	7.319463902526981e-07	0.073166299693281	0.038006335617533006	0.9985717529898791	0.0014282470099210001	0.652717501715064	0.5503094717401871	0.0012519075783190001	0.06259312201729901	0.525650358735248	0.299998996956784	1.003043380527298e-06	0.0018612247062600002	0.027515301225906	0.0053791835016420006	0.12175365819924501	0.26893169754567303
5400.0.	0.417178479707688	11.575670688658006	0.00028432232204500004	9.949877930242737	17.314559493632864	0.837816456059142	0.16218354394085602	0.731476973766487	14.999881940766937	0.00011805924894900001	2.6949437303865437e-06	1.221380706838332e-07	4.5356635914827423e-10	0.00029934085585200005	1.39333267747604e-07	8.356836792187828e-07	0.08285339798817601	0.043357095204449005	0.9986760467877851	0.001323953212014	0.536373635426826	0.617815122089378	0.000702518801722	0.035123362143893	0.8343566995909071	0.29999900499825605	9.950019078923482e-07	0.0029724942760200003	0.030890583659722002	0.00584249584482	0.1395086359888	0.292094816382923
6300.0.	0.54776953245432	10.569731135953733	0.000140374207097	5.774764736504591	8.548472623726369	0.8456207718484021	0.15437922815159702	0.5309729969533861	14.999886560558327	0.00011343945757500001	1.940732855792957e-06	8.819829754777164e-08	4.515436334331016e-10	0.00029952505804100004	1.527813744512481e-07	9.231386235433918e-07	0.090845552712913	0.047865485935657	0.9987236219793901	0.0012763780204090001	0.459977973517306	0.6471579978116091	0.00051430116058	0.02571193292594	1.095538830363057	0.29999900736657703	9.926335874503738e-07	0.004109262315104	0.032357726287762005	0.006381824295808001	0.14859034157015702	0.319060020555518
7200.0.	0.6504701160669131	9.199278807186683	8.707042114198453e-05	4.260636485969292	5.302403420847701	0.84958794072258	0.15041205927741902	0.38542884273461403	14.999888661596247	0.000111338419676	1.519910251448595e-06	6.926122403409086e-08	4.507026522877472e-10	0.000299627836093	1.636077755565402e-07	9.949955560193473e-07	0.097279353873245	0.051567769304126	0.998745254969963	0.001254745029837	0.414670629776321	0.6608256536503011	0.00042568988430500003	0.021280996881396	1.300940020378673	0.299999008351159	9.916490052749896e-07	0.00523723512949	0.033041108423782	0.006779570671981001	0.153323085237628	0.33894672049352403
8100.0.	0.724341507397097	7.8839313451962045	6.613248416081949e-05	3.5877473247941483	4.027333375118533	0.85160291383756	0.14839708616243802	0.27977956261319803	14.99988961695998	0.00011038305595000001	1.256411258190583e-06	5.740377230967501e-08	4.502838706315682e-10	0.000299692190735	1.7212925093230068e-07	1.052612057880079e-06	0.102343205486772	0.054534839740734004	0.9987550927180731	0.0012449072817260001	0.38897141437715005	0.667352284524475	0.00037921214363200004	0.0189568881229	1.448682824469774	0.29999900884143105	9.911587331936534e-07	0.006329719649122	0.033367439639399005	0.007033809709302	0.155938956902988	0.35165835489892605
9000.0.	0.769723108509191	6.735983942809187	5.6825344552116085e-05	3.254108251900605	3.46055037208661	0.852626664239096	0.147373335760902	0.203089636710641	14.999890052099566	0.00010994791635800002	1.0789274156852318e-06	4.9417018615761425e-08	4.5005033434880445e-10	0.000299735537778	1.7870302711982838e-07	1.0977887658287278e-06	0.10624950720102301	0.056860236549213	0.9987595748816591	0.00124042511814	0.374786257486087	0.670459878411353	0.00035535963936100004	0.017764138571397	1.5394460470837061	0.299999009114823	9.908853405501482e-07	0.007367137306669	0.033522819207038	0.0071847748969190006	0.15736683708998	0.35920645334072904
