time	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
32.0.300000000000004.0	5.545278691558223	1.436684779777728	0.5705617418926561	4.0029383410906	0.300157144562542	0.050673220236370005	0.513622210459555	0.052885834426190007	0.5368748660766021	0.073730107559116	0.029384083331439003	0.09455988130232101	0.7103921694612141	123.10076250819029	1.192382799252463	0.7457527007285231	0.582180266038651	0.008873257411813001	0.005062162889207001
34.0.2.0	6.42062038972047	1.81916389071781	0.4417571841912	2.453788759519309	0.11498654086313301	0.070989259787071	0.048460775017217	0.025682969935114004	0.781555252796148	0.11375660439161901	0.028588556373571	0.10705660037867501	1.164988435820059	122.09800891756352	1.248561758648545	0.7465118921105851	0.859034003893209	0.011578177189760001	0.006408477799577
36.0.1.0	7.241898844000707	2.272261584236823	0.7209423268531041	1.380942531070364	0.15312099148001102	0.08624673477721301	0.058668775360086	0.047518874237928006	1.156639934881259	0.20155940941465	0.053829525728893005	0.11927105959602101	1.618318280880626	122.15832794935952	1.724617971316651	0.746788961063037	1.372018811016128	0.018557516073094003	0.010462861710112
38.0.	8.00683621707464	2.716949573551272	1.100185156963813	1.030605100091571	0.21809423255263502	0.096340942159023	0.087350189022528	0.09473296908315201	1.507328557195611	0.319278990157064	0.09375033173839101	0.128980576694042	2.001473593852684	124.20115304242411	2.253050355457543	0.7470306490866621	1.8901193661322062	0.025592644471114003	0.014699879930810001
39.0.900000000000006.0	8.701161323373602	3.122341564012758	1.535482188589358	1.146219470539407	0.291777568940841	0.10284462975390501	0.12273745123313601	0.171413614342834	1.814847851212063	0.466705648548753	0.153491063926734	0.136345828570334	2.2953857459316502	128.22194364648666	2.760010606981931	0.7474512720057801	2.376463259506306	0.031800930106218005	0.018553254305643002
41.0.800000000000004.0	9.287001408302864	3.4630799511316033	2.00169097430382	1.4854298896419151	0.374537195281879	0.106571391975112	0.165679437008975	0.291139343940765	2.079272581485351	0.6443136558672721	0.24222718481795003	0.141704506276216	2.481658521650723	134.0257655589265	3.227642840757275	0.7481054444578481	2.821452477449947	0.036852762124779004	0.021770772061549003
43.0.7.0	9.685208991106588	3.7067913269999533	2.475546479790277	1.944718782275225	0.469863747986333	0.10790479800422201	0.21900651745378702	0.471829717286157	2.302344484448955	0.849567854255848	0.371646132833478	0.14520690752207802	2.545613719652917	141.37297590274915	3.649265179799172	0.7489639611228721	3.22025611952592	0.040640189624844	0.024235485042260002
45.0.6.0	9.767925025353755	3.8062492908684042	2.9369826712597193	2.4801575221214662	0.585576982055772	0.106765782652478	0.288476199215475	0.727034252587588	2.483164484217123	1.074699570197812	0.552264400921557	0.14671021230140102	2.469482385660681	150.00809028607105	4.017983341107892	0.7499636707935151	3.565832980642168	0.043167791565882005	0.025912133397291003
47.0.5.0	9.404491839032547	3.702650845758661	3.364323750132865	3.065429486464405	0.7364395124509541	0.10244784423057701	0.385105202908932	1.04180105370226	2.613607448095594	1.301483915946715	0.784519165252737	0.14570064183363302	2.230423148254782	159.64834813429715	4.318222784076479	0.7510355092023301	3.841107846050033	0.044429872172594004	0.026773728547301003
49.0.400000000000006.0	8.56578263574965	3.358609982861535	3.720374679207639	3.678990496941926	0.9443474495160621	0.09363095138545101	0.5274464506385861	1.3365072273126	2.667920611438705	1.4864319363294412	1.041622501977468	0.14133150072403702	1.826766896823913	169.92900863367248	4.509748371643051	0.7521166943291011	4.00202194299378	0.044227165710302004	0.026684061115909003
51.0.300000000000004.0	7.38446635902262	2.808642253632279	3.9137403657927683	4.29584544194661	1.217283354969514	0.07932627899837001	0.7361987104722251	1.448025700807962	2.577744150944951	1.5250765932356112	1.236421754312594	0.13267028393205102	1.329956677713478	180.2569059749066	4.490276622121192	0.7531513567261771	3.937141181419776	0.041808159846034004	0.025173123470653
53.0.2.0	6.150537072095608	2.182774713457884	3.71448515811496	4.870371890168368	1.455288123032581	0.061771789446542005	1.000709486978141	1.192941922977813	2.203810920258675	1.207444007587079	1.165619503913423	0.11954296030818301	0.8902710190744471	189.49305695361718	4.047731286700015	0.7540812142985851	3.417017186611596	0.035414799618549	0.021175525083232002
55.0.1.0	5.499318070577196	1.704264298490145	2.772826469683765	5.285652537654194	1.3164426023160831	0.04875067088170101	1.195489441799051	0.5902908894448611	1.475480333737809	0.48003131651582903	0.593194259933383	0.10561114377499801	0.646489954265214	195.7355540528036	3.025716019096636	0.7548310719444561	2.28385521697117	0.023687368091834003	0.013975110680481
57.0.00000000000001.0	6.095654845928592	1.6665299934585591	1.314818934522553	5.214669372324415	0.626758402542521	0.051828638016595006	0.945433861599378	0.14833013208938	0.8511175189284651	0.14184327518140702	0.08077262965210101	0.10298865765753301	0.7260503177109751	197.54572470684718	1.9375846429189751	0.7553195493365971	1.1647091197056971	0.011736822697697	0.006771528409027
58.0.900000000000006.0	6.933278223359779	1.996760963308161	0.6870353701489951	4.284213464952578	0.215256389227301	0.07102055868305601	0.179114324372824	0.056063934909317006	0.893656209837808	0.138738013174732	0.037987139409384	0.112264951027518	1.168922026826897	196.4608284727902	1.6982372853663912	0.7555339061353411	1.067156787147371	0.009508262885195	0.005298323677547
60.0.800000000000004.0	7.72460974204622	2.45864591828563	0.8648766453017811	3.2471201306724042	0.18633632771601602	0.088311568773729	0.075432546806995	0.064497146031209	1.2306071674581611	0.22315599258942	0.06101556803497501	0.12352124426192701	1.69687321916441	195.57096195881795	2.049071375031595	0.755582327348706	1.5085112444539641	0.013231593541544	0.007393777852523001
62.0.7.0	8.46039135406379	2.924159777086942	1.261410483531661	2.682952382065982	0.24538639907382	0.09917811296414601	0.10043555062060801	0.11995224109579401	1.579593294298991	0.348875745347685	0.104518878061643	0.132827237360599	2.129913857161942	196.28081247209147	2.5345018063787883	0.755602735865034	2.023078726304675	0.017936951272797	0.010146910309540002
64.0.60000000000001.0	9.12037179684323	3.335763404030752	1.73014195374322	2.5534351719443418	0.321969928060065	0.10548870497156101	0.137963657944378	0.21676616366098503	1.887781737120307	0.508780578229438	0.17192714452995703	0.13971321245954302	2.431741489914356	198.81087254032923	3.018957682996312	0.7556819964789441	2.512493169161686	0.022404634999725	0.012821848728479001
66.0.5.0	9.654860909441055	3.662446127386856	2.224620311294247	2.719961440763676	0.41057838137490504	0.10862109915633301	0.18513407462560602	0.370479056060571	2.150641259972825	0.7010655262937521	0.273382804701513	0.144493305124365	2.594665417897178	203.04383266924813	3.46918315320882	0.755854961692434	2.957814182195409	0.026296292473490003	0.015197645550168
68.0.4.0	9.964582211527931	3.869312990164484	2.71781007570685	3.072868095416365	0.51533031993786	0.10914759848994601	0.24530463125281401	0.602605593005036	2.369483698890478	0.921430650551169	0.421743889245336	0.14733104913896	2.613055698223008	208.7725254552997	3.87389739714482	0.7561238634538261	3.352746639971879	0.029475954729741002	0.017171864015115
70.0.30000000000001.0	9.903106480845128	3.904774134946618	3.188748798139604	3.541463977130875	0.646515302751389	0.106945356999515	0.32614039009425905	0.9230019221653991	2.542574846930131	1.159527128015403	0.626941047108037	0.148022611943134	2.473695139913013	215.75405515202232	4.223085421526827	0.7564737886959341	3.688627737585879	0.031864267425023005	0.018677938586993
72.0.2.0	9.351401023440323	3.710730841439089	3.613506636152157	4.080676740235894	0.823169300729737	0.101114490030865	0.4421359463087	1.295907187944228	2.658502117630261	1.39140623096521	0.8842690048455201	0.14593980397084402	2.159689830777528	223.6990662157207	4.495397860893441	0.7568820512138951	3.943088353657948	0.033339683145108004	0.01962750636465
74.0.10000000000001.0	8.330720322532002	3.267671447716981	3.944715417651896	4.65760746553892	1.070596656866104	0.090196794897498	0.6162223775366481	1.601812977369504	2.681520193894852	1.558627289059429	1.15253083646665	0.14013045333562701	1.690422628432772	232.19901647324122	4.635468429379596	0.7573224706750981	4.056246454862735	0.033561195341777005	0.019803275210076
76.0.	7.028210345097386	2.643917244191142	4.055206372546508	5.23787028850233	1.381046914117549	0.07377791152535801	0.8678589591882411	1.636408371706137	2.518462132016917	1.520496870601896	1.3105582402941591	0.129676299066622	1.173521131910427	240.52632054616333	4.503839660746666	0.7577647075525651	3.876877198441813	0.031584956868586	0.018629359481397
77.0.9.0	5.8002192322662065	2.002812661835372	3.639728214796632	5.7589580529713835	1.574796174492092	0.055952891078769	1.163164296738425	1.221972916424441	2.00882743332168	1.0314363279079939	1.098455657782334	0.114931252346105	0.772140262644164	247.2512994043538	3.849674970118498	0.7581675867817711	3.135524186771219	0.025594901482585003	0.015027698142383002
79.0.80000000000001.0	5.47508161741894	1.605296881812875	2.374344097108836	6.054329899930048	1.219463802506045	0.0460258660138	1.3092745179457301	0.488084915362949	1.19121310177004	0.29382069777957903	0.384520801401641	0.10200966957122401	0.6036524815781651	250.2693570261834	2.637980014209128	0.758471510359477	1.820017430226281	0.015209206634309	0.008852594614012001
81.0.7.0	6.254429119228315	1.698983793898862	0.9296997512300521	5.667686564260588	0.43142031084534105	0.055420856825988005	0.813302926009931	0.098775008168709	0.7368926106001971	0.11132052121605202	0.043521360724115006	0.10375844339756801	0.8035673079907281	248.73043417645073	1.679478390229085	0.758617129930616	0.9213313708761971	0.007208207392324001	0.004088994123447
83.0.60000000000001.0	7.086277910407395	2.088902097400652	0.643805582731317	4.452045442979595	0.17309416140032202	0.076108837220901	0.094974659426746	0.047216085894475006	0.9405399108605851	0.14793632793497402	0.038924273085075005	0.11466637225022301	1.308503729368316	245.15547590697787	1.684648789297039	0.758606265534095	1.102892314069315	0.007802061282623	0.004308929733754001
85.0.5.0	7.867982820403619	2.562571582493134	0.9338798888303691	3.433824654202271	0.19283338615571902	0.09161708755375	0.07672808251179901	0.072021235810828	1.306146716963574	0.246319464162867	0.068181296864948	0.12576114126413102	1.8178676583052011	242.47844221612922	2.116954513825868	0.7585176958846651	1.606695657022999	0.011480240289348001	0.006391560315804
87.0.4.0	8.590984684746278	3.01643518587967	1.36698505703832	2.937038823705545	0.261906503200168	0.10097219825238601	0.10796092227216601	0.13786234803309702	1.650536720061551	0.38075172342691205	0.11675926489738402	0.134477084024308	2.210653953926328	241.64945852356635	2.617846481196481	0.758434069501543	2.125892986130836	0.015507582933758	0.008731647630696001
89.0.30000000000001.0	9.230323700251923	3.4068763920700382	1.85214977464593	2.85232003488969	0.343834004096682	0.10625202859678201	0.149026363667695	0.24720591744961	1.9484010034965822	0.5478130429212781	0.190651939212363	0.140810345533039	2.469440956922403	242.7246520387269	3.099787349061004	0.758403456152822	2.60722673842971	0.019291175181740002	0.010971752287991
91.0.2.0	9.727602450663863	3.705654916013534	2.3525020079331522	3.041677598286978	0.43783831650706806	0.10859815502137	0.200151076304656	0.41827920352143705	2.19999514501219	0.7455578396646281	0.300715825761361	0.145107614002842	2.589843042217093	245.53684143244058	3.541255352372084	0.758444603311424	3.040405473666116	0.022629773461371003	0.012981245698212001
93.0.10000000000001.0	9.973031052678985	3.8762873864056253	2.843611155284628	3.404327397837503	0.549513108660816	0.10841856386115901	0.265730401102145	0.671611433896468	2.4069667218044293	0.9684097613079591	0.45925106079346306	0.14747042254699202	2.56725851954824	249.85919875779166	3.933554551741444	0.7585582925179051	3.420424253470817	0.025416288928679	0.014683363953559
95.0.	9.820486681861265	3.8657035886448012	3.304921730928823	3.875086537257519	0.690628830176448	0.10543423460853701	0.35466228242165604	1.009276288169242	2.566234601638055	1.203524949062777	0.6733296994186031	0.147613193601174	2.38854172178061	255.4344994222377	4.265717276805802	0.7587353854008351	3.736972231512864	0.027559299310536002	0.01601109195849
96.0.9.0	9.176543834338425	3.621753621797124	3.7095943466884362	4.411089511648135	0.881496636297559	0.098619383651873	0.483025167375262	1.37889866524473	2.662741893153724	1.421374283190371	0.931492516293104	0.14484689211103102	2.042089627033959	261.95059061183997	4.511606791145584	0.758961428199404	3.962203519973023	0.028898343359568004	0.016857817388194002
98.0.80000000000001.0	8.100606465526536	3.141987123179444	3.99906161640413	4.979189798959203	1.143664670463112	0.086632024813395	0.673825549806465	1.64123974764252	2.652214167298855	1.55081656431771	1.179042093745104	0.138233538572915	1.5633120357653252	268.94799487155404	4.60358558140524	0.7592183139237221	4.022790492662676	0.029023445773516003	0.016969943573745
100.0.7.0	6.811629169904042	2.514971260933415	4.017494449372264	5.541094186872449	1.444077989948004	0.06984134157006	0.9387070967524591	1.588570652981978	2.428019936204061	1.429811398278765	1.270555833828118	0.127063068086148	1.074284217175668	275.5880530681617	4.3813946410964615	0.7594825379308511	3.745082926095704	0.026915030945215003	0.015734696136128
102.0.60000000000001.0	5.733840791677858	1.919886412548459	3.435696899427763	6.021340866340036	1.5458844550336681	0.053501101253861004	1.218836684612643	1.086407638490999	1.847608463108958	0.841944470023494	0.9370899953403801	0.112495315882254	0.7276736898424161	280.2999384552557	3.611963604589712	0.759719211958083	2.880817242544869	0.020978968821376003	0.012218254303243001
104.0.50000000000001.0	5.7664673873924315	1.639093021634145	2.05760645455923	6.217165283177832	1.046993248284823	0.047468450010198004	1.270205038441107	0.371545734421708	1.069753163233656	0.22443948991018403	0.23998173465313002	0.10274423676015101	0.634105384454511	281.1311834133937	2.414720706582629	0.75987861716529	1.595620234126014	0.011866215193783001	0.006858225045908
106.0.4.0	6.590511975378467	1.827692489703936	0.8406347649599961	5.658579361268882	0.34371566079514504	0.061126819243065005	0.612468826435378	0.083590089532318	0.7943846887986321	0.12066993278788501	0.038821136833432	0.10761101654232201	0.9279340934397311	277.97769119207175	1.7056574276142822	0.7599189523263611	0.9781695549978181	0.006607111518622	0.0037076970168990002
108.0.30000000000001.0	7.402790123736377	2.250901088255868	0.7419561558362471	4.489970079619898	0.18018284914141902	0.08116352643936	0.083005312314665	0.05438579066559401	1.058830772487401	0.17617473674952802	0.046968392202993	0.118732519984918	1.459729359629109	273.7180702578968	1.857909515449247	0.759854507424056	1.271905196669004	0.008085216006833	0.004468864773136
110.0.2.0	8.163929141536558	2.728051124280251	1.078457034020783	3.631269166882267	0.21705004927833602	0.09502682001152801	0.087570162535632	0.09119132090667001	1.419822385560026	0.285349885286	0.08142775969158601	0.129120214622643	1.953129987603389	270.71334773523927	2.311966225898261	0.759749157070125	1.7817131086735292	0.011519617373609	0.006421322512152001
112.0.10000000000001.0	8.861348455182323	3.169949234793868	1.5331757171706961	3.252652103991049	0.28953236138952504	0.10316817582722801	0.121517090341153	0.17040420000022602	1.750533901440242	0.43035939463481604	0.137013249011663	0.137065601033409	2.315932869830717	269.5926321330604	2.804732666631589	0.7596602067964141	2.290038482310335	0.015133896563350001	0.00852119506059
114.0.00000000000001.0	9.461249942383084	3.537607514665332	2.029792622442488	3.237274765114183	0.374960880106043	0.107524462463569	0.165527836229164	0.300098949527831	2.034750602503733	0.608350671532861	0.22140717715869102	0.14272407815867502	2.536668865978083	270.33909941957506	3.272387672897413	0.759619115806988	2.757635773822978	0.01850772899915	0.010514445365118
115.0.9.0	9.889413804667916	3.8011287807152803	2.533651918633929	3.4634329625864693	0.47435241459191	0.109064748860677	0.221019774846122	0.501141900695736	2.273312717057742	0.8163125418923101	0.346472859986095	0.146392704816826	2.6132062218565713	272.77086829264783	3.697645614421221	0.7596373544602241	3.175815896518055	0.021481255774189002	0.012297451601589002
117.0.80000000000001.0	10.017967049568952	3.91874771743004	3.021346733934461	3.8441941975962273	0.595028901543322	0.10802380530790301	0.29365851698398804	0.791848871735767	2.466751401611064	1.046754316161578	0.524043248716764	0.148067728148834	2.54017807145002	276.6563057194641	4.071456614744962	0.759714249027655	3.538401629199	0.023957756869889	0.013802645244005
119.0.7.0	9.703006697160223	3.833889744186541	3.47152375231353	4.3221653986051525	0.7516249399676811	0.10389401553567201	0.394584382945918	1.160628473837176	2.6091827324813153	1.282878295999978	0.75725576174648	0.147331241943433	2.303294106259375	281.727942772187	4.37934571827872	0.759842229479724	3.831060696558846	0.025832951765500003	0.014958340748236001
121.0.60000000000001.0	8.893054885003274	3.504448802061747	3.851079455644036	4.857742326424684	0.9674120811094541	0.09544378994071101	0.5430229557989891	1.5269600108062211	2.678649613747628	1.48528854593029	1.024144552881201	0.143382510153226	1.900815676898554	287.6416929771503	4.585407999251183	0.7600095863937371	4.015296158204511	0.026895890931006004	0.015630673694217
123.0.50000000000001.0	7.7039988802271875	2.955751087656867	4.079230804429462	5.417173989063221	1.25732486657208	0.08154797434109601	0.7624620315910471	1.718640874764346	2.614066646716436	1.558699748239547	1.246553729463112	0.135267324644973	1.396667823981855	293.84860137335926	4.597406311225997	0.7602008355749711	3.991126846761016	0.026605268972328	0.015491478584991001
125.0.4.0	6.405868794301063	2.308814305007374	3.944336898507353	5.9545397565901155	1.5403925762376551	0.063919409002508	1.050865310489247	1.523406940051228	2.283189408579745	1.3013358235067551	1.23414285820249	0.12257767499683601	0.936484638225586	299.29950873020243	4.214748784154993	0.7603938475705191	3.5417566078707523	0.023728093814135	0.013808214485581002
127.0.30000000000001.0	5.559852169322	1.77303717177672	3.0815261207787232	6.3671111553038084	1.4830762589835471	0.049587654307563005	1.3046127638073401	0.8827044076430711	1.583775346429326	0.5828827672359711	0.7176904346809381	0.10795426731966001	0.659197294383643	302.16265561839504	3.243724308998745	0.760553751492392	2.466869237549921	0.016927056292135003	0.00981256554273
129.0.20000000000002.0	6.003764333077308	1.651140304652443	1.5528733907755692	6.36832080569981	0.7854699951607731	0.049454550176827004	1.179726291964991	0.22504085660229603	0.881921735334352	0.153740329533293	0.11131146689139301	0.10267759965848701	0.677849180106702	300.7468988866269	2.066066074044645	0.7606344528861171	1.243441521545291	0.008576667831843	0.004924453035555
131.0.10000000000002.0	6.843477284434507	1.943183667444225	0.7011683542553011	5.488810403323828	0.243904660830209	0.067820954898811	0.32812559655335105	0.06182381694518001	0.8391914410205931	0.127532474265475	0.035675779710806	0.110815905153701	1.087770289789096	296.0406727242332	1.670700027556033	0.7606094112974761	0.999211397086151	0.006083506528886001	0.0033740538860800003
133.0.	7.64091554959616	2.398852947742915	0.8204408764326631	4.32558234778498	0.18132502188513003	0.086333986924816	0.074679069205054	0.059994355100171	1.16889904161924	0.20516260252243002	0.05532100737187701	0.12218054599067701	1.6285386563247362	291.23494280624305	1.9767997542283982	0.7605085353030451	1.419180351701551	0.008480964924942	0.004689783781341
134.0.9.0	8.384588150675048	2.8712152378033213	1.212612781542751	3.607625532610592	0.237668544621075	0.09810018734204301	0.09670907722944101	0.111276495518123	1.5266619902304082	0.32647329759576504	0.09605178192034801	0.13185220263157701	2.0825019730496512	288.0557984705667	2.459584581126964	0.760390227912155	1.9403351102382622	0.011875690825070001	0.006629893024902
136.0.8.0	9.057075160439584	3.2923771592682263	1.687775965276928	3.344168127867455	0.31535028222620104	0.10485393284757201	0.134369191357008	0.204832371722414	1.8434503422506472	0.48197442651134403	0.159531651672654	0.139035901331746	2.399055467665457	286.82350477767716	2.949021608844731	0.760297830022958	2.438395579789551	0.015267113570240002	0.008603927500081
138.0.70000000000002.0	9.614386306489772	3.630115302902022	2.191192592256758	3.40452983164381	0.40529410449955106	0.10822304427276201	0.181943184780252	0.354793108679469	2.113113271338048	0.669594213180254	0.255106001147312	0.14404265841662	2.5724916655949492	287.4390957143844	3.4049783972636583	0.7602530104605381	2.891144016875762	0.018388122579809003	0.010448614815329
140.0.60000000000002.0	9.966117427341361	3.852688927449756	2.693153111972559	3.6772914284540583	0.5108503665889941	0.108931096948898	0.24237676090087001	0.5831278517795281	2.33741442429532	0.885214321856103	0.39511945101418106	0.147100740979789	2.601351569076254	289.69670215651087	3.815131752284559	0.7602624378611811	3.292423955115547	0.021115852422117002	0.012083237860009002
142.0.5.0	9.972182249420225	3.913302245362797	3.171844436908373	4.085743585045163	0.6413113962240821	0.10699302100561	0.322788142451706	0.9024236960074541	2.515583694995826	1.119091562091226	0.5897503639344991	0.148086402459701	2.477930541106481	293.3525426954446	4.170119135423462	0.7603238495769751	3.634725713910731	0.023359938792643004	0.013445469651786002
144.0.4.0	9.505078108077775	3.755524305264648	3.6042482638859683	4.578916967155686	0.8140162781473511	0.10166449463500801	0.43659001171724804	1.283551716516826	2.6381761932696772	1.349355628570098	0.8363167450996091	0.14645616992680902	2.188261914236756	298.12082851136245	4.451063537509682	0.760429780255455	3.8985470417754042	0.024997424067826002	0.014454135525002002
146.0.3.0	8.562876341692554	3.353049318852038	3.9479240301220813	5.119991833608112	1.052974642982783	0.091605654317189	0.6053012111600581	1.617847214838101	2.674491647009268	1.5240425295169882	1.099516132972615	0.14133485213691302	1.745265799951408	303.61210833833735	4.609703633440065	0.7605692256617701	4.031810105333569	0.025752918327721003	0.014938867318335
148.0.20000000000002.0	7.311164201323781	2.760151730328058	4.092666502584709	5.67368434418881	1.35712540666482	0.07621701126963501	0.8491677764643011	1.7102576315923042	2.544230106692404	1.519813258917103	1.273356650264215	0.131839353657447	1.240666016601268	309.1624754550197	4.525402900235684	0.760727060027201	3.903732115445806	0.024929729815996	0.01448214104242
150.0.10000000000002.0	6.077737955911007	2.125307305828532	3.770287383080221	6.183300032764205	1.580717664596854	0.058788381077998005	1.144617731661981	1.3696170173182	2.101125162366163	1.111021213716532	1.125933654618178	0.118108668106377	0.828879434338279	313.49450938706303	3.971503387701988	0.76088022090147	3.270370449220675	0.021145119985992	0.012269111189454
152.0.	5.599202541857089	1.689885717356907	2.646493859835441	6.509665541282046	1.325153309965103	0.047702533838529	1.332450279999966	0.647870598822705	1.334832437762027	0.37500657164105805	0.47504545497590206	0.10495852071611901	0.630732179351934	314.6436207360351	2.8617313738568493	0.7609924150730171	2.056592672919857	0.013689326622557	0.007910211394481
153.0.9.0	6.30373703821732	1.725153802065527	1.161737550816955	6.275993755171611	0.547790826053496	0.054145076981461	0.9741544897153551	0.138417168790705	0.803986233379343	0.12764722087108502	0.058227824840427	0.10472537111419801	0.7749761873420361	311.50723174776664	1.850842987931149	0.76102214426567	1.059654122445125	0.006805503734167001	0.003868547461373
