	Ar	ArH	H2O2	NADH	NADrad	O2	coI	coII	coIII	per2	per3	super
21	3.7830787802768444e-05	499.9999621692158	3.539074291795898e-05	103.66358693747834	4.687326454746416e-05	2.047388195260763	1.834374672457774e-05	0.0005268493160655083	0.39454330246009645	0.006632368750194244	0.9982791357269208	0.00011304218524316875
22	4.629353867217232e-05	499.99995370646485	5.636629816239084e-05	105.18599183014996	4.196995377114288e-05	3.107458662616814	2.2765868929009525e-05	0.0006543434402392678	0.4330953367868881	0.0002943274214728661	0.9659332264824724	0.00015867445135542765
23	5.5338315085643426e-05	499.99994466168835	7.788595656019397e-05	106.68747091504918	4.0735842071600676e-05	4.032321745469812	2.7601661954942102e-05	0.0007934677917181827	0.47870533444266944	0.0001741622169701889	0.9202994338866892	0.00020966365187565162
24	6.441310272879317e-05	499.9999355869006	0.00010103167665036752	108.1685578890926	4.072349323463442e-05	4.836283113343591	3.2565980558636055e-05	0.0009366429368071686	0.5358326714239943	0.00013344718681332674	0.8630646724718286	0.0002681594694732369
25	7.334369519224452e-05	499.9999266563082	0.0001271735764809853	109.62958318491933	4.137802520498792e-05	5.533751111217031	3.757340404437731e-05	0.001081063270253786	0.6033652166809724	0.00010972633595687326	0.7954064203087746	0.00033743010398699436
26	8.206905322783812e-05	499.9999179309502	0.00015825515642602623	111.07086434008652	4.214673000182651e-05	6.136414823642729	4.259095636101655e-05	0.0012257736107476659	0.6803564875248315	8.904949744761405e-05	0.7182860984106144	0.0004229756880238115
27	9.074546987645862e-05	499.9999092545335	0.00019743617047629782	112.49269921428197	4.3309304747371064e-05	6.655767683459062	4.769082135099629e-05	0.001372843451278525	0.7658083091197343	7.586003342298002e-05	0.6326952965742155	0.000534382058998826
28	9.944829664033068e-05	499.99990055170673	0.00025025242489366893	113.89523609505028	4.471383707111762e-05	7.101742643832452	5.291157086375441e-05	0.001523359100894334	0.8588327244147946	6.119970332077848e-05	0.5395298052101287	0.0006883726065525173
29	0.00010829900645228775	499.9998917009969	0.0003276825743091508	115.27841041231025	4.6370468251440814e-05	7.483174438176175	5.831725581101496e-05	0.0016791976690112005	0.9585680967778557	5.014007935053141e-05	0.4396442482179736	0.0009180250241210374
30	0.00011770081983126374	499.9998822991835	0.00045883111960167225	116.64177800478765	4.8213108072293486e-05	7.807385984874338	6.41295844840191e-05	0.0018465078655520383	1.0641736153669419	3.789634337114661e-05	0.3338778508396528	0.0013095448487048273
31	0.0001284874865864164	499.9998715125167	0.000726884081533425	117.98383588115483	5.07677990865941e-05	8.081323523563528	7.081729111496099e-05	0.002038822439761567	1.17451109327782	2.6004065957389446e-05	0.22335326292534818	0.0020962789902122586
32	0.00014786192170944116	499.99985213808156	0.0016395817808053273	119.29844955428055	5.6680072169092005e-05	8.308371711649954	8.251092277138855e-05	0.002369645869160782	1.2866777359517296	1.4287013476379384e-05	0.11085582024286418	0.004456673337393744
33	0.00029699748587993477	499.9997030025174	0.013771189680441366	120.51143085598584	0.00011172468052243946	8.470052810143851	0.00016900275993785615	0.004764980354629098	1.3686241850431016	6.343242183448804e-06	0.026435488600150495	0.01632100747328587
34	0.0025715461262093282	499.9974284538773	0.06482245431096587	120.36245372194914	0.0010173959641897132	8.012215351820542	0.0014769164039145784	0.04084286013267043	1.3081096560964676	9.144078693844613e-05	0.049479126580011586	0.053638587882033344
35	0.021447367579439814	499.97855263242405	0.0034899619224744425	103.36689109287899	0.055641432882936784	0.439291019144594	0.009053382969148696	0.33062171035470284	0.2826996217984015	0.09519223022180297	0.6824330546559465	0.040662478379581944
36	2.63047722244604e-05	499.99997369523135	1.8136847392282694e-05	103.03902769273851	5.4795848485961185e-05	1.0745735937439855	1.2761956275713048e-05	0.0003620230972932526	0.2875945376709589	0.09712966282885709	1.0149010144466173	6.75654613327237e-05
37	3.887536101260674e-05	499.9999611246426	3.818762662929217e-05	104.57975489317441	4.64086213238593e-05	2.181855908737732	1.9018434280838775e-05	0.0005461134917390002	0.4005790645676644	0.004105648144049085	0.9947501553622685	0.00011928169252457027
38	4.736646736457415e-05	499.9999526335363	5.93654539332184e-05	106.09915006128597	4.1993869569047366e-05	3.226243556805979	2.3502304887528055e-05	0.0006752515671577453	0.4385242642737542	0.00026195124886033643	0.9605150306053418	0.00016565858889862347
39	5.648856000605562e-05	499.99994351144375	8.122409524429171e-05	107.59781330731069	4.098418138655619e-05	4.137069227409316	2.8416003482663302e-05	0.0008168847809105895	0.48570833698092575	0.00016852749285224943	0.9132778347418303	0.00021809480681789041
40	6.555995051861794e-05	499.9999344400532	0.00010481154379374855	109.07485251433712	4.11065982484362e-05	4.922488262393331	3.3422885355324555e-05	0.0009613066071131618	0.5449472807944613	0.0001313375143241575	0.8539266521987477	0.00027828508934224847
41	7.444837431552172e-05	499.9999255516294	0.0001316254297200134	110.53075763172014	4.172530245216574e-05	5.598602824388915	3.84526714992654e-05	0.0011064282206995593	0.6149570414530273	0.00010709157371080472	0.7837909860810648	0.0003500550206909962
42	8.321134667799008e-05	499.99991678865706	0.0001639480928106247	111.96681982803884	4.277898822044462e-05	6.183061877794327	4.353130665668425e-05	0.0012528331421067485	0.6941860074380997	8.898017746369637e-05	0.704428647935675	0.000439885302805747
43	9.19044058218375e-05	499.99990809559796	0.00020519587567692925	113.38415810381719	4.3896249987891385e-05	6.69005625505913	4.868135372918732e-05	0.0014014154316651691	0.7813445300001772	7.394570146347186e-05	0.6171314275129665	0.0005579711884898187
44	0.00010066611696004338	499.99989933388684	0.00026146850261988435	114.78299804769324	4.529989074047602e-05	7.1290182354689975	5.397678599492885e-05	0.001554039436671874	0.8755603024834032	6.0666426516030866e-05	0.5227710148674154	0.000722833428171046
45	0.00010964636779519056	499.999890353636	0.0003451391209094054	116.16225909628237	4.694684089654195e-05	7.504773272448849	5.9495189480516555e-05	0.0017130717124016856	0.9763716052994899	4.829710189843444e-05	0.42180753069673105	0.0009718710236685646
46	0.000119203318393972	499.9998807966853	0.0004916592335567808	117.5213737032377	4.8939538226804326e-05	7.8239313428716395	6.543888240098879e-05	0.001884182895616944	1.0829576284544193	3.624525419343136e-05	0.31505650451337097	0.0014095878715722342
47	0.000130601815384966	499.99986939818837	0.0008083960814349767	118.85853125225222	5.1744273090447396e-05	8.092749452845776	7.25174072824166e-05	0.002087701718154789	1.1941091122760266	2.4197340205239284e-05	0.20370647125833233	0.002332584928374083
48	0.00015477986852318698	499.9998452201354	0.0020934880951923173	120.16509213660972	5.953787971578967e-05	8.314346876861954	8.717961652558971e-05	0.0024938804512656867	1.3057386083986935	1.250269282124888e-05	0.09166782884069608	0.005385311600293196
49	0.0003901639690197567	499.99960983603495	0.021076579888032507	121.32292519274561	0.00014787162845318226	8.455541323000544	0.000225177632608481	0.0062529971804247955	1.3705779206741566	6.957937841023806e-06	0.02293694657497158	0.019908918865733965
50	0.003870416821521633	499.9961295831823	0.07454189496215166	120.30386621175634	0.0016034157997700668	7.595048700721385	0.002220285005696723	0.06148190987702582	1.2726627063455442	0.00019045992386656444	0.06344463884786815	0.06521668294043496
51	0.001009622353187548	499.9989903776506	6.4472782737829375e-06	102.53801573302746	0.007193245475843438	0.1972524131415217	0.0004022817097660151	0.015995273520363767	0.10347966245635132	0.2522257294053837	1.0278970529081368	0.0016685356323276718
52	2.9912098635780957e-05	499.9999700879052	2.1815610323461122e-05	104.01010097096145	5.34219334244496e-05	1.2773027451459356	1.4591340804396534e-05	0.000416915641720664	0.3237542425161409	0.06298715149176784	1.0128270990095676	7.994923736162144e-05
53	4.0601172413866075e-05	499.99995939883144	4.238045886188145e-05	105.54594052379036	4.582887544037776e-05	2.387114292983961	2.0054356014977144e-05	0.0005752956464234052	0.407552169700577	0.0019810694759217085	0.989871410821064	0.0001290298952320997
54	4.9037867601204826e-05	499.99995096213627	6.375813058619012e-05	107.0609939748262	4.1910439956118e-05	3.4061945816998302	2.455028168536009e-05	0.0007054667965628476	0.4461725707220466	0.00023472697336809307	0.952862685226338	0.00017601832356258
55	5.837378866229334e-05	499.99994162621516	8.599812030195949e-05	108.55504830566811	4.176895914039887e-05	4.292607048841233	2.9626103751274225e-05	0.0008513701171373368	0.49592486432197336	0.00016382600774325596	0.9030303134493958	0.00023034856182869634
56	6.727357876153122e-05	499.9999327264251	0.00011028972235214605	110.02825686633633	4.1519784118547355e-05	5.060866474819662	3.45942717097349e-05	0.0009950723138205141	0.5571531173938243	0.00012693950752207958	0.8416902765131244	0.00029262506322484097
57	7.62479075738761e-05	499.9999237520963	0.00013823218230172142	111.48110887941779	4.2778969124189606e-05	5.725396527905889	3.971035264857942e-05	0.0011430026893584281	0.6286622311431939	0.00010999347513300692	0.7700450623396672	0.00036812307307656844
58	8.490445332287693e-05	499.9999150955506	0.00017219239036515464	112.9140704312608	4.373559367555264e-05	6.298878431961166	4.478898861780909e-05	0.0012892694306614245	0.709404325078072	8.599593933429682e-05	0.6891756205633155	0.0004624260179365255
59	9.363919697340294e-05	499.99990636080673	0.000216091437154949	114.32737277419079	4.437663829413183e-05	6.792436990466083	5.0012750038474235e-05	0.0014397490431707187	0.7983678009412061	7.151464871927575e-05	0.6000709226168667	0.0005888657627261066
60	0.00010244817485523568	499.99989755182884	0.000277150717250912	115.72110089533166	4.584348731130776e-05	7.216197625715766	5.538065200900107e-05	0.0015944955845268252	0.8946150685696665	5.8474615478327385e-05	0.5036765805783204	0.0007684865200583692
61	0.00011152914273143459	499.999888470861	0.00037077800756954985	117.09503113515903	4.7567696600186754e-05	7.578094535426973	6.100281333390352e-05	0.0017565083576209378	0.9973247416671721	4.607536590542963e-05	0.40081167179596877	0.001047747172914076
62	0.00012134505228421777	499.99987865495143	0.0005379725999251223	118.4484692931372	4.9695021364212636e-05	7.8849546596488755	6.714062509767871e-05	0.0019331463803807828	1.1056126872629954	3.3943467175720875e-05	0.2923530822643513	0.0015469443220103081
63	0.0001337248596493898	499.9998662751441	0.0009330827609717751	119.77905810135728	5.2907436567666756e-05	8.142771064361144	7.484431202170743e-05	0.0021537408653228276	1.2180388619189686	2.1744685149657004e-05	0.17971080821853816	0.0026841276816472115
64	0.00016958757778121752	499.9998304124259	0.0030157116796969696	121.07226599967962	6.523765332338004e-05	8.352153304843082	9.624773412747058e-05	0.002752656149532075	1.3279921332888391	1.0282147792953966e-05	0.06914868067970942	0.007133815481099764
65	0.0006133463804120588	499.9993866536234	0.03211848607064952	122.10326605570856	0.00023447572855908897	8.438597195808148	0.0003575701566069476	0.009876530673249251	1.3654441607185923	1.0510316122572563e-05	0.02431122813542959	0.02607034666589623
66	0.006422251893805999	499.99357774811006	0.08579351792510029	119.37323019079842	0.0029039734773557463	6.783949078010393	0.003659718198232794	0.10114649682233628	1.2075353933876962	0.0005004789420911226	0.08715791264964502	0.08197344505396216
67	3.696979451844354e-05	499.9999630302093	7.309235250222324e-06	103.4333948838493	0.00017244035559074936	0.43649481432953896	1.5083775445534676e-05	0.0005859459747128399	0.14444623452544728	0.23359859093100957	1.021354144793385	8.89224367719474e-05
68	3.336788750600571e-05	499.9999666321164	2.6448197313051374e-05	104.9909678400153	5.254716431824755e-05	1.5276638361320936	1.641028065848343e-05	0.0004700532637214626	0.35714485017829695	0.03339908509078677	1.0089696011865366	9.346115684423543e-05
69	4.2315471600150936e-05	499.9999576845323	4.7487859766938024e-05	106.52129688610272	4.446934273775596e-05	2.6304236646979042	2.106016538066564e-05	0.0006061083921086762	0.4159147828382516	0.0008565913662094284	0.9826014572380501	0.00013978944762642827
70	5.112740064982455e-05	499.9999488726032	6.911124540056342e-05	108.03114450660813	4.187401008238168e-05	3.6182257215054054	2.582391820480517e-05	0.0007423314327108786	0.45669718119891906	0.00020771722434398353	0.9423269462258218	0.00018889409356458435
71	6.0333798372981996e-05	499.99993966620553	9.185469141612239e-05	109.51976616805756	4.151993659108352e-05	4.475937166215548	3.0881577813171534e-05	0.0008883222351865478	0.5094599875224121	0.00015374024379695257	0.8894670684207917	0.0002452185614091819
72	6.93106932075768e-05	499.9999306893107	0.00011690225869074306	110.98638058339056	4.179038015417952e-05	5.213153881906659	3.595042958923105e-05	0.0010342329026778044	0.57404857363603	0.00012157763117898637	0.8247596654005241	0.0003104441128500423
73	7.820278505668212e-05	499.99992179721875	0.00014630334458645664	112.43372033109435	4.262621530695563e-05	5.855794114158022	4.108453095283617e-05	0.00118228501108023	0.6481058806246909	9.985581190032858e-05	0.7505708940213758	0.0003904030669933258
74	8.697407112299875e-05	499.99991302593264	0.00018249374658574607	113.86118680047228	4.368957104170455e-05	6.410851691775351	4.626656745986621e-05	0.0013317411861381086	0.7311024027195916	8.304790443032361e-05	0.6674365416223803	0.0004922761901024553
75	9.57426082120313e-05	499.99990425739554	0.00023004053388667078	115.26889856988902	4.4983381073596574e-05	6.8879170796309985	5.155612718163842e-05	0.0014842158244765691	0.8221784351221969	6.865037137219043e-05	0.5762171425547731	0.0006299858527186883
76	0.00010462716240079481	499.99989537284137	0.0002971752327109329	116.65685743144088	4.652941235640468e-05	7.296990978840067	5.701474269578329e-05	0.0016415771624405042	0.9203808407725997	5.56711804574419e-05	0.4778648961418068	0.00082849561723324
77	0.00011380196307890931	499.9998861980407	0.0004043951340337318	118.0247713636014	4.831710597307507e-05	7.6457080732865625	6.273808344992421e-05	0.001806611322972236	1.0248797650529278	4.3288154506968414e-05	0.3732075973861433	0.0011489414584591095
78	0.00012412002527085878	499.99987587997856	0.0006119851645959839	119.37171642116598	5.067294537543746e-05	7.940553687474146	6.921667665298323e-05	0.001992644091547373	1.1347095281128978	3.096805411151234e-05	0.26319764306479054	0.0017634262311805244
79	0.00013870836996098538	499.99986129163386	0.0011831938811699462	120.69414957146716	5.475381265983954e-05	8.18719619638224	7.826315440869199e-05	0.0022501620427109546	1.2479339539752285	1.8663228370835677e-05	0.14971895759928106	0.003320952863987812
80	0.0002035283346553388	499.99979647166913	0.005556641162822404	121.96271461431583	7.833440594795346e-05	8.381189083026165	0.00011686216537264649	0.0033154774862554246	1.351527073020239	8.028767739449925e-06	0.045032558560393045	0.010455172750606144
81	0.001188784782605443	499.99881121522117	0.046865438297617024	122.67625278956893	0.00046259627486977734	8.326937615657759	0.00069715118168019	0.019207931442085317	1.3475351323952647	2.6504997411952536e-05	0.03253327998355703	0.03684711279734679
82	0.013637899108238566	499.9863621008956	0.09523859676984982	116.13260708194159	0.007831521596347564	4.926834750072859	0.007623075951264951	0.20740922885772095	1.0381564038075024	0.0023818792940311505	0.14442941208947938	0.11102977820949221
83	1.8617966920121906e-05	499.99998138203716	1.2610627614798985e-05	104.44534611469041	5.325873315458159e-05	0.7405674127469802	9.211799911108436e-06	0.000258541254215556	0.2113874907227217	0.17000710151623724	1.018337654706914	4.642986440496819e-05
84	3.628279618913555e-05	499.9999637172077	3.2261377300443216e-05	105.99439282877846	5.0032264859476905e-05	1.8329358067903656	1.7994050041360125e-05	0.0005165074526008415	0.38361112058569136	0.013582346083768434	1.0022720318278977	0.00010749535878577424
85	4.4603177518651484e-05	499.99995539682624	5.36821866912808e-05	107.51865503057473	4.355925242492705e-05	2.9132240078956526	2.2435154158281014e-05	0.0006442063230300728	0.4270883272500561	0.00040727779162980457	0.9718377534811252	0.00015330079035124928
86	5.3724899665116964e-05	499.99994627510415	7.565424810387867e-05	109.02203679137253	4.197313408477899e-05	3.863734065780818	2.7384951646979485e-05	0.000787148179439226	0.4712276182048181	0.00019003222160399983	0.9277678164424907	0.0002050696217519673
87	6.285322953570738e-05	499.99993714677424	9.903967024309758e-05	110.50322516381695	4.178589163524309e-05	4.68297640010226	3.24645194860604e-05	0.0009336370026503713	0.5279811656088667	0.00014358308075380728	0.8709091497882419	0.0002639289172733581
88	7.186188129488925e-05	499.9999281381224	0.0001253838318329588	111.96453324100284	4.2281671159792236e-05	5.397654146423716	3.7600446144237655e-05	0.0010817695129222767	0.5950987005487846	0.00011518499646359979	0.8036667444956842	0.00033346466020939193
89	8.071900565172544e-05	499.9999192809981	0.00015659428655159246	113.40551511651984	4.3126304681770766e-05	6.014966156497899	4.2771159565056786e-05	0.0012309259773147301	0.6720409002240493	9.551068873287605e-05	0.726589891950337	0.00041928449982252177
90	8.950841194950531e-05	499.99991049159183	0.0001958413029317458	114.82647003571395	4.428714899777444e-05	6.5465563561196936	4.8017911806539416e-05	0.0013821759710364867	0.75779293744975	7.8977120976851e-05	0.6406978915464292	0.0005308985723134696
91	9.830972647046077e-05	499.9999016902773	0.00024863864357054183	116.227569795004	4.567861982254967e-05	7.003164239022181	5.3377708945327005e-05	0.0015367458278441428	0.8513661449862673	6.515493532412923e-05	0.5469785765416184	0.0006849740413424598
92	0.00010730459222575233	499.9998926954115	0.0003258347494784692	117.60874938398919	4.7297476025445005e-05	7.394016741867747	5.895083103479709e-05	0.0016973437336794417	0.9518504764871187	5.223611340360245e-05	0.446340992834763	0.0009144718533137051
93	0.00011679375078911227	499.99988320625295	0.00045443702398944707	118.96953652428176	4.924979447751552e-05	7.726599279344912	6.490548014081841e-05	0.0018688352673430118	1.0583786351455706	3.974874160676191e-05	0.33964787536533847	0.0012998155252574304
94	0.00012770020247314777	499.99987229980127	0.0007202917852487686	120.30852045767226	5.1863044894836595e-05	8.007415144135868	7.177436326898631e-05	0.002066131292917219	1.169830612194264	2.7357824744285736e-05	0.22800412432480516	0.0020827641762014566
95	0.00014678175365777612	499.9998532182501	0.0015899795547313505	121.61950105893263	5.775664191995371e-05	8.240177080197622	8.350160352215036e-05	0.0023980671063395646	1.2834025128516644	1.5116317443010062e-05	0.11410080212103095	0.004378657019371614
96	0.00028902053896732034	499.99971097946485	0.01328272907288461	122.83144793298253	0.00011144021035785022	8.407660733027141	0.0001679051541818088	0.0047219474157402805	1.3678658102419166	6.582425518799362e-06	0.027237754762642705	0.016068204154325257
97	0.002565197686568924	499.99743480231723	0.06468983357411542	122.67518052024934	0.0010405060991849446	7.952777323951706	0.0015019695456293999	0.0415127666846136	1.306714466430658	9.474047568715508e-05	0.050176056863411256	0.053983471844965686
98	0.016879881526627432	499.9831201184772	0.0013647336446547976	105.3688906823236	0.052696833108756065	0.334029319068323	0.006978471007290984	0.27264813764867685	0.23627408265398606	0.11605958608303503	0.7680397226070107	0.02741925101503181
99	2.6611517524107407e-05	499.9999733884861	1.886078382287511e-05	105.48528748774574	5.658361901231352e-05	1.0916197789934161	1.3358782233135845e-05	0.00037491170279497344	0.2910030600817633	0.09359425113904021	1.0150144182941676	6.950379904984177e-05
100	3.90819700043211e-05	499.9999609180338	3.940622057246276e-05	107.02424466217275	4.779877922609218e-05	2.198707809359199	1.9573207667409304e-05	0.0005616355166209302	0.40135408618770096	0.003900605487622711	0.9941640996003875	0.00012280200529240614
