	P	Q	R
55	0.12369780050593362	0.0004661292790817265	14.818590217938906
56	0.10901919201794022	0.0004910587838472533	14.098749611042777
57	0.09551889480535415	0.0005200489735163462	13.344881463001819
58	0.08320069783639099	0.0005546179334258941	12.560060576424085
59	0.07205259232531652	0.000595406119607597	11.747119595233901
60	0.062047660319276735	0.0006438657862531029	10.908849249030409
61	0.053144268250177935	0.0007039899858433824	10.047958878281927
62	0.045287430153538775	0.0007750296616011012	9.167045208204392
63	0.03841109321803534	0.0008643731603179162	8.268564230739036
64	0.032440830602458524	0.000986080303974131	7.354810257291395
65	0.027296989921186066	0.0011483627680676832	6.427903710030874
66	0.02289750626668932	0.0013580085233324225	5.489789707465993
67	0.019161850301281116	0.0017018120040952181	4.54225599494086
68	0.0160148882478793	0.002251118463124014	3.5869608595498352
69	0.013392062526578883	0.003360572900346198	2.6255536886903914
70	0.011260019648999876	0.006441791090117243	1.6600360090535204
71	0.009824418658865625	0.03114866256534822	0.7003263573654601
72	0.013078560721976606	0.2952158897517278	0.0003183560272739294
73	0.02911347339560913	0.6867703896494577	0.0007361742058051191
74	0.05695363237533722	1.0160731474944054	0.0015517248608145362
75	0.10043503277775187	1.9590009059009457	0.0030897120048502184
76	0.20148978810188495	4.011190620069776	0.008727301253187278
77	0.34807782873365184	4.433993454393111	0.0342683459001428
78	0.5055547793988423	4.784297383742191	0.16935670621293258
79	0.6717204143261621	4.974275985578579	0.5896476035280991
80	0.8376333488010115	4.8588899551735985	0.9783405521243287
81	0.9858127138737267	3.6542126923596867	6.68879297063706
82	0.945558108161854	-6.743110128648484	34.22458068160378
83	0.030034882693706008	-44.0050961587207	98.4335748309464
84	-2.8429875478357647	-107.73757597824347	105.04834883323859
85	-8.401142543694057	-166.79069113942109	91.01178719270813
86	-16.094225192919605	-212.90594549400726	60.990707781982316
87	-25.19549171054951	-235.10002437791152	10.61102290772394
88	-34.49064666924772	-220.36640905599307	-62.1327663101291
89	-42.23681781101143	-155.55181936311286	-155.71578586098195
90	-46.20027428477135	-29.757379932669256	-263.83865857140455
91	-43.80882902918573	162.41595120249167	-374.3846030434634
92	-32.44740781653089	417.1646488950409	-468.9306706985207
93	-9.896017664125356	717.8906353931918	-523.1543298093305
94	25.08935149026155	1031.9664318291432	-508.4436229821387
95	72.09550983327944	1309.0621210705267	-395.0530920046683
96	128.35051930937288	1481.8253303817996	-156.92139078986307
97	188.10300148829998	1469.9011852129595	222.02186382000212
98	242.26361010523368	1188.3252246125082	739.6896457672867
99	278.4634980530363	560.624779022873	1368.5727347250734
100	281.73084725954516	-463.4945981879683	2047.9852580751951
