[CRP]	[PC]	[PC/CRP]	[C4]	[C4a]	[C4b]	[C2]	[C1]	[PC/CRP/C1]	[C2a]	[C2b]	[C4b/C2a]	[C3]	[C3a]	[C3b]	[dC3b]	[MASP]	[dC4b/C2a]	[GlcNac]	[GlcNac/LF]	[LF]	[GlcNac/LF/MASP]	[PC/CRP/LF]	[PC/CRP/LF/MASP]	[GlcNac/LF/CRP]	[GlcNac/LF/CRP/C1]	[C4BP]	[C4BP/PC/CRP]	[C4BP/GlcNac/LF/CRP]	[iC4b/C2a]	[C4BP/C4b]	[C4b/C2a/C4BP]	[dC4b/C2a/C4BP]	[PC/CRP/LF/C1]	[C4BP/PC/CRP/LF]	[GlcNac/LF/CRP/MASP]	[PC/CRP/LF/C1/MASP]	[GlcNac/LF/C1/MASP]	[GlcNac/HF]	[HF]	[GlcNac/HF/MASP]	[X]
2.0	0.0327796	0.0	770.0	0.0	0.0	310.0	2470.0	0.0	0.0	0.0	0.0	4650.0	0.0	0.0	0.0	6.8	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005
1.9781752943849265	0.010954894384926094	8.262948930177667e-06	769.996640457817	0.003359542182900049	2.287609300555136e-05	309.9968020135376	2469.999718138168	0.0002816488425495491	0.0031979545011213677	0.0031979864622801914	1.5829872998536497e-10	4649.999999998241	1.7595414974126836e-09	5.506221774624918e-10	1.8599254549588796e-10	6.799999865922437	4.799874212165734e-12	0.0	0.0	19.999999779774846	0.0	6.2099657110376025e-09	1.0271011670908382e-09	0.0	0.0	258.2015190583957	0.02153457359844222	0.0	1.0154021248075128e-08	0.0033366341287356747	2.0996208740128835e-08	6.176872870674267e-10	7.993762535145004e-08	0.0	0.0	1.330504597268185e-07	0.0	0.0	0.0	0.0	0.0005
1.9709113649138892	0.0036909649138889005	8.648046207115055e-06	769.9861193600643	0.013880639935579555	9.072402497167526e-05	309.98679367155626	2469.9994168643098	0.0005826905143179654	0.013205572116247165	0.013206328443543318	2.727855673734638e-09	4649.999999941083	5.89162912425122e-08	1.1649225984794673e-08	4.353375037093441e-09	6.799999695867022	1.455771654455525e-10	0.0	0.0	19.999999539550465	0.0	1.2505337463798333e-08	2.7696469827539287e-09	0.0	0.0	256.4227273376395	0.028496836076055684	0.0	3.3796186661065256e-07	0.013789159583311731	3.9386632786302655e-07	2.0616365871661907e-08	1.4381121628394178e-07	0.0	0.0	3.0136332959987424e-07	0.0	0.0	0.0	0.0	0.0005
1.9684680633080387	0.0012476633080383674	8.723047182495625e-06	769.9682008739205	0.031799126079439674	0.00020581359757834412	309.96975267344504	2469.999112349646	0.0008869813699941181	0.030242343238097824	0.030247326554726395	1.4492722893099384e-08	4649.999999533442	4.6655723618361265e-07	6.697362117171142e-08	2.5938711781159286e-08	6.799999519392509	1.1127503535999386e-09	0.0	0.0	19.999999291651296	0.0	3.544354132220674e-08	3.922528746414893e-09	0.0	0.0	254.65355146972286	0.030635523926089772	0.0	2.658653113450618e-06	0.03158832916523276	2.1384293367524023e-06	1.6263604990808782e-07	1.922976639210706e-07	0.0	0.0	4.7668496125048914e-07	0.0	0.0	0.0	0.0	0.0005
1.9676417346031247	0.0004213346031245655	8.801909652510438e-06	769.9429277391076	0.057072260892357445	0.00036869184985945254	309.9457214626639	2469.9988141271806	0.0011849236566371976	0.05425907235465123	0.05427853733583729	4.739111184688582e-08	4649.999997959812	2.0401884593022973e-06	2.2979839104126495e-07	9.058104913967292e-08	6.79999934199233	4.782439359503193e-09	0.0	0.0	19.999999043534938	0.0	6.07104773890714e-09	1.2325219625172554e-09	0.0	0.0	252.89077367146098	0.03116358336553175	0.0	1.1567580884975894e-05	0.056684104061311906	7.101925929517157e-06	7.083500755170712e-07	2.923863374946209e-07	0.0	0.0	6.56775146775357e-07	0.0	0.0	0.0	0.0	0.0005
1.9673633402858381	0.00014294028583774343	8.818083305148654e-06	769.910449642005	0.0895503579949693	0.0005793658048418933	309.91484405590296	2469.9985217625954	0.0014770398070592533	0.08509972953707744	0.08515594409677263	1.183181736302406e-07	4649.999993615607	6.3843955617850095e-06	5.893129734339642e-07	2.348292152737006e-07	6.799999164324947	1.4822757725118804e-08	0.0	0.0	19.999998794899152	0.0	6.2210780648022804e-09	1.2832924942575418e-09	0.0	0.0	251.13344418014597	0.031149596722955888	0.0	3.597649491222392e-05	0.0889147776304322	1.7788090626573398e-05	2.207461279796171e-06	3.632047111269806e-07	0.0	0.0	8.343917602776138e-07	0.0	0.0	0.0	0.0	0.0005
1.967269237695302	4.883769530148635e-05	8.764490862378679e-06	769.8709306503756	0.12906934962442665	0.0008376507572392169	309.8772786811902	2469.9982362696655	0.0017622846794890072	0.12258699822167451	0.12272131880954329	2.489297993522674e-07	4649.999983809066	1.6190936216799238e-05	1.2639373300751282e-06	5.073665921251262e-07	6.799998986975141	3.736606872873329e-08	0.0	0.0	19.99999854666839	0.0	6.2876800067882655e-09	1.3893423523890978e-09	0.0	0.0	249.38134057940417	0.030958259802740817	0.0	9.073989255885167e-05	0.12809737827931866	3.744283617318444e-05	5.574194146669639e-06	4.3401906733785934e-07	0.0	0.0	1.0116355166104798e-06	0.0	0.0	0.0	0.0	0.0005
1.9672378542816085	1.7454281607820975e-05	8.770159105337377e-06	769.8245255842673	0.1754744157327276	0.001143332375478969	309.833174897347	2469.9979570659784	0.0020412403060121585	0.16654427951987377	0.1668251026526592	4.663655916191398e-07	4649.99996454635	3.5453652714889456e-05	2.398240478167305e-06	9.675008295669318e-07	6.7999988096030535	8.157289185612897e-08	0.0	0.0	19.999998298500735	0.0	6.289953348880255e-09	1.494582835617859e-09	0.0	0.0	247.6344828421491	0.03071043375400707	0.0	0.00019754986085173052	0.17405026022446318	6.996481178510726e-05	1.2153160335658982e-05	5.04812367064806e-07	0.0	0.0	1.1889023643575333e-06	0.0	0.0	0.0	0.0	0.0005
1.967227475318497	7.075318496263588e-06	8.728654490520177e-06	769.7713886246084	0.22861137539172038	0.0014961777253917634	309.7826818775993	2469.997684294771	0.0023137633688066696	0.21678620544525926	0.21731812240030923	8.012091401237224e-07	4649.999930298289	6.970171415595889e-05	4.162891998321419e-06	1.6869590732497034e-06	6.799998632442758	1.5996670943867018e-07	0.0	0.0	19.999998050614906	0.0	5.863176343445651e-09	1.6622625016858114e-09	0.0	0.0	245.89297702483879	0.030448083273109754	0.0	0.0003861036823658948	0.22658328071127867	0.0001198680506623548	2.3789976656314435e-05	5.759646770216803e-07	0.0	0.0	1.3658949809228751e-06	0.0	0.0	0.0	0.0	0.0005
1.9672240070962612	3.6070962603361994e-06	8.760352862294233e-06	769.7116810691425	0.2883189308576264	0.0018957939968194094	309.72595582401846	2469.997418119319	0.00257969205415339	0.27310868928855453	0.27404417598114894	1.2913520660978183e-06	4649.99987351167	0.0001264883337506999	6.760134252742562e-06	2.7451606078517276e-06	6.799998455669402	2.903363109905946e-07	0.0	0.0	19.999997803248807	0.0	6.4239381663004835e-09	1.70080663310524e-09	0.0	0.0	244.15697265387567	0.030185343745527435	0.0	0.000696544846247695	0.2854876501682126	0.00019221184770778536	4.2981421452677066e-05	6.459966594682099e-07	0.0	0.0	1.5426297922745252e-06	0.0	0.0	0.0	0.0	0.0005
