[CRP]	[PC]	[PC/CRP]	[C4]	[C4a]	[C4b]	[C2]	[C1]	[PC/CRP/C1]	[C2a]	[C2b]	[C4b/C2a]	[C3]	[C3a]	[C3b]	[dC3b]	[MASP]	[dC4b/C2a]	[GlcNac]	[GlcNac/LF]	[LF]	[GlcNac/LF/MASP]	[PC/CRP/LF]	[PC/CRP/LF/MASP]	[GlcNac/LF/CRP]	[GlcNac/LF/CRP/C1]	[C4BP]	[C4BP/PC/CRP]	[C4BP/GlcNac/LF/CRP]	[iC4b/C2a]	[C4BP/C4b]	[C4b/C2a/C4BP]	[dC4b/C2a/C4BP]	[PC/CRP/LF/C1]	[C4BP/PC/CRP/LF]	[GlcNac/LF/CRP/MASP]	[PC/CRP/LF/C1/MASP]	[GlcNac/LF/C1/MASP]	[GlcNac/HF]	[HF]	[GlcNac/HF/MASP]	[X]
2.0	0.0327796	0.0	770.0	0.0	0.0	310.0	2470.0	0.0	0.0	0.0	0.0	4650.0	0.0	0.0	0.0	6.8	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005
1.9781669319380157	0.010946531938017758	8.263474137676434e-06	769.9966408798807	0.0033591201157830413	2.2873331755500736e-05	309.9968024241466	2469.9997181494696	0.0002816368189054065	0.003197544237312551	0.0031975758518373487	1.580929873353005e-10	4649.999999998329	1.7153928256089806e-09	5.470309149992003e-10	1.8418511693008096e-10	6.799999866162116	4.703534686375304e-12	0.0	0.0	19.99999977978447	0.0	5.692461685904875e-09	8.107036816354649e-10	0.0	0.0	258.2015098781379	0.021542947553408413	0.0	9.8970980480488e-09	0.0033362151695027435	2.092295889046085e-08	6.022847100006136e-10	8.068519760956616e-08	0.0	0.0	1.3302716788520302e-07	0.0	0.0	0.0	0.0	0.0005
1.970903478563495	0.0036830785634994526	8.653845996968853e-06	769.9861197782565	0.013880221739705205	9.071944122154064e-05	309.98679409731733	2469.9994168805642	0.000582665960754125	0.013205148308116959	0.013205902680349536	2.7260613557648107e-09	4649.999999941429	5.860654760361766e-08	1.1643609507568709e-08	4.3502002930986595e-09	6.7999996958863145	1.4491300991529382e-10	0.0	0.0	19.999999539569952	0.0	6.008975402708825e-09	9.497815382378293e-10	0.0	0.0	256.42271862353994	0.028504741199752475	0.0	3.3618245986449825e-07	0.013788747926251118	3.9380503520716736e-07	2.050976643169772e-08	1.5030735798290158e-07	0.0	0.0	3.0316388220556745e-07	0.0	0.0	0.0	0.0	0.0005
1.9684634176228233	0.0012430176228296933	8.773848709465849e-06	769.9682131764281	0.031786823566582245	0.00020570964264503627	309.9697644545149	2469.999113791546	0.0008855084506316423	0.030230545324008717	0.030235545481528684	1.449737260279953e-08	4649.999999533046	4.6699696349335734e-07	6.725155597036323e-08	2.6040772337772478e-08	6.799999519992371	1.1139404401699814e-09	0.0	0.0	19.99999929280036	0.0	6.136270273366029e-09	1.0669265075502454e-09	0.0	0.0	254.65355638975555	0.03064159287823529	0.0	2.6633514670535583e-06	0.03157611376641739	2.150392866740271e-06	1.6280168483492368e-07	2.210557144848704e-07	0.0	0.0	4.789406828174878e-07	0.0	0.0	0.0	0.0	0.0005
1.9676410327548746	0.00042063275488019985	8.801265239184871e-06	769.9429629434329	0.057037056560408333	0.0003684644714339378	309.9457549413349	2469.9988149291285	0.0011841224165708225	0.05422563020573718	0.05424505866034868	4.733457906398176e-08	4649.999997964429	2.0356113009693195e-06	2.294503048313995e-07	9.045607612161682e-08	6.799999342459727	4.772160398926578e-09	0.0	0.0	19.999999044179336	0.0	6.198650011539379e-09	1.1763743919317478e-09	0.0	0.0	252.89080582883656	0.031165087742657565	0.0	1.1542282411642488e-05	0.05664916363436301	7.0924070336560995e-06	7.067860937100869e-07	2.920817534376e-07	0.0	0.0	6.563638745818734e-07	0.0	0.0	0.0	0.0	0.0005
1.967363554509828	0.00014315450983840648	8.79802539061335e-06	769.9104997647094	0.0895002352836149	0.0005790503978675833	309.9148917023657	2469.9985222314913	0.0014765713177274733	0.08505221077839582	0.08510829762996208	1.1815845044574353e-07	4649.999993635305	6.364746236793584e-06	5.885777467380755e-07	2.3454352923544466e-07	6.79999916463483	1.4779198771810505e-08	0.0	0.0	19.999998795296452	0.0	6.239452615343531e-09	1.283117054210243e-09	0.0	0.0	251.1334921373757	0.031149871443595684	0.0	3.588024382125849e-05	0.08886509803418123	1.7763864707722715e-05	2.200770057533762e-06	3.6309885194458476e-07	0.0	0.0	8.340820263866762e-07	0.0	0.0	0.0	0.0	0.0005
1.9672698952065797	4.9495206592155465e-05	8.785331885258718e-06	769.8709813920595	0.12901860793183637	0.0008373238914399757	309.87732687257363	2469.998236221284	0.001762333037992487	0.12253924872952807	0.12267312742254305	2.4884987132713415e-07	4649.999983878245	1.6121816428685932e-05	1.2627207385436912e-06	5.067919004108775e-07	6.799998986957433	3.722732776385445e-08	0.0	0.0	19.999998546666326	0.0	6.273524604001083e-09	1.3888773732005863e-09	0.0	0.0	249.38138987378218	0.030957533089907938	0.0	9.035658180209741e-05	0.1280474053473821	3.740883354088214e-05	5.551015450465264e-06	4.3401754978013394e-07	0.0	0.0	1.0116536706079018e-06	0.0	0.0	0.0	0.0	0.0005
1.9672382762608975	1.7876260915289797e-05	8.770391695626132e-06	769.8245715153882	0.17542848460458543	0.001143043310893826	309.8332184740871	2469.997956941136	0.00204136509088354	0.16650158987226316	0.16678152590911222	4.661272040689387e-07	4649.999964689293	3.5310774342745644e-05	2.397048438019746e-06	9.66956827747771e-07	6.79999880955742	8.127055821499594e-08	0.0	0.0	19.999998298436203	0.0	6.305917902221533e-09	1.4942529478149197e-09	0.0	0.0	247.63452686690616	0.03070988669273445	0.0	0.00019675155952587607	0.17400550525684358	6.992616153936344e-05	1.2106004360209688e-05	5.048152903128042e-07	0.0	0.0	1.1889483101731586e-06	0.0	0.0	0.0	0.0	0.0005
1.9672276000596827	7.2000597026517085e-06	8.755637175012425e-06	769.7714326413176	0.228567358675399	0.0014959004812061013	309.7827236259911	2469.9976842738993	0.0023137846619185345	0.216745481229433	0.21727637400498875	8.01398571801038e-07	4649.999930465949	6.953413692050456e-05	4.163011067167093e-06	1.6857311545090962e-06	6.799998632459533	1.5974612122605369e-07	0.0	0.0	19.999998050629053	0.0	6.338342541017885e-09	1.5994570648145598e-09	0.0	0.0	245.89301836476727	0.030447910270310765	0.0	0.0003851833466215946	0.22654056541863837	0.00011982149519962843	2.3735590314150964e-05	5.754921043501523e-07	0.0	0.0	1.365940989300685e-06	0.0	0.0	0.0	0.0	0.0005
1.9672239939503469	3.5939503660991642e-06	8.741875872037362e-06	769.7117237540739	0.288276245919269	0.0018955248784461411	309.7259963004929	2469.997418051625	0.0025797596724118463	0.27306964998125416	0.2740036995037429	1.290579960124362e-06	4649.999873754096	0.00012624598889729295	6.757354789674218e-06	2.7443399565693813e-06	6.7999984556531565	2.897840220871928e-07	0.0	0.0	19.999997803226204	0.0	6.371371161372409e-09	1.704571971131355e-09	0.0	0.0	244.15701190549498	0.030185307727605238	0.0	0.0006952465355849225	0.2854466715183361	0.00019215538745970506	4.290449829525929e-05	6.4605554337465e-07	0.0	0.0	1.5426422585053782e-06	0.0	0.0	0.0	0.0	0.0005
1.9672227748100708	2.374810090937739e-06	8.72936297583821e-06	769.6455996028906	0.3544003971028508	0.0023414786919208146	309.6631866263391	2469.9971580926003	0.0028394718040800405	0.33526495390123773	0.33681337365831954	1.973870463618155e-06	4649.999785006241	0.0002149938528214297	1.040090532122383e-05	4.234040375343702e-06	6.799998279116005	4.933990973596229e-07	0.0	0.0	19.999997556195183	0.0	6.405189641715884e-09	1.8096351287903542e-09	0.0	0.0	242.42666941591818	0.029926580218121748	0.0	0.0011770434133872212	0.35051049865385003	0.00029248649876240334	7.273948647079615e-05	7.165155589794161e-07	0.0	0.0	1.7190743478956198e-06	0.0	0.0	0.0	0.0	0.0005
1.9672223616718534	1.9616718732724614e-06	8.718166048818587e-06	769.5732105405099	0.4267894594849174	0.0028332491039288034	309.5944407173368	2469.996904213845	0.003093104008671855	0.40311363749627316	0.40555928266080926	2.895478791356362e-06	4649.999652353207	0.0003476468785052468	1.53370829332072e-05	6.255510545888273e-06	6.799998102822247	7.98058817265473e-07	0.0	0.0	19.99999730949961	0.0	6.439852387990384e-09	1.914668553860802e-09	0.0	0.0	240.70216178445912	0.02967312565305314	0.0	0.0018920974518598505	0.4215105652164553	0.0004268092353736855	0.00011708935370471824	7.868827635330352e-07	0.0	0.0	1.8952630686212372e-06	0.0	0.0	0.0	0.0	0.0005
