[CRP]	[PC]	[PC/CRP]	[C4]	[C4a]	[C4b]	[C2]	[C1]	[PC/CRP/C1]	[C2a]	[C2b]	[C4b/C2a]	[C3]	[C3a]	[C3b]	[dC3b]	[MASP]	[dC4b/C2a]	[GlcNac]	[GlcNac/LF]	[LF]	[GlcNac/LF/MASP]	[PC/CRP/LF]	[PC/CRP/LF/MASP]	[GlcNac/LF/CRP]	[GlcNac/LF/CRP/C1]	[C4BP]	[C4BP/PC/CRP]	[C4BP/GlcNac/LF/CRP]	[iC4b/C2a]	[C4BP/C4b]	[C4b/C2a/C4BP]	[dC4b/C2a/C4BP]	[PC/CRP/LF/C1]	[C4BP/PC/CRP/LF]	[GlcNac/LF/CRP/MASP]	[PC/CRP/LF/C1/MASP]	[GlcNac/LF/C1/MASP]	[GlcNac/HF]	[HF]	[GlcNac/HF/MASP]	[X]
2.0	0.0327796	0.0	770.0	0.0	0.0	310.0	2470.0	0.0	0.0	0.0	0.0	4650.0	0.0	0.0	0.0	6.8	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005
1.9781669321791349	0.010946532179134086	8.263474124100829e-06	769.9966408798913	0.0033591201088190932	2.2873331715296794e-05	309.9968024241552	2469.9997181494723	0.0002816368192483852	0.0031975442308035435	0.0031975758453225934	1.5809298318744054e-10	4649.999999998289	1.7153920601650785e-09	5.470308559061282e-10	1.8418508708107156e-10	6.79999986616213	4.703533003736148e-12	0.0	0.0	19.999999779784464	0.0	5.692461674633003e-09	8.107036825071833e-10	0.0	0.0	258.20150987838986	0.02154294731196236	0.0	9.897093594709408e-09	0.0033362151625847443	2.0922957885796756e-08	6.022844409340622e-10	8.068519439502717e-08	0.0	0.0	1.3302717137068761e-07	0.0	0.0	0.0	0.0	0.0005
1.970903479226697	0.0036830792266967214	8.653845958043522e-06	769.9861197782762	0.013880221724028972	9.071944113076683e-05	309.9867940973349	2469.9994168805697	0.0005826659615905899	0.013205148293443277	0.01320590266554168	2.726061157115061e-09	4649.9999999414	5.860652822196892e-08	1.1643608691692694e-08	4.35019987316088e-09	6.79999969588634	1.449129677197698e-10	0.0	0.0	19.999999539569995	0.0	6.008975375804507e-09	9.497815350902809e-10	0.0	0.0	256.42271862422876	0.028504740535756967	0.0	3.3618234723552087e-07	0.01378874791079975	3.9380502106687833e-07	2.0509759627844166e-08	1.5030735800877926e-07	0.0	0.0	3.031638828459279e-07	0.0	0.0	0.0	0.0	0.0005
1.968463418494466	0.0012430184944656228	8.77384865799204e-06	769.9682131764467	0.03178682355364657	0.0002057096425626799	309.9697644545308	2469.9991137915554	0.0008855084514161167	0.03023054531295629	0.03023554546954803	1.4497372664292585e-08	4649.999999533011	4.669968183933114e-07	6.725155302657708e-08	2.6040770803767584e-08	6.799999519992396	1.1139401215294626e-09	0.0	0.0	19.999999292800407	0.0	6.136270237256874e-09	1.066926503100323e-09	0.0	0.0	254.6535563906553	0.030641592005865675	0.0	2.663350637757914e-06	0.031576113754492104	2.150392820794249e-06	1.6280163467849004e-07	2.2105571451821188e-07	0.0	0.0	4.789406834226525e-07	0.0	0.0	0.0	0.0	0.0005
1.9676410334704253	0.00042063347042509125	8.801265196504004e-06	769.9429629434378	0.05703705656240766	0.0003684644714648266	309.9457549413375	2469.9988149291403	0.0011841224169219647	0.0542256302109282	0.05424505866288981	4.7334578992555316e-08	4649.999997964398	2.0356108655596295e-06	2.2945030205706862e-07	9.045607455844672e-08	6.799999342459759	4.772159458719209e-09	0.0	0.0	19.999999044179347	0.0	6.1986499816761585e-09	1.1763743881663375e-09	0.0	0.0	252.8908058295689	0.03116508702680383	0.0	1.1542279943561129e-05	0.056649163638981176	7.092407008850085e-06	7.067859452958745e-07	2.9208175340212017e-07	0.0	0.0	6.563638749242034e-07	0.0	0.0	0.0	0.0	0.0005
1.9673635548725625	0.0001431548725624607	8.79802536896707e-06	769.910499764688	0.0895002353123766	0.0005790503981038013	309.91489170234206	2469.9985222315054	0.0014765713173253896	0.0850522108131784	0.0851082976584046	1.1815845197162461e-07	4649.999993635262	6.364745189330684e-06	5.885777397891117e-07	2.345435257184529e-07	6.799999164634865	1.4779196530181947e-08	0.0	0.0	19.99999879529655	0.0	6.2394526001311156e-09	1.283117052112215e-09	0.0	0.0	251.13349213773012	0.031149871081295563	0.0	3.5880237969522684e-05	0.08886509806904659	1.7763864590104215e-05	2.20076970599895e-06	3.630988518034353e-07	0.0	0.0	8.340820262544215e-07	0.0	0.0	0.0	0.0	0.0005
1.9672698953372054	4.949533720531067e-05	8.785331877612494e-06	769.8709813920195	0.12901860798040388	0.000837323891816092	309.87732687252986	2469.9982362212954	0.0017623330370982648	0.12253924878842948	0.1226731274703315	2.4884987124970385e-07	4649.999983878192	1.612181454350007e-05	1.2627207361023314e-06	5.067918989981827e-07	6.79999898695746	3.72273237674859e-08	0.0	0.0	19.999998546666372	0.0	6.273524598496669e-09	1.388877372215866e-09	0.0	0.0	249.38138987388626	0.030957532960197202	0.0	9.035657136147392e-05	0.1280474054066857	3.740883352856759e-05	5.551014827745122e-06	4.340175495716914e-07	0.0	0.0	1.0116536701652894e-06	0.0	0.0	0.0	0.0	0.0005
1.9672382763186047	1.787631860467141e-05	8.770391692418669e-06	769.8245715153203	0.1754284846798186	0.001143043311530194	309.83321847401714	2469.9979569411507	0.002041365089808895	0.16650158996779174	0.1667815259830754	4.6612720013087015e-07	4649.999964689235	3.531077064880016e-05	2.3970484280865617e-06	9.669568223417874e-07	6.799998809557446	8.127055045541306e-08	0.0	0.0	19.99999829843622	0.0	6.3059178998237566e-09	1.494252947184938e-09	0.0	0.0	247.63452686691264	0.030709886636123555	0.0	0.00019675153935451805	0.17400550535300469	6.992616142608269e-05	1.2106003155113058e-05	5.048152900818546e-07	0.0	0.0	1.188948309628702e-06	0.0	0.0	0.0	0.0	0.0005
1.9672276000842706	7.200084270799914e-06	8.755637173851448e-06	769.7714326412014	0.22856735879887555	0.0014959004823296177	309.7827236258741	2469.99768427391	0.0023137846607185816	0.2167454813925968	0.21727637412616396	8.013985922950179e-07	4649.999930465875	6.953412960210985e-05	4.163011052327918e-06	1.6857311457883414e-06	6.799998632459563	1.5974610589052734e-07	0.0	0.0	19.999998050629095	0.0	6.3383425400478545e-09	1.5994570643446532e-09	0.0	0.0	245.89301836469147	0.030447910246944446	0.0	0.0003851833072018597	0.2265405655829787	0.0001198214951115183	2.3735587953512102e-05	5.754921041066762e-07	0.0	0.0	1.3659409887039805e-06	0.0	0.0	0.0	0.0	0.0005
1.9672239939606524	3.5939606525959853e-06	8.7418758717717e-06	769.7117237539189	0.28827624608120006	0.0018955248799703926	309.72599630033756	2469.997418051634	0.0025797596711375904	0.2730696502062399	0.27400369966279964	1.2905799712620788e-06	4649.999873754026	0.00012624597729561765	6.757354769967218e-06	2.7443399451747163e-06	6.799998455653179	2.8978399797178574e-07	0.0	0.0	19.999997803226243	0.0	6.371371161027328e-09	1.7045719707302277e-09	0.0	0.0	244.15701190536222	0.03018530771859399	0.0	0.0006952464737092507	0.28544667174466987	0.00019215538730686595	4.290449460692861e-05	6.460555431248585e-07	0.0	0.0	1.5426422578837088e-06	0.0	0.0	0.0	0.0	0.0005
