	Ln_	NRLn	NRn	RE	REL
0	0.0	0.0	370.0	3.7	0.0
1	8.099553996444858e-05	0.024060380206645873	369.89351463378654	3.6175750139932803	0.08242498600672013
2	0.0001445836467192015	0.04764250141424523	369.7883754688145	3.536017970228835	0.16398202977116527
3	0.0002098456656641701	0.07183208201641057	369.6843037337405	3.456135815757059	0.24386418424294104
4	0.00027651531350609214	0.09653063809120623	369.58163628948523	3.3781669275766	0.3218330724233997
5	0.0003445965515678011	0.12173905916700645	369.4804218564315	3.302160915598673	0.39783908440132676
6	0.00041403106368271777	0.14743576776318343	369.38069250016343	3.228128267926733	0.4718717320732666
7	0.00048475596598011086	0.17359750040959687	369.2824774473824	3.156074947792147	0.5439250522078528
8	0.0005567282854744404	0.20020824603108453	369.1858015466369	3.086009792668153	0.6139902073318465
9	0.0006298797921412752	0.227242687684669	369.0906900559633	3.0179327436481227	0.6820672563518769
10	0.0007041461397890987	0.2546770550833765	368.9971699954651	2.9518470505485834	0.7481529494514161
11	0.0007794615886488065	0.28248705170870053	368.9052657234462	2.887752775155016	0.8122472248449839
12	0.0008557418284321102	0.31064154821784357	368.81499958758724	2.8256411358052134	0.8743588641947868
13	0.000932890829911639	0.339105217044285	368.7263914923674	2.7654967094118397	0.9345032905881607
14	0.00101082032452747	0.36784560475180644	368.6394592838916	2.7073048886435984	0.992695111356402
15	0.0010894451440733373	0.3968313381730271	368.55421878424244	2.651050122415657	1.0489498775843435
16	0.001168664079870287	0.42602522761741596	368.47068372739267	2.5967089550102895	1.103291044989711
17	0.0012483636933629553	0.45538572325747956	368.38886559389704	2.544251317154753	1.1557486828452472
18	0.001328439905277205	0.4848746832230532	368.3087736163834	2.493648299606677	1.206351700393323
19	0.001408797926426031	0.5144573041574168	368.2304148316862	2.444872135843817	1.2551278641561836
20	0.001489331395961748	0.5440946321883593	368.15379415034226	2.3978887825308246	1.3021112174691756
21	0.0015699149690450078	0.573740933247198	368.078914161191	2.3526550944383815	1.3473449055616187
22	0.0016504346106007842	0.603354587341337	368.0057745732376	2.3091291605791273	1.3908708394208726
23	0.0017308156704592345	0.6329081454241118	367.9343730775558	2.2672812229801114	1.4327187770198886
24	0.0018109606884156785	0.6623659838572988	367.8647051236114	2.2270711074688814	1.472928892531119
25	0.0018907123537184975	0.6916711004236187	367.79676346126746	2.1884345616912837	1.5115654383087165
26	0.001969991119756035	0.7207943981927816	367.73053892538456	2.1513333235775476	1.5486666764224526
27	0.002048737699201673	0.749714121371924	367.666020727121	2.1157348484931635	1.5842651515068367
28	0.0021268379407196176	0.7783888639765448	367.60319602188963	2.081584885866398	1.6184151141336023
29	0.002204181497213785	0.8067786948575223	367.5420495438656	2.048828238723334	1.6511717612766665
30	0.0022807072239238117	0.8348613047330765	367.4825642090502	2.01742551378354	1.6825744862164604
31	0.0023563534040014016	0.8626142569436378	367.4247173907339	1.98733164767778	1.7126683523222204
32	0.0024310361576345765	0.8900072716296941	367.368491505992	1.958498777621941	1.7415012223780595
33	0.002504671263784768	0.9170099749831533	367.3138655514648	1.930875526448208	1.7691244735517924
34	0.0025772087047901382	0.9436042880139063	367.26081890362735	1.9044231916414955	1.7955768083585049
35	0.0026485849311209887	0.9697672775793107	367.20932834474996	1.879095622329499	1.8209043776705014
36	0.0027187471938826292	0.9954799107012807	367.15936675259235	1.8548466632938587	1.8451533367061417
37	0.0027876657070494562	1.0207315581491867	367.1109068749847	1.8316384331341489	1.8683615668658515
38	0.002855306036699721	1.0455099019414713	367.063920774477	1.8094306764187644	1.890569323581236
39	0.0029216173475780033	1.0697967785363143	367.0183800224896	1.7881768010262078	1.9118231989737926
40	0.0029865608617275306	1.0935784364421524	366.97425549234333	1.7678339287857292	1.9321660712142712
41	0.003050129656267548	1.116852501063919	366.93151766564415	1.7483701667082907	1.9516298332917097
42	0.0031123158665350404	1.1396162086888362	366.89013006850126	1.7297462771903314	1.970253722809669
43	0.0031730915177066296	1.1618598732944156	366.85006676755637	1.7119266408510099	1.9880733591489905
44	0.0032324410530030147	1.1835781283512616	366.81129857605623	1.694876704407705	2.0051232955922953
45	0.003290361519306063	1.204770060199065	366.77379821470214	1.6785682749014115	2.021431725098589
46	0.003346855528546097	1.2254368933311335	366.7375363052029	1.6629731985342497	2.0370268014657507
47	0.003401903577964278	1.2455717117154421	366.7024795562957	1.648051268011358	2.051948731988643
48	0.003455501115935353	1.265173308765633	366.6685957388744	1.63376904764022	2.066230952359781
49	0.0035076756867660204	1.2842518990470002	366.6358531312353	1.6201050302825128	2.079894969717488
50	0.00355845217826059	1.3028165224938262	366.6042209694475	1.6070374919414971	2.0929625080585037
51	0.0036078110246636134	1.3208605986766473	366.57366862877217	1.5945292274489815	2.105470772551019
52	0.003655780093018956	1.3383944295079553	366.54416596874614	1.5825603982542584	2.117439601745742
53	0.0037023802117322896	1.3554258176681953	366.5156782579405	1.571104075608874	2.1288959243911267
54	0.0037476251190117823	1.3719599640226785	366.48818061565134	1.5601405796741923	2.1398594203258083
55	0.003791531910210393	1.3880032889594784	366.4616447433516	1.549648032311295	2.1503519676887057
56	0.0038341217435291547	1.403563702261804	366.4360419252271	1.539605627489066	2.1603943725109347
57	0.003875416193928742	1.4186492432981463	366.4113438620617	1.529993105360051	2.1700068946399496
58	0.003915436792598481	1.433267921323646	366.3875253300173	1.5207932513411488	2.179206748658852
59	0.0039542065745824225	1.447428313141728	366.364558101508	1.5119864146499324	2.1880135853500686
60	0.0039917518305481155	1.4611401583417984	366.3424143880809	1.5035545464228959	2.196445453577105
61	0.004028100118638791	1.4744136422520866	366.32106755102143	1.4954811932736969	2.2045188067263037
62	0.004063278126838433	1.4872586320507597	366.3004919167725	1.487750548823421	2.2122494511765796
63	0.00409731262078254	1.4996850156968142	366.2806625331345	1.4803475488314677	2.2196524511685327
64	0.004130230510421962	1.5117027240527536	366.26155504845514	1.4732577725080755	2.226742227491925
65	0.004162058980439271	1.5233217825531962	366.24314568257483	1.4664674651281753	2.2335325348718253
66	0.0041928253414083095	1.5345522552408417	366.225411231566	1.459963486806966	2.2400365131930347
67	0.004222556967825446	1.5454042231653977	366.20832907684166	1.453733300007224	2.246266699992777
68	0.00425128119814429	1.5558877481725846	366.19187715190395	1.4477649000767192	2.2522350999232814
69	0.004279025403852451	1.5660128969466935	366.17603399211094	1.4420468890578104	2.25795311094219
70	0.004305816633837198	1.5757896138709966	366.1607787717195	1.4365683855906803	2.2634316144093205
71	0.0043316815828317945	1.5852277097295226	366.14609125280674	1.431318962536473	2.268681037463528
72	0.004356646877837837	1.5943369633637285	366.13195175734165	1.426288720705608	2.273711279294393
73	0.004380738647387945	1.6031269677058517	366.1183412242452	1.4214681919513577	2.2785318080486436
74	0.004403982946913506	1.6116072854905839	366.1052410498905	1.4168483353813734	2.2831516646186274
75	0.004426405147204154	1.6197872243131675	366.0926331997469	1.4124204240604024	2.2875795759395987
76	0.004448030534514866	1.6276760586518377	366.0805002123156	1.4081762709677434	2.2918237290322576
77	0.004468883580556626	1.6352827586706118	366.0688251711721	1.404107929842966	2.295892070157035
78	0.004488988707492478	1.6426162779426206	366.05759168615805	1.4002079641009664	2.299792035899035
79	0.004508369368895295	1.6496852067722134	366.04678388040486	1.3964690871773786	2.3035309128226227
80	0.004527049069328204	1.6564981597073731	366.0363863832636	1.3928845429712995	2.307115457028702
81	0.0045450501680455654	1.6630633195448001	366.02638431836704	1.3894476379121614	2.31055236208784
82	0.004562395242353619	1.6693889597642837	366.016763295188	1.3861522549526137	2.3138477450473878
83	0.004579105484132531	1.6754828289098738	366.0075093946232	1.3829922235333407	2.3170077764666606
84	0.0045952025591649735	1.6813528669341042	365.9986091609409	1.379962027875285	2.320037972124716
85	0.004610706415782154	1.6870063597499099	365.9900495860803	1.3770559458305416	2.3229440541694593
86	0.004625637863720642	1.6924509362386622	365.98181810305334	1.374269039292317	2.325730960707684
87	0.004640015520931566	1.697693386711062	365.9739025684674	1.3715959551787833	2.3284040448212178
88	0.004653859444698752	1.7027410696854588	365.96629125809943	1.3690323277852143	2.3309676722147867
89	0.004667186805998196	1.7076002350201258	365.9589728468633	1.3665730818837292	2.3334269181162717
90	0.004680017076048976	1.712278035594231	365.95193640774613	1.3642144433406798	2.335785556659321
91	0.004692365954150394	1.7167801727326102	365.9451714129099	1.361951585642829	2.338048414357172
92	0.004704251755665136	1.721113371075749	365.9386676769212	1.3597810479973274	2.3402189520026737
93	0.004715691644252291	1.7252838841622817	365.93241371790975	1.3576976020723732	2.342302397927628
94	0.004726701848475424	1.7292976612967697	365.92640162767896	1.3556992889761057	2.3443007110238954
95	0.004737294898222816	1.7331592442861359	365.9206225375197	1.3537817818062186	2.3462182181937825
96	0.004747488034933577	1.7368749702837678	365.9150676237146	1.351942593998748	2.348057406001253
97	0.004757293288266106	1.7404491952034413	365.9097283506607	1.3501775458645515	2.3498224541354493
98	0.004766726918513037	1.743887899117738	365.9045965175379	1.3484844166560228	2.351515583343978
99	0.004775800201468207	1.7471951574368407	365.89966422260113	1.3468593800383577	2.353140619961643
100	0.004784528453382072	1.7503766058682573	365.894923864129	1.3453004699976376	2.354699530002363
