	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_7	species_8	species_9
14	2.858432279707999e-05	7.381132057115098e-07	5.280535233712251e-06	1.4655811041765133e-06	8.233913735449289e-07	6.976147542302382e-07	2.755381893064956e-05	3.5632544650087045e-07	1.9450814237658637e-07	1.3378374172184473e-06
15	2.6893450792099434e-05	7.706013759517838e-07	5.512958832565542e-06	1.530088889764115e-06	8.59633075916741e-07	7.283203786821291e-07	2.882320403374861e-05	3.352484737548468e-07	1.8323076629380725e-07	1.3967225440906918e-06
16	2.530259496260866e-05	8.01167849856367e-07	5.7316344248385565e-06	1.5907809980060734e-06	8.937310580934167e-07	7.572097455375504e-07	3.0017587859632904e-05	3.154180800279265e-07	1.725369171761462e-07	1.4521245775261505e-06
17	2.3805840092054332e-05	8.299262815409033e-07	5.937375103370536e-06	1.6478830979772813e-06	9.258121052586714e-07	7.843902729910806e-07	3.114137591920266e-05	2.9676063062475284e-07	1.624222520519395e-07	1.5042495167229854e-06
18	2.2397620524533943e-05	8.569836087132304e-07	6.130945911151743e-06	1.7016075228032247e-06	9.559955102058856e-07	8.099630313422264e-07	3.219872434388735e-05	2.7920667510586295e-07	1.5287188690860902e-07	1.5532911873244032e-06
19	2.1072686420552642e-05	8.824407010303892e-07	6.313068479733943e-06	1.752154557023186e-06	9.84393796603268e-07	8.34023355778682e-07	3.319355968886962e-05	2.6269077969291435e-07	1.4386544812819132e-07	1.5994324165720894e-06
20	1.9826126184961283e-05	9.063919291714653e-07	6.484417946334688e-06	1.7997115809508972e-06	1.0111122382793767e-06	8.566604390930805e-07	3.412956110783323e-05	2.471518460690667e-07	1.3537817080815312e-07	1.6428442522465088e-06
21	1.865330575895035e-05	9.289263312724404e-07	6.645631298628167e-06	1.8444553867215431e-06	1.0362501604224303e-06	8.779584341184417e-07	3.501020260237238e-05	2.32532040413653e-07	1.2738413389240035e-07	1.683688076841504e-06
22	1.7549860871699997e-05	9.501277618018681e-07	6.797308439816591e-06	1.8865524738959797e-06	1.0599011056563867e-06	8.979965944354066e-07	3.5838756979209375e-05	2.1877685539613325e-07	1.1985790960108878e-07	1.7221158774029155e-06
23	1.651168859441891e-05	9.700750538403501e-07	6.9400133495936995e-06	1.9261593716792395e-06	1.0821530150694356e-06	9.168494277478395e-07	3.6618302642715766e-05	2.058354088163075e-07	1.1277365127851349e-07	1.7582705396617226e-06
24	1.553492809691596e-05	9.888423888209867e-07	7.074276729304677e-06	1.9634233730689155e-06	1.1030886406725411e-06	9.3458704533653e-07	3.7351737481748415e-05	1.9365950247243725e-07	1.0610622605356861e-07	1.792286518192232e-06
25	1.461594670780582e-05	1.0064995643665697e-06	7.20059791808007e-06	1.998483066666714e-06	1.1227858441812995e-06	9.512754152008224e-07	3.804178837074555e-05	1.8220360984724965e-07	9.983192431889499e-08	1.8242903218696159e-06
26	1.3751326919745011e-05	1.0231122439690995e-06	7.31944667906785e-06	2.0314688324365277e-06	1.1413178755422658e-06	9.669765980388301e-07	3.869102052873857e-05	1.7142558921246192e-07	9.392789449771446e-08	1.8544009664164807e-06
27	1.293785315523794e-05	1.0387422112696735e-06	7.431265018577021e-06	2.0625033465969086e-06	1.1587536565911583e-06	9.817489875756167e-07	3.930184861714455e-05	1.6128483948280018e-07	8.837257144597629e-08	1.8827304352876576e-06
28	1.2172500065394058e-05	1.053447594884475e-06	7.53646879450508e-06	2.091702028030531e-06	1.1751580318541977e-06	9.956475230535346e-07	3.987654353691778e-05	1.5174422115557644e-07	8.314551891288928e-08	1.9093840871695098e-06
29	1.1452421230431286e-05	1.0672830855116662e-06	7.635449269542313e-06	2.1191734693667913e-06	1.1905920107385203e-06	1.0087238944270001e-06	4.0417243098390894e-05	1.4276763769884404e-07	7.822744494853517e-08	1.9344610494883034e-06
30	1.0774938585564925e-05	1.0803001391008304e-06	7.728574564666172e-06	2.1450198403905184e-06	1.2051129941748727e-06	1.021026734384528e-06	4.092595746134088e-05	1.3432238172180448e-07	7.360015161698952e-08	1.9580545866568124e-06
31	1.0137532465052013e-05	1.0925471681452637e-06	7.816191027665352e-06	2.1693372678676767e-06	1.2187749880109265e-06	1.0326017991452879e-06	4.140457928419254e-05	1.2637631552956264e-07	6.924648894932259e-08	1.9802524467934695e-06
32	9.53783223501264e-06	1.1040697216615926e-06	7.898624520731848e-06	2.1922161929088776e-06	1.231628803784903e-06	1.0434921385636836e-06	4.185488781367698e-05	1.1890068623969972e-07	6.515030313436155e-08	2.00113718793719e-06
33	8.973607479988191e-06	1.114910654529969e-06	7.976181631937558e-06	2.2137417072074907e-06	1.2437222476305474e-06	1.0537382561782691e-06	4.2278558683696274e-05	1.1186682693432828e-07	6.129638435759301e-08	2.020786484978132e-06
34	8.4427597105471e-06	1.125110286822935e-06	8.049150815088805e-06	2.2339938693994813e-06	1.25510029801411e-06	1.0633782597986317e-06	4.267716666810118e-05	1.0524952218514594e-07	5.767041515902991e-08	2.039273418442824e-06
35	7.943314561151336e-06	1.1347065537144878e-06	8.117803462190687e-06	2.2530480027195017e-06	1.265805272963207e-06	1.0724480031893157e-06	4.305219530920952e-05	9.902313764202057e-08	5.425892031545998e-08	2.056666746205818e-06
36	7.473414449315242e-06	1.143735146525941e-06	8.182394912503192e-06	2.2709749750584054e-06	1.275876987408465e-06	1.0809812193768452e-06	4.3405038323640616e-05	9.316563284572466e-08	5.10492187040237e-08	2.073031159136688e-06
37	7.031311668797905e-06	1.1522296454323267e-06	8.24316540193599e-06	2.287841462462118e-06	1.2853529012222038e-06	1.0890096460748543e-06	4.373700925167934e-05	8.765401074379342e-08	4.802937739697113e-08	2.0884275216316926e-06
38	6.615361891179495e-06	1.1602216443221697e-06	8.300340956307658e-06	2.3037101970504155e-06	1.2942682585039286e-06	1.0965631436931114e-06	4.404934147985086e-05	8.24690928990418e-08	4.5188168082130606e-08	2.1029130979233313e-06
39	6.22401805168615e-06	1.1677408682743625e-06	8.35413423178693e-06	2.3186402002763875e-06	1.3026562186299365e-06	1.10366980636873e-06	4.434319811378389e-05	7.759016096390913e-08	4.2515025815256386e-08	2.1165417650083375e-06
40	5.855829588567273e-06	1.1748151881726617e-06	8.404744619446246e-06	2.3326868119446516e-06	1.3105478725563037e-06	1.1103559757788013e-06	4.461966697864183e-05	7.300051762550908e-08	4.0000044110411335e-08	2.1293640391365917e-06
41	5.509420409408675e-06	1.1814710440577603e-06	8.452361273964566e-06	2.3459025308097804e-06	1.3179727150830888e-06	1.1166466412641844e-06	4.487978234809524e-05	6.868202747747704e-08	3.763382479495688e-08	2.141427843140904e-06
42	5.183503267209747e-06	1.1877331689074197e-06	8.49716113752297e-06	2.358336466120297e-06	1.3249583367213043e-06	1.1225651787651403e-06	4.5124510176814325e-05	6.461926888813636e-08	3.5407576206038315e-08	2.1527780057857955e-06
43	4.8768659740568625e-06	1.1936248535249567e-06	8.539310834843227e-06	2.3700348635753405e-06	1.3315307191853884e-06	1.12813360117604e-06	4.535476143221832e-05	6.079638230712044e-08	3.331301911983687e-08	2.1634567418804753e-06
44	4.588367994689988e-06	1.1991680119899606e-06	8.57896714142873e-06	2.3810412352821504e-06	1.3377143084057942e-06	1.1333726202049644e-06	4.557139102973569e-05	5.720065029416132e-08	3.134236358663805e-08	2.1735037709089082e-06
45	4.316936260854682e-06	1.20438326208073e-06	8.616277558914598e-06	2.39139651944106e-06	1.3435321042430592e-06	1.138301722383558e-06	4.577520747058892e-05	5.3815950480310576e-08	2.9488280377150498e-08	2.182956462796269e-06
46	4.061561356885747e-06	1.2092899985639161e-06	8.651380839389076e-06	2.4011392258677785e-06	1.3490057422449958e-06	1.1429392383354517e-06	4.596696536968248e-05	5.0633044311314315e-08	2.7743874952924863e-08	2.1918499707471387e-06
47	3.821293424336914e-06	1.213906471882377e-06	8.684407548334253e-06	2.4103055922342347e-06	1.3541555814257715e-06	1.1473024171467074e-06	4.614738071181872e-05	4.76373449303241e-08	2.6102659513497924e-08	2.2002173738680114e-06
48	3.5952388080091006e-06	1.2182498525979047e-06	8.715480525655747e-06	2.4189297120246207e-06	1.3590007761540508e-06	1.1514074872727326e-06	4.6317122634516735e-05	4.4819610999308204e-08	2.4558530099654066e-08	2.2080897939703675e-06
49	3.3825567153760087e-06	1.2223362955765387e-06	8.744715344870819e-06	2.4270436619803154e-06	1.3635593477539817e-06	1.155269717201904e-06	4.647682380493951e-05	4.216803652006001e-08	2.3105743787327014e-08	2.2154965119071866e-06
50	3.1824560898455713e-06	1.2261810000652697e-06	8.772220742903069e-06	2.4346776213868473e-06	1.3678482515228811e-06	1.1589034722360096e-06	4.6627077296788456e-05	3.9673682790213394e-08	2.1738897338294292e-08	2.222465076462557e-06
51	2.994192668854618e-06	1.229798266217382e-06	8.798099024470367e-06	2.4418599843093517e-06	1.3718834397872535e-06	1.1623222679141856e-06	4.6768442611681535e-05	3.7326629391593726e-08	2.045290711211774e-08	2.2290214068044167e-06
52	2.817066215962546e-06	1.2332015482746066e-06	8.822446442555255e-06	2.4486174651898665e-06	1.3756799212293618e-06	1.1655388202770961e-06	4.6901445102379444e-05	3.51185948469801e-08	1.9242990165154586e-08	2.2351898888777243e-06
53	2.650417916652842e-06	1.2364035046038133e-06	8.845353556372416e-06	2.4549751981990737e-06	1.3792518167049277e-06	1.1685650931582353e-06	4.702657977770497e-05	3.304105469880521e-08	1.8104646466824112e-08	2.2409934660964555e-06
54	2.4936279281618894e-06	1.2394160447742465e-06	8.866905568163902e-06	2.460956830711804e-06	1.3826124117594507e-06	1.1714123426781509e-06	4.714431185413015e-05	3.108649918341358e-08	1.703364216721789e-08	2.246453724671553e-06
55	2.346113074226655e-06	1.2422503738503093e-06	8.887182640074109e-06	2.4665846112538033e-06	1.3857742060383758e-06	1.1740911591069929e-06	4.725507938405375e-05	2.9247507203978964e-08	1.6025993853998677e-08	2.2515909738920324e-06
56	2.207324676181244e-06	1.2449170340645614e-06	8.906260192282542e-06	2.4718794722467043e-06	1.388748959774795e-06	1.1766115062510164e-06	4.735929425940188e-05	2.7517344297546615e-08	1.507795374016496e-08	2.256424321657698e-06
57	2.076746512338979e-06	1.2474259440258559e-06	8.92420918350274e-06	2.4768611078588313e-06	1.3915477375275105e-06	1.178982758509465e-06	4.745734417924212e-05	2.588950185979219e-08	1.4185995727689339e-08	2.260971745544277e-06
58	1.9538928980733364e-06	1.2497864356083877e-06	8.94109637489017e-06	2.481548047251267e-06	1.3941809493320716e-06	1.1812137357396084e-06	4.754959378819435e-05	2.4357976446507602e-08	1.3346802295274397e-08	2.2652501596651787e-06
59	1.8383068794596428e-06	1.2520072886587996e-06	8.956984578340332e-06	2.485957723491511e-06	1.3966583894177796e-06	1.183312736059554e-06	4.763638624401822e-05	2.291703604272581e-08	1.2557252161519653e-08	2.2692754775784662e-06
60	1.7295585337614159e-06	1.254096763650393e-06	8.971932890100224e-06	2.4901065383909496e-06	1.3989892726346127e-06	1.1852875667108028e-06	4.771804434663702e-05	2.156134599903333e-08	1.1814408677665361e-08	2.273062671472933e-06
61	1.6272433704423795e-06	1.256062632405851e-06	8.985996910561752e-06	2.4940099235072117e-06	1.4011822687255111e-06	1.1871455730952921e-06	4.7794871841275155e-05	2.0285846623939174e-08	1.1115508906784252e-08	2.276625827853339e-06
62	1.53098082675878e-06	1.2579122070027115e-06	8.999228951054356e-06	2.4976823975382253e-06	1.4032455345714522e-06	1.188893666094896e-06	4.7867154476720926e-05	1.9085805810709435e-08	1.0457953348838636e-08	2.2799781999318624e-06
63	1.4404128523381773e-06	1.2596523669690641e-06	9.011678228405738e-06	2.501137620321392e-06	1.4051867445292144e-06	1.1905383477749616e-06	4.793516111786918e-05	1.7956751674758754e-08	9.839296273417158e-09	2.2831322569205706e-06
64	1.355202577424864e-06	1.2612895848716907e-06	9.023391048001955e-06	2.504388443640826e-06	1.4070131189758503e-06	1.1920857355684927e-06	4.7999144711069603e-05	1.6894490601571716e-08	9.257236626363866e-09	2.2860997304101724e-06
65	1.2750330600402408e-06	1.2628299503879453e-06	9.034410976000041e-06	2.5074469590239394e-06	1.4087314511617206e-06	1.1935415850272635e-06	4.805934324904761e-05	1.5895067456686865e-08	8.709609468045802e-09	2.288891658000537e-06
66	1.1996061072791043e-06	1.2642791929531963e-06	9.044779001350062e-06	2.5103245427097003e-06	1.4103481324745165e-06	1.1949113112266519e-06	4.811598063916136e-05	1.4954767715181895e-08	8.194377918690096e-09	2.2915184243494052e-06
67	1.128641165958137e-06	1.265642703075746e-06	9.054533688284168e-06	2.51303189797106e-06	1.4118691762168057e-06	1.196200008911062e-06	4.816926754799811e-05	1.4070092022573285e-08	7.709625595356642e-09	2.2939897998058904e-06
68	1.0618742792771794e-06	1.2669255523833898e-06	9.063711319731676e-06	2.5155790949189544e-06	1.4133002399686783e-06	1.1974124714405785e-06	4.8219402176825446e-05	1.3237751178859973e-08	7.2535494763500744e-09	2.2963149767450625e-06
69	9.990571050503748e-07	1.2681325124869825e-06	9.072346032270877e-06	2.5179756079573785e-06	1.4146466466307204e-06	1.1985532086195344e-06	4.826657100432854e-05	1.2454648361138954e-08	6.8244531969280275e-09	2.2985026037583464e-06
70	9.399559920244962e-07	1.2692680727279224e-06	9.080469943096325e-06	2.520230351022396e-06	1.4159134042219618e-06	1.1996264634702364e-06	4.831094947633368e-05	1.171787146849725e-08	6.4207407402806255e-09	2.3005608178210126e-06
71	8.843511108357685e-07	1.2703364568758228e-06	9.088113269475629e-06	2.5223517107366626e-06	1.4171052245067178e-06	1.2006362280144738e-06	4.8352702661051496e-05	1.1024679600831285e-08	6.040910501723723e-09	2.3024972745568683e-06
72	8.320356363734216e-07	1.2713416388384593e-06	9.095304441139977e-06	2.524347577602747e-06	1.4182265405195916e-06	1.2015862581215022e-06	4.839198586115913e-05	1.0372494738795996e-08	5.683549703970532e-09	2.3043191767126925e-06
73	7.828149785092777e-07	1.2722873574424213e-06	9.102070206026387e-06	2.526225375351263e-06	1.4192815230538121e-06	1.2024800874777158e-06	4.842894519274153e-05	9.758890850062592e-09	5.347329142726779e-09	2.3060333009483107e-06
74	7.365060583325234e-07	1.273177130339432e-06	9.108435729764901e-06	2.5279920885529464e-06	1.420274096174227e-06	1.2033210407299616e-06	4.8463718127850744e-05	9.181585775476166e-09	5.030998243076311e-09	2.307646023041936e-06
75	6.929366271979989e-07	1.2740142670900559e-06	9.114424689280731e-06	2.5296542885973737e-06	1.4212079518126404e-06	1.2041122458513775e-06	4.8496434006458306e-05	8.638432107630754e-09	4.733380408277962e-09	2.3091633416045183e-06
76	6.519446260555496e-07	1.2748018814734527e-06	9.120059360859456e-06	2.5312181581349345e-06	1.422086563499778e-06	1.2048566457757385e-06	4.852721451708746e-05	8.127409645140666e-09	4.453368643680738e-09	2.3105909003912924e-06
77	6.13377582677765e-07	1.2755429030689553e-06	9.125360703002795e-06	2.5326895140729556e-06	1.4229131992849475e-06	1.2055570093435838e-06	4.855617414973573e-05	7.646617571511891e-09	4.189921439486389e-09	2.311934009293503e-06
78	5.770804508250863e-07	1.2762403109125946e-06	9.130350028030592e-06	2.534074271518877e-06	1.4236911823881512e-06	1.2062161521385832e-06	4.858342932711861e-05	7.19412306575356e-09	3.941979702626494e-09	2.3131980678431434e-06
79	5.429308884032833e-07	1.276896455667681e-06	9.135044152821801e-06	2.5353770978972943e-06	1.424423135057409e-06	1.206836295848948e-06	4.860907191476886e-05	6.768400958602995e-09	3.7087077350344335e-09	2.3143873366404954e-06
80	5.108021730193597e-07	1.2775137721599523e-06	9.139460496361744e-06	2.5366028277438387e-06	1.4251117734269029e-06	1.2074197417075313e-06	4.8633197067331786e-05	6.3678714874984975e-09	3.4892399169632933e-09	2.3155062288310645e-06
81	4.8057471686407e-07	1.2780945581322852e-06	9.14361549693133e-06	2.537756023405474e-06	1.4257596607100387e-06	1.2079686613857247e-06	4.865589458215914e-05	5.991043834136148e-09	3.282759363767997e-09	2.316558909096328e-06
82	4.5213601243678187e-07	1.278640975287531e-06	9.147524619567607e-06	2.538840977111125e-06	1.4263692083627634e-06	1.2084850979790744e-06	4.867724894007065e-05	5.636515441518163e-09	3.0884975546240255e-09	2.317549295543883e-06
83	4.2538020803068983e-07	1.2791550574450808e-06	9.151202414416633e-06	2.5398617271671715e-06	1.4269426851825036e-06	1.2089709737163163e-06	4.869733962411199e-05	5.3029667278738034e-09	2.9057314329342284e-09	2.3184810744913025e-06
84	4.002079539260458e-07	1.2796387134960853e-06	9.154662537875427e-06	2.5408220638252722e-06	1.4274822206048188e-06	1.2094280927524514e-06	4.871624123504988e-05	4.989159166054572e-09	2.733782355725215e-09	2.3193577058225007e-06
85	3.7652552737473873e-07	1.2800937442158767e-06	9.15791787286969e-06	2.541725562664727e-06	1.4279898234582499e-06	1.20985815705871e-06	4.8734024148418804e-05	4.693924369342948e-09	2.572010116708244e-09	2.320182453460411e-06
86	3.542445145522747e-07	1.2805218483748963e-06	9.160980572571998e-06	2.5425755967262007e-06	1.428467388781276e-06	1.2102627721981879e-06	4.8750754753318796e-05	4.41616014793658e-09	2.4198107737690717e-09	2.320958396443102e-06
87	3.332819865547124e-07	1.2809246193571145e-06	9.16386203620964e-06	2.5433753297973365e-06	1.428916694050043e-06	1.2106434441298063e-06	4.876649532028816e-05	4.154832675866307e-09	2.2766178511712804e-09	2.321688422794632e-06
88	3.1355992179711045e-07	1.2813035562579843e-06	9.166572988460476e-06	2.544127738448601e-06	1.4293394115585222e-06	1.2110015896973473e-06	4.8781304435000334e-05	3.9089693089960604e-09	2.1418983941546907e-09	2.3223752496401963e-06
89	2.950049156245165e-07	1.281660069463933e-06	9.169123519369188e-06	2.5448356231118e-06	1.4297371146426312e-06	1.211338541902813e-06	4.879523721632143e-05	3.677654957700028e-09	2.0151509853630055e-09	2.323021433319014e-06
90	2.7754790710630584e-07	1.2819954859016969e-06	9.171523121901529e-06	2.5455016185030395e-06	1.4301112835360518e-06	1.2116555548677415e-06	4.880834552145582e-05	3.460028682974432e-09	1.8959038786518453e-09	2.3236293788987957e-06
91	2.611239219972705e-07	1.2823110539770298e-06	9.173780727276336e-06	2.5461282034289163e-06	1.4304633108795336e-06	1.2119538085009416e-06	4.8820678138954635e-05	3.2552804916221982e-09	1.7837132433227554e-09	2.3242013491272013e-06
92	2.456718309087897e-07	1.2826079482211667e-06	9.1759047382068e-06	2.5467177100124304e-06	1.4307945069041891e-06	1.2122344128900153e-06	4.883228097030259e-05	3.0626483216985516e-09	1.6781615122509237e-09	2.324739472853602e-06
93	2.3113412179005206e-07	1.2828872736623367e-06	9.1779030601747e-06	2.5472723323729666e-06	1.4311061043080717e-06	1.2124984124330178e-06	4.8843197200759655e-05	2.881415206175015e-09	1.5788558277591424e-09	2.32524575295249e-06
94	2.1745668587255782e-07	1.2831500699385948e-06	9.17978313085401e-06	2.5477941347926383e-06	1.4313992628441827e-06	1.212746789725628e-06	4.885346746009328e-05	2.7109066044819564e-09	1.4854265794542953e-09	2.3257220737780264e-06
95	2.0458861628123076e-07	1.2833973151672786e-06	9.181551947793376e-06	2.5482850593993963e-06	1.4316750736369896e-06	1.212980469218297e-06	4.8863129973799365e-05	2.550487891942115e-09	1.3975260285848205e-09	2.326170208177469e-06
96	1.9248201856261276e-07	1.2836299295854926e-06	9.183216094460504e-06	2.5487469333954925e-06	1.4319345632435128e-06	1.2132003206569884e-06	4.887222070537482e-05	2.399561997766545e-09	1.3148270137996037e-09	2.326591824089585e-06
97	1.8109183242496238e-07	1.2838487789751674e-06	9.184781764745377e-06	2.549181475858202e-06	1.4321786974741016e-06	1.2134071623203134e-06	4.8880773490171245e-05	2.257567182818503e-09	1.23702173349164e-09	2.3269884907526077e-06
98	1.703756640268093e-07	1.2840546778854441e-06	9.186254786013503e-06	2.5495903041381148e-06	1.4324083849871175e-06	1.2136017640651101e-06	4.888882016132782e-05	2.123974948875874e-09	1.1638206001948197e-09	2.327361684544835e-06
99	1.6029362818976888e-07	1.2842483926643732e-06	9.187640640795006e-06	2.5499749398788136e-06	1.4326244806709019e-06	1.2137848501918013e-06	4.889639066825221e-05	1.9982880716107697e-09	1.0949511627702968e-09	2.327712794479618e-06
100	1.5080819994836127e-07	1.2844306443112163e-06	9.188944487190263e-06	2.5503368146803367e-06	1.4328277888256183e-06	1.2139571021401973e-06	4.890351318809042e-05	1.8800387499656952e-09	1.0301570923711949e-09	2.3280431273751812e-06
