	D_1	E_1	RS_1	R_1	X_1	theta_1
0	0.22127364448996603	0.42465213645494354	1.4408549938103006	0.5713349247532413	8.87845655914961	0.41358079661829383
1	0.39197404349256026	0.11680748536643212	1.5189962280116776	0.6451001585427835	7.190431517125597	0.3407543137893313
2	0.5235462204286986	0.28796743461990715	1.5009993238305839	0.6205393492497417	1.723150902298794	0.37337114267496724
3	0.526880219112582	0.6096505746482931	1.4359167941506885	0.502417695013556	0.4522166575318292	0.45897676706168583
4	0.4061541194922229	1.0038732344374524	1.3549381639531721	0.3511927931029209	0.3088676977654812	0.5675642581647063
5	0.2690293287074819	1.3720825897674591	1.2847288173397307	0.26388060225486065	0.37987209334453753	0.6517693809292285
6	0.18481573696729028	1.642694360552216	1.2457415103167417	0.24690269504607282	0.5052638240071675	0.6850176222451685
7	0.14855861736604606	1.7644158613301058	1.2438568554855343	0.2750728834866649	0.6837734908197755	0.6678701686426824
8	0.14018492710820807	1.6932639303624484	1.2765536431758642	0.3346369801405408	0.9802895193756946	0.6112570305060238
9	0.15349096849520363	1.3581154923493317	1.339345112767578	0.4276406635456274	1.7499248853868519	0.5266904726623477
10	0.21642255265658833	0.44910098414306804	1.4333297594693462	0.5681181553793113	8.817776042060014	0.4182840369414747
11	0.3885411478363476	0.10868414537588804	1.516184892692952	0.6474726567101672	7.786508154596928	0.3400811339854934
12	0.525060836829281	0.2725082495708302	1.5004757787858822	0.6266531915813474	1.8933401885963215	0.37031512876729605
13	0.5354569191600878	0.5879322343394525	1.4365362456272777	0.512690927580017	0.47064007890947546	0.453982483015459
14	0.41682803744839925	0.9821471505332592	1.3554499705383625	0.35852411742764734	0.3080633780023586	0.5629122433795899
15	0.2764127024002388	1.3539459997806018	1.284077861986026	0.2669199706149133	0.37425899921172656	0.6491724517787454
16	0.18829553057207132	1.6313643818156802	1.2435674457490886	0.24679065660694385	0.4977367632568403	0.684816155046343
17	0.14976360593909765	1.762142730745523	1.2402457421487132	0.27319308934934483	0.6720012390367919	0.6695881399658938
18	0.1401462372536815	1.703006320937767	1.2716413001170022	0.33132796805237263	0.9572367025629847	0.6143779010916792
19	0.15203741747822705	1.3876815707890524	1.3332628143163925	0.4224391416811371	1.6586717780780043	0.5307518869565114
20	0.2077457500993506	0.5599566189620093	1.4241141789538598	0.5585030356207257	6.934153832131101	0.4249713934358616
21	0.3724750296586506	0.10769765215072057	1.5118575428289558	0.6466067351577146	8.278856117188514	0.3406023604203245
22	0.5140212378870187	0.2601331777197021	1.5026067663783156	0.6311870688985016	2.0560458786416382	0.36474856356487834
23	0.534751698165868	0.5661433222474122	1.4416816033024389	0.5234451163045669	0.508799142694518	0.4452743879781411
24	0.42356437057060675	0.9576659641631238	1.3617572472582817	0.3683423561923701	0.3072580775833229	0.5534265763852007
25	0.283157287130457	1.3328112328145678	1.289499792347093	0.2711672835307109	0.36655780286555956	0.6423652113041814
26	0.19182600146599504	1.6186619881402409	1.2464577399352013	0.24652370882246039	0.486323849305805	0.6822665402739528
27	0.15096612275647767	1.761107140358443	1.240194355947863	0.2701639298559128	0.6555496126098505	0.6710070459284183
28	0.13991711888464786	1.716811591619258	1.2688832045182121	0.32605459049373375	0.92891377929397	0.6188574061662359
29	0.1500635822731902	1.4285437252403037	1.3279276801292332	0.41309435556998036	1.553079007546659	0.5378534258070932
30	0.19899402588967524	0.6624629808238295	1.4154738551254877	0.5446432288005497	5.759001722441233	0.43509644351552135
31	0.35784862137450774	0.10128242012365982	1.508815046820159	0.6433352547361703	9.277801005343282	0.3433958268075165
32	0.5067253154170304	0.23880756770348102	1.5064692322268427	0.6358590555452821	2.3649708904551034	0.3601109440105001
33	0.5406363711889808	0.532506213851242	1.4482062906613271	0.536771173921005	0.5636762058294444	0.4369529399694088
34	0.4377214919674905	0.9207300552369985	1.3688743679114777	0.3808348911013252	0.30885933540654376	0.5442692606397233
35	0.29472568418925243	1.3006685965337703	1.294731383002753	0.27686519069227655	0.3571450955316631	0.636591751982557
36	0.19791693453423972	1.5967620324514624	1.2486281636863727	0.24664407958503404	0.4745611122193589	0.6811139657959681
37	0.15332946052723392	1.7550719888266026	1.2391273049245146	0.2663889300351433	0.6346654998256064	0.6740688023136977
38	0.13988380709614853	1.7336002287132959	1.2644538409794417	0.3185481563868383	0.8852254008579168	0.6257079819040516
39	0.1471564082097212	1.4874694996831572	1.319605913104029	0.39938999196892605	1.4030378369680012	0.5485718717988111
40	0.18656035692446926	0.8341498260758488	1.4017366557918878	0.5226163001193525	4.118264913872953	0.4503889185742849
41	0.3282247964090906	0.10344005645072003	1.500428008468636	0.6355839207630568	10.655704852156468	0.3503979222048352
42	0.48657218432493304	0.21035548767041642	1.512204773470206	0.6411797584240378	2.926454953155852	0.3524062670042788
43	0.5417011185855705	0.48250233541623805	1.4599822052657958	0.5568906518526845	0.6680399353664944	0.422223873611684
44	0.45605034465148797	0.863727715325425	1.382442237010044	0.40210304876983394	0.3110237390983762	0.527320296004958
45	0.3127849429186302	1.2509856137240714	1.3057056190867522	0.2865426912051007	0.3436627541290312	0.6252146776976757
46	0.20781412761596704	1.5630549381539083	1.2543825002271638	0.24691966980734256	0.4547234863386815	0.6778299527782977
47	0.157135675632963	1.7427941980788955	1.2393419424254086	0.2613417212435252	0.6111598944115694	0.6779228613539613
48	0.1405144598791911	1.7453182316407512	1.260225573627167	0.3104358728723515	0.851791268435133	0.6341534176704433
49	0.14586412255551573	1.5171251332607103	1.3128730231294572	0.3906220729682887	1.3576562891199637	0.5584348814529719
50	0.18251195733649092	0.8748866957570537	1.3947644303568314	0.5147801884280586	3.986599141254775	0.4589559687009345
51	0.32492688044030266	0.09150870459077075	1.4983887327540268	0.6353451752567744	11.845245949293151	0.352413533774216
52	0.48767988055188877	0.19637076164202263	1.5130931642661507	0.6442980379246347	3.2130903445350874	0.35105532876882056
53	0.550141982795121	0.4598967441598821	1.461609221182376	0.5652758524862916	0.736561260264357	0.41920030784947027
54	0.46898844732056727	0.8375347115560865	1.3839709123014905	0.4108374401080333	0.3213975807572618	0.5235183541255519
55	0.323093233672089	1.2266217220556141	1.3063219791573073	0.29128356884588363	0.341225443991477	0.622616210793822
