	II	IIa	M	P2
30	0.25848639692785313	0.548258398204997	0.19178121021633066	0.0014739946508189746
31	0.2470882172511867	0.5652656254056478	0.18614974600538198	0.0014964113377833135
32	0.23619265009682577	0.5817662506489314	0.18052327937844026	0.0015178198758024457
33	0.2257775323339245	0.5977616566151673	0.1749225463264137	0.001538264724494296
34	0.2158216781339268	0.6132549698684873	0.16936556361459498	0.0015577883829907572
35	0.2063048358755824	0.6282508285167843	0.1638679041312461	0.001576431476387005
36	0.19720764695027349	0.6427551735042453	0.15844294670710218	0.0015942328383787574
37	0.18851160638385556	0.6567750613413904	0.1531021026844981	0.001611229590255572
38	0.18019902519491224	0.6703184962736354	0.1478550213150411	0.0016274572164108666
39	0.17225299441285513	0.6833942800682882	0.142709775882334	0.001642949636522261
40	0.1646573506826764	0.6960118777630819	0.13767303227969227	0.0016577392745490646
41	0.1573966433863893	0.7081812978681957	0.13275020162072737	0.0016718571246872585
42	0.1504561032142773	0.7199129856494788	0.1279455783218274	0.0016853328144161395
43	0.14382161212202046	0.7312177282443991	0.1232624649688152	0.001698194664764865
44	0.1374796746125887	0.7421065704751381	0.11870328516435141	0.0017104697479214952
45	0.13141739028448418	0.7525907403261901	0.11426968544702368	0.0017221839423017134
46	0.12562242759049283	0.762681583147672	0.10996262727664555	0.0017333619851892445
47	0.12008299875356604	0.7723905037310935	0.105782469992285	0.0017440275230550498
48	0.11478783578880822	0.781728915482313	0.10172904556922066	0.0017542031596576514
49	0.10972616758279542	0.7907081959874623	0.09780172592771945	0.0017639105020224345
50	0.10488769798360102	0.7993396483323727	0.09399948347963254	0.0017731702043934506
51	0.10026258485696057	0.8076344675950295	0.0903209455377624	0.0017820020102471289
52	0.09584142006597303	0.8156037119843205	0.08676444315725274	0.001790424792453357
53	0.09161521033361435	0.823258278147287	0.08332805492743262	0.0017984565916656248
54	0.08757535894913476	0.8306088802116647	0.08000964618618182	0.0018061146530183216
55	0.08371364828112847	0.8376660321710772	0.07680690408658811	0.0018134154612058334
56	0.0800222230617043	0.844440033257194	0.0737173689070865	0.0018203747740147985
57	0.07649357440775534	0.8509409559767848	0.07073846196108176	0.00182700765437773
58	0.07312052454682434	0.8571786365221993	0.0678675104299628	0.0018333285010132046
59	0.06989621221649531	0.8631626672916372	0.0651017694141523	0.0018393510777149472
60	0.06681407870761132	0.868902391280888	0.062438441470151054	0.0018450885413493873
61	0.06386785452292879	0.8744068981312453	0.05987469387720709	0.0018505534686186402
62	0.061051546624069704	0.8796850216392244	0.05740767385506243	0.0018557578816433508
63	0.05835942624083053	0.8847453385527376	0.05503452193401424	0.0018607132724174395
64	0.055786017218050064	0.8895961684956616	0.05275238366010374	0.0018654306261844964
65	0.05332608487633222	0.8942455748784273	0.05055841980145711	0.0018699204437833722
66	0.05097462536396473	0.8987013666665213	0.04844981520650547	0.0018741927630084214
67	0.0487268554783742	0.9029711008917221	0.04642378645087594	0.0018782571790278476
68	0.046578202936412835	0.9070620858026336	0.0444775883970519	0.0018821228639016834
69	0.04452429707368518	0.9109813845617344	0.04260851977934141	0.0018857985852391095
70	0.04256095995399611	0.9147358194058045	0.040813927916166386	0.0018892927240330621
71	0.040684197870835284	0.9183319761953533	0.039091212642102975	0.0018926132917084085
72	0.038890193223610994	0.9217762092865894	0.03743782954338123	0.0018957679464183695
73	0.0371752967521084	0.9250746466666542	0.03585129257261509	0.0018987640086223347
74	0.03553602011337605	0.9282331952993353	0.03432917611131178	0.0019016084759767642
75	0.03396902878594095	0.9312575466343485	0.03286911654214104	0.0019043080375694594
76	0.03247113528691834	0.934153182238585	0.03146881338697036	0.0019068690875261648
77	0.031039292688218874	0.9369253795125224	0.030126030061241413	0.0019092977380171725
78	0.0296705884186642	0.9395792174593196	0.02883859429032576	0.00191159983169039
79	0.028362238339403562	0.9421195824780281	0.02760439822901208	0.001913780953556163
80	0.02711158108058003	0.9445511741558698	0.026421398321202074	0.0019158464423480231
81	0.02591607262772627	0.9468785110376999	0.025287614933191267	0.0019178014013824772
82	0.02477328114687782	0.9491059363536308	0.02420113179055144	0.0019196507089399232
83	0.02368088203787751	0.9512376236883523	0.023160095245582414	0.0019213990281878102
84	0.02263665320580861	0.9532775825779901	0.022162713399535065	0.00192305081666623
85	0.021638470540938204	0.9552296640224073	0.02120725510129932	0.0019246103353552312
86	0.020684303597976378	0.9570975659027039	0.020292048841977446	0.001926081657342304
87	0.01977221146586214	0.9588848382953271	0.019415481562703184	0.0019274686761076635
88	0.01890033881967471	0.9605948886756791	0.01857599739120203	0.001928775113444188
89	0.018066912146639164	0.9622309870054332	0.017772096320899523	0.0019300045270281192
90	0.017270236138549583	0.9637962706989373	0.017002332844857217	0.0019311603176559258
91	0.016508690243271427	0.9652937494651315	0.016265314555435038	0.0019322457361620532
92	0.015780725368308362	0.9667263100223289	0.015559700719331108	0.0019332638900316276
93	0.015084860729728129	0.9680967206840269	0.014884200836523474	0.001934217749721567
94	0.014419680840037759	0.9694076358146376	0.014237573190621675	0.0019351101547029586
95	0.013783832628880987	0.9706616001546625	0.013618623397219493	0.0019359438192369917
96	0.013176022690701011	0.9718610530153882	0.013026202956014556	0.0019367213378961954
97	0.012595014653769913	0.9730083323436706	0.012459207811717221	0.0019374451908422134
98	0.012039626665232993	0.9741056786577932	0.011916576928102883	0.001938117748870851
99	0.011508728987052224	0.9751552388557516	0.011397290878961408	0.0019387412782346544
100	0.011001241697958655	0.9761590698976297	0.010900370459158745	0.0019393179452528375
