time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
145.0.	2.931489861591908	7.722755423484196	0.6797116749516591	30.72404965870434	766.0363856621848	262.28262429509454	330.87833454165263	537.3596039112256	8.859885020311472	1.996775399690745	11.451057206731443	94.88559872821095	0.10041345393008001	7.520311839031326	8.410518328368621	1.7865951621601441	0.398206120280988	0.365948966837844	0.291028125785672	121.68762972417964	108.91921771824276	6.590975615648022	126.16139428612027
159.0.5.0	2.489566548183657	6.923406104792145	0.608487942486384	32.16941841591603	805.8603537084721	272.7219173097526	342.9499033904323	533.3196003991146	10.341400041918272	1.6677980638567291	9.425022194615542	94.38854100707535	0.09633645392444501	8.035927878673593	9.608015345017956	1.6135113276251412	0.36547373042937203	0.349482214403876	0.28278377122322	115.00901071499595	102.17332155116175	5.7082047480315445	112.67475113931955
174.0.	2.188291346327516	6.3137272924725725	0.5540481770798891	33.19454077922104	840.7276596445297	281.88891453728	353.26478021326955	529.7739503583267	11.696423926953411	1.3726070766799912	7.689294847215278	93.89406778471108	0.093097026728631	8.53077061291943	10.660667033889329	1.487905041030294	0.343686081321855	0.33586786303458505	0.27533730135079204	109.3865672009329	96.33410497440057	5.025964519800818	100.37274827089449
188.0.5.0	1.9795284569604399	5.854518408987038	0.5130236072021881	33.91123534210819	870.1909359024005	289.66300611039105	361.7146921705681	526.8289939671306	12.882478921800951	1.1220946403528371	6.272851974575788	93.40217057992514	0.09057425506845701	8.974220129038828	11.54910831599037	1.396956975618789	0.328999809058304	0.32498909601993503	0.26890257474481	104.83333536770087	91.48570111746274	4.514506768674951	89.5972256339595
203.0.	1.831733498221155	5.507763555397807	0.48206626725774804	34.40815731031942	894.5520386297843	296.11359907543545	368.48459169065	524.4637404669513	13.891457512860459	0.9185975348564951	5.156993782350914	92.91283955086496	0.088609546043451	9.35349892638401	12.27907076809695	1.330596715293031	0.318944639263364	0.31642252078083305	0.26349637036141604	101.21193018606856	87.55396594074286	4.134922279523924	80.45211421932511
217.0.5.0	1.7247059298607912	5.242559265597414	0.458423587124188	34.75031114656718	914.485643117336	301.4075192943781	373.87878161950977	522.5888816998585	14.737320842495816	0.7584817940147061	4.298113676531191	92.42606384143735	0.087058681679095	9.667616700924887	12.868480289204205	1.2814970141988051	0.31196541455228005	0.30967018650556305	0.25901863717669205	98.3354223916296	84.39346043899388	3.851480674832633	72.86606328917564
232.0.	1.645453637837805	5.035812904490978	0.44002715565439005	34.983566369489886	930.7678927198721	305.74088243912126	378.2067421676557	521.097976967297	15.443905524568116	0.6351476479194701	3.645716164371964	91.94183188806242	0.085808026529628	9.922009145126987	13.339310390080454	1.244520680181085	0.307074933408832	0.30428300929448604	0.255322580157796	96.02603820206173	81.84721245439916	3.6361316415453153	66.66805083323334
246.0.5.0	1.585486285296751	4.8709691811352	0.42539002487987604	35.13976455761133	944.1299877821939	309.30121702240075	381.7322397448827	519.8948624906633	16.03679671804691	0.541290359171202	3.152668704432295	91.46013165368359	0.08477388971626301	10.12485203903003	13.713214866945114	1.216120117900696	0.303633606867514	0.29990219300438004	0.25225783645622	94.13791536266561	79.77557745537098	3.46852439676796	61.64784053883121
261.0.	1.539145636560376	4.736389930055367	0.41346558818952	35.24091155653751	955.1979640121137	312.2510360403231	384.66097646982263	518.9030031875016	16.53916331434544	0.47018105905744806	2.779447298510994	90.98095079476606	0.083896648165258	10.284881935667427	14.009529133000926	1.193853482877313	0.301217082464009	0.29625910102429703	0.24969109353680202	92.56021184692038	78.06537034014286	3.3344774094875183	57.594652519944916
275.0.5.0	1.502587070055972	4.623956419771436	0.403523452596363	35.30224678717914	964.479825372453	314.7235719448763	387.14566764458453	518.0655422175947	16.970231016298875	0.41619677333634203	2.49490743013782	90.50427677693955	0.08313448316090201	10.410266825389835	14.24459404986247	1.176034998897383	0.299537301315117	0.293159828819747	0.24751281034282102	91.21223801454659	76.62939662527396	3.224298832872611	54.31768616684935
290.0.	1.473152079164885	4.528008366149846	0.39505447312762304	35.33438468275793	972.3746444558608	316.8244049573532	389.2966145217911	517.3418747218846	17.345172117184124	0.37490714723628205	2.275441911652967	90.03009695411009	0.082458225625956	10.508119999487123	14.431754365952287	1.161493433537523	0.298394756339651	0.290467178414309	0.24563687536891102	90.03662968480886	75.40238702604653	3.131413502298527	51.65444846609817
304.0.5.0	1.448974184209219	4.444582608176718	0.38770235472137704	35.34477885899057	979.1896659908746	318.63541941998824	391.1923915239489	516.7036242494212	17.675612064900893	0.342950516108305	2.103598161277147	89.55839862239759	0.08184750795062101	10.58437343225174	14.581662417828229	1.149408224093368	0.29764893353148303	0.288084919329023	0.24399735912297202	88.99305185575207	74.33623915230758	3.051357657456762	49.47195224124444
319.0.	1.428725828218072	4.370881627909448	0.38121581499823903	35.33871608173219	985.1585618789775	320.21926817991204	392.88874977212976	516.1311421214713	17.970315160382935	0.317838161880999	1.966678260196983	89.08916905694369	0.081288020652934	10.643833914700663	14.702688382274316	1.139198841727062	0.297199510375666	0.285945562992861	0.242544535782614	88.05318351311226	73.39574146917514	2.981080006459729	47.664278503948196
333.0.5.0	1.411452155959411	4.30490785819042	0.37541563480245704	35.31999023869524	990.4578823925264	321.6235143399548	394.42540066802684	515.6108112325717	18.23584394014908	0.297756693703816	1.855532276053774	88.62239553710359	0.080769604073852	10.690319223251427	14.801336684836643	1.130450032380465	0.296974070237974	0.28400143348246404	0.24124116165385	87.19700612009399	72.55512535231681	2.918468845615224	46.148648885445674
348.0.	1.396459596208893	4.245213965899672	0.37017214747124805	35.29136015961594	995.2207262989843	322.8841411419902	395.83093266873425	515.1331005515071	18.47711468855846	0.28139743004252504	1.7635983928560162	88.15806536375709	0.080284939445305	10.726818161012416	14.882622814536083	1.122861121381637	0.296919873943289	0.282218381988849	0.24005936481030601	86.41017260672594	71.7954390587025	2.862037053020272	44.86120733051347
362.0.5.0	1.383239831929747	4.190733001942438	0.36538992330962805	35.254861598084695	999.5475799814392	324.0283767465266	397.1262671981505	514.6912163353827	18.697834106252024	0.267820383089485	1.686174527602963	87.6961658712579	0.079828658512472	10.755645950215303	14.950393966503976	1.116211474795215	0.29699822842837104	0.28057146572483604	0.23897820004547002	85.68219265711588	71.10261411521428	2.810714182372851	43.753111142836225
377.0.	1.371417134920682	4.140663012116424	0.36099736474402805	35.21202072058635	1003.5146590277503	325.0768942661809	398.32704039653663	514.2801914513655	18.900828648537075	0.25635084462982904	1.6198820376970562	87.23668443572075	0.07939674067029501	10.77858219538728	15.007591750716557	1.110336844283087	0.29718056370773005	0.27904202313242105	0.23798179635339403	85.00520330852419	70.46607129964252	2.763709955622129	42.78717901803685
391.0.5.0	1.360711431644473	4.094388577415612	0.356939632571085	35.16400092000037	1007.1802001400509	326.0454876610923	399.4452243151694	513.89628151824	19.088286492396655	0.246503122267091	1.5622787817738222	86.77960848079604	0.078986105502172	10.796987207331238	15.056462051713538	1.105113073579666	0.29744566060738803	0.27761571335162605	0.23705798617127402	84.37314555949997	69.87772889355112	2.720424809248689	41.93515095271922
406.0.	1.35091214037675	4.051427305440331	0.353173823434802	35.11170436481268	1010.5891419722316	326.9463288337189	400.49022280258845	513.536569280916	19.261932344238037	0.237925441469051	1.511583785243194	86.32492548171174	0.078594337158957	10.811896865043579	15.09871970342746	1.100444806264405	0.29777766984651505	0.27628120854022703	0.236197306457599	83.7812163206973	69.33130263364286	2.680391203194182	41.175519314829266
420.0.5.0	1.341859486692101	4.011393150129426	0.34966566580483704	35.055842716568314	1013.7765749341886	327.78890052083716	401.4696106632426	513.1987071764046	19.423152426858568	0.23036069476074103	1.466483148154339	85.87262296811154	0.078219497266584	10.824098208695519	15.135676034392317	1.096257606765988	0.298164684501842	0.27502932207421604	0.23539227759359202	83.22550414418187	68.82181336987686	2.643234933877469	40.49185071647158
435.0.	1.33343106971991	3.973971079853688	0.346387239920869	34.996986764224005	1016.7702685344235	328.58068363753847	402.3896333503943	512.8807500947431	19.573083360192882	0.22361874384642103	1.4259940345707252	85.42268852605247	0.07785999711835401	10.834188676271882	15.168336700844307	1.092492421909536	0.298597704590078	0.27385242497274104	0.234636885465233	82.7027462560532	68.34524085349163	2.608649416393419	39.87150895235015
449.0.5.0	1.325532148367788	3.938899410185909	0.343315389181216	34.93560157555316	1019.5925169792125	329.327661520461	403.2555470847052	512.5810462821426	19.712675281555182	0.21755699075520102	1.389369660335176	84.97510979940903	0.077514509542215	10.84262194422652	15.197476184952755	1.089101655655998	0.29906988231431403	0.27274405177002703	0.233926210018072	82.21016507960479	67.8982795503667	2.576378370870191	39.304694825746736
464.0.	1.318088581945563	3.9059573308176123	0.34043059992672203	34.87207164578284	1022.2614858479222	330.0346891587697	404.07185302251406	512.2981653972686	19.84273677538754	0.21206679160479203	1.3560329636158222	84.52987449085546	0.07718190736022401	10.84974306376231	15.223694217149795	1.086046361940396	0.299575969720897	0.271698630594908	0.23325615841219402	81.74535666541992	67.47816538799235	2.546203967522514	38.78373044771225
478.0.5.0	1.311041675812049	3.874955971212079	0.33771620015942705	34.806719094044205	1024.7921960928475	330.70576365959556	404.8424610800939	512.0308501888853	19.963967037897046	0.207063961483253	1.3255302222184762	84.08697036254478	0.07686121974161	10.855815194859943	15.24745834051844	1.083294217255801	0.30011191314878205	0.270711294776525	0.23262327245105902	81.30621302774159	67.08255175657244	2.51793853711709	38.30252887431124
493.0.	1.304344400771015	3.8457318952093598	0.335157777007668	34.73981699244648	1027.197245524591	331.3442228477247	405.5708068797845	511.7779831801426	20.076979109260353	0.202482126782419	1.297498492915868	83.6463852365667	0.07655160067566201	10.861039832742243	15.269135934474063	1.080818040746512	0.300674554578512	0.26977774823794604	0.23202458861176503	80.89086673172467	66.70941975796778	2.491418631972642	37.8562024371184
507.0.5.0	1.297958607173381	3.81814227901443	0.332742745647196	34.67159925888027	1029.4873406835156	331.9528917355992	406.2599372124864	511.53856293014803	20.182316854024698	0.198268052327875	1.271642614910337	83.20810699524343	0.076252305731693	10.865572045672804	15.289018269150517	1.078594701650523	0.30126141107521703	0.26889416672149	0.23145753533002703	80.49765022236743	66.35701236127298	2.466500657436388	37.44077386810194
522.0.	1.291852961941315	3.792061269781298	0.33046002431845	34.602268101070514	1031.6716917775943	332.53419122286806	406.9125740991265	511.3116864767305	20.280467552314093	0.194378336187068	1.247718834835265	82.77212358130413	0.075962674556227	10.869531918848754	15.307338562100533	1.076604303054018	0.30187051142589305	0.268057123233858	0.23091985673675403	80.12506506678753	66.02378535256979	2.443057571259328	37.05296308597362
536.0.5.0	1.286001412845184	3.76737718379046	0.328299784694264	34.531999697490846	1033.758308568875	333.0902194106192	407.5311640640664	511.09653584581275	20.371871391268314	0.19077705228118602	1.225523027416575	82.33842299796812	0.075682117403574	10.873013130924829	15.324285536369551	1.074829564524245	0.30250027475498104	0.267263530184884	0.230409555266736	79.7717580007866	65.70837018560977	2.420976324911595	36.69002941348126
551.0.	1.280382038686189	3.743990311165069	0.326253256601372	34.460948594498035	1035.7542243686305	333.62281301169844	408.1179169788446	510.8923673116561	20.45692874833847	0.187434051524273	1.204882119749851	81.90699330895772	0.07541010455326401	10.876089373899735	15.340013612302375	1.073255349269781	0.30314942001260603	0.266510593311985	0.22992484782694	79.4365017665784	65.40954535862616	2.400155833227352	36.34965429562639
565.0.5.0	1.274976182971606	3.721811166285799	0.32431257261921403	34.38925115751727	1037.665667589589	334.1335942350663	408.6748373737013	510.69850258554857	20.536005883798673	0.18432372256968502	1.185647762872175	81.47782263845716	0.07514615783529201	10.878819156925768	15.354650584127748	1.071868297406763	0.303816898214526	0.26579577415592104	0.22946413179681402	79.11817942457408	65.12621397902912	2.380505330360008	36.02985358456081
580.0.	1.269767796672442	3.700759071588498	0.322470642458532	34.31702831647675	1039.498194786553	334.62400700807734	409.2037501679812	510.5143214128407	20.609439471542856	0.181424075397343	1.167691592671824	81.05089917102849	0.07488984372710501	10.881249402424842	15.368303418467283	1.070656537959307	0.304501841486076	0.2651167589231	0.22902595823683103	78.81577126366567	64.85738588499433	2.361943015853663	35.72891142725758
594.0.5.0	1.264742935850442	3.680760995233298	0.32072104998085404	34.2443877779335	1041.256795183706	335.0953453156153	409.7063221559352	510.3392552425975	20.677540268220458	0.17871605356137402	1.150901626024085	80.62621115149409	0.074640767647734	10.88341814140374	15.381062650392629	1.069609459931351	0.305203524548013	0.264471432255496	0.22860901044901902	78.52834371520898	64.60216317624275	2.344394924199816	35.44532997663116
609.0.	1.259889374544286	3.661750585490757	0.319057967734651	34.17142582897954	1042.945973888652	335.54877565976835	410.18408018296634	510.1727817463985	20.74059613236364	0.176183010031832	1.135179477209375	80.20374688479163	0.07439856918255701	10.885356537634527	15.393005731354675	1.0687175281992	0.305921335440528	0.263857854872155	0.22821208656705502	78.25503985557702	64.35972833764335	2.327793970543716	35.17779074041587
623.0.5.0	1.255196303886593	3.643667360079423	0.31747608526937704	34.09822882467166	1044.5698190034882	335.98535509054983	410.63842668260423	510.01442003146656	20.798874544447244	0.17381030145442902	1.120438174754372	79.78349473580728	0.07416291804535001	10.887090412023994	15.404199592597728	1.067972133799605	0.306654753128888	0.263274244335508	0.22783408522528803	77.9950711984354	64.12933436758266	2.312079137997435	34.92512453760287
638.0.	1.250654096108017	3.626456019408132	0.31597054845245603	34.02487442704335	1046.1320564271834	336.40604586343943	411.070653067428	509.86372643578693	20.852624736951665	0.171584969252241	1.106600423948505	79.36544312919074	0.07393351063431601	10.888641394667292	15.414702620061286	1.067365470912392	0.30740333025432404	0.262718958387928	0.227473993616185	77.7477105544862	63.910296481513335	2.297194780670055	34.68628786641764
652.0.5.0	1.246254117677465	3.610065860244059	0.31453690769394904	33.95143264677928	1047.636095133644	336.8117274974782	411.4819513466027	509.7202908197739	20.9020795144308	0.169495485314118	1.093597205042881	78.94958054915574	0.07371006707373501	10.890027799308431	15.424566186506578	1.066890434791584	0.30816667974814105	0.262190480434428	0.22713087742842702	77.51228578805622	63.70198507203721	2.283090022517401	34.460344088364366
667.0.	1.2419885799083301	3.594450271752761	0.313171073470135	33.877966726350216	1049.0850649870813	337.2032068055809	411.8734242587605	509.5837332866712	20.947456823227906	0.16753154642717602	1.081366628064087	78.53589553926793	0.07349232865751901	10.89126529050819	15.433835849294066	1.066540536313992	0.30894446436036904	0.261687406838429	0.22680387228735802	77.28817433575963	63.50381968541781	2.269718236373978	34.24644826462028
681.0.5.0	1.237850418344515	3.579566299806009	0.31186927789094704	33.80453389441539	1050.4818486365343	337.58122632338035	412.24609414903694	509.45370127599466	20.988961116072275	0.16568390604649103	1.069852986691217	78.12437670222279	0.073280055628891	10.892367395674855	15.442552294583738	1.066309829846692	0.309736388398887	0.261208435762956	0.22649217641187702	77.07479837818659	63.315263830687925	2.257036590642215	34.043834791468925
696.0.	1.233833194429435	3.565374268379477	0.310628041317818	33.73118601466302	1051.8291086553688	337.9464714578236	412.60091077512993	509.32986698311544	21.026784546450656	0.16394423508483003	1.059005968739088	77.71501269961486	0.073073025243544	10.893345900657074	15.450752088236033	1.066192851895507	0.31054219115498305	0.260752357338081	0.22619504426858303	76.87162057467887	63.13582047839677	2.245005653449508	33.851807204913165
710.0.5.0	1.229931014571947	3.551837449064565	0.30944414323511904	33.65797014729802	1053.1293108174712	338.2995766002365	412.9387581941311	509.2119250648102	21.061108020125538	0.16230500557563401	1.048779991484722	77.30779225169996	0.07287103007361001	10.894211157634759	15.458468278506976	1.066184568561961	0.311361641623841	0.260318044972567	0.22591178105266202	76.67814028593473	62.965028136188174	2.233589045880091	33.66972968588222
725.0.	1.2261384629122691	3.5389217714031993	0.30831459672856204	33.58492903763724	1054.3847442004142	338.64113039246575	413.26046085628815	509.09959059602676	21.09210212561026	0.16075939260229102	1.039133637735149	76.9027041371512	0.072673876517378	10.894972326673305	15.465730884377527	1.0662803302601591	0.312194534226234	0.2599044476567	0.22564173786098002	76.4938902207822	62.80245741096261	2.222753137300646	33.49701991429756
739.0.5.0	1.2224505449732281	3.5265955680637022	0.30723662604048	33.512101543416854	1055.5975386563566	338.9716802931869	413.56678901164315	508.99259724759503	21.119927961229184	0.159301190991493	1.030029174089815	76.49973719281002	0.072481383485719	10.895637566855306	15.472567294999953	1.066475832466431	0.313040685310136	0.259510583126736	0.22538430744987	76.3184334528594	62.64770798453004	2.212466776927986	33.33314300535569
754.0.	1.21886264003809	3.514829349905477	0.30620764676350304	33.43952301020444	1056.7696800793435	339.2917365604383	413.85846351919446	508.89069565846086	21.144737873195965	0.157924744070847	1.021432136932068	76.098880313433	0.07229338124088901	10.896214188872417	15.479002599539335	1.066767081519916	0.313899930264604	0.25913553178044	0.22513892049055803	76.15136076068974	62.500405942901004	2.2027010567046093	33.17760632375068
768.0.5.0	1.215370460587881	3.5035956068030503	0.30522524830719605	33.367225602593685	1057.9030238126857	339.6017757430114	414.13616013491384	508.79365197932844	21.16667611665782	0.15662488238136402	1.013310974723023	75.70012245143502	0.07210971036726001	10.896708777976356	15.48505986206128	1.067150364681927	0.31477212111825903	0.25877843124911404	0.224905042251019	75.9922882511247	62.36020140972519	2.19342910130093	33.02995501760502
783.0.	1.211970017500243	3.492868630761677	0.304287178330984	33.29523859750117	1058.9993064749226	339.90224375543653	414.4005133439168	508.7012465674914	21.185879449696003	0.155396870675855	1.005636737464857	75.30345261662963	0.071930220856637	10.89712729397644	15.4907603526636	1.067622223809292	0.31565712452452604	0.25843847154473104	0.224682169645384	75.84085523159837	62.22676644260893	2.184625881687259	32.88976814816618
797.0.5.0	1.208657589991367	3.4826243583967362	0.303391328884545	33.22358864481161	1060.0601564323338	340.19355859749294	414.65211979287005	508.6132728151573	21.202477668704727	0.154236361867211	0.9983828059553391	74.90885987596666	0.07175477129341401	10.897475153331811	15.49612374346421	1.068179432112876	0.31655482005816304	0.258114890712057	0.22446982860178902	75.69672230129501	62.09979315764365	2.176268049239124	32.75665531709921
812.0.	1.205429699495101	3.472840230291605	0.30253572403608103	33.15229999975318	1061.087103106294	340.4761127683798	414.8915413709627	508.52953609577855	21.216594092300703	0.153139356845747	0.9915246548152381	74.51633335326798	0.071583228126967	10.897757297165352	15.501168276111327	1.068818973564217	0.317465098764449	0.257806970925116	0.22426757170740502	75.55956963529832	61.97899205283042	2.1683337877760502	32.630253712773246
826.0.5.0	1.202283086836504	3.463495065115489	0.30171850880136203	33.08139473068911	1062.081585272298	340.75027541716275	415.1193079811966	508.4498528148429	21.22834599987365	0.152102169282777	0.98503964433691	74.12586222896165	0.071415465020465	10.897978248116763	15.505910906011492	1.069538024586756	0.318387861915193	0.257514034975498	0.22407497609571603	75.42909543920752	61.86409050547996	2.160802681301942	32.51022551195411
841.0.	1.199214692182358	3.454568946686891	0.300937939213317	33.01089290544133	1063.0449584822832	341.01639426432024	415.3359200381818	508.37404955325695	21.237845030030073	0.151121394693244	0.9789068370487141	73.73743573981454	0.07125136226681601	10.898142158272888	15.510367427360917	1.070333937727008	0.31932301993536405	0.257235443106904	0.22389164154630703	75.30501455461298	61.75483142228476	2.153655595525688	32.396255584959285
855.0.5.0	1.196221637349356	3.446043122424557	0.300192373394691	32.940812758798295	1063.9785017214172	341.27479732371813	415.54185072384485	508.3019622929351	21.245197543459714	0.15019388315379	0.9731068355681891	73.35104317866403	0.07109080626371	10.89825284990144	15.514552582209909	1.071204227049262	0.32027049147166403	0.256970590156312	0.22371718877170602	75.18705719835971	61.65097202378721	2.146874571504461	32.28804946145929
870.0.	1.193301210126619	3.437899911841246	0.299480263515074	32.87117084347068	1064.8834233938949	341.5257944498948	415.7375480284085	508.23343571548963	21.250504954156455	0.149316715171911	0.9676216388658171	72.96667389414888	0.07093368904082001	10.898313850330497	15.518480156142548	1.072146555036306	0.321230202580002	0.25671890296717803	0.223551257869384	75.07496782067088	61.55228274748308	2.140442729975821	32.18533152134285
884.0.5.0	1.190450850329885	3.430122623918286	0.298800148529823	32.801982166441086	1065.7608667184786	341.7696787318618	415.9234366004869	508.1683225660303	21.253864032408956	0.14848718028219102	0.9624345145089421	72.58431729043951	0.070779907833143	10.89832842202437	15.52216306264822	1.073158720811167	0.322202086013305	0.25647983804453	0.22339350692001503	74.9685040690944	61.458546255938835	2.13434418513579	32.08784338084933
899.0.	1.18766813735248	3.42269548235154	0.29815064761185	32.73326031238323	1066.6119146031806	342.00672775160865	416.09991942715925	508.10648307506176	21.255367182548447	0.147702758011269	0.9575298848234971	72.20396282696788	0.07062936469523601	10.898299588684539	15.52561341786978	1.074238649521378	0.323186080594562	0.256252879425553	0.22324361071557602	74.86743584683002	61.36955653809134	2.12856396678274	31.99534244884961
913.0.5.0	1.184950779016798	3.415603557791579	0.29753045419893503	32.66501755560398	1067.4375940588898	342.23720472296657	416.26737936228557	508.0477844323048	21.255102698065567	0.146961100907225	0.9528932252157781	71.8256000181573	0.07048196615178601	10.898230158034787	15.528842607107638	1.075384382749693	0.32418213066273305	0.256037536742529	0.22310125960304503	74.77154445540778	61.28511809344021	2.123087949886652	31.907600631968634
928.0.	1.182296601560847	3.408832706311676	0.29693833058901503	32.59726496176771	1068.2388802037865	342.4613595243711	416.4261805191039	507.9921003070144	21.253154996394397	0.14626001937379102	0.9485109731500361	71.4492184331518	0.070337622880529	10.89812274181875	15.531861344217036	1.0765940698336731	0.325190185581263	0.255833343457819	0.22296615843123502	74.68062181288394	61.205045190141576	2.117902790762732	31.82440317037734
942.0.5.0	1.179703540619907	3.402369513434077	0.29637310302443304	32.53001248050425	1069.0166999035773	342.67942963728206	416.5766695412206	507.93931040999485	21.249604835385174	0.14559746808709	0.944370446489851	71.07480769554608	0.07019624942402	10.897979773436978	15.534679724843322	1.077865959992356	0.32621019930074	0.25563985525300803	0.22283802558985202	74.5944697397798	61.12916118913631	2.112995869131244	31.74554758867718
957.0.	1.1771696330838721	3.3962012431266198	0.295833657213362	32.46326902986037	1069.771935086839	342.8916410004958	416.7191767644295	507.8893000930863	21.24452951325356	0.144971533803846	0.9404597700896681	70.70235748311521	0.070057763927188	10.897803523571103	15.537307274286496	1.07919839517144	0.32724212996852703	0.255456648556431	0.22271659213122602	74.51289930589107	61.057297927404626	2.108355235433929	31.670842748465514
971.0.5.0	1.174693009727993	3.390315791253449	0.295318934242912	32.397042573440075	1070.5054257698566	343.0982087893046	416.8540172803478	507.8419599823709	21.238003053587285	0.14438042439624402	0.9367678096736081	70.33185752754491	0.06992208789798801	10.89759611408112	15.539752990663013	1.080589803529732	0.32828593957940805	0.255283319195171	0.22260160096626602	74.43573023189713	60.98929515427128	2.103969562853898	31.600107990986267
986.0.	1.1722718885291141	3.384701643024661	0.294827926843846	32.331340190975446	1071.2179728211083	343.29933812734674	416.98149191159297	507.7971856417814	21.23009637681422	0.143822458970882	0.933284112166453	69.963297614162	0.069789145988772	10.897359530411771	15.54202538392899	1.08203869349925	0.329341593662139	0.25511948115918004	0.22249280612722303	74.36279034038239	60.925000015399675	2.099828103551969	31.533172359803608
1000.0.5.0	1.169904568591039	3.379347834042856	0.29435967597149904	32.26616814298275	1071.9103404919547	343.4952247380469	417.10188810712503	507.754877264161	21.220877459380976	0.143296058948077	0.9299988517505021	69.59666758166556	0.06965886579628	10.897095632705087	15.544132511250286	1.08354364835959	0.330409060997574	0.254964765466593	0.22238997209066702	74.29391505149206	60.864266579736956	2.095920648689766	31.469873894736253
