	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
0	2470.0	310.0	0.0	0.0	4650.0	0.0	0.0	770.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	6.8	0.0327796	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0
1	2469.9971580881056	309.66318502159834	0.33526650626768706	0.33681497840151675	4649.9997849967	0.00021500329952333494	1.0400976907723487e-05	769.6455979130922	242.42666947441765	0.35051212528854647	0.0	0.02992628100834688	0.0	0.3544020869082871	0.0023414894859109885	1.9738874717339196e-06	0.00029248897938651393	1.967223069542489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99999755619062	6.7999982791124784	2.66954248843953e-06	8.729340330914186e-06	0.0028394762994465124	6.405148669580914e-09	7.165167153307311e-07	1.7190778941558543e-06	1.8096290709693948e-09	0.0005	4.234070012868611e-06	4.934169261749782e-07	7.274217494252875e-05	0.0011770904243694758
2	2469.994864679486	308.73078543653105	1.2271919283926371	1.2692145634689183	4649.993141492469	0.006858507530556441	0.0001664246863583527	768.6625111425171	225.47624636178662	1.2862766063234152	0.0	0.02763409534787385	0.0	1.3374888574830672	0.009189616083371035	3.0671473565491974e-05	0.004272196493176561	1.9672219005620826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999995098347775	6.799996522850393	1.5005620816127166e-06	8.673924734934627e-06	0.00513042851306981	6.7890245731494245e-09	1.4177136065554486e-06	3.474288632645524e-06	2.8609759918758995e-09	0.0005	6.847575046268587e-05	1.5921628835840393e-05	0.00221157711586412	0.03537477425454536
3	2469.9930227404175	307.32760537191757	2.403730344377251	2.6723946280823974	4649.951622884348	0.048377115652791444	0.0007532666076866816	767.1781507242125	209.3279626228995	2.533724169426787	0.0	0.025791854901535856	0.0	2.8218492757875038	0.019460822655570528	0.00013733848432386373	0.0178281304507829	1.9672221478678946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999992640248372	6.799994766717258	1.7478678939186432e-06	8.726477492231743e-06	0.0069699110014352144	7.247016325781684e-09	2.1192218823769563e-06	5.229360905731494e-06	3.9218383169033465e-09	0.0005	0.00031112669861322364	0.00011391567515480456	0.01475726572149083	0.23499887411899617
4	2469.99151240287	305.548231393202	3.5412638578496174	4.451768606797994	4649.822324782831	0.1776752171700693	0.0019301815754128122	765.2876434785144	194.22644933481993	3.770671444777087	0.0	0.024281355163073278	0.0	4.7123565214857095	0.031180327760247525	0.0003498149734454327	0.042224845901636644	1.9672221757781039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99999015530589	6.799992991639362	1.7757781035426517e-06	8.85916136431059e-06	0.008477765203332328	7.764674497219015e-09	2.8285688124059586e-06	7.003359403883683e-06	5.001235723501829e-09	0.0005	0.000798937899517092	0.00042088502688086577	0.05071595538436017	0.8137494112573568
5	2469.990246543509	303.4634800530689	4.403234320269514	6.536519946931041	4649.553056450467	0.4469435495347148	0.0035308093068966806	763.0611610635375	180.3262105693161	4.763157265103432	0.0	0.02301526370607098	0.0	6.938838936462384	0.042396044697427936	0.0006375622054048353	0.07154310732797386	1.9672222120939684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99998762475406	6.799991184149638	1.8120939685974078e-06	9.053268878422355e-06	0.009741095685123548	8.333098003498239e-09	3.551062496640387e-06	8.80974462388675e-06	6.105739889190672e-09	0.0005	0.0014633857091986087	0.0010508169726207812	0.11774453690187293	1.9346525847510452
6	2469.9891602081275	301.1265683383014	4.926026485108124	8.873431661698568	4649.117981780748	0.8820182192518211	0.0052438939623586514	760.5506020981445	167.6175223843777	5.449826535229505	0.0	0.02192865610310278	0.0	9.449397901855455	0.052166190035499625	0.0009448184326100479	0.09863145452014092	1.9672222580663092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999985034182945	6.7999893338660575	1.8580663099138896e-06	9.277786957592239e-06	0.010824842226569879	8.930870610003778e-09	4.290752244424462e-06	1.0658895630666533e-05	7.238314104856351e-09	0.0005	0.0021751499421116074	0.002026921880959237	0.21133877264125067	3.6193518021636057
7	2469.9882072042146	298.57768675741625	5.16833716084949	11.422313242583781	4648.51720823831	1.4827917616890574	0.00687854290020698	757.7944359228138	155.97821553745683	5.891003746908815	0.0	0.02097533732215491	0.0	12.205564077186073	0.06058424854296247	0.001237852938552556	0.12030491004274177	1.9672223099527295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999982374303347	6.799987434169327	1.909952729979168e-06	9.538966263864614e-06	0.011775188062195565	9.566653826382047e-09	5.050299327596478e-06	1.2557426611396862e-05	8.404062829823387e-09	0.0005	0.0028545313548119077	0.003283901344549113	0.3188525399586229	5.784890919588855
8	2469.987351520608	295.84737523756564	5.2194004361036805	14.15262476243442	4647.760910972759	2.2390890272403356	0.008406452510760535	754.8212136470896	145.26195794696034	6.177353547856126	0.0	0.020119307299927846	0.0	15.178786352910215	0.06820847872334154	0.0015119273747263254	0.13688165943655783	1.967222367183318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999979636767474	6.799985479064116	1.967183318607972e-06	9.826283004758365e-06	0.012628136001224817	1.0233701468089867e-08	5.832062935622327e-06	1.4511330427782496e-05	9.605459056960173e-09	0.0005	0.003489516317900141	0.004725379174786525	0.42750215895665183	8.324235825241875
9	2469.9865660822165	292.9587690600818	5.149793292279852	17.041230939918194	4646.85750799721	3.14249200278885	0.00987455576195498	751.651865002368	135.34489240149875	6.381080648040519	0.0	0.019333496166144725	0.0	18.34813499763178	0.0756167019529141	0.0017755993613731867	0.14980179972241445	1.9672224288691236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999976814805404	6.799983463700914	2.0288691240773015e-06	1.0135403448644868e-05	0.013410754366694418	1.0930204393299317e-08	6.637965294684601e-06	1.6525454054058568e-05	1.0845034956660472e-08	0.0005	0.004099512536593783	0.006270642339111752	0.5287473863423963	11.150989564317047
