time	Ln_	NR	NRLc	NRLn	NRc	RE	REL
10.0.799999999999999.0	0.004378777801670001	354.99829907096364	0.017373199206195	1.5542449104822271	3.548178682716043	1.448778241399618	2.251221758600382
11.0.1.0	0.004425041967163	354.9730657882321	0.017400010832095	1.570572883089403	3.548060646310573	1.43955871259017	2.260441287409828
11.0.4.0	0.004468044430703	354.94971506430306	0.017424934704567	1.585748073314313	3.547951979408597	1.431094730673417	2.268905269326582
11.0.7.0	0.004507987080976	354.92811366784247	0.01744808723308	1.5998420778072742	3.547851932993067	1.423322481983631	2.276677518016367
12.0.	0.004545063751549	354.90813669317293	0.017469580267451	1.612923596972152	3.547759818400983	1.416183774446643	2.283816225553355
12.0.299999999999999.0	0.00457945976285	354.8896672144623	0.017489520814179	1.625058280204594	3.5476750024614	1.40962551928191	2.2903744807180892
12.0.6.0	0.0046113516451710005	354.87259592382196	0.017508010860606	1.636308634324955	3.5475969030082988	1.4035992614722321	2.296400738527767
12.0.9.0	0.004640907011046001	354.8568207603706	0.017525147288098	1.646733984061945	3.547524984745846	1.398060754770892	2.301939245229106
13.0.2.0	0.0046682845494280005	354.8422465360614	0.017541021857917	1.656390474900818	3.547458755442902	1.392969577219823	2.307030422780176
13.0.5.0	0.004693634117892	354.82878456297203	0.017555721255658	1.665331109945905	3.54739776243372	1.38828878340292	2.31171121659708
13.0.799999999999999.0	0.004717096912476001	354.8163522858223	0.017569327182174	1.673605813653533	3.5473415894023512	1.383984589933036	2.316015410066966
14.0.1.0	0.0047388056978380005	354.80487292267406	0.0175819164807	1.681261516367837	3.547289853429182	1.380026090953225	2.319973909046777
14.0.399999999999999.0	0.004758885083076	354.79427511609236	0.017593561291494	1.6883422545428912	3.547242202279155	1.3763850007116591	2.323614999288343
14.0.7.0	0.004777451830964	354.784492596469	0.017604329226716002	1.694889282367612	3.547198311912405	1.373035420537952	2.3269645794620493
15.0.	0.004794615190382	354.77546385873154	0.017614283559495	1.7009411912342371	3.547157884199372	1.369953627802041	2.33004637219796
15.0.299999999999999.0	0.004810477243514	354.7671318532646	0.017623483422156	1.706534034116777	3.547120644823651	1.367117884672734	2.332882115327267
15.0.6.0	0.004825133260923001	354.7594436915395	0.017631984009543	1.711701452462992	3.547086341357174	1.364508264710481	2.3354917352895193
15.0.899999999999999.0	0.004838672058916	354.752350366687	0.017639836784081	1.7164748036619661	3.547054741493404	1.362106495527619	2.337893504472382
16.0.2.0	0.004851176354727	354.74580648902736	0.017647089679944	1.720883287538685	3.547025631425473	1.35989581592986	2.34010418407014
16.0.5.0	0.004862723115978	354.73977003640346	0.017653787304193	1.724954070655814	3.5469988143571483	1.357860846115929	2.3421391538840712
16.0.8.0	0.0048733839016870005	354.7342021190306	0.017659971133276	1.728712407479101	3.5469741091355873	1.35598746965917	2.34401253034083
17.0.099999999999998.0	0.0048832251927360005	354.7290667584676	0.017665679703617	1.7321817576935241	3.546951348995727	1.354262726126847	2.3457372738731532
17.0.4.0	0.004892308710276	354.7243306802412	0.017670948795385	1.735383899149032	3.5469303804070043	1.352674713311044	2.347325286688955
17.0.7.0	0.004900691720988001	354.7199631195982	0.017675811608793	1.7383390360728201	3.546911062013891	1.351212498150794	2.348787501849203
18.0.	0.004908427328505	354.7159356398203	0.017680298932490002	1.7410659023148	3.546893263662477	1.349866035519496	2.350133964480502
18.0.3.0	0.0049155647505890005	354.7122219625135	0.017684439303799003	1.7435818594982941	3.546876865505928	1.348626094136028	2.35137390586397
18.0.599999999999998.0	0.004922149581927	354.70879780927237	0.017688259160697002	1.745902990032977	3.546861757182328	1.347484188933228	2.35251581106677
18.0.9.0	0.004928224042575	354.7056407541147	0.017691782985543	1.7480441850147561	3.546847837058919	1.34643251928458	2.353567480715417
19.0.2.0	0.004933827212248	354.7027300860888	0.017695033440669	1.750019227090535	3.546835011537255	1.345463912549875	2.354536087450121
19.0.5.0	0.004938995250795	354.7000466814649	0.017698031495991	1.751840868407014	3.546823194414307	1.3445717724541582	2.355428227545839
19.0.8.0	0.004943761605242	354.6975728849374	0.01770079654889	1.753520903793756	3.546812306294882	1.343750031862064	2.356249968137933
20.0.099999999999998.0	0.004948157203897001	354.6952923992827	0.017703346536614	1.755070239353653	3.5468022740511973	1.342993109552388	2.357006890447609
20.0.4.0	0.004952210638033	354.6931901829407	0.017705698041509	1.756498956649947	3.546793030325751	1.3422958706359212	2.357704129364077
20.0.7.0	0.004955948331713001	354.6912523550059	0.017707866389399002	1.7578163726893892	3.546784513073971	1.341653590293845	2.358346409706153
21.0.	0.0049593947003200006	354.6894661071427	0.017709865741431	1.759031095907107	3.546776665143402	1.3410619205446062	2.358938079455393
21.0.3.0	0.0049625722983790005	354.6878196219607	0.017711709179733002	1.7601510783610221	3.546769433886476	1.340516859774664	2.359483140225333
21.0.599999999999998.0	0.004965501957259	354.6863019974106	0.017713408787212	1.7611836643431031	3.546762770804156	1.340014724793272	2.359985275206725
21.0.9.0	0.004968202913312	354.6849031767864	0.017714975721824	1.7621356356118771	3.5467566312179413	1.339552125193535	2.360447874806461
22.0.2.0	0.004970692927034	354.68361388394413	0.017716420285635002	1.763013253446011	3.546750973967987	1.339125939822027	2.360874060177969
22.0.5.0	0.004972988393768	354.68242556336725	0.017717751989001003	1.763822297712847	3.5467457611351882	1.33873329517721	2.361266704822786
22.0.8.0	0.0049751044465020005	354.6813303247359	0.017718979610156	1.764568103138847	3.546740957785347	1.338371545573081	2.3616284544269153
23.0.099999999999998.0	0.0049770550512440006	354.68032089167633	0.017720111250510002	1.765255592961308	3.546736531733629	1.338038254919141	2.361961745080854
23.0.4.0	0.004978853095475	354.67939055438734	0.017721154385931002	1.765889310132646	3.5467324533277003	1.337731179980989	2.362268820019007
23.0.7.0	0.004980510470133001	354.6785331258622	0.017722115914280002	1.7664734462402252	3.5467286952480253	1.337448254997789	2.362551745002205
24.0.	0.004982038145557001	354.6777429014414	0.017723002199452	1.767011868296279	3.546725232323994	1.337187577543719	2.362812422456275
24.0.3.0	0.004983446241826	354.67701462145214	0.017723819112160002	1.7675081435440472	3.546722041364585	1.336947395530283	2.36305260446971
24.0.599999999999998.0	0.004984744093853	354.676343436704	0.017724572067685	1.767965562417944	3.546719101002413	1.33672609525531	2.363273904744684
24.0.9.0	0.004985940311627001	354.6757248766289	0.017725266060813	1.768387159787443	3.546716391550113	1.336522190412524	2.36347780958747
25.0.2.0	0.0049870428359330005	354.6751548198677	0.017725905698147002	1.768775734606444	3.5467138948680548	1.336334311982926	2.363665688017067
25.0.5.0	0.004988058989877001	354.6746294671189	0.017726495227989	1.7691338680823172	3.546711594242516	1.336161198935912	2.363838801064081
25.0.8.0	0.004988995526514	354.67414531607926	0.01772703856797	1.769463940471458	3.546709474273449	1.3360016896741231	2.3639983103258713
26.0.099999999999998.0	0.004989858672875	354.6736991383182	0.017727539330577	1.769768146601248	3.546707520771121	1.335854714161601	2.364145285838393
26.0.4.0	0.004990654170642	354.6732879579389	0.01772800084675	1.7700485102116241	3.546705720660894	1.335719286679831	2.364280713320162
26.0.7.0	0.004991387313719	354.6729090318905	0.017728426187673	1.7703068972032021	3.5467040618955092	1.3355944991609041	2.36440550083909
27.0.	0.0049920629829410005	354.6725598318048	0.017728818184907	1.770545027872903	3.546702533374287	1.335479515051213	2.364520484948781
27.0.3.0	0.004992685678123001	354.6722380272422	0.017729179448979	1.770764488212436	3.546701124868696	1.335373563662971	2.364626436337022
27.0.599999999999998.0	0.0049932595476460005	354.6719414702372	0.017729512386541	1.770966740339668	3.546699826953777	1.335275934974326	2.3647240650256682
27.0.9.0	0.004993788415773	354.67166818104477	0.017729819216222003	1.771153132127977	3.546698630944967	1.335185974842077	2.364814025157916
28.0.2.0	0.004994275807862001	354.67141633499494	0.017730101983247003	1.771324906094002	3.546697528839903	1.335103080593959	2.364896919406034
28.0.5.0	0.00499472497363	354.6711842503706	0.017730362572936	1.771483207599845	3.5466965132648003	1.3350266969701101	2.364973303029884
28.0.799999999999997.0	0.004995138908631	354.67097037722834	0.017730602723157	1.771629092421724	3.546695577425047	1.3349563123858461	2.365043687614149
29.0.099999999999998.0	0.0049955203740570005	354.67077328709144	0.017730824035821	1.771763533733232	3.546694715059701	1.334891455490115	2.365108544509881
29.0.4.0	0.004995871915023001	354.6705916634453	0.017731027987485	1.771887428547864	3.546693920399541	1.334831691996065	2.365168308003931
29.0.7.0	0.004996195877423001	354.67042429297516	0.017731215939128003	1.772001603662103	3.546693188128444	1.334776621762079	2.365223378237917
30.0.	0.004996494423482	354.6702700574871	0.017731389145176	1.7721068211373332	3.546692513347779	1.334725876103367	2.3652741238966293
