	Delay01_mSHP1	Delay02_mSHP1	Delay03_mSHP1	Delay04_mSHP1	Delay05_mSHP1	Delay06_mSHP1	Delay07_mSHP1	Delay08_mSHP1	ERK1	ERK2	Epo	EpoR	JAK2	MEK1	MEK2	Raf	SHP1	SOS	actSHP1	mSHP1	mSOS	pERK1	pERK2	pEpoR	pJAK2	pMEK1	pMEK2	pRaf	pSOS	ppERK1	ppERK2	ppMEK1	ppMEK2
47	0.09512026924072495	0.10298976775333428	0.14725961810738486	0.24993883501506506	0.42251491637813193	0.6533708804828469	0.9047257793993547	1.1232228036668208	6.60241749685291	19.84060372070395	50.0	0.8458378148281457	1.5732674103386806	23.892097652891124	10.83383089356434	3.771840433370414	0.7701878316007847	1.9565227031293677	6.225744875845214	0.10402442251034023	4.565498970923614e-05	0.36189370240516006	1.0656785021402078	0.15416218517191546	0.4267325896613865	0.07344732121396742	0.13605665588884652	5.9566629615553194e-05	0.5535316418809141	0.03568880074120585	0.09371777715476805	0.034455025893083004	0.030112450545475466
48	0.09746911592307102	0.1015392275177759	0.13745754794972276	0.22647790696527514	0.3822949327031914	0.5985757023018018	0.8438367650062796	1.0688231728727213	6.616630297715484	19.881764970684866	50.0	0.8525836567995654	1.5832691369378298	23.89469488337313	10.838512807306392	3.7718388078852865	0.8348147731742102	1.9793155035386458	6.400103136694966	0.10770771889098914	4.719236736655229e-05	0.35002264696748975	1.030670926715239	0.1474163432004957	0.41673086306223583	0.07176404050105971	0.13264305950472075	6.119211474233919e-05	0.5307373040939778	0.03334705531629971	0.0875641025988215	0.03354107612397263	0.02884413318754281
49	0.10012622416398914	0.1009499187181781	0.12957037321742554	0.2062067068980762	0.3460836101011962	0.5474051693736436	0.7846803763767324	1.013200778520636	6.6297013613874896	19.91963429344691	50.0	0.8583657426178051	1.5919762629709189	23.897201644878912	10.843011599394947	3.771837044397533	0.9008402318681268	2.001015420691909	6.558483080157037	0.11155353060496016	4.8824363604269244e-05	0.3390415850242122	0.9982931809380141	0.14163425738225568	0.40802373702914757	0.07009485596766665	0.12931446583777004	6.295560249503738e-05	0.509035754944477	0.031257053587568896	0.08207252561400864	0.032703499151575124	0.027673934765933227
50	0.10306078433722232	0.10109800907021912	0.12335468317295116	0.1888201151556153	0.3136681865289631	0.49991908529919143	0.7276757783479535	0.9570469172509942	6.641698313128318	19.954404280557128	50.0	0.8633060360563967	1.599523272363567	23.899617301062477	10.847328317468785	3.77183514417825	0.9679772101513183	2.0216201670867098	6.700909658743053	0.11556957194251863	5.0542671422543924e-05	0.32890860073684125	0.9684204029112563	0.13669396394366357	0.4004767276364988	0.0684442894148321	0.126075785931847	6.485582177764855e-05	0.4884292902418588	0.029393086134110298	0.07717531653053283	0.03193840952085802	0.02659589659801266
51	0.10625038226271358	0.10188086911162382	0.11859550991245556	0.1740296723310022	0.2848176599697579	0.45611579930621365	0.6731568935449653	0.9009839966872831	6.652684995294801	19.98625700461597	50.0	0.867508436130594	1.60602794362111	23.901941431063424	10.851464260202428	3.7718331108455594	1.035938260169596	2.041136662117701	6.827567278457861	0.11976367824653847	5.2337907399536014e-05	0.3195828320671281	0.940931039745373	0.13249156386946556	0.39397205637895577	0.06681653667277078	0.12293133851788866	6.688915446775581e-05	0.4689109999748923	0.027732172637338254	0.0728119556375613	0.031242032261949767	0.02560440127832994
52	0.10967914781055102	0.10321407316802717	0.11510441061514654	0.16156592787019775	0.2592906578404833	0.4159425125500782	0.62137874865308	0.8455626816071175	6.662722199407374	20.015366100864696	50.0	0.8710615319395953	1.6115937577356925	23.90417383834619	10.855420997944753	3.7718309501693077	1.1044381956441405	2.0595791299651474	6.938780287283319	0.12414335695786646	5.419987572731792e-05	0.31102408668281584	0.9157056881515871	0.12893846806046397	0.3884062422643734	0.06521550686603525	0.11988487639326095	6.904983071846789e-05	0.4504666701591179	0.02625371390907619	0.06892821098262819	0.030610654785911087	0.02469412566062968
53	0.11333622157925005	0.1050286866094755	0.11271734701591928	0.151179836348136	0.23684199553295934	0.37930490498834185	0.5725246073391436	0.7912611351057087	6.671868211341038	20.041898311120217	50.0	0.8740409879793724	1.616311944394374	23.90631455876243	10.859200390009484	3.7718286698340044	1.1731964943562008	2.076967511259878	7.034993320407371	0.128715450717499	5.6117846497725083e-05	0.30319258560570245	0.8926263157542184	0.12595901202068774	0.3836880556056927	0.06364484501891512	0.11693960535631098	7.133016602193358e-05	0.4330763708936164	0.024939203052524426	0.06547537312449299	0.030040596216796892	0.0238600046328399
54	0.11721449139408538	0.10726884079142214	0.11129246880854338	0.14264337688488363	0.2172280221480452	0.34607595626970966	0.5267135557680567	0.7384860315937258	6.680179191189072	20.066014551193522	50.0	0.8765115838719456	1.6202632193705098	23.90836386677823	10.86280459751144	3.771826279163936	1.2419393985545353	2.0933261455431214	7.116751974769483	0.1334858830175155	5.808086177718822e-05	0.29604882453951015	0.8715758324847851	0.12348841612811451	0.37973678062955685	0.06210794116731907	0.11409819812322781	7.372083608844292e-05	0.416715773595095	0.023771984270681494	0.06240961632062683	0.029528192052560315	0.02309720436396543
55	0.12130955531370667	0.10988958678957302	0.11070788350802799	0.13574955338716957	0.20021086635004093	0.3161038848422416	0.4840082578375679	0.6875750220509858	6.687709410005786	20.087870565233665	50.0	0.8785289441260452	1.623519259440912	23.91032227899363	10.866236090845241	3.7718237888166724	1.3104017257701068	2.1086826851202356	7.184684199724737	0.13845946442584744	6.007801925036038e-05	0.28955353995000827	0.8524379732527758	0.12147105587401512	0.3764807405591556	0.06060792908460449	0.11136280546094487	7.621118335100069e-05	0.4013572368605075	0.02273705004346907	0.059691461512479574	0.029069791919859266	0.02240110369244221
56	0.12561887317339188	0.11285501216893407	0.11085947461029454	0.13031191456079114	0.18556170285993429	0.2892191714372533	0.4444226471260883	0.6388003456104122	6.694511366107008	20.107617232157672	50.0	0.8801409970173503	1.626143954777835	23.912190554295247	10.869497651160234	3.771821210454676	1.3783284063630858	2.1230672051120845	7.2394827087456335	0.14363974334418458	6.209875517970638e-05	0.2836677646640943	0.8350974464921672	0.11985900298270985	0.3738560452222308	0.059147677633558986	0.10873506652104425	7.87895453489197e-05	0.3869706961327274	0.021820869228157905	0.057285321349069926	0.028661768069286928	0.02176728231735995
