[Glucose in]	[MgATP]	[Glucose 6-phosphate]	[MgADP]	[Fructose 6-phosphate]	[Fructose 1,6-phosphate]	[Glyceraldehyde 3-phosphate]	[Dihydroxyacetone phosphate]	[Phosphate]	[NAD]	[1,3-Bisphospho-D-glycerate]	[NADH]	[3-Phospho-D-glycerate]	[2,3-Bisphospho-D-glycerate]	[2-Phospho-D-glycerate]	[Phosphoenolpyruvate]	[Pyruvate]	[Lactate]	[NADPH]	[NADP]	[AMP]	[ADP]	[Phospho-D-glucono-1,5-lactone]	[Ribulose 5-phosphate]	[Oxidized Glutathione]	[Reduced Glutathione]	[Xylulose 5-phosphate]	[Ribose 5-phosphate]	[Sedoheptulose 7-phosphate]	[Erythrose 4-phosphate]	[MgAMP]	[ATP]	[Mg]	[MgGri23P2]	[Protein1 bound NADP]	[Protein1]	[Protein1 bound NADPH]	[Protein2 bound NADP]	[Protein2]	[Protein2 bound NADPH]
4.5663	1.4	0.0394	0.1	0.0153	0.0097	0.0061	0.1492	0.9992	0.0653	0.0005	0.0002	0.0658	2.0601	0.0084	0.0109	0.084	1.6803	0.004	0.0	0.0	0.25	0.025	0.0047	0.0004	3.1136	0.0127	0.014	0.0154	0.0063	0.0	0.25	0.8	0.5	0.0	0.0	0.024	0.0	0.0	0.024
4.5662999865944265	1.460727299828959	0.03940001755534237	0.14708786606268182	0.01530030806333936	0.00969971614499832	0.006111991284118851	0.14920120275937554	0.9992132249806109	0.06531488519395051	0.0004866752438538823	0.00018511480604944735	0.06580007914631211	1.9226292461895675	0.008400031019253134	0.010900001113829967	0.0839982988430819	1.6803016852565476	0.0049755678701845114	1.1146912191158362e-09	0.00019146368763626415	0.20252157823117392	0.025000006362502228	0.004700003270534509	0.0003999781478795996	3.1136000437042406	0.012699973983878532	0.013999996365632164	0.015399998737262305	0.006300001679353371	3.634537509306718e-06	0.1894681576520383	0.5547104347621492	0.637470764808699	-2.8644461426253057e-10	4.813899001049574e-05	0.023951861296434115	6.910120469835005e-08	0.0009274299948652365	0.023072500903930055
4.566299976651157	1.4605352136723195	0.03940003221378976	0.14719509276847442	0.01530061569086654	0.009699434319442824	0.006118280194248232	0.14920263978024426	0.999220984611711	0.06532376054413673	0.00047801701785593306	0.00017623945586323712	0.06580095779037921	1.9216702126417076	0.008400062075593672	0.010899974337974214	0.08399717463845163	1.6803028214493374	0.004975563883030637	1.873790102019621e-09	0.00038383731583953925	0.2020163936638449	0.02500001274843277	0.004700006444592814	0.0003999562113898206	3.11360008757722	0.012699948265460406	0.013999992745230795	0.015399997109799165	0.006300003936195869	9.643929121885743e-06	0.18985981865039817	0.5538302428705109	0.6384298067595718	3.6528522371045817e-10	4.814025025729165e-05	0.023951859384457482	1.3781964185290868e-07	0.000927425506563449	0.023072436673794685
4.5662999667041095	1.4606985325165427	0.03940004742736551	0.1470288088048181	0.015300922768560604	0.009699153599180818	0.006121264104370144	0.1492041937385661	0.9992255584862572	0.06532912332598668	0.00047284380418638136	0.00017087667401327532	0.06580153862754913	1.9216650268268511	0.00840009315747088	0.010899948024734171	0.0839963787694543	1.680303628834032	0.004975567472563621	2.669533839017393e-09	0.0005747134087483718	0.20178738823346215	0.02500001913393321	0.00470000956031544	0.0003999342771474526	3.1136001314457054	0.012699922727278346	0.013999989132066978	0.015399995301368827	0.006300006482685653	1.5965777827811157e-05	0.1898945912585992	0.5538216934978345	0.6384349994029753	7.244688019162455e-10	4.814877404013591e-05	0.023951850501491064	2.0678962720873453e-07	0.000927421368057325	0.023072371842315455
4.5662999567243485	1.460869296435053	0.0394000632234648	0.14686358804004349	0.015301229257923607	0.009698873412798906	0.006122328167029981	0.14920579560158762	0.9992282614824856	0.0653324189724193	0.00046973238976344905	0.00016758102758065803	0.06580192944283114	1.9216724776497398	0.008400124245715576	0.010899922329875376	0.08399577992668528	1.6803042385654332	0.004975555088478489	3.3252060441677248e-09	0.0007643898425225831	0.20155991114411584	0.0250000255190053	0.0047000126182476405	0.0003999123451508299	3.1136001753096987	0.012699897300090048	0.01399998552239146	0.015399993420027677	0.006300009149520167	2.2286893882465266e-05	0.1899205276443809	0.5538172741520602	0.6384275544789592	9.997357751586921e-10	4.81310339785293e-05	0.0239518679662857	2.7597930815623877e-07	0.0009274273797060047	0.023072296640985826
4.566299946711124	1.4610382125432668	0.039400079601410246	0.14669775642067573	0.015301535136969833	0.009698593454696603	0.006122214293776801	0.14920740826076198	0.9992297977201409	0.06533442292599849	0.0004679150133953397	0.0001655770740014683	0.06580219356075973	1.9216771377509365	0.00840015532921035	0.010899897251842178	0.08399530647227195	1.6803047222840413	0.004975559093767803	4.116759108597693e-09	0.0009529037235127707	0.20133555061964312	0.025000031903652735	0.0047000156187917965	0.0003998904153897516	3.113600219169221	0.012699871946551727	0.013999981914189783	0.01539999152387095	0.006300011845664867	2.8581428950569847e-05	0.1899469952639492	0.5538125499065001	0.6384228997006051	1.0895620296783378e-09	4.8143390626342426e-05	0.023951855519811632	3.452143085786718e-07	0.0009274198199005696	0.02307223496579084
4.56629993666487	1.4612104871117984	0.03940009655921474	0.1465335754586436	0.015301840392884774	0.009698313520601569	0.006121425961074464	0.14920900709595622	0.9992306456031618	0.06533566200959325	0.00046687045881032234	0.0001643379904067064	0.06580237357907082	1.9216825989220785	0.008400186399834423	0.010899872787692817	0.08399490976954681	1.6803051286306008	0.00497555173843295	4.826155003158395e-09	0.0011402809731217132	0.20111197958397015	0.025000038287877467	0.004700018562330867	0.00039986848785969367	3.113600263024281	0.012699846641753526	0.013999978306119185	0.01539998965147314	0.006300014510670387	3.483494750770551e-05	0.18996884192495678	0.5538036589643561	0.6384174435176926	1.0646314334931608e-09	4.813522598074838e-05	0.023951863709387823	4.1464200872369e-07	0.000927421338607206	0.02307216401938406
4.566299926585674	1.4613776523759168	0.039400114095234216	0.14637026064790523	0.015302145018563307	0.009698033494280316	0.006120256505777603	0.14921057808467886	0.9992310841875421	0.06533644407569919	0.0004662935651639915	0.00016355592430077173	0.06580249547381359	1.9216882979986947	0.008400217452146856	0.010899848933898169	0.08399456089015953	1.6803054865381164	0.004975553010923279	5.606551376996294e-09	0.0013265272498093525	0.2008899366732342	0.025000044671678757	0.004700021449204293	0.00039984656257096473	3.113600306874859	0.012699821371360605	0.013999974697409793	0.015399987824829603	0.006300017110060968	4.105173923579309e-05	0.1899945713138969	0.5537992859972123	0.6384117492397282	1.2722794485157976e-09	4.8142562595994775e-05	0.023951856165124564	4.837619285755143e-07	0.000927416054878663	0.02307210018319275
4.566299916473747	1.4615464014595818	0.03940013220768225	0.14620786450977558	0.015302449010416476	0.009697753310864709	0.006118877919422469	0.1492121134081797	0.9992312775011842	0.065336950421071	0.00046600412634812245	0.0001630495789289677	0.06580257534476468	1.9216934587292358	0.00840024848235493	0.010899825687064171	0.08399424248427921	1.6803058133609283	0.004975546228759241	6.319655559235174e-09	0.0015116538604165576	0.200669331195569	0.025000051055058037	0.00470002427973744	0.00039982463952076714	3.1136003507209593	0.012699796127227688	0.01399997108762669	0.015399986056232908	0.006300019624562747	4.723153294131709e-05	0.19001751744171397	0.5537919092911512	0.6384065932065484	1.42828652861207e-09	4.8135967153289115e-05	0.023951862604560187	5.529965916978852e-07	0.0009274165812615121	0.02307203042214678
4.566299906329316	1.461712520383301	0.03940015089475415	0.14604656686692088	0.015302752367058867	0.009697472935731073	0.006117393350778876	0.14921360891520197	0.9992313244644002	0.06533729038522498	0.0004658932217057203	0.00016270961477498697	0.0658026231444108	1.9216989456021545	0.008400279487686598	0.01089980304372785	0.08399394408182997	1.6803061195736813	0.004975547044953399	7.096641471216211e-09	0.0016956722270294274	0.2004499526487847	0.025000057438016324	0.00470002705423947	0.0003998027187109456	3.113600394562579	0.012699770904867397	0.013999967476532349	0.015399984352242506	0.006300022043885671	5.337326991463768e-05	0.19004191460404768	0.5537864284956786	0.6384011109841832	1.6282728303186806e-09	4.814203132347112e-05	0.023951856340403706	6.22119213233244e-07	0.000927412110271401	0.023071965770515356
