time	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
24.0.	0.161361884006359	0.011537747949134002	1338.4634119307657	918.8646492250726	534.3170584303488	266.68382224212314	115.94086011285513	1.24997e-07	3.524224744316869	-1.227652548766265e-29	0.162912779611796	26.616422008454443	0.108677991545506	2.046273193451159	0.011783806720515001	0.001839161594985	0.0018178296953630002	0.0017915892507030001	0.0017600038837910002	0.0017226081182710002	27.040169691158336	18.967639333466348	0.11093779273614401	0.030465646228070003	0.14767903710712002	39.67307826707053
26.0.4.0	0.28241368591202304	0.017447864333995002	1431.1417909879253	1057.0408609045965	669.0272515097499	366.12388157104414	175.32523239507628	1.24997e-07	3.55445254357894	-1.881421680522631e-29	0.159962862709242	26.611589240979864	0.11351075902009301	2.538806568568821	0.014620117956954	0.001869647985688	0.0018586507652430001	0.0018436982098950002	0.0018244241880950001	0.0018004355510000002	28.882243224394223	19.182640649134818	0.09529711942325701	0.028960729302459003	0.1375467449861	37.683191329312415
28.0.799999999999997.0	0.457979937051661	0.024696448302523002	1499.2784978659504	1177.992115397397	802.1424005768844	475.80133437017474	248.15664106407667	1.24997e-07	3.579799152164664	1.023401963057009e-29	0.157065773012754	26.607291317857815	0.117808682142142	3.040278944075929	0.017507903116425	0.001878519928251	0.0018757889782300002	0.0018698969379070001	0.0018605388348240002	0.001847386170028	30.751372915721557	19.19635952825124	0.08313275550542101	0.027581933480172002	0.128640385836987	35.80462990859252
31.0.2.0	0.697911335374036	0.033124472745418	1545.5460485636224	1279.9774016012875	928.7671721820969	591.4563121718408	332.83696520255353	1.24997e-07	3.601418639546605	-1.350198948469883e-28	0.154270244259015	26.60344992548514	0.121650074514819	3.542127151312916	0.020397850715641	0.0018702473978440002	0.0018740667502900002	0.0018753837361380002	0.0018739454911570002	0.0018694791162700002	32.6234504986043	19.051109103325423	0.073407420160881	0.026324708347495004	0.120798987686001	34.03241199284635
33.0.6.0	1.010126895756035	0.042493998295206004	1572.8063280230554	1362.5875442630622	1045.1485430401187	708.8182014034189	426.97537053997587	1.24997e-07	3.620059079184228	-1.21117109156649e-28	0.15160301906205	26.60000307896504	0.125096921034919	4.037619349833499	0.023251195117819003	0.0018485266669840002	0.0018574777390030002	0.0018644708659760001	0.0018692971156840002	0.0018717306710000002	34.47968815805229	18.78183118919639	0.065492797968315	0.025181757059731	0.113883346725674	32.361302899362265
36.0.	1.400092606296601	0.052516578722726005	1583.8841361336436	1426.3719219647967	1148.6722244122473	823.9466559884708	527.6737047490044	1.24997e-07	3.636252839832528	-9.694054981917798e-29	0.14907876151562402	26.596900057621845	0.128199942378105	4.521538356950315	0.026037892925293002	0.001816404908322	0.001829318542429	0.001840722808929	0.001850445604096	0.001858300672903	36.305520229879995	18.417295333178846	0.058969699609416004	0.024144837021341	0.107773862021089	30.786089228546874
38.0.4.0	1.870557798782451	0.062881453892616	1581.435227647977	1472.5238842117874	1237.759383189809	933.4546432608186	631.8097416239663	1.24997e-07	3.65040225747069	-6.971606883575621e-29	0.146704613080287	26.59409851059382	0.13100148940613102	4.989913739939985	0.028735080232823004	0.0017763866883960002	0.00179230219473	0.0018070768193680002	0.0018205692287140002	0.0018326262678250002	38.08978010337062	17.981117552301484	0.053539872960079005	0.023205504499979	0.102367751988963	29.301701579409745
40.0.8.0	2.4215272242554122	0.073280320059889	1567.8767847333943	1502.6301072985677	1311.7112855800033	1034.626642998984	736.286027801994	1.24997e-07	3.662822944486781	-5.310009924859527e-29	0.14448266291535702	26.591562598694615	0.133537401305335	5.439797036247336	0.031325778214124	0.0017305240408970002	0.0017486545663880002	0.0017659459188440001	0.001782282416037	0.0017975385223000001	39.82405543536692	17.492619357916976	0.048982464068337006	0.022355472542617	0.09757645598690501	27.903268756053137
43.0.199999999999996.0	3.050426043719433	0.08342693312383201	1545.3582393463703	1518.4798167189936	1370.5354326847362	1125.4530169487314	838.226811906679	1.24997e-07	3.673768519805621	-4.188541810986722e-29	0.14241151016338902	26.58926169656991	0.135838303430033	5.869074025253044	0.033797812076272006	0.0016804922388310001	0.0017001956417570002	0.0017193059982270002	0.001737728974259	0.0017553620364210002	41.50217063996593	16.967549164194626	0.045129673730029005	0.021586809785263002	0.09332348651569501	26.586139309638604
45.0.6.0	3.75240603003057	0.093070965565493	1515.757383607012	1521.9256672973897	1414.7749759050744	1204.6033588267105	935.1172403296698	1.24997e-07	3.683446211464163	-3.391379521595754e-29	0.14048735030286402	26.587169434331148	0.137930565668792	6.2763084130776114	0.036142910908276	0.001627653334515	0.0016484077645930002	0.001668769077766	0.0016886606814720002	0.0017079991698440002	43.11976603176367	16.418686616648234	0.041851702643754006	0.020892055753258	0.08954267983595801	25.345886919279387
48.0.	4.52074108674026	0.10200635297060001	1480.6916190714323	1514.786866328305	1445.3541559852251	1271.3598637040004	1024.8871924442317	1.24997e-07	3.69202744259508	-2.806119828965087e-29	0.13870476432838302	26.585262963409797	0.139837036590148	6.660611962095096	0.038355959813334006	0.001573109336909	0.0015944928002270002	0.001615644731928	0.0016365032632370002	0.0016570008716740002	44.67395305856217	15.856348021363118	0.039046767398440006	0.020264282490005	0.08617674318809	24.17830767673979
50.0.4.0	5.347265613477143	0.11007485991061201	1441.537603435203	1498.7854691612483	1463.4460333704142	1325.528257719448	1105.9470887102552	1.24997e-07	3.699655393022292	-2.3345164017779097e-29	0.13705730043279002	26.583522379827155	0.14157762017279102	7.021536795475169	0.040434379737490006	0.0015177466566060002	0.001539419937661	0.0015609914902810001	0.0015824116480040002	0.001603626059521	46.1630307120935	15.288808575971723	0.036634164672798	0.019697118810212	0.08317602306190601	23.079413391915434
52.0.8.0	6.222817661546804	0.11716583123475101	1399.4548994941958	1475.5078460582624	1470.3644308358116	1367.3397994910126	1177.1853780949384	1.24997e-07	3.706450603480785	-1.9473533003043379e-29	0.135537902655946	26.581930262834625	0.143169737165322	7.358986251863491	0.042377614120519005	0.0014622732158810002	0.0014839656190350002	0.0015056597932630001	0.001527316169499	0.001548891302574	47.58625176395292	14.722654789677568	0.034549297835557005	0.019184748549210002	0.080497447478499	22.045423068133626
55.0.199999999999996.0	7.137658255286971	0.123213145472244	1355.4108333392408	1446.3846413422168	1467.4792999884678	1397.3540078726583	1237.9379194424423	1.24997e-07	3.712515242980198	-1.6379138592747088e-29	0.134139224186186	26.580471300768032	0.14462869923191202	7.6731412328237045	0.04418670476291801	0.0014072494100110002	0.0014287468641480002	0.0014503278553650001	0.0014719611561500002	0.001493612337472	48.94362991145625	14.163078422148109	0.03274002859985	0.018721891424027002	0.078103612809736	21.072753673307187
57.0.599999999999994.0	8.081847373092936	0.12819031780561901	1310.2048520172966	1412.6838650804525	1456.1532010979981	1416.3684451519487	1287.938775411255	1.24997e-07	3.717936424763177	-1.386939237804968e-29	0.132853853223824	26.579131984356348	0.14596801564359402	7.964399474058954	0.045863942115350005	0.001353113921096	0.0013742490625300002	0.0013955315834510002	0.0014169371342360002	0.001438438726043	50.235780688951614	13.614121486058732	0.031163954229658	0.018303773024464003	0.07596199475887401	20.158010789373638
60.0.	9.045565098136985	0.132104564133375	1264.4913943287922	1375.5129484258366	1437.6958795752828	1425.339223240984	1327.260571604343	1.24997e-07	3.72278882336905	-1.180515907548584e-29	0.13167447268336901	26.57790035311351	0.147199646886433	8.23332558682194	0.047412577588936	0.001300205226395	0.0013208491363310001	0.001341689518639	0.0013627076822640002	0.0013838827653290002	51.46379034085732	13.078880330933044	0.029786347606317	0.017926088730465	0.07404426761079501	19.297979431617204
62.0.4.0	10.019372988152353	0.134990474281622	1218.8007638793047	1335.8266066493557	1413.3337460431615	1425.3139010488294	1356.2509312055022	1.24997e-07	3.7271367655371153	-1.0186993430749588e-29	0.13059397010739002	26.576765784070435	0.14833421592950802	8.480610066867461	0.048836587505733005	0.001248779507712	0.0012688348327050002	0.0012891236160590001	0.0013096318101850002	0.0013303435865960002	52.62910789811177	12.559675530483645	0.028578581175662	0.017584964963486	0.07232571821634401	18.489615174672082
64.0.8.0	10.99441569088862	0.136903777856156	1173.5577992507267	1294.4381811280405	1384.1912106768214	1417.3770309117792	1375.4698420650682	1.24997e-07	3.7310359173316323	-8.811587658160845e-30	0.129605510395662	26.575718814644112	0.149381185355831	8.707035763601231	0.050140480009253	0.0011990255537540002	0.001218420781658	0.001238076545627	0.0012579825970580002	0.001278127230808	53.7334565321926	12.058193202635488	0.027516909501575003	0.017276920099457003	0.07078474267167001	17.730035640987207
67.0.2.0	11.962566344364875	0.137915536528347	1129.098326772397	1252.0327867433948	1351.281139649878	1402.6076876294178	1385.6313092542412	1.24997e-07	3.734534656684696	-7.551120252341276e-30	0.128702581017186	26.574750993274748	0.15034900672520002	8.91345054992401	0.051329137682092005	0.001151077150934	0.0011697618519340002	0.001188726086194	0.0012079627021080001	0.00122746336114	54.778760933780134	11.575602472362645	0.026581520887348	0.016998826559728	0.069402414851037	17.0165123664626
69.0.6.0	12.916521546590342	0.138106969877275	1085.6834947171249	1209.1810972181333	1315.5020941387338	1382.0477673361888	1387.551373557501	1.24997e-07	3.737675197857286	-6.513954205862026e-30	0.12787901708201002	26.573854752820104	0.151245247179842	9.100745140945651	0.052407689813665004	0.001105023377056	0.0011229642505050002	0.001141197092047	0.0011597172640590001	0.001178519165882	55.76708801289963	11.112653016432827	0.025755792995737003	0.016747875005978	0.068162117058985	16.34646303829518
72.0.	13.849852897111298	0.137565020988623	1043.5121499494105	1166.3529832554764	1277.6404184304595	1356.6795759643692	1382.1035625243705	1.24997e-07	3.740494518308185	-5.6763446647619686e-30	0.127129011869022	26.57302330272208	0.15207669727786302	9.269835183572381	0.05338140926204701	0.001060917144407	0.0010780947383010001	0.001095571432458	0.001113344619529	0.001131410914864	56.70059866989438	10.669755983239435	0.025025704536032003	0.016521541147808003	0.06704922413894801	15.717444091621202
74.0.39999999999999.0	14.757022544149986	0.13637869208824802	1002.7314470328325	1123.9305012009377	1238.3756267936772	1327.4111543619808	1370.1820780119597	1.24997e-07	3.74302512687091	-4.9486686169236836e-30	0.126447117028608	26.57225053674787	0.15284946325207802	9.421646884366108	0.054255629691184006	0.001018782281932	0.0010351882737150001	0.001051896239287	0.001068905200732	0.001086213556731	57.58150876101702	10.247051040313286	0.024379367308766	0.016317555385492	0.06605083340622	15.127143648760574
76.0.8.0	15.633370037028467	0.134636126839266	963.4458877565162	1082.2199347782152	1198.2878798626732	1295.0678420029453	1352.672485226785	1.24997e-07	3.745295703570461	-4.415683661886032e-30	0.12582823561992101	26.571530953720437	0.153569046279509	9.557105564630257	0.055035679664724	0.0009786193985980001	0.00099425434424	0.001010190742658	0.001026428913655	0.001042968680968	58.41205769339172	9.844461849938392	0.023806651744931	0.016133875320544	0.065155533744139	14.573374784768896
79.0.2.0	16.475077272288086	0.132422380918017	925.7249841885559	1041.4627373445712	1157.8666326769421	1260.3887124800026	1330.4293165661406	1.24997e-07	3.747331634966409	-3.9104950201515915e-30	0.125267610332354	26.57085958913437	0.15424041086557902	9.677126633268603	0.055726830662754	0.0009404107302510001	0.0009552822038750001	0.0009704519287800001	0.000985921248421	0.0010016911153740002	59.1944833430086	9.46174189522361	0.023298885558662	0.015968661046133002	0.064353208096438	14.054069104018698
81.0.6.0	17.27911758522479	0.129817802262159	889.6097261825737	1001.8453218064859	1117.519777572955	1224.0266843684074	1304.2598004429158	1.24997e-07	3.749155463991232	-3.390596620569914e-30	0.12476080862431602	26.57023195593457	0.15486804406538301	9.782608552851475	0.05633425657655	0.000904124139044	0.0009182451981190001	0.0009326592154780001	0.0009473683322110001	0.0009623743852610001	59.93100220535916	9.098512262926937	0.022848609931823003	0.01582025305747	0.063634864395154	13.567270613872354
84.0.	18.043194192765377	0.12689693333232102	855.1180183400162	963.5077115432382	1077.5827992372467	1186.5512947827474	1274.9128343745156	1.24997e-07	3.750787269456465	-2.9706581427291623e-30	0.12430370604559501	26.569643993040483	0.155456006959469	9.874427445242748	0.05686300264483601	0.0008697164066960001	0.000883104328515	0.0008967783088810001	0.0009107411005400001	0.0009249952234420001	60.62379386864917	8.754292725145822	0.022449381235092002	0.015687152583738	0.062992490679106	13.111129882807095
86.0.39999999999999.0	18.76567232326982	0.12372784667871801	822.2492340647602	926.5511075183011	1038.3276118214858	1148.453303138031	1243.0723110947713	1.24997e-07	3.752244987439555	-2.6508871724086512e-30	0.123892468657796	26.569092020443765	0.15600797955617102	9.95343304238026	0.057317962136199004	0.000837135939581	0.0008498111836790001	0.000862764377817	0.0008759987337590001	0.0008895172890140001	61.27498905022957	8.428527241169471	0.022095608991276	0.015568004127015	0.062418930784354	12.683898471460648
88.0.8.0	19.445508531795063	0.120371829432502	790.9880169654411	891.0444511858658	999.9708652526464	1110.15045907292	1209.3539499519138	1.24997e-07	3.753544684437533	-2.3942967196706604e-30	0.12352353520349801	26.568572699905886	0.156527300094049	10.020445737279925	0.057703859367209	0.000806324984286	0.000818310342899	0.0008305646600150001	0.000843091481522	0.0008558942269370001	61.886660562897106	8.120604816217254	0.021782422836015003	0.01546157999207	0.061907777530879005	12.283923625947978
91.0.2.0	20.082179932020956	0.116883339975235	761.3074433082477	857.0300750691175	962.6815958664992	1071.99391581061	1174.3048625610422	1.24997e-07	3.754700790331106	-2.137010496239347e-30	0.12319359947796402	26.568083000443515	0.15701699955642	10.076254531651589	0.058025237883727	0.000777221435965	0.000788541340886	0.000800120595415	0.0008119629777390001	0.0008240721787	62.460816683111325	7.82987649950722	0.021505562796336003	0.015366766598399001	0.06145328079619101	11.909643223472116
93.0.6.0	20.675615398444982	0.113310169411412	733.1716439567524	824.5285368884811	926.5881608964422	1034.2748963458746	1138.4051758386763	1.24997e-07	3.755726297734458	-1.8884321679922984e-30	0.12289959321128201	26.567620167921998	0.157479832077944	10.12161571101344	0.058286452831567005	0.000749760308303	0.0007604402677000001	0.0007713695662090001	0.0007825521316660001	0.000793991836217	62.99939648133993	7.555669175132945	0.021261288410552002	0.015282552378620001	0.06105026826508401	11.559580960751013
96.0.	21.22613021262748	0.109693750445829	706.5379704640858	793.5427316934374	891.7844421233763	997.2313248428582	1102.0711357854284	1.24997e-07	3.756632933129262	-1.715438559115745e-30	0.12263866966128101	26.56718169818518	0.157918301814771	10.157252106990665	0.058491666708487	0.000723874922534	0.000733941065649	0.0007442463101170001	0.000754794666668	0.0007655901159040001	63.504266748497535	7.297296691416795	0.021046303142929	0.015208017082895	0.060694076983629004	11.232341776148417
98.0.39999999999999.0	21.734365144902895	0.10606956607473701	681.3587777574667	764.0613716430839	858.3353353454347	961.0542209091893	1065.6592139119318	1.24997e-07	3.757431304233382	-1.5714638222750551e-30	0.122408188039042	26.566765313239642	0.158334686760315	10.183852830520008	0.058644847827912	0.0006994978634690001	0.000708976574785	0.000718684062408	0.0007286243664100001	0.000738801517222	63.97722021413523	7.054068784279863	0.020857691269367002	0.015142322325578002	0.060380494132627006	10.926607496667536
100.0.8.0	22.201230572333863	0.102467619642192	657.5828851312559	736.0619163301453	826.2815627347561	925.8937220887526	1029.4708300541004	1.24997e-07	3.75813102728736	-1.382849197664446e-30	0.122205698832046	26.56636894008531	0.15873105991466901	10.202073379736465	0.058749770940300004	0.000676561742582	0.000685479370052	0.0006946154730470001	0.000703974078338	0.000713559219351	64.41997480363433	6.825298174819754	0.020692864975135002	0.015084703226879001	0.060105705678576	10.641132701172443
103.0.2.0	22.627855925848905	0.09891293600860701	635.156767943918	709.5130288470976	795.6438574186096	891.8646523937473	993.7573876597487	1.24997e-07	3.7587408373179363	-1.192379683381835e-30	0.12202893004950902	26.56599069184584	0.15910930815412602	10.21253604304569	0.058810019554337005	0.000654999801548	0.000663382426071	0.000671973337642	0.0006807765161090001	0.000689795960812	64.83417372479899	6.610306158293692	0.020549519849227	0.015034461018176001	0.059866251765148	10.374740791369595
105.0.6.0	23.01554452399067	0.095426070698719	614.0255243706765	684.3766248216153	766.4265759759602	859.0515944068419	958.7253891604364	1.24997e-07	3.7592686839285223	-1.0791286559235961e-30	0.12187577438612102	26.565628850904027	0.15947114909592403	10.215830531832081	0.058828989580503005	0.000634746384113	0.000642619639537	0.0006506911744860001	0.0006589648957060001	0.000667444739418	65.22138621030342	6.408426949039405	0.020425597309847002	0.014990956494477	0.05965898788103	10.12632026222764
108.0.	23.365733676622256	0.09202360991953301	594.133654661621	660.6095738365158	738.620796706086	827.5134517166907	924.5414595540503	1.24997e-07	3.759721814749111	-9.997920190116019e-31	0.12174427728100001	26.565281853789568	0.15981814621036702	10.212514788874813	0.058809893986465	0.000615737299507	0.0006231262342430001	0.000630703674622	0.0006384734342310001	0.000646439363771	65.58310877257989	6.219011001837913	0.020319252773024002	0.014953604211112002	0.059481050985749004	9.89482116365234
110.0.39999999999999.0	23.679959818764146	0.088718649313564	575.4256844594466	638.1651052639062	712.20696082409	797.2875092648738	891.3371563004081	1.24997e-07	3.760106848334746	-8.807217679525036e-31	0.121632625835992	26.564948277603516	0.16015172239640202	10.203115928224193	0.058755768209485006	0.000597910096783	0.000604839069588	0.000611947047373	0.000619237735542	0.000626714882315	65.92076685289905	6.041427493415789	0.020228828597248002	0.014921867334031001	0.059329829897979004	9.679251745373511
112.0.8.0	23.95982835276063	0.085521243329	557.8466587136988	616.9939637344323	687.1571111615831	768.3930133697772	859.2134839801982	1.24997e-07	3.760429838018127	-7.738232066218495e-31	0.12153913854951201	26.564626827793624	0.16047317220628302	10.188131270347553	0.058669476117441006	0.0005812042661840001	0.000587696869921	0.0005943592800470001	0.0006011950828690001	0.000608207911636	66.23571676739842	5.875066117017637	0.020152831013732	0.01489525306413	0.059202939354496005	9.478675277147985
115.0.19999999999999.0	24.20698782757309	0.08243882025810201	541.3425284715023	597.0453533003628	663.4367792314383	740.8343022673134	828.2450640095951	1.24997e-07	3.7606963279871453	-6.811026376594276e-31	0.12146225581777201	26.564316327120547	0.16078367287935103	10.168029443054682	0.058553716348638006	0.000565561380964	0.0005716403891880001	0.0005778803273850001	0.000584284655207	0.000590856882083	66.52924787033645	5.7193383172642065	0.020089910393852002	0.014873308565802	0.059098197235426	9.292207036540557
117.0.6.0	24.42310805972306	0.07947656043717101	525.860449221985	578.2677038522853	641.0065671821702	714.6035232214076	798.4839342351875	1.24997e-07	3.760911402662895	-5.917004941428017e-31	0.12140053115337301	26.564015705676788	0.161084294323105	10.143251524280705	0.058411028892663	0.000550925190811	0.000556612522893	0.000562452243714	0.000568447681422	0.0005746022157510001	66.80258486945436	5.573678071021234	0.020038844319718002	0.014855617338603001	0.05901360452540701	9.119011456714766
120.0.	24.609861794982567	0.07663773693283901	511.34900642890887	560.6092884959215	619.8234665929971	689.6829746232324	769.9629716315696	1.24997e-07	3.761079730291026	-5.275286881681898e-31	0.12135262307111201	26.563723991838582	0.161376008161311	10.114212207425538	0.058243801801117004	0.000537241676138	0.000542558377381	0.000548019268568	0.000553627543706	0.0005593864493420001	67.05689024049029	5.437542302048406	0.019998523016546	0.014841795978533	0.058947327642779004	8.958299426847711
122.0.39999999999999.0	24.768909518162967	0.073924019369173	497.75838132079406	544.0187163497103	599.8419514997305	666.0471118241436	742.698944681938	1.24997e-07	3.761205601523137	-4.768405514086873e-31	0.121317287591992	26.563440304046793	0.16165969595309002	10.081300973780296	0.05805427793916901	0.000524459070928	0.000529425304706	0.000534527874736	0.0005397698400000001	0.000545154312303	67.29326669800794	5.310411002198416	0.019967936780799	0.014831491282168001	0.05889768282189901	8.80932573797704
124.0.8.0	24.90188703611271	0.071335742475957	485.0404678484496	528.4453215359036	581.0148786610802	643.664254363645	716.6952113226017	1.24997e-07	3.7612929636508303	-4.305284812618453e-31	0.121293371318321	26.56316384332638	0.161936156673498	10.044883259742283	0.057844561707085004	0.0005125278604920001	0.0005171629099840001	0.000521926786135	0.000526822413417	0.0005318527688780001	67.512759688109	5.191787119410404	0.019946165099523003	0.014824377652713001	0.058863122278608	8.671386667292818
127.0.19999999999999.0	25.010395482997673	0.068872141545644	473.14894990443594	513.8394659534493	563.2942239772644	622.4980302444354	691.944084431007	1.24997e-07	3.761345451058954	-3.786389461931453e-31	0.121279805035194	26.562893886465332	0.162206113534541	10.005301609140867	0.057616625676024005	0.0005014007594130001	0.000505723036908	0.000510166971668	0.000514735355281	0.0005194310312370001	67.7163598755747	5.081196262285316	0.019932367206621	0.014820154772226	0.058842221927000005	8.543817694100706
129.0.6.0	25.095993424553637	0.06653155734727301	462.03934637456405	500.15277068468976	546.631680214045	602.5085903360106	668.4288904609384	1.24997e-07	3.761366412383608	-3.3576198108587624e-31	0.12127559779637201	26.56262977978416	0.16247022021571	9.962876803157867	0.057372317094798	0.000491032674021	0.000495059736116	0.000499201620139	0.000503460987272	0.0005078405495990001	67.90500560375827	4.978186262305173	0.019925773863181003	0.014818545508710002	0.05883367044812501	8.425991340903593
132.0.	25.160190767334683	0.06431161322038001	451.6690303127624	487.3382885465036	530.9791377892526	583.6536231250077	646.1257485834193	1.24997e-07	3.7613589347919563	-2.899750294177336e-31	0.12127983145540401	26.5623709334353	0.162729066564573	9.917908962104278	0.05711336423457301	0.000481380652967	0.0004851292203	0.00048898610041	0.0004929538272080001	0.000497034984261	68.07958531032796	4.882326627480767	0.01992568018304	0.01481929403071	0.05883625953888501	8.31731513327571
134.0.4.0	25.204444208615538	0.062209367109803	441.99722745895616	475.3506283000353	516.2890673470841	565.889197067525	625.0050980717671	1.24997e-07	3.761325865742855	-2.6805778494541893e-31	0.121291655605661	26.562116816179252	0.16298318382061802	9.870678614774484	0.056841382546852004	0.000472403828858	0.00047588980923500004	0.00047947791026500006	0.00048317054221400004	0.00048697016357000003	68.24093988590025	4.793207915146265	0.019931439353018002	0.014822164105469	0.058848875192993005	8.21722967243351
136.0.79999999999998.0	25.2301539915285	0.060221441242726007	432.98499842228165	464.14603933592423	502.51482016505753	549.1704548704981	605.0330010707262	1.24997e-07	3.761269832537868	-2.4663731300695713e-31	0.12131028289581301	26.561866950590648	0.16323304940921102	9.821447732292077	0.056557880616983004	0.000464063353336	0.00046730186733700006	0.00047063661679700006	0.000474069892318	0.000477604031154	68.38986496584147	4.710441046566488	0.019942457120664	0.014826937559647	0.058870489886004004	8.125206814640881
