time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
2168.0.1.0	1.6638521823214312	0.985607226924699	150.04872317780806	89.6365883601249	692.2512054875664	449.9164345403903	1439.1864802376635
2208.0.25.0	1.61998505752284	0.9934229977726421	146.56962800762977	90.3460427202712	689.4455133235832	449.9164345403903	1489.2607274846127
2248.0.4.0	1.577696932365293	1.001005948729456	143.19282619517395	91.03436314936256	686.7223267660179	449.9164345403903	1540.2391449890579
2288.0.5499999999997.0	1.5369228353035589	1.008362849236801	139.91532389731813	91.70216356504119	684.0792076872866	449.9164345403903	1592.1164480436587
2328.0.7.0	1.4976007968057121	1.015500261020613	136.73424509520717	92.35003995977173	681.5138206531919	449.9164345403903	1644.8870617085004
2368.0.85.0	1.4596714562794841	1.022424675133882	133.64679158532522	92.97858224220951	679.0239044993349	449.9164345403903	1698.545362176303
2409.0.	1.423077848294632	1.029142547108545	130.65022017960882	93.58837710899095	676.6072522243896	449.9164345403903	1753.0857741196915
2449.0.15.0	1.387765288668489	1.035660283243426	127.74183263976309	94.18000666337467	674.2616994154363	449.9164345403903	1808.5027887888348
2489.0.2999999999997.0	1.353681306954124	1.041984210048493	124.91897359332904	94.75404560801883	671.9851192587367	449.9164345403903	1864.7909465597425
2529.0.45.0	1.320775594318367	1.048120543374892	122.17903265695675	95.31105845790084	669.7754217929368	449.9164345403903	1921.9448094489028
2569.0.6.0	1.2889999515941981	1.054075363947858	119.51944823714825	95.85159735082247	667.6305554438985	449.9164345403903	1979.9589360846103
2609.0.75.0	1.258308231847629	1.059854600663613	116.93771154250133	96.37620056276404	665.548509478162	449.9164345403903	2038.827863588113
2649.0.9.0	1.228656276758557	1.065464020612155	114.43137009205174	96.88539162749517	663.5273165573027	449.9164345403903	2098.546096594674
2690.0.0499999999997.0	1.200001848190247	1.070909224080709	111.99803046302351	97.3796789009409	661.5650549766204	449.9164345403903	2159.108101904312
2730.0.2.0	1.172304556835784	1.07619564289781	109.63536026371483	97.85955542261694	659.6598504264501	449.9164345403903	2220.508306896962
2770.0.35.0	1.145525789641147	1.081328540869779	107.341089422007	98.32549896260409	657.8098772555069	449.9164345403903	2282.7411001228716
2810.0.5.0	1.11962863729465	1.086313015473156	105.11301090852052	98.7779721797338	656.0133592814065	449.9164345403903	2345.8008329429385
2850.0.65.0	1.094577822669166	1.091154000293124	102.94898100633574	99.21742284585713	654.2685702155395	449.9164345403903	2409.6818215267335
2890.0.7999999999997.0	1.070339630787515	1.095856267919254	100.8469192197445	99.64428411074047	652.5738337695756	449.9164345403903	2474.3783488398476
2930.0.95.0	1.046881840661846	1.100424433143295	98.80480789415651	100.05897479391551	650.9275235022609	449.9164345403903	2539.8846664606767
2971.0.1.0	1.024173659215901	1.104862956375716	96.82069160247401	100.46189969613866	649.328062454588	449.9164345403903	2606.1949961840664
3011.0.25.0	1.002185657410763	1.109176147232435	94.89267634079536	100.85344992614395	647.773922611966	449.9164345403903	2673.3035314251906
3051.0.4.0	0.9808897086399101	1.113368168257687	93.01892856756302	101.23400323963561	646.2636242244793	449.9164345403903	2741.2044384571077
3091.0.5499999999997.0	0.9602589294242331	1.11744303875432	91.1976741141941	101.60392438792107	644.7957350106764	449.9164345403903	2809.891857517304
3131.0.7.0	0.9402676224134551	1.121404638694611	89.42719699089778	101.96356547374513	643.3688692661337	449.9164345403903	2879.359903813173
3171.0.85.0	0.9208912216824561	1.1252567126858999	87.7058381081267	102.31326631199468	641.9816868948728	449.9164345403903	2949.60266844921
3212.0.	0.9021062402968131	1.129002873966891	86.03199393149512	102.65335479308547	640.6328923792273	449.9164345403903	3020.6142192926345
3252.0.15.0	0.8838902201103821	1.132646608412478	84.40411508578413	102.98414724702931	639.3212337017193	449.9164345403903	3092.388601789357
3292.0.2999999999997.0	0.8662216837483381	1.136191278527365	82.82070492171168	103.30594880639921	638.0455012307693	449.9164345403903	3164.9198397391224
3332.0.45.0	0.8490800887215191	1.139640127411285	81.28031805740632	103.61905376663948	636.8045265805613	449.9164345403903	3238.2019360365707
3372.0.6.0	0.8324457836119881	1.1429962826810711	79.78155890496154	103.92374594239261	635.5971814540297	449.9164345403903	3312.228873383639
3412.0.75.0	0.816299966265236	1.146262760337176	78.32308019104167	104.22029901872534	634.4223764767518	449.9164345403903	3386.994614977886
3452.0.9.0	0.8006246439212391	1.149442468564354	76.9035814792519	104.50897689632534	633.2790600284453	449.9164345403903	3462.4931051806802
3493.0.0499999999997.0	0.7854025952144631	1.152538211458021	75.52180770086396	104.7900340299093	632.1662170778278	449.9164345403903	3538.718270168746
3533.0.2.0	0.770617333971739	1.155552692669539	74.17654769949013	105.06371575923153	631.0828680257447	449.9164345403903	3615.664018572102
3573.0.35.0	0.7562530747364821	1.1584885189650311	72.86663279441868	105.33025863221086	630.0280675607123	449.9164345403903	3693.324242101154
3613.0.5.0	0.742294699947984	1.161348203693599	71.5909353665449	105.5898907198052	629.0009035303725	449.9164345403903	3771.692816165264
3653.0.65.0	0.7287277287052251	1.1641341701618941	70.34836747014745	105.84283192236133	628.0004958317563	449.9164345403903	3850.7636004849205
3693.0.7999999999997.0	0.715538287045803	1.166848754912904	69.13787947315997	106.08929426724899	627.0259953227475	449.9164345403903	3930.5304396992806
3733.0.95.0	0.7027130796720831	1.169494210907624	67.95845872806085	106.32948219766182	626.0765827566819	449.9164345403903	4010.9871639706184
3774.0.1.0	0.6902393630583581	1.172072710608953	66.80912827504699	106.56359285252857	625.151467741622	449.9164345403903	4092.1275895870294
3814.0.25.0	0.678104919874795	1.174586348967752	65.68894557875468	106.79181633753002	624.2498877255061	449.9164345403903	4173.9455195644405
3854.0.3999999999996.0	0.6662980346659491	1.177037146311481	64.59700129944628	107.01433598726334	623.3711070080655	449.9164345403903	4256.434744248933
3894.0.5499999999997.0	0.654807470723854	1.179427051136269	63.53241809927775	107.23132861863148	622.5144157801474	449.9164345403903	4339.5890419200505
3934.0.7.0	0.6436224480978711	1.181757942803606	62.494349484004765	107.44296477556813	621.679129190852	449.9164345403903	4423.402179395762
3974.0.85.0	0.632732622685791	1.184031634143139	61.48197868026108	107.64940896523447	620.8645864427018	449.9164345403903	4507.867912639549
4015.0.	0.622128066352979	1.186249873963306	60.49451754835775	107.85081988584524	620.0701499148961	449.9164345403903	4592.979987369984
