	T	V
0	1000.0	3.0
1	976.2747910167707	3.389034683219838
2	953.2783168728473	3.4948257419627784
3	930.9058142957828	3.602934336130461
4	909.1886882169296	3.7128149536896933
5	888.1196881107833	3.8245486987083774
6	867.6800694653074	3.9381723870167953
7	847.8476808073997	4.0536676556180655
8	828.5998140059944	4.171042266892028
9	809.9141939770856	4.290325415283224
10	791.7692633778746	4.411547076798859
11	774.1463205098379	4.534733023402089
12	757.0259479759785	4.6599243711467295
13	740.3872963226156	4.7871211781164975
14	724.2110014794669	4.916351964983156
15	708.4787598444948	5.047699609506983
16	693.1733806022303	5.181239669540501
17	678.2784197439626	5.316984099992997
18	663.7780511245029	5.454936284197639
19	649.6570504771958	5.59517811921414
20	635.900829167494	5.737839949401441
21	622.4953580695284	5.882979521614903
22	609.427006644006	6.030553738461872
23	596.6804690749925	6.180609133994921
24	584.2452522204405	6.333340974270835
25	572.1096553491054	6.488874184009516
26	560.2619959839957	6.647237880550157
27	548.6909202568562	6.808469492419919
28	537.3854952484219	6.972676975567314
29	526.3352343915207	7.140005051997968
30	515.5309729666035	7.310568822703496
31	504.96254597965105	7.484559087428734
32	494.6202098224378	7.662060477331572
33	484.49465573756385	7.843049308079779
34	474.5769089382087	8.027628488365409
35	464.8584388814332	8.216182451846922
36	455.3298707234549	8.409078482781968
37	445.984626885876	8.606250536926282
38	436.8150708231665	8.807742774864712
39	427.8135502170773	9.013845558131317
40	418.9727762868325	9.224970232342946
41	410.2864365849532	9.441411198734983
42	401.74754029747106	9.663643712178063
43	393.3490663056826	9.891261757231337
44	385.0843516387655	10.124842709927629
45	376.947030503207	10.364922394952556
46	368.9309191333822	10.611756845612843
47	361.0289704299979	10.865731103016271
48	353.23621851542896	11.127325456815205
49	345.5470274833438	11.397006530989477
50	337.9556881181911	11.675282357545044
51	330.4565758024954	11.962714837703421
52	323.0446645570143	12.259864491964345
53	315.71431029038735	12.567591610248012
54	308.45992373757196	12.886561253235122
55	301.27604791714214	13.21737944547788
56	294.1573378144871	13.561005607564372
57	287.09853336313444	13.918684382260118
58	280.0943894534632	14.291536071088238
59	273.13960668429155	14.680472644598183
60	266.22883409156276	15.086718274219512
61	259.35675507519204	15.512380604542665
62	252.51808648564565	15.959707290862458
63	245.7073437906872	16.429524098759206
64	238.91874417914167	16.92309258920508
65	232.14650737637376	17.444013853900692
66	225.38506290015582	17.996987898029463
67	218.62872230145905	18.58485353097115
68	211.87114743516267	19.208486808209322
69	205.10543342778686	19.870679731012277
70	198.3248319397001	20.580308675239838
71	191.5235227239293	21.35030198441629
72	184.6954542020277	22.185262268786282
73	177.83129393472615	23.073720678070497
74	170.91797349229358	24.00993129330916
75	163.94928752113051	25.062005243836648
76	156.93158560690966	26.32116342658175
77	149.84743009920803	27.61940249242501
78	142.66023311884427	28.879786576229165
79	135.3712348539643	30.452216862893977
80	127.99325927116305	32.388525439812135
81	120.50210455878654	34.440970109851996
82	112.87537398417145	36.81708105834167
83	105.10394644294568	39.58570110985804
84	97.16982902859952	42.8548440238117
85	89.0597096568188	46.79654175652829
86	80.75512348074888	51.625302566064555
87	72.2421633170639	57.695085475821585
88	63.50479051965581	65.52452339668616
89	54.55016815514023	76.06785525579068
90	45.40087843626529	90.83794433197099
91	36.120323823779245	112.70045813354962
92	26.88312762851558	147.43261451144465
93	18.110626855253045	207.08692127820996
94	10.623644759842353	314.41156213599055
95	5.57078191091361	499.6704996272005
96	3.095179553307675	764.3831638957043
97	2.0301878289758366	1073.601419088272
98	1.5113188032705054	1400.7466068383494
99	1.2004974441338847	1735.5240482557722
100	0.9955169183021979	2074.4283969498674
