	alpha	beta	gamma
0	29.19988	188.8	0.3367
1	34.74771838927313	82.5448900610098	0.1002241786691742
2	42.52352942007075	186.1373821753842	0.26527140213101585
3	29.530770335118127	131.07947601496255	0.18586699039759005
4	39.655377925217145	69.22116714418152	0.08042730484274756
5	30.60709896304521	208.53530109882996	0.4084020116588288
6	33.1677447972986	91.50868788027854	0.11396173113559858
7	43.82752128047583	98.24876831340588	0.11727140131335746
8	28.851408696377582	149.9429879479663	0.22808802695381913
9	38.02144838632651	69.37989927982682	0.08112338650039361
10	34.37751699749624	182.44374348009217	0.37904716146142575
11	30.908263437310318	108.95813233149224	0.14349047288510627
12	42.55345749967795	60.461492483890105	0.06866057417671984
13	30.77168484402223	223.6747677918379	0.5035322186577108
14	33.277240625970336	87.52429100480579	0.10813862203760823
15	46.0600127705484	54.183589480063674	0.0602738672831046
16	30.4003616698057	212.07320132573926	0.4836305538853534
17	33.39215360427522	90.0835741408538	0.11192071093109457
18	43.78155874864099	105.83902903038518	0.12788376332439721
19	28.920952336590258	146.52643727245183	0.220229952902049
20	38.30138602352717	69.79362714440609	0.08141465627496036
21	33.273642761422266	195.76778806709572	0.3455387639834357
22	31.560484460010475	102.6877962757865	0.13255306362107067
23	43.292967577837736	62.87356694578821	0.07141522098502691
24	29.38102344127846	202.2464819423414	0.40544879230611286
25	34.46544680677192	80.15253566044494	0.09692168162381147
26	47.331890020214054	58.88380262516952	0.06565842161575425
27	29.206893515000935	191.0836853837889	0.35455183165034576
28	34.693327325472886	82.80084531790583	0.10064054125610997
29	42.703816203545045	179.6051630397622	0.251422112724538
30	29.45602250347175	132.10115353360095	0.18780894830645745
31	39.68840175088873	67.27613048769116	0.07782869133310721
32	31.67879373968828	215.0684611509838	0.42053634083634417
33	32.53653319058603	94.16339623390947	0.11856565342488469
34	44.520182798436466	65.27499580759647	0.0740486731420221
35	28.835362514810377	187.81295058341547	0.3433174143840729
36	35.345071074109995	75.9955528808085	0.09093307076507663
37	47.83350620038486	71.79177195905166	0.08103326645252105
38	28.664162126456144	171.32298673681439	0.28594159111694417
39	36.32835832305013	74.41919019812251	0.08839140565988708
40	40.25649904274383	290.09477265983776	0.6275206956606207
41	29.729378947917052	124.78381943022691	0.1729602659486371
42	40.717322997644864	60.344351650201155	0.06885588336259828
43	35.16977347338826	198.26374514119448	0.32950390042740296
44	31.32636524100355	103.82049120201002	0.13463863332820664
45	43.37612345429454	56.6329222345383	0.06373040325192302
46	32.053302613259085	239.7330289850972	0.5768444137912578
47	32.65767331849538	93.04366422729098	0.11674441388329568
48	44.73092607298616	64.78863588230236	0.07347033287020394
49	28.829440975925888	187.45179073144283	0.3429615467075533
50	35.37956131170976	75.80047406557485	0.09059247715692324
51	47.913012085394236	70.6685779210944	0.07965745055284762
52	28.688628872033608	172.84371619134856	0.29064210934334234
53	36.16858376005747	75.4009543062751	0.08966784701676475
54	39.95199025525802	289.8549045811594	0.6363209423624628
55	29.774069406705035	124.76132827869495	0.1729225605753803
56	40.58389727629278	63.3196779925262	0.07264938218277231
57	32.47600439614811	220.4360824024087	0.43280615178483667
58	32.3317052888159	94.85574795346079	0.11971125131038846
59	44.726896561447724	56.186387149600996	0.06292559655732503
60	30.45556141184861	218.41903090408528	0.5204610861414798
61	33.42285200248398	88.6138942609103	0.10962850625477312
62	44.95384454302813	81.10396495344277	0.09409841493257895
63	28.58044640802864	162.539155640217	0.2620571073426885
64	37.15621783055843	69.57192479384717	0.08161068487785374
65	44.03977360868295	238.81256060281314	0.3798966223678635
66	29.303767908935566	132.30959217633364	0.18860030704009617
67	39.97412592128241	60.49099734918167	0.06918059282125737
68	37.52351351871199	147.09173791840652	0.42631040344046606
69	30.121062616048736	119.21257016514467	0.16230415848542523
70	41.178282085948396	63.50225060308273	0.07269454193423351
71	31.230197628919456	221.464674351576	0.4658504108100759
72	32.87748440462469	91.00129735353165	0.1135214975980152
73	45.19041730327586	61.52958886128013	0.06934012494588512
74	29.11827427121845	194.8617844343802	0.3721880510029671
75	34.814740192467994	78.57857867174205	0.09465360998382703
76	47.490199307962015	64.30182353276757	0.07207233107391359
77	28.843675869616415	181.42694064680202	0.31802687726808815
78	35.536427853719175	78.16740645335453	0.0937870526388017
79	41.90886449083917	231.22810857197138	0.3741884515319525
80	29.58674670704662	128.32657300457063	0.18018062720618844
81	40.16479215115757	64.93513134171997	0.0748041019124265
82	32.16740333869558	217.3366774088113	0.42378599693820546
83	32.36809707416153	95.33891697805579	0.12047985027306339
84	44.401504859202326	63.665087598144304	0.07215660913419134
85	28.95315161688196	191.21568577026122	0.35659671145331695
86	35.09722739704729	77.46231500792015	0.09297585062406327
87	47.50546097638633	71.63322077233491	0.08097638030294588
88	28.635581378847704	171.2385745979137	0.2858804752371284
89	36.3926767294471	73.2513348042837	0.08677025928876467
90	43.695409672402505	219.00548542381776	0.3326155726099031
91	29.318454690806977	131.898381486627	0.18744014070995318
92	40.03840821426403	59.22892751469498	0.0675957484515065
93	38.842170159358915	199.0548083072199	1.8557498979843463
94	29.60769017720313	128.5896819283999	0.18066000813126157
95	40.09310623928858	65.83825924477289	0.07595422691922886
96	31.74882639126321	216.7510148351875	0.42686224958759617
97	32.59528474165849	93.69230909311813	0.11777643590764589
98	44.543937022034605	67.11312613620743	0.07636153789141924
99	28.739169812014403	183.91746210953463	0.32832085748118817
100	35.6136567189668	74.83685473682286	0.08911824795467069
