	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
0	0.0	0.0	0.0	0.0	0.0	3400.0	1400.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	254723.7	60.0	0.0	300.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	1.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	-7.701840280471009e-16	-6.583459187970402e-14	-1.2473499482456433e-07	-3.165828091629906e-10	-3.843200105927407e-09	3399.999999661805	302.2508677090527	1097.7491325557316	-1.99818966880064e-08	-1.4846087254825035e-08	-3.166739934154884e-08	-1.629441012889722e-08	0.24441108392635866	89.75530771911708	9.926349425874547e-10	7.834925687733161e-13	1.1423205275074793e-12	3.5703333860191575e-07	0.00013230697529587355	84463.11363980781	12.84161565561277	47.15838448812818	1.4140419175664916	298.585958207169	8.208831144748157e-12	1.8275930874767486e-06	2.4999981723987026	1.644340070960411e-10	0.0009586257231240517	0.0001485422934026187	0.0	0.00017398911831681215	0.00021993383947460434	0.00042803518667018235	0.0030708736663688945	1.0000000465134875	-8.793108657990097e-11	5.700473696587058e-06	0.001653598911495251	0.6983405050806905	-1.5646416772575351e-09	1.528121700933582e-09	1.9565664358500647e-07	-1.6458785711401687e-18	-2.1452908570907002e-16	1.6927108083122582e-06	0.15386106142480918	9.845135611509518	0.0005296958740664857	0.09854281214717106	-5.1735808975214676e-09	0.00027596489137188214	0.0684330728697686	19.931274061780734	-8.206998430049689e-08	5.893121849234635e-08	1.693219392585304e-05	-6.171954927043856e-17	-1.801072145664439e-14	-4.862158376279692e-09	30.000000036549828	-1.0340018093267548e-08	-2.134763681317581e-08	31.21869251465025	138.7803928982162	3.5744127748517717e-07	2.631661080896425e-07	-2.403724727297434e-07	-2.6216982541495448e-08	2.748896078062334e-05	0.00020763535419273554	-2.588997305122329e-10	-3.7234875419106294e-09	-3.21201735368811e-07
2	-2.2846700734258512e-14	-2.1827804750855898e-12	-3.0930672230351893e-07	-3.7882927633780737e-10	-4.523062581426691e-09	3399.9999973054014	302.2509222169064	1097.7490773093546	-1.620511126056604e-08	6.0658936206898165e-09	1.604571440408621e-08	5.601876795789724e-08	0.2444099805081855	89.75488103702251	7.475151827370832e-09	4.864947714200213e-11	6.858740511848772e-11	1.268753283004577e-06	0.0004678666263077805	84463.09389149274	12.841618048124563	47.15838226002038	1.4140422470048228	298.5859580623044	2.0481039476979345e-10	1.3818307770684101e-05	2.499986181487418	9.298249608014845e-10	0.0015283844022297452	0.0002398516366200389	0.0	0.00027102740030410363	0.000381584597493678	0.0006650816693532494	0.0019140691593638305	0.9999999778883927	2.5537994735930203e-10	2.219448792301439e-05	0.0016535568443096051	0.6983225280551472	1.4117512841841642e-09	1.34329983619493e-08	1.705395293759912e-06	-1.3661199040377109e-16	-1.743502400853154e-14	5.994615910597227e-06	0.15384795889830596	9.844294786259905	0.0005280381027200581	0.09823729128252488	1.4144555125086096e-08	0.0011820102075627238	0.06842949465845324	19.93022391719114	6.839809884103668e-08	5.747003948875371e-07	0.0001638025432551762	-5.705651989831115e-15	-1.633790482410025e-12	1.3897625542458064e-08	30.000000014032796	-1.2139285100605358e-08	-1.579112416781929e-08	31.218371137917085	138.77891871747107	2.703820088509801e-06	-3.0289677581111276e-08	1.316268141380721e-07	1.6823249781653698e-08	9.784657876036622e-05	0.0007328452519155231	-4.92526387686389e-10	3.561051444411159e-09	3.2410594532370054e-07
3	2.8960572733488204e-13	2.8773430420484127e-11	1.5415732042194669e-06	5.033994454968466e-09	6.153789520708937e-08	3399.999991290233	302.25098665358564	1097.7489992015314	3.464265964776884e-07	3.065045248972841e-07	6.791661469153983e-07	7.799162623654918e-07	0.24440865185903266	89.75436722891834	2.305245479835822e-08	4.5503517252378347e-10	6.347183613000262e-10	2.5141516580827803e-06	0.0009256835026060898	84463.0698214792	12.841620452117954	47.15837763320339	1.4140426392220882	298.5859558191757	1.20821752591213e-09	4.258529645213254e-05	2.4999574134953284	2.239442542465533e-09	0.001863844986384029	0.0002957401371110984	0.0	0.00033050302399720977	0.00048037266311984616	0.0008103924177821266	0.0012191433239456232	0.999999014329329	3.607902443929815e-09	4.515598589473587e-05	0.0016534938481612951	0.6982956878530066	4.0810598664715006e-08	4.4005666370390895e-08	5.5727986808636e-06	3.3895571908295193e-16	4.539094212921334e-14	1.1832275188901585e-05	0.15383245655529337	9.843298797870679	0.0005296839828059963	0.0985463726399794	2.0543434309838614e-07	0.0024848027074507776	0.06842371425460547	19.928531866803354	2.0957364863514574e-06	1.9496069360766604e-06	0.0005543730107710941	1.570763020597457e-14	4.681907777245407e-12	1.9786549336739386e-07	29.999999266973614	1.5728906115757667e-07	3.77871836713234e-07	31.217951450915955	138.77700544073042	8.336611223760449e-06	4.7228070658704636e-07	4.4970652401488413e-07	7.042539516839968e-08	0.00019345739759030553	0.001445066076969629	3.673410919974405e-09	9.841338640821131e-08	8.844623631033169e-06
4	8.982873640301628e-12	8.972921677749337e-10	1.7824667030003356e-05	4.3096487655740877e-08	5.242914738848062e-07	3399.9999791558466	302.2510480763182	1097.7488690408493	2.7312540166794264e-06	1.9275960358175995e-06	4.2124633367638135e-06	3.975727487334461e-06	0.24440717911934423	89.7537974859372	4.993222272995291e-08	2.079101682631626e-09	2.885557507533174e-09	3.966612906790791e-06	0.0014593778998852277	84463.0428091199	12.841619764273048	47.15835991516967	1.4140430129570294	298.58593916146975	4.027006059235824e-09	9.203490193179099e-05	2.49990796107106	3.8849332356834185e-09	0.0020585305562997834	0.0003305832716109489	0.0	0.00036764020875453343	0.0005417916236649923	0.000901145447273157	0.0008003009804572907	0.9999938599406282	1.8536677202769423e-08	7.194936471552078e-05	0.00165341343405801	0.6982614702286046	2.4352089615411814e-07	1.0117447934223143e-07	1.2798761106149595e-05	4.5155199814868696e-14	5.775818132391167e-12	1.8578598295981894e-05	0.15381171506875604	9.84196657455363	0.0005346267479251099	0.09946880601184817	1.063763506241305e-06	0.004022646984982949	0.0684159502313939	19.926261474316888	1.2595807265393052e-05	4.498108497556966e-06	0.0012776898757573226	2.021456736815195e-12	5.798232532641017e-10	1.0188481732166872e-06	29.999994694200833	1.3522621867905217e-06	2.9346888027718747e-06	31.21747097537297	138.77482013514862	1.8025945260967723e-05	1.865135520797653e-06	1.9168011906218805e-06	2.9749591172265627e-07	0.0003040329352063511	0.0022680994914844005	3.701793750413174e-08	5.839226312090862e-07	5.231174529892887e-05
5	9.39743952984699e-11	9.19478238243857e-09	9.103134213332909e-05	1.9636313046163027e-07	2.3842062469697455e-06	3399.9999555294767	302.2510879509395	1097.7486055591864	1.197278347789404e-05	7.321166332671133e-06	1.5886947224660548e-05	1.334209318159395e-05	0.24440560597827685	89.75318678588818	8.951427840928414e-08	6.639187115887351e-09	9.189652742504871e-09	5.555170246030311e-06	0.0020429665646836395	84463.01190491788	12.841606281162651	47.15829277647076	1.4140431844860561	298.58586577488325	9.89754784141346e-09	0.00016445308406091614	2.499835537018389	5.696899217776893e-09	0.002168459232196065	0.0003528319344576547	0.0	0.0003914034239784066	0.0005808657007397848	0.0009592339399676046	0.0005471901742134257	0.9999767918864433	6.246487066780605e-08	0.00010098992698974802	0.0016533144674475704	0.6982193776477883	9.086059520839088e-07	1.9876603627579794e-07	2.5132115184464156e-05	6.456734895279444e-13	8.227088700575289e-11	2.5855466848487557e-05	0.1537840513540798	9.840190578650885	0.0005428623889268794	0.10100384231346939	3.5996516043329274e-06	0.005698363854016494	0.06840606870871663	19.923372954242843	4.716879229980583e-05	8.63491688517526e-06	0.0024514459557948604	2.8540919026748077e-11	8.158262357719118e-09	3.437525959936245e-06	29.999977641407266	6.149121072844524e-06	1.2771945702289235e-05	31.216952631084993	138.77246198695372	3.222633224345948e-05	5.2595849306318914e-06	5.618582531505961e-06	8.683288413025424e-07	0.00042338022025587425	0.003156075221746146	1.8188996508628116e-07	2.1724245306943938e-06	0.0001943076170906617
6	6.291786885635857e-10	5.8798992171874956e-08	0.00032509058757297806	6.530266819228414e-07	7.919818565719295e-06	3399.9999092213366	302.25107674037116	1097.7480465652707	3.879497476044237e-05	2.1049929299739748e-05	4.5486614430877106e-05	3.5382025684327116e-05	0.24440394463798812	89.7525353255331	1.4278290284647973e-07	1.7462454721264357e-08	2.4134709700380377e-08	7.249610128539182e-06	0.002665418941617674	84462.97312896253	12.841556788676225	47.1580884385335	1.4140427315996553	298.58563211838475	2.0167763026135234e-08	0.00026114073081046584	2.499738839101424	7.567087767805696e-09	0.0022272760038258895	0.00036750975390926197	0.0	0.0004071258225637459	0.0006065135642639026	0.0009976833486360795	0.0003938637719503276	0.99993346345627	1.6603458106963048e-07	0.00013130557076701727	0.001653189233726368	0.6981661031973281	2.6112918604207386e-06	3.655840252860761e-07	4.62161812985033e-05	5.306019607700982e-12	6.747639752134235e-10	3.342993425027949e-05	0.1537484822983031	9.837907604716149	0.0005543828078797522	0.10314996401536479	9.591427956726111e-06	0.0074524332378514725	0.06839340889564999	19.91967201368434	0.00013585342767819227	1.512771872499545e-05	0.004293639583125209	2.2664324122088978e-10	6.466870738780157e-08	9.144153524445217e-06	29.999929297143193	2.036714323193601e-05	4.1191560050930435e-05	31.21641115294334	138.76998934265936	5.120044820885787e-05	1.2746875235950751e-05	1.3033826712884961e-05	2.027628436889094e-06	0.000547694550580038	0.004080807009844631	6.404543826114163e-07	6.232855678069113e-06	0.0005569666668507388
7	3.3141274012962805e-09	2.8959439052288734e-07	0.0009291256772314713	1.7790616785276591e-06	2.1560412849921093e-05	3399.999819093609	302.2509655969816	1097.746899965218	0.0001037780710766247	5.097594684624628e-05	0.00010987182812852542	8.131469190828341e-05	0.2444021722551413	89.75182566931285	2.106232465610224e-07	4.1311632193045765e-08	5.70565596835039e-08	9.058408515385276e-06	0.0033299197550378163	84462.91803321773	12.841424912291574	47.15757135370132	1.4140408113084055	298.5850297701059	3.622004520920256e-08	0.00038277917066665456	2.4996171846092863	9.435396811707498e-09	0.0022551206806648992	0.00037761614257653727	0.0	0.0004179937061580629	0.0006240537329046246	0.0010242761674072766	0.0003008939148465798	0.9998391522250258	3.8209883727323793e-07	0.00016227189314117367	0.001653019802830594	0.6980939785047562	6.377329643929815e-06	6.582123286995723e-07	8.320644374099031e-05	3.1491964818116525e-11	4.000909661435617e-09	4.115119452850901e-05	0.15370446175530691	9.83508182825692	0.000569172573093027	0.10590428013499331	2.2103184022875468e-05	0.00924678375299778	0.06837647241766572	19.9147187554441	0.00033219905686359357	2.5435567355399894e-05	0.007218572815960979	1.2759927665790304e-09	3.6374233455721146e-07	2.1054439915981452e-05	29.99981384776218	5.525513446998851e-05	0.00010984266343447115	31.215857106956786	138.76743503491488	7.509022979557085e-05	2.693979155820298e-05	2.7767229740607394e-05	4.316127072150582e-06	0.0006745226014641898	0.005024101730749413	1.8274632772872456e-06	1.5206969477429178e-05	0.0013580908040535548
8	1.5002287846067773e-08	1.2117057495435757e-06	0.002296946334150036	4.256704786373955e-06	5.1562265912681054e-05	3399.9996460366833	302.2506676473009	1097.7446288279234	0.0002451707253605386	0.00011118991377811067	0.00023929248175323499	0.00017171958491723962	0.2444002163576214	89.75101387395118	2.9418090153314127e-07	9.281283719974128e-08	1.2814372819528477e-07	1.1038895791066636e-05	0.004057626855575149	84462.8304126318	12.841123466435562	47.156411351637786	1.41403583965331	298.5836659873045	5.9464245162866454e-08	0.0005296364472498807	2.499470304088504	1.1262924613826472e-08	0.002264263128348852	0.0003849880141200578	0.0	0.00042595998057351627	0.0006367398084430759	0.0010437827190363429	0.00024419562230838007	0.9996495176044693	8.074698693575381e-07	0.00019342342338693426	0.001652770600248944	0.697987798850594	1.4078330100860364e-05	1.1840383578263576e-06	0.00014968152237079514	1.547740235329503e-10	1.9651443746983785e-08	4.890556590812286e-05	0.15365172672701935	9.831694612133115	0.0005872047684783678	0.10926174642778264	4.6741218995420165e-05	0.011053301404920017	0.06835230278106579	19.90764558578135	0.0007338312795798993	4.230020417658394e-05	0.012004747930073357	5.865997419167155e-09	1.6712193488704124e-06	4.451034700876315e-05	29.999564801364084	0.00013174078827410106	0.00025894750063817885	31.21530010271835	138.76481520883223	0.00010395714615159668	5.3996922027337505e-05	5.5651600777097775e-05	8.652085996198548e-06	0.0008020216604697021	0.00597227886304476	4.541261193026043e-06	3.355295163115305e-05	0.0029954402057096674
9	6.156120756750281e-08	4.596063107929479e-06	0.005167128154537929	9.365026434262591e-06	0.00011340456607561915	3399.999316715206	302.2500205020461	1097.740221236729	0.0005347912001349647	0.0002280725966060132	0.0004904267149651581	0.00034568435487019163	0.2443979196530983	89.75000922349354	3.953834007110147e-07	2.0430123561422489e-07	2.821518284482909e-07	1.3327456696542882e-05	0.004898801163510347	84462.67943533268	12.840488823125634	47.15398854890641	1.4140248493474883	298.5808033648737	9.132880320773128e-08	0.0007016265925791722	2.4992982820786165	1.3049779527400418e-08	0.0022621021318856966	0.00039075060798696767	0.0	0.00043222197666379475	0.0006465635748577342	0.001059126756984421	0.0002091305730386517	0.9992815006884296	1.625827636557793e-06	0.00022431183888847403	0.0016523731427272237	0.6978183003542252	2.923343550529526e-05	2.146580837414689e-06	0.00027137436682831345	6.757660671490897e-10	8.576331365968684e-08	5.658260743770114e-05	0.1535902428087157	9.82774024264423	0.0006084328258456416	0.11321362968680364	9.412999505953909e-05	0.012845362504508634	0.06831521945906972	19.896785785534515	0.0015241286498436648	7.089959216981899e-05	0.020122309987097835	2.379804186962538e-08	6.777346873804564e-06	8.965340954554214e-05	29.99905721461738	0.00028909578874193977	0.0005640361843357566	31.2147519473315	138.76213213195663	0.00013779369366032345	0.00010601909003255246	0.00010794269825273962	1.680528148582436e-05	0.0009284073927839755	0.006911974780424884	1.030451352180752e-05	6.966155229732842e-05	0.0062177246055370615
