	EC	Fraction_Inactive_Channels	Rho	Y	Z
0	0.0	0.0	0.0	0.36	0.0
1	-0.17829727213023275	-0.44954508421624945	0.4495450842162495	0.47395251501517466	0.06434475711505802
2	-0.33719026532961194	-0.692093964135613	0.6920939641356131	0.6263041207504699	0.07088614457914193
3	-0.4876472423283981	-0.8199103501077123	0.8199103501077124	0.7689375539500539	0.07870968837834388
4	-0.6265733134669974	-0.880829534195352	0.8808295341953524	0.8952737922053293	0.09129952126166775
5	-0.670111384829558	-0.07454825881094476	0.07454825881094508	0.612235470628118	0.41787591420143944
6	-0.6196012739733574	-0.2987666792891236	0.2987666792891238	0.8046385336491126	0.17496274032424455
7	-0.5570124654215299	-0.14103984593439395	0.1410398459343942	0.6621960148563507	0.2548164505651791
8	-0.5146711588161064	-0.20775454645331778	0.20775454645331795	0.6004861690054402	0.27418498981066597
9	-0.4525325073942101	-0.22687963564187344	0.22687963564187358	0.5783820509532565	0.23415045644095345
10	-0.3924036720136085	-0.2029571750578602	0.20295717505786032	0.509933473372833	0.24247019864077535
11	-0.3455744455704004	-0.22439489694290582	0.22439489694290582	0.4577779071771601	0.2477965383932404
12	-0.3001401326131957	-0.24890289755584075	0.24890289755584077	0.4309340941750776	0.22920603843811818
13	-0.2578200265780315	-0.24399900794670157	0.2439990079467017	0.3853698620646442	0.23245016451338735
14	-0.22956889178294984	-0.2833167811094932	0.28331678110949343	0.3634950746108008	0.2260738171721492
15	-0.1974214033260041	-0.28382073465018287	0.283820734650183	0.34364519980871244	0.2137762035172919
16	-0.18470772441006242	-0.3185009680886779	0.31850096808867795	0.3173754470612442	0.2273322773488184
17	-0.16114422243633997	-0.3243320398820084	0.3243320398820084	0.33280306637583856	0.18834115606050159
18	-0.23120065953472738	-0.549620679758425	0.549620679758425	0.5039506274867617	0.0872500320479661
19	-0.3817765456242307	-0.7437750013954272	0.7437750013954272	0.6683809011462445	0.07339564447798669
20	-0.529147135387182	-0.8460631325671307	0.8460631325671308	0.8074863860169588	0.08166074937022429
21	-0.6627948042226223	-0.8897329244398505	0.8897329244398506	0.9238360882191844	0.09895871600343924
22	-0.6200286257761717	-0.0919029782674363	0.09190297826743617	0.7151605190077676	0.26486810676840633
23	-0.6244437376434808	-0.3527335532381298	0.3527335532381295	0.7816813445336015	0.20276239310988167
24	-0.5434822115660121	-0.19798844510313748	0.19798844510313726	0.6829897965711782	0.22049241499483593
25	-0.4874401525780617	-0.1685953571378034	0.16859535713780316	0.5806335175193371	0.2668066350587265
26	-0.4371089516189156	-0.2257017310318779	0.2257017310318777	0.5468466754705105	0.2502622761484074
27	-0.37840378560177274	-0.22284067691011344	0.22284067691011322	0.5045354782177094	0.2338683073840656
28	-0.3284101342396641	-0.21809585361581368	0.2180958536158135	0.44445152999295623	0.2439586042467102
29	-0.2886072408001041	-0.25403518031872907	0.25403518031872885	0.41467656873416425	0.2339306720659423
30	-0.24737881085647834	-0.2571085888419823	0.2571085888419821	0.38355131113870655	0.22382749971777388
31	-0.21886742528943734	-0.2741831071150922	0.27418310711509203	0.34665066601049777	0.23221675927894148
32	-0.19383598025847454	-0.308363353717673	0.3083633537176728	0.34860373946709555	0.20523224079138086
33	-0.17325400959541418	-0.28557854705556857	0.28557854705556845	0.29797854337444957	0.2352754662209665
34	-0.1691787798177381	-0.3782128097256403	0.37821280972564014	0.3652959263405342	0.16388285347720563
35	-0.27669023150109745	-0.6217657416469077	0.6217657416469077	0.5631122515345218	0.07357797996657722
36	-0.4291026089318321	-0.7830940303300034	0.7830940303300034	0.7135644325667456	0.07553817636508833
37	-0.5731130014355937	-0.8650220152963887	0.8650220152963887	0.8478463704456057	0.08526663098998934
38	-0.6979478209916721	-0.8880021583991753	0.8880021583991753	0.9385075418241333	0.11944027916754006
39	-0.6103609509993463	-0.18679584280252862	0.1867958428025288	0.7714183719231248	0.1989425790762234
40	-0.5998818703426155	-0.19408404754330635	0.19408404754330658	0.6398461583613113	0.32003571198130604
41	-0.5367979114835971	-0.2472853513288375	0.24728535132883772	0.6736355693725488	0.22316234211104977
42	-0.4677355057199529	-0.18877946426931647	0.18877946426931666	0.587488776249262	0.2402467294706926
43	-0.41590838019045173	-0.20030358675806523	0.20030358675806548	0.5172474992769789	0.2586608809134747
44	-0.3654798306186427	-0.23581026459378956	0.23581026459378981	0.4879780656893412	0.2375017649293035
45	-0.31387759518481656	-0.22842526208277122	0.22842526208277147	0.4399956600810735	0.23388193510374508
46	-0.27473016644529225	-0.24604570714168578	0.24604570714168605	0.3956688773713183	0.23906128907397617
47	-0.23954130428308096	-0.2754749015246078	0.2754749015246081	0.38002979843364754	0.21951150584943557
48	-0.20710319620963202	-0.2665559114500071	0.2665559114500074	0.33863123964165026	0.22847195656798397
49	-0.1921318040619073	-0.33039788836022355	0.33039788836022393	0.3459091040812728	0.2062226999806368
