	T	TStar	V
0	100.0	0.0	100.0
1	16.95916688334548	37.45285049956752	182.32923253027573
2	111.64338905702296	6.1154467303435105	23.398697388199643
3	14.610087676962808	29.71913246408463	146.51902284990908
4	125.95748413915769	6.351449932288556	23.647230629532924
5	13.322289930104366	25.305656761869468	125.61182935229469
6	134.79443160286505	6.284828835899911	23.0306846166732
7	12.351957888247153	23.342966499212597	116.41195832122541
8	136.94061061619348	5.771394176978319	21.075335195823275
9	11.44876424783829	23.438067902064045	117.34100217723858
10	131.85714960179953	4.900885828970823	18.066558811836913
11	10.630222208340802	25.679665504768774	128.96291460378288
12	119.92703633621935	3.9266724336564507	14.804093254260184
13	10.106310083284832	30.70778451821312	154.40519541086167
14	102.71305036558869	3.092526715755794	12.066883526952468
15	10.335470037772469	39.93773439560074	200.13150740399632
16	82.76089108333007	2.524994666948003	10.29081029161164
17	12.46645590102757	55.882229662095206	275.76610320907787
18	62.86408830210318	2.2544904483114365	9.64410088117728
19	20.527317953878892	81.50334065245563	383.52598799310346
20	45.25024393767499	2.2939438574482174	10.296797315961745
21	51.943741255327296	110.96761203765443	461.6768601689646
22	31.136327828714833	2.7175518962617082	12.73565497273442
23	150.22293535391663	99.64116753666988	340.5377031871635
24	20.760567549677184	3.749922901305265	18.19784494465492
25	247.00342200415844	41.438524437967395	127.35741368895815
26	13.72090821568818	5.933815192674537	29.541179900204796
27	230.83132082220135	11.952538832675566	37.909558134951205
28	9.38283385312357	10.50807052502704	53.19364660325077
29	168.17522387673912	4.118736203814064	14.299692886906977
30	7.269593827109568	20.272886296316155	103.46487957295919
31	109.34099573668351	2.110204657435327	8.128801823683327
32	7.7936595776867446	41.36463342283579	209.84776180381985
33	66.54154238164772	1.6566739396904517	7.023064700253672
34	17.04946062464609	84.00692624651289	401.06747161811586
35	38.91225604891616	1.8869885089567826	8.632998152605838
36	89.64322454032323	122.30424762708073	461.65225512120537
37	22.379211040448457	2.8569432973246665	13.789076739513098
38	251.6882309258477	49.964652971865966	152.2346490424375
39	13.068276348547153	5.2667566444865965	26.289640282847017
40	233.26397055621436	10.003598116939303	31.658534871707364
41	8.251057398773016	11.011052760523286	56.00289454449447
42	153.34150529108243	2.97595163368267	10.585026862268569
43	6.529511540471665	24.77793427215	126.83662657838958
44	90.09215421670679	1.6473447799145335	6.607823168844264
45	9.179538226507582	57.195384362057	286.8818497085488
46	50.24155111446107	1.5696699272626178	6.9487062024699835
47	39.350758927429425	115.45541689230603	498.1127444964048
48	27.451736196862647	2.2268317730552187	10.565366443408433
49	209.98467851602607	82.12364078139781	259.8901355746004
50	15.171534093334781	4.094918518291406	20.281295896069878
51	255.25988735998695	15.35953609773514	47.23896375758944
52	8.96826329504264	8.788026253553086	44.570962178430584
53	172.37466933060392	3.6036530589025717	12.434208192574054
54	6.468750839092625	20.513888792430816	105.08086448007323
55	100.21629064327358	1.6966973374671486	6.6599234698749
56	7.886679214648711	49.41006087185332	250.0780078801414
57	54.88557844791485	1.4900020536861773	6.512396969721044
58	29.58568609282082	108.14300051511297	484.54659887166844
59	29.40364786810475	2.0539169779853226	9.682787893440183
60	189.40054479843266	93.82717241172325	303.6520316724625
61	15.92561006263257	3.774530308309613	18.642975430610452
62	261.1899932004338	17.692408148743905	53.993904460717076
63	9.208642829802177	8.192675612083779	41.51271079170082
64	178.32103363565028	3.827729113841017	13.088177984002606
65	6.462191135898607	19.414378936544594	99.46009313408223
66	103.14042667146434	1.709007014086742	6.667777468313699
67	7.5972843083691135	47.51994918732171	240.9927160576163
68	56.05662306821995	1.466899545083624	6.3912377673539424
69	27.696689010675126	106.35258324514952	480.3832834917541
70	29.797755730542097	2.0126697215287246	9.476244776858346
71	185.49454157715266	96.06008275612778	312.2583345589745
72	16.022723129755878	3.713974347142071	18.337475326307217
73	262.1929853580583	17.978307603542778	54.79776492781842
74	9.2076594862615	8.11849135300902	41.13724961904333
75	178.717653499629	3.820211427745677	13.054803235106352
76	6.436592964269557	19.378696810306696	99.28928922548377
77	102.9513568386533	1.6971000255023647	6.623934770733753
78	7.592970097650818	47.734873956778735	242.07630054060058
79	55.734767612966074	1.4617387483804771	6.374289813902733
80	28.222439731956477	107.108266174239	482.6424239033838
81	29.531295140413533	2.018869194208754	9.513686510319298
82	188.90931507412657	94.56425134680016	306.1520373397166
83	15.846026367273495	3.750368287948386	18.529232770418602
84	261.3826986885692	17.360348705954127	52.97597310992634
85	9.107186296683096	8.243292035820382	41.786433464570344
86	176.8764501748252	3.717327056779793	12.738855115716264
87	6.402100696081461	19.758080713238915	101.24647229059056
88	101.52046978826436	1.6758199163102934	6.5602677430477625
89	7.701058694287188	48.786359207902585	247.20436334797193
90	54.83235845293152	1.463922334542705	6.399403937155373
91	29.74648731697542	108.85174498353649	487.2638654097628
92	29.0176703043536	2.0443511868172375	9.649966726269252
93	195.02234628201256	91.59057860413314	294.4490214903498
94	15.571969771455622	3.8254244349693556	18.91915107627918
95	259.7818853549776	16.453923039335336	50.31991312384174
96	8.974172959240523	8.446926346703012	42.84139122189045
97	174.23523076211168	3.587006002771805	12.341971547066322
98	6.367921919109021	20.30024034251811	104.03695141430815
99	99.67759453560032	1.652788723861809	6.495009853831391
100	7.859731674154478	50.15973357669251	253.86241311161044
