	AA	Cn	DFG	E1	E2	FA	Fru	Glu	Gly	MG	Man	Mel	_1DG	_3DG
0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.03580390908195039	0.26489619105924445	8.36138920285159	0.07665975392997644	0.21721818339125448	0.004406645993553088	0.0031733657690504596	0.009552077967977482	0.3445321120225499	0.004285191916657979	0.005974862745765113	0.00020074780463181558	0.018805180291664503	0.006205071030002392
2	0.1531599678697505	0.5032369555051351	7.768092357399204	0.11649747915784477	0.3400444696997206	0.01736524141074093	0.010806441469742443	0.03185450133654218	0.7736510723936415	0.016566517415582318	0.019938761322605386	0.0017146213495944356	0.034777356435404125	0.019078364459303093
3	0.3237558216684523	0.7164565752246854	7.21689493690346	0.13495865693823222	0.40386113510591004	0.03825902051344561	0.020881243076760033	0.06045281643986361	1.2383364411363325	0.036025183727527846	0.03786725980286214	0.005948829916070152	0.0434084780151581	0.033280410122633074
4	0.5241570321690406	0.9053427260455476	6.7048108556350785	0.1411600945378257	0.43114617212978124	0.06629674379343474	0.032139502176969224	0.09161371717641144	1.7087431705155562	0.06187574138165825	0.05743134925577324	0.0141397071817627	0.047393650451868184	0.0462441908281693
5	0.7393156101083284	1.070541679598619	6.22905577748414	0.14053673059069746	0.43633441260551725	0.10061342510313759	0.043794983680096475	0.1231821573916868	2.1668281960935327	0.0933538568197775	0.07728544184084414	0.027244883226117293	0.04854824910103883	0.056900506089559225
6	0.9603680895744541	1.212847869982144	5.787066141764051	0.13604941994765474	0.4279907900036954	0.14033248920104777	0.05540409321157656	0.15405763808181375	2.603057488689155	0.12971986204690683	0.09674113846501319	0.045836159595448615	0.0479614595963348	0.06506457262367764
7	1.181323650742822	1.3332505902692988	5.376443988015905	0.12961629479518247	0.4119612064065806	0.18460817065708238	0.0666803605195093	0.18357900985469627	3.0117726201062998	0.17026119333174478	0.11538392241487241	0.07020589067603752	0.04636863291696214	0.0708394760628012
8	1.398440443171976	1.432930212947812	4.99495333132314	0.12235713498197565	0.39194639504314505	0.23263708651833068	0.07746049008032317	0.2114190356287931	3.3903563620787915	0.21429791794235506	0.13300747183099657	0.10038677657295278	0.04424211223819046	0.07451742760472474
9	1.609755892093902	1.513268890010689	4.640542271952724	0.11480680283520286	0.3699566531600525	0.2836821035131534	0.0876768311614314	0.23749052497976028	3.7385431248918857	0.26119658704939924	0.14955520947782663	0.1361511471601403	0.0418382040453606	0.07647205665916167
10	1.8138654762786168	1.5757378738719412	4.311265930913897	0.10734682769609584	0.34747236510969226	0.33705563494486723	0.09729047543147086	0.26176508545994626	4.05676064695761	0.3103578419498072	0.16500730596492671	0.1771542293227119	0.039345054416529836	0.07705158253911747
11	2.010192058587053	1.6219174211705916	4.005368548708395	0.10012915063792148	0.325188958094449	0.3921615941532558	0.10630432130926341	0.28430033501653845	4.34643388034985	0.36124868074559463	0.17939772327503706	0.22287946220939125	0.036852762324098995	0.07655634525960558
12	2.1983713965654252	1.6533733251775833	3.7211873739486756	0.09325505514092165	0.303603881162905	0.4484531808951013	0.1147306721749137	0.30516926629626756	4.609169833947064	0.4133743517433346	0.19277010458002805	0.27278385580044107	0.03442592810098061	0.07525031190009769
13	2.378260490586231	1.6716639396416806	3.4571727428443926	0.08677484092821537	0.28301023322943253	0.5054442114156816	0.12259110943011911	0.3244589768614052	4.846764283169485	0.4662881243866289	0.20517700551686913	0.3262778998284819	0.03210306319594339	0.07335361090818283
14	2.5498894903884812	1.6783071360333854	3.211889954471208	0.08070143622169564	0.26354355568818366	0.562710931718111	0.1299136696855552	0.34226465003255696	5.061113481323785	0.5195941305741517	0.2166761465560922	0.3827515722951348	0.029902760199139337	0.0710428272846144
15	2.7133956730788666	1.6747512462134628	2.984009163297053	0.07502744806531422	0.2452450754892079	0.6198869484531866	0.136729347450674	0.3586828906934539	5.254116256265721	0.5729447701926607	0.227326250223124	0.4416020568827105	0.027831659297990058	0.06845701104762328
16	2.868976992155892	1.662356472809702	2.7722959057120393	0.06973640107551203	0.22810584485371008	0.676657840258876	0.14306971505953178	0.3738075300964956	5.427609543034987	0.6260375047350796	0.23718441711938718	0.502252305323758	0.02588994915758405	0.06570413111259789
17	3.0168658021922203	1.6423841127661987	2.575603389568386	0.06480833505630985	0.21209116855817894	0.7327561832315839	0.14896566757188834	0.38772774662512516	5.583334356219854	0.678611573032871	0.24630494665699124	0.5641627505972774	0.02407445435007484	0.06286701585864257
18	3.157315041593482	1.6159914157639006	2.392866049102984	0.06022215470838807	0.19715283613897983	0.7879569607149539	0.15444685924642726	0.40052750238867624	5.722920717109094	0.7304446794990032	0.25473897891405706	0.6268382429405603	0.022380204313417182	0.06000843367318277
19	3.290590359358549	1.584230489837579	2.223093814603055	0.05595661856665087	0.18323550670122377	0.842073248151008	0.15954146889866508	0.4122855181400125	5.84788241581295	0.781349660056126	0.26253447263940805	0.6898316443161272	0.02080125151596143	0.057175267327892264
20	3.4169648087817612	1.5480500955310414	2.0653668193316417	0.051990867780196	0.17028055263489006	0.8949521348434557	0.1642761049968721	0.42307541649079494	5.959616720325831	0.8311711699829368	0.2697362885864638	0.7527450399274486	0.019331160591872763	0.054401880486504905
21	3.5367148441898415	1.508299468201491	1.9188304533236629	0.04830477775509838	0.15822863146258107	0.9464708934833075	0.1686757774807045	0.4329659173670666	6.059406905198101	0.8797824560653253	0.27638630577652373	0.8152292322605628	0.017963336849344376	0.051712817915147674
22	3.6501172332623177	1.4657335187686586	1.7826907438686257	0.04487918646061155	0.14702140745011982	0.9965334191757369	0.17276391179964923	0.44202106385421847	6.148426653912672	0.9270822686202488	0.28252355705668253	0.8769820083079773	0.01669124859863938	0.04912497001701838
