	E	E_M	E_P2	E_P_1	E_P_2	M	P	P2	T
0	0.00015	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1	7.991201223039106e-05	2.494168923975872e-06	1.889853997401893e-08	6.031755394823045e-05	7.257366357428598e-06	0.042582400010093925	0.9523033494077922	0.002138553178639676	0.0029056094157046347
2	8.051841552059252e-05	4.6129479488714734e-06	3.716094258743025e-08	5.786877185379847e-05	6.962703734147457e-06	0.07963609820021733	0.9064294481696406	0.004194035058344307	0.009670936987318541
3	8.124115906808587e-05	6.55364978340979e-06	5.558731620109684e-08	5.5474792651437825e-05	6.674811180865039e-06	0.11111454132889809	0.8624221235299575	0.006158449583657997	0.020236126716554562
4	8.205215651062043e-05	8.042561982154297e-06	7.236657540799515e-08	5.3407099891154395e-05	6.4258150406655315e-06	0.13769960634832892	0.8201468584427654	0.008038080064676793	0.03404750730073958
5	8.294090054953002e-05	9.607487305631726e-06	9.030674504719988e-08	5.1200695886147525e-05	6.160609513646685e-06	0.15981525804245067	0.7795313225691045	0.009836314457945172	0.05075004583104911
6	8.394607394643379e-05	1.0641300043798152e-05	1.0646406266750862e-07	4.936657638316609e-05	5.9395855639381425e-06	0.17797857669627004	0.7404842698005688	0.011557340691315594	0.069913758885792
7	8.501390678349628e-05	1.189765194422938e-05	1.2441313675072952e-07	4.7275600420422674e-05	5.688427715104887e-06	0.19252307240284897	0.7029615610455008	0.013203195313221937	0.09124718514521186
8	8.617247210176267e-05	1.2498096402545245e-05	1.3963734829878273e-07	4.569239587225079e-05	5.497398275145931e-06	0.20395200088276785	0.6668649424464826	0.014778421418709352	0.1143408077241418
9	8.739689430385478e-05	1.3541998190050823e-05	1.578793864154026e-07	4.365080095002909e-05	5.252427169651125e-06	0.21248324301524496	0.6321762845024077	0.016283856347027777	0.1389940130296231
10	8.869637474339607e-05	1.3760355537605486e-05	1.7232333840420728e-07	4.228382091473739e-05	5.087125465855453e-06	0.218559144231895	0.5988104050211205	0.017723396016298746	0.1648457511054288
11	9.00545956130771e-05	1.4638520336530009e-05	1.908540303053495e-07	4.0270178333370504e-05	4.845851686716686e-06	0.22234513078137966	0.5667578787871562	0.019097514613151585	0.19173953041392508
12	9.147607472594513e-05	1.4534333785316396e-05	2.0465025803629447e-07	3.908311590293109e-05	4.701825327774956e-06	0.22421421710996112	0.5359472535190687	0.020409437498905118	0.2193705679467902
13	9.295315366552223e-05	1.5273896750340618e-05	2.2343661428389465e-07	3.708650162102544e-05	4.463011348834936e-06	0.22430180757242404	0.5063736857585012	0.021659463470070337	0.24760799635266878
14	9.447774439762645e-05	1.490411204699528e-05	2.3670002210383374e-07	3.604534538076111e-05	4.33609815251874e-06	0.22291482801586623	0.4779786143936535	0.022850192579488747	0.2762008427553879
15	9.605435385995436e-05	1.5515595049945068e-05	2.5557218229360706e-07	3.4073718772692783e-05	4.1007601351131955e-06	0.22018143118254918	0.45075437501807103	0.02398210247785287	0.3050281456753859
