	IKK	IkBaIKK	IkBaIKKNFkB	IkBaNFkB_cytoplasm	IkBaNFkB_nucleus	IkBa_cytoplasm	IkBa_mRNA	IkBa_nucleus	IkBbIKK	IkBbIKKNFkB	IkBbNFkB_cytoplasm	IkBbNFkB_nucleus	IkBb_cytoplasm	IkBb_mRNA	IkBb_nucleus	IkBeIKK	IkBeIKKNFkB	IkBeNFkB_cytoplasm	IkBeNFkB_nucleus	IkBe_cytoplasm	IkBe_mRNA	IkBe_nucleus	NFkB_cytoplasm	NFkB_nucleus
0	0.001	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0003362161185462758	2.3479457202737753e-05	0.0004634883899177772	0.05381882967138002	0.00010726182078858513	0.009448891892005363	0.006472583184947085	0.000492687016886385	1.1196839198515204e-06	0.00012648000244441535	0.02935494841048649	2.6668471861768466e-05	0.0013941392010291772	0.0012442551337259898	6.313691859094513e-05	1.076777015678433e-06	4.81395709532648e-05	0.009707320588815493	1.895112882142976e-05	0.0009911554306350832	0.0008877550673213522	4.487678031715551e-05	4.032805766060375e-05	0.0062875838868703
2	0.00032642460434395814	5.2487762783188806e-05	0.0004467176054155542	0.05359305864917811	0.0002277337504598139	0.01875561813284232	0.011272222815164934	0.0010123416035156688	1.9821994905936823e-06	0.00012308021994409394	0.029351440154160535	4.664050747965605e-05	0.002250198076742639	0.001879679039102271	0.00010373337821958768	1.9123494631872373e-06	4.7395258559424606e-05	0.009839417312373977	3.320063782999188e-05	0.0016019150650493266	0.0013411193144156673	7.384473765182655e-05	3.707198311699432e-05	0.006254243921481988
3	0.00031668020727860504	6.34404074328142e-05	0.00044840531696644845	0.0555088194130385	0.0002224645659802217	0.02209532050558567	0.012574973728768504	0.0015421041760631832	2.3637625408578485e-06	0.00011980988984603494	0.029506822393870098	4.405158021111834e-05	0.0026898693029684386	0.0022041812481585223	0.00015205838275549215	2.281945042009525e-06	4.701847089323048e-05	0.010076006889032674	3.137078777260861e-05	0.00191562096779797	0.0015726461714389475	0.00010828812070244673	3.462179358646693e-05	0.003960608898802731
4	0.0003136924116145809	6.36155308071369e-05	0.00045149957190906726	0.056406481166599555	0.00018788048393792424	0.02209010469377264	0.01241184087393207	0.0018153398469508931	2.558902378374568e-06	0.00011881174228114807	0.029588131035299243	3.874573678667307e-05	0.0029151607589730935	0.002369900042795369	0.00018711480398033757	2.4717504466983145e-06	4.735009056299399e-05	0.010253150236581627	2.759696963028933e-05	0.002076381810680427	0.0016908837383989431	0.00013327497961711495	3.3884646714535015e-05	0.002846468319697085
5	0.00031362390206771893	6.217749757358822e-05	0.0004520793942618068	0.05647793242359332	0.0001749943544489843	0.021598160682739728	0.012134561253008415	0.0018512278052543417	2.670195753976259e-06	0.00011888543612759892	0.029627298995241334	3.795886043456579e-05	0.00302989284440965	0.002454530341540489	0.0002011469295918923	2.5799901553454194e-06	4.7983584059965374e-05	0.010395343483835261	2.7038778881931127e-05	0.002158266806083268	0.0017512660302002384	0.00014328110187296418	3.380502841876575e-05	0.0026066796606965944
6	0.0003140844389588438	6.122060175745326e-05	0.0004513935281138266	0.05630442051710443	0.0001718956524168463	0.02126736842290461	0.01196767010434732	0.0018269079531926676	2.7321545307591375e-06	0.00011922537963494795	0.02967123801610001	3.8654964877529443e-05	0.0030882808586221427	0.0024977498658037417	0.0002057328060329099	2.6402271390147016e-06	4.870366986515431e-05	0.010536416993325998	2.753593057366559e-05	0.0021999543249383888	0.0017821024323431225	0.00014655444223627835	3.3823054715125976e-05	0.0025966922932725988
7	0.000314508116848236	6.0758094667930704e-05	0.00045024561603653444	0.05608386047169699	0.00017121799305733543	0.02109999484326702	0.011886403740234175	0.0018061379310995273	2.765852306696425e-06	0.00011960877691084879	0.02972668422967592	3.928470825851214e-05	0.0031180617344076997	0.002519821479696606	0.0002073973284531003	2.6730450110744296e-06	4.9440498218679096e-05	0.010681200019858558	2.798537407651805e-05	0.002221232040207301	0.0017978501568621872	0.00014774452494894214	3.38194921460852e-05	0.002616652820064122
8	0.00031483962921140653	6.057110587907722e-05	0.00044895967962882107	0.05586438484465066	0.00017099004383962276	0.02102366887205381	0.011849811777958609	0.0017955246488488164	2.7842748767263753e-06	0.00011998681123766046	0.02978885812421285	3.962930843952752e-05	0.003133286260664899	0.0025310931479561017	0.00020817777690425982	2.6910652153657824e-06	5.0167433950941834e-05	0.010826327776876336	2.823146814293755e-05	0.0022321238436835184	0.0018058923021934009	0.00014830364726227394	3.379060457822756e-05	0.002628673904442515
9	0.0003151097990989196	6.051075396514577e-05	0.00044765924266600214	0.05565488369521375	0.0001707880361568438	0.020989334028561776	0.011833170730622938	0.001791277438089692	2.794705870012503e-06	0.00012035080558375652	0.029853171551611792	3.977379244662818e-05	0.003141087711707554	0.0025368494331999064	0.00020864303692621401	2.701346323779654e-06	5.087334649238332e-05	0.010968633809928262	2.8334881238210507e-05	0.0022377186709952195	0.0018099993146988111	0.00014863760471824322	3.3748398816036446e-05	0.002631782439846464
