	T	TStar	V
0	1000.0	50.0	100.0
1	983.6934183115812	53.16690679019432	98189.98564309295
2	946.3367504356708	74.56798874163599	167373.21577490336
3	891.6030915087179	107.36804533347245	251053.49097678848
4	818.0107189314726	150.66028714132452	361979.512230549
5	725.3978737785312	202.54895939121423	503017.9117430747
6	617.8219650122626	257.7920269495237	668008.0624604906
7	504.45874354636356	307.74484916033003	839939.53319752
8	397.2799827382985	343.1607360900971	993467.3139186444
9	306.3096939489289	358.4350599292483	1103543.8160671412
10	236.56733057021412	353.54378236524406	1155142.9478286547
11	187.2903240776114	333.49289875878003	1148130.6645189107
12	154.8487341710421	304.56522668641145	1094572.482287525
13	134.93014386306817	272.2570097834376	1011004.6462722351
14	123.88769191659735	240.2669446615441	912886.3340682756
15	118.89698245130911	210.79561978768922	812501.968211629
16	118.20606326002422	184.60502082816666	717083.5611231667
17	120.54920531236596	161.97909350637713	630409.0360345012
18	125.20822555108654	142.5961566375112	554143.8705171791
19	131.4782834187805	126.25635115091102	488262.63288852776
20	138.86103553176537	112.63122611609212	432379.1804623166
21	147.17657709914002	101.20694120481242	385287.25609723607
22	156.03017447787875	91.79988780856452	345821.8729800243
23	165.35141314897993	83.9635336080463	313110.1828294784
24	175.07491520085196	77.37941078940224	285727.50262423774
25	184.86748331366545	72.04166708882155	263008.74367355346
26	194.75390573101876	67.62420556634801	244320.61409316843
27	204.62013119402522	64.01654386661448	228854.75489691482
28	214.3179121692064	61.15358047310631	216327.6697062392
29	223.89866753330028	58.81378103497736	206201.12917430064
30	233.17873162382102	57.051146787026056	198054.33424413984
31	242.13009992567893	55.749677945358904	191863.99163186018
32	250.7726020667721	54.797019340150975	187136.2750074396
33	258.9114869962612	54.296557350362725	183825.6928162249
34	266.626614989635	54.07075686160659	181881.19084958688
35	273.8401123233583	54.148589726376855	180908.7184925927
36	280.4337831593989	54.57005729338764	181105.282199353
37	286.5045891806866	55.17781115167601	182277.17457243224
38	291.92777670545763	56.065469210946596	184205.92192584334
39	296.71100399708916	57.16923739427985	187019.0467200682
40	300.82582896157624	58.481527421007506	190579.69425058033
41	304.25874284700194	59.98226794278238	194841.3720917529
42	306.9999694319685	61.65344502710287	199738.89906886267
43	309.0481916540462	63.473931507111715	205209.01817223732
44	310.4096126475257	65.42096295538589	211181.6219278107
45	311.0991024891499	67.46926084114376	217580.6139777932
46	311.1404348398619	69.59120876571654	224322.29755366532
47	310.56654702395605	71.75693896120926	231315.44806724315
48	309.419402797349	73.93475414263455	238461.72360196707
49	307.7495425673821	76.09172924321354	245656.93319622817
50	305.6152463203199	78.19452878323445	252792.9698025093
51	303.08133269276203	80.21037609809882	259760.40239200718
52	300.2176241243836	82.1081213724342	266451.56756939844
53	297.09714995414134	83.85932910801168	272763.976227286
54	293.79418226005566	85.43930254068536	278603.7920781024
55	290.38221837446645	86.82796258326734	283889.12078671955
56	286.93202918442944	88.01051104614574	288552.8516797025
57	283.50988551406175	88.97782766710337	292544.82964453736
58	280.1760561940514	89.7265763288338	295833.19543091283
59	276.98364427759833	90.25902351913773	298404.81129855954
60	273.9777962558908	90.58259782160337	300264.77411622804
61	271.19528753936646	90.70923959618317	301435.09800184326
62	268.6644597418513	90.65460288579835	301952.71316630393
63	266.40546413996736	90.43717625295687	301866.97004029586
64	264.430752356723	90.07738637096243	301236.85545582423
65	262.745749769854	89.59673943176809	300128.1221118165
66	261.3496482742681	89.0170429708304	298610.5083550887
67	260.2362611341223	88.35973677141953	296755.18876248354
68	259.3948918620279	87.6453479921168	294632.55376138363
69	258.8111796261677	86.89307392091739	292310.3744394656
70	258.4678942249429	86.12048656675918	289852.3711710142
71	258.3456632246477	85.3433468966443	287317.17441851634
72	258.42362188194403	84.57551275797675	284757.6441485835
73	258.6799827625036	83.82892298610996	282220.50055654696
74	259.09252655751965	83.11364036686237	279746.21220004815
75	259.63901867952325	82.43793747260483	277369.0867270644
76	260.29755805055134	81.80841144443475	275117.51255626685
77	261.04686535931114	81.23011616854538	273014.30564249936
78	261.86651822159934	80.70670270884398	271077.1225896413
79	262.7371403550325	80.24056112012545	269318.90889800177
80	263.6405512566718	79.83295876454609	267748.3583797428
81	264.5598820893433	79.48417193626653	266370.3663190118
82	265.47966264081583	79.19360895443859	265186.4645676583
83	266.3858833902822	78.95992392967898	264195.2313730171
84	267.26603594571964	78.78112117559466	263392.6723505621
85	268.10913443285784	78.65465076352159	262772.5717209984
86	268.9057198379781	78.57749604552876	262326.814839816
87	269.64784883984714	78.54625413615125	262045.68428026725
88	270.3290683115233	78.55721038192914	261918.13240976352
89	270.9443764266875	78.60640779021723	261932.03363819452
90	271.49017116014505	78.6897122614447	262074.4194165586
91	271.9641869180109	78.8028742949999	262331.6987153258
92	272.36542005728114	78.94158763805513	262689.86619242164
93	272.6940441425178	79.1015451361564	263134.69963867194
94	272.951315923179	79.27849183918778	263651.94762304303
95	273.13947318162406	79.46827522910101	264227.5076020584
96	273.26162578148615	79.66689227711403	264847.59415079944
97	273.32163882522894	79.87053527923996	265498.8986010741
98	273.3240190078839	80.07562685205163	266168.73458618583
99	273.27379964690004	80.27885091664567	266845.1598252038
100	273.1764082699747	80.4771952215308	267517.096851809
