	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
0	10.0	0.0	540.0	0.0	1000.0	450.0	5e-05
1	9.979783513405796	7.024688792508262e-09	539.9007076261913	6.526096517341452e-07	998.2963441665404	448.4158523673088	2.749531418916798e-06
2	9.965569858631397	1.0984752342374884e-08	539.4397187500535	1.020448036370461e-06	996.8475020838227	447.44221244370493	4.306710937063304e-06
3	9.952039440104436	1.9690548558279325e-08	538.8039777195833	1.8294738300616413e-06	995.4836328808709	446.72761387201876	7.74310235914102e-06
4	9.936826890283989	3.553091280868106e-08	538.0887248006687	3.3018156408227064e-06	993.9413532912223	445.91579826292286	1.4042092136569015e-05
5	9.917828910023864	6.515020436003449e-08	537.2406395192305	6.056876006244971e-06	992.0018122135345	444.8433376622538	2.6024432557969393e-05
6	9.895877216094304	1.2027610067926553e-07	536.2482877855242	1.1183827091386785e-05	989.7692595539813	443.62508324825944	4.819865657147786e-05
7	9.871211231669001	2.016686209012354e-07	535.1430200367596	1.8761568648321704e-05	987.2557954686222	442.2415452369561	8.18072449422496e-05
8	9.842694223138691	3.3677394137692714e-07	533.8681183978669	3.1349252094393145e-05	984.3510626951116	440.64021838808	0.00013853924250306125
9	9.808625120483196	5.688171908361361e-07	532.3677254137193	5.298094563562278e-05	980.8726701461615	438.69626606219606	0.00023722905034039306
10	9.76649747382891	9.671129755867122e-07	530.5635209951992	9.013240237395186e-05	976.557474008195	436.2273644396516	0.00040902867173497946
11	9.716949762259567	1.656789148204296e-06	528.412381113442	0.00015452752601975649	971.5030866323813	433.3735995723645	0.0007146266474306544
12	9.65553911040832	2.8796831397787164e-06	525.7884615461205	0.00026878038174900956	965.2201978740077	429.77592555741404	0.0012648154072264447
13	9.573806091014372	5.081718842630937e-06	522.4797614035132	0.00047461998773193483	956.7859562468728	424.7319090506388	0.00227363342652897
14	9.46042072533644	9.085921270036107e-06	518.108325859816	0.0008490533545915312	945.0482213960565	417.47861667162834	0.00414778341529604
15	9.29800815867767	1.639267222921354e-05	512.0657426697712	0.0015323729539403414	928.2123616983421	406.84706210426714	0.007646594388695768
16	9.06415986357237	2.9605198677648208e-05	503.5028816858106	0.002767428155224113	903.9484935807018	391.378654997965	0.014138869102477872
17	8.983232177521284	5.277047238239983e-05	494.9407899443525	0.004937669572812973	897.3063940935546	393.37738153163605	0.026031306578201796
18	8.878413142124987	9.722903298187766e-05	488.3586823788085	0.00910494921120265	886.7266277559112	389.480330056734	0.049167138473149505
19	8.727017431304747	0.00018139475502046014	481.58380678700587	0.016995647998325578	871.2483213970531	380.92032013598964	0.09411513701918948
20	8.527338019875252	0.00033938210749955494	473.3378255931684	0.031805483679629536	850.857504522271	368.96019604344076	0.18079299271200405
21	8.277569569916949	0.0006349790891781819	462.9709965042118	0.059500584596716304	825.4990655356427	354.1903638978286	0.3477838367526581
22	7.984804158518907	0.0011731886507308983	450.2745755341753	0.10988435396745007	796.0324619228325	337.66202468752067	0.6611670456497326
23	7.645129999957805	0.002140441268691968	435.1950544885675	0.2003053638466709	762.1443825345921	319.1017522409522	1.2420136390052396
24	7.2496937792294665	0.0038173049746539913	417.5442510780808	0.3567561751728511	722.9892835541772	297.83476521672026	2.281585445273489
25	6.822117900753177	0.0065892375602516545	397.35357272454127	0.6147455974253813	681.6876638956795	276.8906384354004	4.061598428597536
26	6.383194535231704	0.010934358793893505	375.47278207149867	1.0180409264730148	640.2173369050612	257.3323850130649	6.9533738444878
27	5.9206556187799535	0.017349681877276205	352.19540007959597	1.611480292693152	597.5763263278958	237.83144065495043	11.387388617134128
28	5.45144187576779	0.026114718004713145	327.89507938000696	2.419115169744221	555.4184532555246	219.62670211200194	17.69810831772923
29	4.986122146819969	0.037094767116222706	303.05724299690763	3.426316563245404	514.568326974457	203.0615505003688	25.96646049987991
30	4.539779583298337	0.049637722508833394	278.3168863969159	4.571337625655852	476.0061541527569	188.52851282437896	35.892165419881856
31	4.127404455644962	0.06259433256792912	254.4047382843395	5.748015166890555	440.5695321200115	176.22677988056955	46.7510995829137
32	3.7601951298590075	0.07464583451880276	232.03456064762972	6.8365933108435435	408.79799811177986	166.0920031889298	57.577844083428005
33	3.4449722776178504	0.08469186429549676	211.7999159560972	7.738917927351994	381.0532316528098	157.9847336274483	67.44884739594981
34	3.184473642164081	0.092128749860474	194.113888556754	8.402884268568554	357.59187806579797	151.79850284845193	75.72199796904866
35	2.9752790257823545	0.09694814548170752	179.1524490590951	8.829878702970792	338.22222418415697	147.16766925082814	82.22584227088574
36	2.809430368206278	0.0996342323100897	166.80426896866493	9.065698298624055	322.497349091636	143.71831722383175	87.13120165789456
37	2.680851660602906	0.10076032996411396	156.8393200059951	9.162612275087607	310.0604994098382	141.27695513818963	90.82914605848022
38	2.580020247314739	0.10101583097377644	148.90184141129907	9.182767139598205	300.1711291341075	139.40548450492278	93.87058943399823
39	2.500990073627337	0.10088295266863864	142.63666639144057	9.170220527565435	292.4783637215947	138.06960377629377	96.58476289909204
40	2.437645827686802	0.10077293838276383	137.6926133187217	9.161209079632071	286.43483386663286	137.04259270221064	99.37536029307422
41	2.3817481040998185	0.10104440307193119	133.66445993990897	9.188019013963771	281.3278420210492	135.99257056000587	102.60065176641442
42	2.330826744406057	0.1018731909282731	130.31474259103499	9.265921195090515	276.938781523828	134.92541780236925	106.48577679250458
43	2.2801195706778516	0.10327205526885005	127.26979505498946	9.395720790095538	272.7759788760146	133.72707140498403	111.09410306716192
44	2.228748920572629	0.10516778377998287	124.35538780775947	9.57005081399305	268.6780546194797	132.41869929337574	116.44888926496552
45	2.177504707197999	0.10741352023857512	121.5165522398888	9.77613560420172	264.72468686067475	131.14708078914882	122.38392811484957
