	species_1	species_2	species_3	species_4
0	0.1	0.1	0.1	0.1
1	0.59191310658584	0.05135571923723889	0.9978788896021402	0.025840847909708742
2	0.6405161286597929	0.11760649999734654	0.999991634785925	0.049823442765051594
3	0.6584553518535685	0.14742889749975355	0.9999966086282325	0.06040944225620281
4	0.6704756637503109	0.16746625837445667	0.9999919214408395	0.06814296398226011
5	0.6797669630497737	0.18295766970115254	0.9999853794047427	0.0741624045440524
6	0.6890452456293235	0.1984309220616566	0.9999748921514354	0.0804334262243853
7	0.6999843652332575	0.21667838579948479	0.9999563351998934	0.08808030542441808
8	0.7161057874444146	0.24358510035473033	0.9999103380818984	0.09972083080480415
9	0.7493069062095582	0.29907842066219953	0.9996971332146024	0.12526693036973888
10	0.8985595048378153	0.5523446937911851	0.9904734252393926	0.26514006596456174
11	1.1978024816368151	1.8497522309527659	0.055627053748072586	0.7655088145760338
12	0.8484589304080453	1.3791975276242323	0.057987512542216554	0.4334571239626183
13	0.5969973806980846	0.08763528318437462	0.9918532934535255	0.030687736495117846
14	0.6414614336831203	0.11938313798976721	0.999965989434262	0.05042178449403338
15	0.6605581382996943	0.15093718358761288	0.9999948785918907	0.06188800578996349
16	0.6720361579054213	0.17006775542869898	0.999991026444984	0.0691400447396276
17	0.6814983263744304	0.18584462986997755	0.9999837905693009	0.07535715085414564
18	0.6911090213372898	0.20187260112627659	0.9999722750490416	0.08187366335653294
19	0.7028451886057215	0.22145162559023887	0.9999501228996546	0.09011679141247476
20	0.7212608761553729	0.25219264225256044	0.9998897124697745	0.10363454102309291
21	0.7646284596673915	0.3247411875188391	0.9995079594959431	0.13807754481308906
22	1.0248974469938954	0.7902807137148676	0.9307629665292511	0.4068541923816176
23	1.176777027472295	1.9020252907377473	0.024907469443410827	0.7587498950552992
24	0.6577499622981741	1.0080935413295584	0.20320262800884983	0.23938838670814205
25	0.6093415460792694	0.08384324014584787	0.9969757656941067	0.0344428564003956
26	0.6449195917486837	0.12501772791271953	1.0000027218850132	0.05217316907494095
27	0.661748030882199	0.152926008041039	0.9999865992320466	0.06263500505096083
28	0.672897373539508	0.17150237567774934	0.9999900545240578	0.06969985694327976
29	0.6823046493286756	0.18718914530902322	0.9999830062854702	0.07589480624968756
30	0.6928069814984265	0.2047053004066966	0.999969428841403	0.08304986383585687
31	0.7056711008051739	0.22616746771945392	0.9999429422693409	0.09215565368855953
32	0.7268413083242314	0.26151426278976114	0.9998620722060709	0.1078955870940024
33	0.7851997098901685	0.3592584257834073	0.9991356819083368	0.15583315323407024
34	1.1713587432023043	1.1875875175974628	0.5903224533107309	0.6063614027281585
35	1.1244308826044347	1.8443017824524137	0.019144640863833138	0.7162547208591981
36	0.5292223354146516	0.40634805727726414	0.7853501346942322	0.06104701924882163
37	0.6235464741678259	0.09378350111772252	0.9993536229144534	0.04071929457656028
38	0.6512744504563301	0.13546562537890527	1.0000047895630588	0.05604845995767783
39	0.6654972825120801	0.1591506747619759	0.9999973761418195	0.0649358811485548
40	0.6757846666488436	0.17630739100966109	0.9999916621678314	0.07147219491280413
41	0.6850125997974431	0.1917033674723931	0.9999804958108371	0.0777337982567388
42	0.6950870057003882	0.20850385605315402	0.9999670911345933	0.08461264183783612
43	0.7085961978548287	0.23104907523644008	0.9999349698735048	0.09427005190026723
44	0.7325754577663341	0.27109432706115716	0.9998318888369889	0.11221850860796566
45	0.8015990376495925	0.38684182253760185	0.9987179817119023	0.1701408554339923
46	1.2082461264171376	1.417880725561593	0.36207994543223515	0.6860543459285757
47	1.0940574882029674	1.7994515914475564	0.01955001315450548	0.6886987668585929
48	0.5448279622514866	0.2664016339878514	0.8917577339442035	0.04002598223753133
49	0.6286413076507982	0.09992170776533527	0.9997920265499973	0.04326781566409745
50	0.6532668894925033	0.1387883159015484	0.999992643551388	0.05723604267498315
51	0.666783451315924	0.16131033610715126	0.9999940181529628	0.06576871316942602
52	0.6766353554557937	0.17773868400985554	0.9999844763073478	0.07207114949635123
53	0.6853921298478486	0.19234163295867857	0.9999764877862183	0.07793124028517504
54	0.6955677460961162	0.2093096022700535	0.9999650776002087	0.0849791983738898
55	0.7092127742786578	0.23208170493480898	0.9999292277935635	0.0946318854790728
56	0.7337702071494933	0.27309451364005594	0.9998192131060802	0.11318296955315661
57	0.8068472509576572	0.39570715283547586	0.9984879974385373	0.17490825577022567
58	1.214174904489503	1.4829715354903226	0.3071476970448834	0.7048272197404114
59	1.087834992714395	1.788387528794593	0.02330994759958505	0.6822542089613967
60	0.5471916844346502	0.24564725772729015	0.9046484007029567	0.037555852115448214
61	0.6281885295964986	0.10016888371854529	0.9986608152827928	0.04326055716259357
62	0.6532441271499385	0.13873758885717163	1.0001425296411963	0.05738384290897673
63	0.6668972145499018	0.16171048943186037	0.999691295368325	0.06593920813364265
64	0.67697515496098	0.1782989667129143	0.999987360759155	0.07236056664419477
65	0.6863887755167412	0.19400204594241605	0.9999785700429673	0.07865358231520427
66	0.6967576556489435	0.21129368167254714	0.9999634664975264	0.08577026016146516
67	0.7106436077128919	0.23446482256188478	0.99993229373281	0.09562262698421929
68	0.736616939693757	0.27785108598507474	0.9998021481803205	0.11548936566250032
69	0.8258884155779044	0.4278735977301322	0.9976788836275244	0.1929856299636546
70	1.2172569886493096	1.6491870516484683	0.17837267095155854	0.7424286255893806
71	1.0351542961682199	1.7029990567814948	0.023664591018644463	0.6314336360417488
72	0.5679803753756064	0.15070006174503908	0.9589772896664388	0.0292274061017394
73	0.6339525027753781	0.10769350849031102	0.9998622653442172	0.046204281506161696
74	0.6560078374685486	0.1433382089221367	0.9999982090751048	0.059055792697236674
75	0.6686426713877913	0.16440826946433312	0.9999931950113266	0.0669352352681707
76	0.6783975344130632	0.18067259826730286	0.999986591770062	0.07331456348602959
77	0.6878447022514363	0.19642848657230044	0.9999764371622892	0.0796580638358342
78	0.6986609004849359	0.21447087571045453	0.9999591376078212	0.08712440234573124
79	0.7136596881171471	0.23950082774985865	0.9999200488456519	0.0978993245247469
80	0.7438805837734187	0.2900000070071293	0.9997466026425438	0.12108976394576154
81	0.8603157084335086	0.4865659515353699	0.9950384375940413	0.2266480110490977
82	1.209595053214357	1.7878974243384727	0.09140329381173888	0.7630453495003016
83	0.9518466613321458	1.5613105052200416	0.03365764666167633	0.5448594772003922
84	0.5849721847482886	0.10230890808754535	0.9832645602100899	0.02789091609776176
85	0.6381777711425382	0.11417886979225939	0.9999236042286751	0.04864302414563692
86	0.6582959215557777	0.14716401556856654	0.9999963106809987	0.060460894793034764
87	0.6703466637009025	0.16725116483428104	0.9999919968488591	0.06804666133986889
88	0.6800057202200195	0.1833557069976214	0.9999852047352051	0.07435958642119345
89	0.6894698955149527	0.199138694729618	0.9999745920155247	0.08074926331917519
90	0.7006970832291562	0.21786741550516775	0.9999552031107828	0.08856743939108377
91	0.7179977765277792	0.2467436509945658	0.9999035829788858	0.10117196506270713
92	0.7561916007445104	0.3106039750219936	0.9996220919645675	0.13111327014015067
93	0.9507492612312806	0.644964682583057	0.9765574831061301	0.32144163879027887
94	1.188137498281705	1.8862900305001997	0.03590554945493014	0.7643826914606783
95	0.7626109909256178	1.2213859809781915	0.09750561139924786	0.3433549387683229
96	0.6030434297781775	0.08361987538723817	0.9949918680393525	0.03200997296476106
97	0.6436338315742581	0.12278968582667724	1.000002070193451	0.05162533416369565
98	0.6607368194332078	0.1512313218878996	0.9999963617655064	0.06198668221809233
99	0.6721285891215579	0.17022199413824218	0.9999909620180562	0.06919255084111976
100	0.6816470778141592	0.186092742554006	0.9999835786495116	0.07545776921794439
