time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
885.0.	0.010837144097588	0.09955223759506	0.19542845297093903	11.19385628503789	49.20784209035976	6.501452388997216e-16	-5.499662477464601e-29	0.0002459904361	0.003639043242025	6.452525214915599e-05	0.19536569687884	4.143062305893913e-08	49.74895816135459	7.517731948161555	0.068287913348445
900.0.	0.010631262472029002	0.09971202402791	0.19526866653808903	11.193875877541855	49.207841584510575	7.040667657984115e-16	-1.4630533553874882e-27	0.00023500528306600002	0.0035569596469590004	6.322579333043362e-05	0.19520720995461602	4.1380815636967746e-08	49.750752802035294	7.519038124398708	0.066981737111293
915.0.	0.010434450998149	0.09986549036035301	0.19511520020564602	11.19389460182927	49.20784108828018	7.615250727739896e-16	-4.1680070940206605e-28	0.00022478291344400002	0.0034788285830890005	6.198375545765126e-05	0.195054985706581	4.133427962428778e-08	49.752470780881836	7.520288896251103	0.065730965258899
930.0.	0.01024608532573	0.10001301785125201	0.19496767271474702	11.193912517659312	49.207840601263484	8.226553728207746e-16	1.190794280212699e-27	0.00021525217138700003	0.0034043616600010003	6.079521191372126e-05	0.194908646802802	4.1290704637860074e-08	49.75411722256811	7.521487934187614	0.06453192732238901
945.0.	0.010065598638086001	0.100154956641764	0.19482573392423502	11.193929679268374	49.20784012308207	8.875944172284407e-16	5.856442050735745e-29	0.00020635014690700002	0.0033332982519280003	5.9656595081927866e-05	0.19476784666995703	4.124986906625456e-08	49.755696790544825	7.522638581638583	0.06338127987142
960.0.	0.009892475087995001	0.10029162893962101	0.194689061626377	11.19394613600395	49.20783965338176	9.564805225466045e-16	-1.1063890034615512e-27	0.00019802104391500002	0.0032654022153420005	5.856465569146658e-05	0.19463226634986103	4.1211498376455976e-08	49.75721373868727	7.5237438912273635	0.062275970282639
975.0.	0.009726244118535001	0.10042333181436701	0.19455735875163202	11.193961932872371	49.207839191830594	1.0294535274251021e-15	-1.783634761043545e-26	0.00019021522660500002	0.0032004590626870002	5.751642760781522e-05	0.194501611739506	4.1175191765478426e-08	49.75867195608285	7.524806656242503	0.06121320526750001
990.0.	0.009566475532459	0.10055033965714001	0.19443035090885902	11.193977111013751	49.20783873811692	1.106654540187716e-15	1.0152575741669221e-27	0.00018288841265700002	0.003138273519968	5.6509197231990875e-05	0.194375611160881	4.11414190182901e-08	49.76007500600291	7.525829438067094	0.06019042344291001
1005.0.	0.009412775196352	0.10067290635617401	0.194307784209824	11.19399170811539	49.207838291947674	1.1882266151092553e-15	-4.7792364636253545e-29	0.000176000987856	0.0030786674085300004	5.554047681639386e-05	0.194254013214357	4.110932374798492e-08	49.761426159932654	7.526814590166164	0.05920527134384101
1020.0.	0.009264781286439	0.100791267218422	0.19418942334757702	11.194005758772606	49.20783785304697	1.2743137916931922e-15	-2.955767497968597e-28	0.00016951742161700002	0.0030214778018380004	5.4607981118309826e-05	0.19413658487812202	4.107900919216254e-08	49.76272842737512	7.527764279125118	0.058255582384887004
