	II	IIa	IIa_ATIII	IIa_alpha2M	PL	PT	RVV	V	Va	X	Xa	Xa_ATIII
0	1.4	0.0	0.0	0.0	0.04999999	0.0	0.03	0.02999999	0.0	0.1999999	0.0	0.0
1	1.3865092417540694	0.012344892302406664	0.0009360108564755877	0.00020985508704796866	0.049999989922755665	7.724432377711197e-11	0.03	0.0299981182410353	1.871681720381389e-06	0.18550930681721525	0.0070715518754465734	0.007419041230093941
2	1.3636551503601773	0.030061053470927517	0.005132975168001899	0.0011508210008931614	0.04999998386494892	6.135051070182233e-09	0.03	0.029989726925947178	1.0256939001753816e-05	0.17206101736557014	0.007944540922058126	0.019994335577320856
3	1.3404423899121811	0.044249610441578484	0.012504476584533913	0.0028035230617061645	0.049999988568164476	1.4318355131929583e-09	0.03	0.02997499419414864	2.499437401584659e-05	0.1595811102373764	0.007642490190883424	0.03277629813990511
4	1.318523478518142	0.05424513815179232	0.022244199313063512	0.004987184017001895	0.04999998727122787	2.728772127626303e-09	0.03	0.029955539415226228	4.4447856001647985e-05	0.14800076519937158	0.007144412046399292	0.044854720025457394
5	1.2981226422628118	0.06075424793933889	0.03359178046994077	0.007531329327908845	0.049999987653732314	2.346267672335104e-09	0.03	0.029932888913132137	6.70987406001973e-05	0.13725592496219954	0.006639331350955111	0.0561046413405781
6	1.279192066150358	0.0645665534346109	0.04594127519818454	0.010300105216847074	0.04999998500446848	4.995531490777639e-09	0.03	0.029908257984837792	9.172701963072097e-05	0.12728698019623383	0.006161969493138084	0.06655094531509703
7	1.2616374240045676	0.06634260901011045	0.05883015492543892	0.013189812059883357	0.04999998400033368	5.999666294089906e-09	0.03	0.029882572869753404	0.000117411130580302	0.11803849018562335	0.005717091554685269	0.07624431226002551
8	1.2453613457669386	0.0666042526911774	0.07191168919214912	0.016122712349734915	0.04999998899749459	1.0025053682585291e-09	0.03	0.02985652638126686	0.00014346261622776428	0.10945888619615628	0.005303736840384587	0.08523727596095418
9	1.2302715281548378	0.06575716946041894	0.08492988935055648	0.019041413034187615	0.04999998452373115	5.476268803632423e-09	0.03	0.029830628530390924	0.00016935599334027144	0.10150022400763431	0.004919933108953249	0.09357973740714405
10	1.216281915758615	0.06411476549776313	0.09769904188817449	0.02190427685544769	0.049999974388694864	1.5611305085232837e-08	0.03	0.029805247943547396	0.0001947264451475128	0.09411793552335314	0.004563653294261362	0.10131829557108081
11	1.203312533877967	0.061918090172319744	0.11008757151946809	0.024681804430245934	0.049999981719154124	8.280845846240363e-09	0.03	0.029780644534738714	0.00021933718441543483	0.08727058257965133	0.004232986517318534	0.1084963226221847
12	1.1912891965908905	0.0593514421635707	0.12200553165249936	0.02735382959304033	0.049999982204009884	7.795990091621158e-09	0.03	0.029756994831205193	0.0002429873728047279	0.0809196824771254	0.003926099260601454	0.11515411046628346
13	1.1801430687012848	0.05655498470672572	0.13339465733982414	0.029907289252165695	0.04999998254500401	7.454995966071212e-09	0.03	0.029734412078810075	0.00026557046619397076	0.0750294825008647	0.0036413118575170595	0.12132909818662269
14	1.1698102813822953	0.05363452702253608	0.14422068919513922	0.03233450240002996	0.04999998237248397	7.627516006798758e-09	0.03	0.029712961732572107	0.00028702063991189526	0.06956676754079034	0.003377053254652942	0.12705607157704116
15	1.160231683846279	0.050669062471405096	0.15446741863520702	0.03463183504710968	0.04999998779134154	2.208658438160992e-09	0.03	0.029692673452419587	0.0003073143389219828	0.06450073814853359	0.003131869968180511	0.13236728967462794
16	1.1513522006657588	0.047717117992016694	0.16413202626219153	0.0367986550800333	0.049999982682037404	7.3179625690340705e-09	0.03	0.02967355045071605	0.0003264322313213927	0.05980268293793412	0.0029043823158451465	0.13729282742825863
17	1.1431208468071936	0.04482102926434462	0.17322157737800445	0.038836546550457304	0.04999998267660715	7.323392807769527e-09	0.03	0.02965557652583536	0.00034440615077184386	0.055445992068592076	0.002693340041931346	0.1418605605660843
18	1.1354904989979424	0.04201072576441343	0.1817501168893718	0.04074865834827245	0.049999982922333576	7.0776663839222394e-09	0.03	0.029638721862464586	0.0003612610598690429	0.0514060441835966	0.0024975648954656056	0.1460962838432719
19	1.1284172349187191	0.0393068239910777	0.1897366823644013	0.04253925872580166	0.04999998185231096	8.147689004590215e-09	0.03	0.029622946967928544	0.0003770348843824594	0.047659866198473434	0.002315958728077266	0.15002406692576076
20	1.1218603984916482	0.03672265179199794	0.19720359711265173	0.044213352603701815	0.049999983753846615	6.2461533474347345e-09	0.03	0.029608206068764954	0.0003917776850817017	0.044186171779773915	0.002147508290873523	0.1536662136831997
21	1.1157822673097546	0.03426605085017626	0.20417526947106343	0.04577641236900546	0.049999983849310536	6.150689425545558e-09	0.03	0.029594449476634786	0.00040553437267579407	0.04096519158734394	0.0019912624221997623	0.15704343983976735
22	1.110147882718716	0.031940744492210085	0.21067721429678105	0.0472341584922927	0.04999998405621771	5.94378224931512e-09	0.03	0.029581625512929716	0.00041835854328803817	0.037978587801382385	0.0018463441283970454	0.16017496212643878
23	1.1049249714401599	0.029747408395171065	0.21673524237336367	0.04859237779130513	0.04999998419883025	5.801169705423722e-09	0.03	0.029569682099506403	0.00043030209932388974	0.0352094164800816	0.0017119401849349544	0.1630785375338142
24	1.1000835641379805	0.02768449979777759	0.22237509463973373	0.04985684142450835	0.04999998468090187	5.319098087720462e-09	0.03	0.029558567457639535	0.0004414172232623772	0.03264193026719774	0.0015872945654507224	0.16577066984825392
25	1.0955957038005166	0.02574884610647813	0.2276221995926548	0.05103325050035095	0.04999998445897277	5.541027186595505e-09	0.03	0.029548230566656456	0.00045175389231635654	0.030261427732029503	0.0014716992840117914	0.16826676744293204
26	1.0914355717041995	0.02393615243361488	0.23250115580510555	0.05212712005708057	0.04999997857509856	1.14249013855875e-08	0.03	0.029538622177735636	0.00046135639736297895	0.028054321815495154	0.0013644953808150924	0.1705810713787889
27	1.0875792436370986	0.02224136597704367	0.23703563341050346	0.05314375697535405	0.049999989772368324	2.276316276836026e-10	0.03	0.029529694989682508	0.00047029478268586513	0.02600801333925566	0.0012650988530369387	0.17272678758007626
28	1.0840044868958445	0.020658953121498017	0.2412483135748574	0.05408824640779984	0.049999985674426185	4.325573767916519e-09	0.03	0.029521403751604638	0.00047858192282159703	0.024110786618568837	0.0011729122334393168	0.1747161968224185
29	1.0806908394966632	0.019183166345886432	0.24516060576690582	0.05496538839054438	0.049999986614270055	3.385729892627782e-09	0.03	0.029513705811499952	0.00048628080277015375	0.02235185198196785	0.0010874354636990044	0.17656060916860367
30	1.0776191838693994	0.017808118047170605	0.24879293568627744	0.055779762397152446	0.049999987972834246	2.0271657023532598e-09	0.03	0.02950656052993253	0.0004934274429017698	0.0207211229468084	0.0010081769204608871	0.17827059810556542
31	1.0747718483953004	0.016527955300629112	0.2521645195669569	0.056535676737113925	0.049999986360399346	3.6396005947793487e-09	0.03	0.029499929718662818	0.0005000566417365873	0.019209270772305706	0.00093468250908765	0.17985594307900651
32	1.0721324433470776	0.01533692834014886	0.2552934422523739	0.057237186060399944	0.04999998658118861	3.418811341525178e-09	0.03	0.029493777475888702	0.000506209105299957	0.017807638886284415	0.0008665386240905579	0.18132571907081418
33	1.0696857485307922	0.014229443847762447	0.258196705446101	0.05788810217534427	0.04999998743568067	2.5643192736690344e-09	0.03	0.029488070082570136	0.0005119173531105938	0.016508184566331668	0.0008033550642308593	0.18268835780511875
34	1.0674177787807704	0.013200166154821478	0.260890091544661	0.0584919635197472	0.04999998635829862	3.6417013186841186e-09	0.03	0.029482776265295343	0.000517210093003344	0.0153035143589969	0.0007447714801996215	0.18395161051910272
35	1.065315442371777	0.012243944644153458	0.2633885019687974	0.05905211101527183	0.04999999011177707	-1.1177711259565259e-10	0.03	0.029477866519861798	0.0005221235919153232	0.014186704154149783	0.000690459476543807	0.18512273648108407
36	1.0633666367078671	0.011355893824223152	0.26570581358988576	0.05957165587802255	0.049999992807688964	-2.8076890389841036e-09	0.03	0.029473313391043036	0.0005266794166460207	0.013151350495938463	0.0006401029750112388	0.18620844933673986
37	1.0615601433951782	0.010531388454815015	0.26785496842229467	0.06005349972771141	0.04999998754176482	2.4582350933305636e-09	0.03	0.029469091290499284	0.0005308962512656228	0.012191515561369326	0.0005934073072567111	0.18721497467313938
38	1.0598855410793542	0.009766055008949382	0.26984805179731997	0.06050035211437571	0.04999998776504795	2.234951963401038e-09	0.03	0.02946517633856489	0.000534811426483145	0.011301681326359902	0.000550118567056542	0.1881480978716321
39	1.0583332259394664	0.009055803876674387	0.27169624931659325	0.06091472086726535	0.049999988090365155	1.909634758551019e-09	0.03	0.029461546446037337	0.0005384416443279052	0.010476761115481601	0.0005099846804894395	0.1890131522943947
40	1.0568943182780575	0.008396807572938914	0.2734099409559309	0.06129893319307181	0.04999998536335332	4.6366465966102844e-09	0.03	0.029458181125423383	0.000541804237930022	0.009712050348330423	0.00047277428137994037	0.18981507073364354
41	1.0555604904903324	0.007785439126347887	0.2749988919179398	0.06165517846537867	0.04999999056240664	-5.624067320080227e-10	0.03	0.029455061111963426	0.0005449294504433093	0.009003135612175282	0.0004382843071655057	0.19055848064306646
42	1.0543240677017545	0.00721832693864558	0.27647212561283513	0.06198547974676375	0.049999988516335955	1.4836639539987927e-09	0.03	0.02945216861240507	0.0005478199039309813	0.008345948517146862	0.0004063020169578064	0.19124764798223187
43	1.0531779209543572	0.006692315786147165	0.2778380427664868	0.062291720493008094	0.049999988457051024	1.54294889260073e-09	0.03	0.029449487068259315	0.000550501388791794	0.007736708960924722	0.0003766532166978512	0.19188653627942903
44	1.052115457602159	0.006204469982515644	0.27910442668246904	0.06257564573285546	0.04999998895419682	1.0458030949055075e-09	0.03	0.02944700114393044	0.0005529878102664675	0.0071719204857035755	0.00034916669168454713	0.19247881177680928
45	1.051130603543608	0.00575207083212698	0.2802784598358891	0.06283886578837476	0.04999998859826794	1.4017319801571335e-09	0.03	0.029444696692654246	0.0005552919056137768	0.006648360961010736	0.0003236845352485731	0.1930278531020092
46	1.0502176785852053	0.005332564997878535	0.28136686785994536	0.06308288855696963	0.04999998282215766	7.177842258993435e-09	0.03	0.029442560471802423	0.0005574223503553225	0.006163016640786792	0.0003000557484756271	0.1935368204328958
47	1.0493714205164566	0.0049435778312343975	0.28237588899131977	0.06330911266098817	0.049999982599564424	7.40043550183355e-09	0.03	0.029440580202193565	0.0005594023973709403	0.0057130949114901795	0.0002781557150793346	0.19400864197299542
48	1.0485869533546333	0.004582902276051399	0.28331130907373875	0.06351883529557556	0.04999998983485342	1.6514652314225794e-10	0.03	0.029438744498334682	0.000561245336518797	0.005296007749486362	0.0002578605931833104	0.19444603149218426
49	1.0478597529874232	0.004248485445813957	0.28417850058758765	0.0637132609791742	0.049999988942646026	1.0573539045743825e-09	0.03	0.0294370427909241	0.0005629461517219959	0.0049093536276797935	0.00023903795092541108	0.19485150736404133
50	1.0471856534090196	0.003938432280465796	0.2849824145687897	0.06389349974172387	0.04999998902577007	9.742298589141433e-10	0.03	0.029435465342124833	0.0005645236836453117	0.004550920610677733	0.00022158944656922922	0.19522738896852362
51	1.0465607824380987	0.0036509782713539936	0.28572765539802536	0.06406058389252084	0.04999998909790529	9.020946391194577e-10	0.03	0.0294340030979265	0.0005659859999788658	0.0042186525543064565	0.0002054141252222894	0.19557583241837703
52	1.0459815688340208	0.00338449339806861	0.2864184717719571	0.06421546599595229	0.04999999175215376	-1.7521538451788588e-09	0.03	0.029432647705455905	0.0005673440466979481	0.003910652845721425	0.00019042238488236075	0.19589882652155047
53	1.0454446517264948	0.0031374417275127024	0.28705886368828026	0.06435904285771095	0.0499999923474621	-2.3474621806724514e-09	0.03	0.029431391302291016	0.0005686010451711695	0.003625136433162209	0.00017652274345861095	0.19619824317084175
54	1.0449469424324922	0.0029084099770615357	0.2876525086179509	0.06449213897249396	0.049999991738941804	-1.7389418862786647e-09	0.03	0.02943022666126616	0.0005697650776757287	0.0033604626097841024	0.00016363627004290497	0.19647580285911526
55	1.0444855774941915	0.002696086462918512	0.2882028170627857	0.06461551898010294	0.05000000047265424	-1.0472654320784645e-08	0.03	0.029429147080982015	0.0005708533916723067	0.0031151100797205448	0.00015169960430759576	0.19673310078862657
56	1.0440579028674162	0.002499255181924741	0.28871295030560434	0.06472989164505351	0.04999999073946726	-7.39467349431469e-10	0.03	0.029428146350691256	0.0005718443887760947	0.0028876689411508135	0.0001406161271770234	0.19697161567113988
57	1.043661458646683	0.0023167872149532326	0.28918583990992475	0.06483591422843724	0.04999999138208684	-1.3820869329547664e-09	0.03	0.029427218711773173	0.0005727726703137593	0.002676831910417828	0.00013035132271514778	0.1971927181489544
58	1.0432939634887783	0.002147635772716989	0.2896242044905825	0.06493419624792053	0.049999989405513985	5.944859265831886e-10	0.03	0.029426358824614803	0.0005736305808992595	0.0024813867869766743	0.00012083311439801435	0.19739767950413986
59	1.042953296665581	0.0019908269451406305	0.29003057193049825	0.06502530445877835	0.049999989543060154	4.5693976194484063e-10	0.03	0.02942556172482437	0.000574427818235858	0.002300206503801688	0.00011201143718588016	0.1975876816020731
60	1.0426374980215105	0.0018454603272265993	0.2904072789041952	0.06510976274706619	0.0499999892028076	7.971923160269405e-10	0.03	0.029424822824034	0.0005751663787736741	0.0021322493070761754	0.00010383298795185398	0.19776381690778008
61	1.0423447636553065	0.0017107069284740554	0.2907564761128838	0.06518805330333408	0.04999998957340672	4.2659320400661557e-10	0.03	0.029424137899498774	0.0005758516739080166	0.0019765563967705955	9.625230869973876e-05	0.1979270908679369
62	1.0420734185323202	0.0015857967978243044	0.2910801607650329	0.06526062390482111	0.04999998959527137	4.0472855518589176e-10	0.03	0.029423503030222224	0.0005764865650492138	0.0018322374287871367	8.922500334935083e-05	0.1980784371631354
63	1.0418218703225048	0.001469997787587313	0.29138023163109567	0.0653279002588105	0.04999998964211166	3.5788827291686134e-10	0.03	0.02942291448880166	0.0005770751533100645	0.0016984459609841133	8.271025474335034e-05	0.1982187434263847
64	1.041588690579649	0.0013626529697700763	0.29165839216766465	0.06539026428291465	0.0499999896537575	3.4624242897228326e-10	0.03	0.02942236893153007	0.000577620722227502	0.001574422629699792	7.66710442235958e-05	0.19834880597983462
65	1.041372547272725	0.0012631496471371194	0.29191623094343505	0.06544807213670108	0.049999989738508846	2.614910833810403e-10	0.03	0.029421863240448765	0.0005781264980601517	0.0014594592901298598	7.107301432017414e-05	0.19846936743405932
66	1.0411721957473206	0.0011709152521562026	0.29215523237242463	0.0655016566280969	0.04999998877418705	1.2258128724727647e-09	0.03	0.02942139450223796	0.0005785942719491668	0.001352894227797606	6.588282546746495e-05	0.19858112172092252
67	1.0409864746260968	0.0010854153795186146	0.2923767816698735	0.06555132832450929	0.04999998966395875	3.360411755652886e-10	0.03	0.029420959998445156	0.0005790296655136697	0.0012541099472118708	6.107334732491e-05	0.1986847163694225
68	1.0408143149050586	0.00100615815203349	0.2925821538555552	0.06559737308735075	0.04999999134596737	-1.3459674456158032e-09	0.03	0.029420557227028438	0.0005794341189390103	0.001162538071972091	5.661584187374161e-05	0.19878074743212204
69	1.040654724031334	0.0009326869054058795	0.29277253273549003	0.06564005632776876	0.04999998904670589	9.532940482756773e-10	0.03	0.02942018386507372	0.0005798051816322326	0.001077650882228776	5.247980713564839e-05	0.19886976835734196
70	1.0405067812905207	0.0008645777983400586	0.29294901662203826	0.06567962428909944	0.04999998809331741	1.9066825257117627e-09	0.03	0.029419837757540538	0.0005801503357769411	0.0009989587646410411	4.864677897776668e-05	0.1989522925496991
71	1.0403696408262266	0.0008014414994434627	0.29311261448940296	0.06571630318492544	0.04999998972353293	2.764670149922386e-10	0.03	0.029419516924778413	0.0005804727987545765	0.0009260119263446608	4.509610813795178e-05	0.19902879168905083
72	1.0402425233379817	0.0007429193875813294	0.29326425585903626	0.06575030141539925	0.04999999039663041	-3.966304659079759e-10	0.03	0.029419219543108478	0.0005807708535219895	0.0008583959886466055	4.180405119673703e-05	0.19909970035678756
73	1.040124688077639	0.0006886705227327176	0.2934048243176039	0.06578181708202299	0.04999998902098155	9.790183857036597e-10	0.03	0.029418943879046325	0.0005810451419352928	0.000795717045289439	3.875033003942789e-05	0.19916543164565317
74	1.0400154563728665	0.0006383823428490399	0.2935351295637856	0.06581103172049763	0.04999999358064698	-3.5806470497908837e-09	0.03	0.029418688344129435	0.000581305236517612	0.0007376141246212912	3.5925419817196624e-05	0.19922636403620902
75	1.0399141997908474	0.0005917658203535307	0.29365592103331906	0.06583811335547894	0.0499999913888491	-1.3888491663213033e-09	0.03	0.02941845146817193	0.0005815399206772361	0.0006837531160801992	3.330026242720134e-05	0.19928284801034227
76	1.0398203362904792	0.0005485528798460405	0.2937678931514815	0.06586321767819203	0.04999998937946613	6.205337993049372e-10	0.03	0.029418231888948862	0.000581757490517337	0.0006338244295218416	3.086677516294539e-05	0.1993352081747819
77	1.039733319798217	0.0005084920903775803	0.29387169736696034	0.06588649074444394	0.049999989923992585	7.600734193614885e-11	0.03	0.029418028328580616	0.0005819615954120391	0.0005875376307329136	2.8613207833933293e-05	0.1993837490854263
78	1.0396526641670505	0.00047135971463009357	0.2939679135551255	0.06590806256319279	0.04999998991023483	8.976510735280082e-11	0.03	0.029417839649618815	0.0005821502606160751	0.0005446341914541809	2.6523834827089656e-05	0.1994287418839541
79	1.03957790172993	0.00043694044869435297	0.2940570996069204	0.06592805821445409	0.04999998977167731	2.2832262666924004e-10	0.03	0.029417664757764462	0.0005823250139129095	0.0005048653819509222	2.458698215135791e-05	0.19947044740757558
80	1.0395085990587971	0.00040503474876015823	0.2941397725710838	0.06594659362135777	0.049999989898419805	1.0158012535795787e-10	0.03	0.029417502638858124	0.0005824872595617471	0.0004680006784582632	2.2791818465572446e-05	0.19950910740149652
81	1.0394443573767258	0.00037545903631198193	0.29421640814987277	0.06596377543708828	0.04999998996098391	3.90160219851495e-11	0.03	0.029417352359860028	0.0005826376011239475	0.0004338279888534827	2.1127684221155783e-05	0.19954494428790984
82	1.0393848066676619	0.00034804296748716044	0.294287447741124	0.06597970262372585	0.04999998987098067	1.2901926006545402e-10	0.03	0.029417213055032684	0.0005827768159480533	0.00040215051347664265	1.958490742052697e-05	0.19957816445008408
83	1.0393296043636078	0.0003226288237835147	0.2943533000083444	0.06599446680426312	0.04999999003024316	-3.024323371045782e-11	0.03	0.02941708392285844	0.0005829061073847915	0.000372786045439428	1.8155020815886556e-05	0.19960895896398845
84	1.0392784329275482	0.00029907043370749914	0.29441434373598174	0.06600815290276127	0.049999989656178544	3.4382138767014483e-10	0.03	0.029416964220435438	0.0005830254357431742	0.00034556569799480555	1.6829011495839617e-05	0.1996375049466885
85	1.039230998049491	0.00027723226596770725	0.2944709300437374	0.06602083964080244	0.04999999056101939	-5.610194598514891e-10	0.03	0.02941685325913175	0.0005831373018877103	0.0003203329176292824	1.5601083195075048e-05	0.19966396656019564
86	1.0391870268305896	0.00025698873575805744	0.2945233844365515	0.06603259999709947	0.04999999012679307	-1.2679313374016478e-10	0.03	0.029416750400562342	0.0005832397262307904	0.0002969425702978821	1.4461529034469202e-05	0.1996884960274613
87	1.0391462664210902	0.0002382233462844692	0.2945720086184586	0.06604350161416528	0.04999999275814572	-2.758145784930087e-09	0.03	0.02941665505302943	0.000583337705116352	0.00027526013301983364	1.3408239112621107e-05	0.19971123438601385
88	1.0391084822927283	0.0002208282808962219	0.2946170822369683	0.06605360718940564	0.049999990721996956	-7.219970221805905e-10	0.03	0.02941656666809955	0.0005834240538974732	0.000255160916222702	1.2427344862919546e-05	0.19973231246091191
89	1.0390734573182139	0.00020470322910047943	0.29465886459397606	0.06606297485870806	0.05000000124628151	-1.1246281579423694e-08	0.03	0.029416484737246687	0.0005835165090348959	0.00023652930131170565	1.1530585523203978e-05	0.19975185135944717
90	1.0390409889274574	0.00018975588980706725	0.29469759655764544	0.06607165862508871	0.04999997690672933	1.3093270598993004e-08	0.03	0.0294164087881011	0.0005835681186283049	0.0002192578878527223	1.0664917050247673e-05	0.19976996410182696
91	1.0390108917054677	0.00017589957160737358	0.2947335004005255	0.06607970832239812	0.04999998346928927	6.5307106639342035e-09	0.03	0.02941633838476619	0.0005836450845231474	0.0002032475669698432	9.89181940095266e-06	0.19978675408291907
92	1.0389829921729845	0.00016305503147710996	0.2947667825610776	0.06608717023445979	0.04999999003940477	-3.9404824395303444e-11	0.03	0.02941627312240132	0.0005837169170035029	0.00018840628889503397	9.17566155397275e-06	0.19980231808895638
93	1.0389571292363147	0.00015114823802984034	0.2947976351033278	0.06609408742232653	0.049999989994901406	5.098549524986638e-12	0.03	0.029416212624358642	0.0005837773705428086	0.00017464841295303094	8.505596385579568e-06	0.19981674598556343
94	1.0389331541429379	0.00014011057450208532	0.2948262355873226	0.06610049969523643	0.04999998993729496	6.270499516669863e-11	0.03	0.02941615654243634	0.000583833394858661	0.00016189476537720087	7.884424016462744e-06	0.19983012074790193
95	1.0389109284667108	0.00012987832382190827	0.2948527491355572	0.0661064440739092	0.04999998925995495	7.400449987046225e-10	0.03	0.029416104552825704	0.0005838847071292911	0.00015007171785927676	7.3079472354081025e-06	0.1998425195948609
96	1.038890323908166	0.0001203923784015488	0.2948773288331629	0.06611195488026896	0.04999998996852279	3.147715801976055e-11	0.03	0.029416056355325754	0.0005839336131970816	0.00013911100924514139	6.774863922288819e-06	0.199854014095356
97	1.0388712210878923	0.00011159782014725811	0.29490011705661684	0.06611706403534284	0.04999998997103001	2.8969945153148935e-11	0.03	0.029416011670737128	0.0005839783002929165	0.00012894915309426668	6.279973190377099e-06	0.19986467084474605
98	1.0388535204806435	0.0001034488073652756	0.2949212325502061	0.0661217981617844	0.04999999034597187	-3.459719115853651e-10	0.03	0.02941597026620449	0.0005840200797674105	0.00011953320049529449	5.821783830388167e-06	0.19987454536164687
99	1.0388371124491125	9.589488843782827e-05	0.29494080608400236	0.0661261865784467	0.04999998992231473	7.768523229879987e-11	0.03	0.02941593188529162	0.0005840580370231351	0.00011080483991302627	5.39627545019555e-06	0.1998836988069522
100	1.0388219024862844	8.889252446269083e-05	0.29495895042204917	0.06613025456720333	0.04999999015843305	-1.5843308300176804e-10	0.03	0.029415896306872823	0.0005840938515602474	0.00010271378867820513	5.002469658862083e-06	0.1998921839000967
