	species_0	species_1	species_2	species_3	species_4	species_5	species_6
0	0.0	1.0	1.0	2.5	1.4	1.5	1.6
1	0.18038907302186602	0.628576058718396	1.10077530587556	1.846849830419039	1.6210852264741433	0.9794079191324894	1.4002412454474915
2	0.26890025584048594	0.49419085120863177	1.031913363019026	1.5709046720189364	1.7248308900864147	1.494923627648364	1.278261013220659
3	0.31248620484087386	0.43950185703470257	0.9362725479911627	1.4268665947374854	1.7868878883933448	2.044032334993302	1.2964330965843314
4	0.33746632126089743	0.4222502166940868	0.8554172510419249	1.3072798489760837	1.8621306373594027	2.5151605733055122	1.4184031689805463
5	0.35878011015277933	0.43082384381726385	0.8020995462812026	1.17621037756438	1.9787470452198404	2.9245613979212437	1.6095522999362042
6	0.38427690748971577	0.4625030091581105	0.7807489057753433	1.0340604586461677	2.146942248102064	3.2872687860928953	1.8430995338338443
7	0.4174492052982119	0.5175102152535516	0.7938222416965278	0.8956706155168075	2.365105338420056	3.597852778867502	2.093049905621723
8	0.4589342699010173	0.5956810301612828	0.8429491745949088	0.7765225597855717	2.6222597093058306	3.830915088143304	2.3295397602845354
9	0.5067608039996856	0.6950469754730145	0.9284846505869931	0.6867476684259441	2.896384871174637	3.9542392211867683	2.5161497622161106
10	0.5572556026043207	0.810870788220293	1.0486129957441002	0.6288766150425686	3.1590284083545725	3.947867317552725	2.6188095794231594
11	0.6052270782185949	0.9350168443325025	1.1982306076140052	0.6014697730740635	3.3768658595157337	3.817813148738529	2.6126826230810236
12	0.6448587983275204	1.0560816932636692	1.3681348530489685	0.6022562797771763	3.519268873231652	3.595205768894724	2.4936725531059163
13	0.6708877435385582	1.160304973694722	1.5448036192867909	0.6293201120883711	3.5658454374594015	3.321895623050019	2.2816708713391196
14	0.6798398003338263	1.233458774244939	1.7109996744189693	0.6813795134627627	3.5118915826676096	3.036049542112185	2.014752891458571
15	0.6709201244478732	1.2637199619383896	1.8477558811502623	0.7571149004558673	3.369227980033472	2.7655196243013576	1.7362462585288727
16	0.6460750593203565	1.244811187064533	1.937496122710361	0.8539751139394605	3.161734420922191	2.528245612060098	1.4820328999510468
17	0.6092843434870889	1.1783348752844878	1.9677303212510202	0.9671735258297098	2.918298684931548	2.3346041420948533	1.2739843754123343
18	0.5654397519478013	1.074018502981792	1.9342081830662525	1.0893380025692885	2.6662562165142356	2.1896557096218765	1.1203842738895835
19	0.5192871262444755	0.9471375582711788	1.8418871233434098	1.2109243402971557	2.42748298220176	2.0952229457239437	1.0206255879382857
20	0.4748251983954127	0.8144706544377271	1.7032491638889058	1.3209854923365634	2.217639282969177	2.0518910065503335	0.9703542969741356
21	0.4353004003108398	0.6917530595896891	1.5372859986531868	1.4072625343540532	2.047602940129392	2.059848717994794	0.9645018696578337
22	0.4028524271891141	0.589097831071575	1.3634950903617407	1.4589828179622428	1.9236063474212681	2.120190687391591	0.9994379510331303
23	0.3788497450180717	0.511562816063116	1.1986976131196214	1.467823140216076	1.8493207276967674	2.232161756645157	1.0732597215720479
24	0.36417188885435436	0.4601514776857249	1.05519857141576	1.4301101331288695	1.827154385773778	2.3967737293319273	1.1853722656504129
25	0.35941344442147266	0.4340233121503407	0.9410579659818894	1.3479563602416662	1.8588057370304651	2.612336208732185	1.3353163708227171
26	0.3649347199363349	0.43195755684324566	0.8603663597203873	1.2307020530474482	1.9451866162099838	2.8724055474497665	1.5214457729995687
27	0.3809103320804348	0.4532852423751725	0.8152461023169547	1.093291849228523	2.0858003974466044	3.1612837041250104	1.7384728098155546
28	0.4071699929199266	0.4976005127661767	0.8068266402830504	0.95379904767355	2.2771180755314524	3.4495868944253547	1.9742207857277896
29	0.44289514984021444	0.5646948267779842	0.8356214911526039	0.8284029124064605	2.5102917317040316	3.6966962444204987	2.207604125270594
30	0.48624538168009857	0.6531573966704444	0.901539139122213	0.728533558653649	2.769083832602171	3.8608774103186114	2.40887284897207
31	0.5340388585695592	0.7596082398390206	1.0030740983952866	0.6587804982746261	3.029117506184911	3.9107402881062505	2.5439682995304356
32	0.5817076696010498	0.877312136214831	1.1361943416032565	0.6221720114682401	3.2598365506913884	3.8379553921617098	2.5839691236935503
33	0.6237474076332832	0.9963930269631359	1.2932065298805375	0.6116295231678897	3.429937045721843	3.662163077455427	2.5155905791332716
34	0.6546966022948177	1.1045410453319204	1.462365175452344	0.6265109258655467	3.514797397342414	3.4173331257600563	2.347426361622384
35	0.67034412118949	1.1879154096335416	1.6281746028789295	0.6583223488193419	3.5030300514404744	3.1444054341332173	2.10995122422614
36	0.6688084715559209	1.2361150906149023	1.7732017144145915	0.724500112119642	3.399673554852851	2.8748782801398387	1.8435384775949395
37	0.6509191336873518	1.23650046295803	1.8799027891376014	0.8045201305428523	3.2233626662860733	2.6293639693991073	1.5863438220931525
38	0.6197838698437017	1.1941334904803764	1.933467493623115	0.9137769240301399	3.0005072285250116	2.422047254825256	1.3652505497255003
39	0.5798277683484943	1.1065372227560415	1.9277916668304935	1.0277317780752306	2.758353821471663	2.259660007811404	1.1937513830514972
40	0.5357912148809506	0.9943666732722508	1.8618917993894895	1.1513486031563258	2.5205181495554996	2.144454764855984	1.0742387819100656
41	0.4919039436217245	0.8657507251570791	1.7462881612891512	1.2618277055613425	2.3047555778137077	2.0848790217738835	1.0049567273063933
42	0.4515347115673739	0.7429127895368788	1.5958050343132937	1.3566859606876451	2.1233357163653244	2.0629045795295546	0.9804301167322612
43	0.4171281754354106	0.6344347901209079	1.4298612487858844	1.4215408362860706	1.983867786277857	2.1148861896852322	0.9973650119372611
44	0.3903397275173693	0.5483103769229329	1.2657945397960109	1.447948369868298	1.8913314804712582	2.1974875203381306	1.0544130074113502
45	0.37228211663331623	0.487430873189646	1.1171589663487913	1.430100877131891	1.8488567041972286	2.335270215044522	1.1480109673466634
46	0.36365973005340424	0.45151730623809555	0.9938725694640757	1.368285539054594	1.8580105530861617	2.5324962619423546	1.2793295507291231
47	0.3649103609925602	0.4396848849691876	0.9014150775494638	1.2680250534966455	1.9205072062193618	2.7619055624996873	1.4476108534919767
48	0.3763391270369193	0.45088919331830757	0.8428431235930592	1.1421102712739308	2.0362347077621323	3.018379138823416	1.6457889544022049
49	0.3978371808119708	0.4848600840498511	0.8196315066276906	1.0070802766740146	2.2019908176354828	3.311210157319419	1.865903444568475
50	0.42879697054789023	0.5410657033493338	0.8326005670119987	0.8797310621870429	2.4119442102777304	3.586983258934349	2.096293544227725
51	0.4679758682134207	0.618669644900567	0.8818081354809063	0.7720682254686487	2.654670874811031	3.7598753460294474	2.308307706457755
52	0.512897563469524	0.7152875865470486	0.9663934087514287	0.6911474518178697	2.9084608636091547	3.8370143505056316	2.4639247494759395
53	0.5594640564631339	0.8259822053346236	1.0835719186568709	0.6386990160165045	3.14445740882921	3.8406582903050066	2.5390622933859905
54	0.6026209182981498	0.9420068229891108	1.2274233125594234	0.6178645583578787	3.3342007511055707	3.7002892452269553	2.518621469155208
55	0.6372262082732719	1.0526654780876412	1.3880560280454455	0.622193210649951	3.4515005951649407	3.479719430770321	2.393027139040858
