id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	17.931000000008765	20.854473114013672	74	110	0.0	
{Bungay2006}_{Bungay2006}	22.242000000010023	25.226354598999023	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	6.797000000000208	8.847236633300781	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	7.6704999999999535	8.179783821105957	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	121.41499999999996	194.52738761901853	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	1.7685000000000457	2.34067440032959	45	166	0.0	
{Hui2014}_{Hui2014}	3.2025000000000303	3.6531686782836914	65	113	0.0	
{Lai2014}_{Lai2014}	18.97049999999979	19.7751522064209	195	27	0.0	
{Leber2015}_{Leber2015}	4.402499999999961	4.675626754760742	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	11.358999999991973	14.995098114013672	86	300	0.0	
{Liu2011}_{Liu2011}	8.629999999996528	10.73312759399414	42	89	0.0	
{ODea2007}_{ODea2007}	0.7605000000000035	1.0493993759155271	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	5.393499999999985	5.820870399475098	90	20	0.0	
{Pathak2013}_{Pathak2013}	0.9435000000000002	1.4958381652832031	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	0.8659999999999988	1.4053583145141602	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	1.7595000000000098	2.0941495895385738	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	42.17200000000014	42.94657707214356	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	21.516999999999868	22.15456962585449	75	131	0.0	
{Qi2013a}_{Qi2013a}	42.023999999999795	42.79851913452149	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	8.679000000000002	9.563326835632324	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	14.221999999999996	16.23225212097168	240	272	0.0	
{Singh2006}_{Singh2006}	17.550999999999988	18.096923828125	68	105	0.0	
{Sivakumar2011c}_{Sivakumar2011c}	2.763499999999997	3.0881166458129883	50	56	0.0	
{Ueda2001}_{Ueda2001}	1.0240000000000116	1.3096332550048828	13	66	0.0	
{Ung2008}_{Ung2008}	28.980999999999824	30.921101570129395	194	313	0.0	
{Yang2007}_{Yang2007}	4.152999999999999	4.42957878112793	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	3.0134999999996204	4.271507263183594	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.6419999999998771	2.7554035186767583	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	1.5844999999999416	2.6901960372924805	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.6204999999996412	2.7261972427368164	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.5964999999992386	2.677321434020996	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	1.647999999999719	2.718091011047364	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.6174999999998985	2.676963806152344	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	1.6545000000001149	2.730131149291992	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.487499999999761	2.549290657043457	4	8	0.0	
{bachmann2011}_{bachmann}	3.1320000000005344	4.681706428527832	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	3.370499999998464	4.929661750793457	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	2.1425000000000733	3.249049186706543	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.2944999999997648	2.353787422180176	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.6500000000003912	2.721548080444336	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.6245000000000085	2.7036666870117188	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	4.821499999996816	6.5703392028808585	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	4.81099999999731	5.925536155700684	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	2.5905000000010983	4.638552665710449	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	14.286499999996874	15.529632568359375	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	8.265500000000285	9.748458862304688	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	5.363000000001033	7.254600524902344	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.8080000000002805	2.971649169921875	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	5.760499999999325	7.2174072265625	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	18.818500000009013	21.709561347961426	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	22.940000000009718	25.41840076446533	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	14.80000000000058	17.747879028320312	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	4.433499999997274	6.1141252517700195	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	1.4610000000000571	2.539992332458496	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	9.234999999989185	15.222787857055664	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	9.148499999978412	15.187978744506836	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	2.302000000000376	3.663182258605957	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	3.0799999999997105	4.530429840087892	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	1.7655000000001912	2.9178857803344727	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	1.7960000000000385	2.95102596282959	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	1.8945000000004943	3.1567811965942383	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	2.2220000000000333	3.4178495407104488	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	1.7815000000001202	2.9709339141845703	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.159500000001016	3.742575645446777	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	2.3849999999961544	3.853559494018554	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	3.0720000000000702	4.259943962097168	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	3.139000000000093	4.3294429779052725	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.4279999999995212	2.5097131729125977	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	5.769999999998388	7.048845291137695	8	21	0.0	
{gardner1998_fig4b-user}_{gardner1_Fig4B}	1.7534999999995833	2.898573875427246	5	21	0.0	
{goldbeter1991_fig3-user}_{model0_goldbeter2}	3.121500000000049	4.243254661560059	3	14	0.0	
{goldbeter2006_fig3a-user}_{model0_goldbeter6}	2.3090000000008217	3.4501552581787114	3	11	0.0	
{gorlich2003_fig4-user}_{model0_gorlich1}	2.162499999999814	3.4091472625732417	13	16	0.0	
{hald2012_fig5-user}_{model0_hald}	20.966999999999548	23.1858491897583	31	89	0.0	
{hald2012_fig5-user}_{model1_hald}	21.360499999998073	23.53096008300781	31	89	0.0	
{hatakeyama2003_fig5-user}_{hatakeyama1_Fig5G}	11.060000000000969	13.237833976745605	36	68	0.0	
{hernandezvargas2013}_{model0_esteban2013}	2.3904999999999426	3.5502910614013667	5	15	0.0	
{ho1995_fig3}_{model1_ho1}	1.2554999999993717	2.336740493774414	1	1	0.0	
{hockin1999_fig7a-user}_{model0_hockin2}	2.9960000000005342	4.586219787597656	30	9	0.0	
{hockin2002_fig3-user}_{model0_hockin1}	3.0194999999984664	4.705071449279785	34	42	0.0	
{hockin2002_fig3-user}_{model1_hockin1}	3.0219999999985285	4.651188850402832	34	42	0.0	
{hockin2002_fig3-user}_{model2_hockin1}	3.017499999999382	4.691839218139648	34	42	0.0	
{hockin2002_fig3-user}_{model3_hockin1}	3.027499999999705	4.688024520874023	34	42	0.0	
{hockin2002_fig3-user}_{model4_hockin1}	2.9850000000005306	4.661917686462402	34	42	0.0	
{hockin2002_fig3-user}_{model5_hockin1}	2.9389999999988814	4.591464996337892	34	42	0.0	
{hornberg2005_fig2a-user}_{model0_hornberg1}	1.9615000000004272	3.185153007507324	9	17	0.0	
{ihekwaba2004_fig5-user}_{model0_ihekwaba1}	4.044999999998673	5.703806877136231	26	64	0.0	
{jiang2007_fig2-user}_{model0_jiang1}	91.10599999999658	95.01242637634277	59	306	0.0	
{karin2017_fig1c}_{model22_karin1}	1.2989999999988908	2.330303192138672	2	3	0.0	
{karin2017_fig1g}_{model24_karin3}	1.5014999999998828	2.6988983154296875	2	3	0.0	
{karin2017_fig2}_{model0_karin5}	2.421999999999075	4.293322563171387	5	2	0.0	
{kholodenko1999_fig4b-user}_{model0_kholodenko1}	2.8404999999980824	4.353046417236328	23	52	0.0	
{kholodenko2000_fig2a-user}_{model0_kholodenko2}	5.466999999997762	6.758570671081543	8	22	0.0	
{kim2011_figs5-user}_{model0_kim5}	5.362999999999609	6.856679916381836	4	14	0.0	
{kirschner1998_fig2-user}_{model0_kirschner}	1.4179999999995314	2.478480339050293	2	8	0.0	
{kofahl2004_fig3-user}_{model0_kofahl}	9.525499999996157	11.559367179870605	37	47	0.0	
{kolodkin2010_figure2b}_{kolodkin1}	2.93399999999977	4.064798355102538	3	8	0.0	
{kolodkin2010_figure2b}_{kolodkin2}	1.6495000000002316	2.764225006103516	6	8	0.0	
{kolodkin2010_figure2b}_{kolodkin3}	2.284999999999771	3.5299062728881836	10	17	0.0	
{kolodkin2010_figure2b}_{kolodkin4}	1.821499999999446	2.971529960632324	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin5}	1.8065000000000533	2.9581785202026367	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin6}	1.8475000000000732	3.0243396759033203	8	15	0.0	
{kouril2017_fig1a}_{model1_kouril4}	1.3074999999996386	2.37417221069336	6	7	0.0	
{kouril2017_fig2b}_{model0_kouril5}	1.344500000000168	2.396702766418457	2	1	0.0	
{kouril2017_fig3b}_{model0_kouril6}	4.074500000004036	5.278468132019043	7	10	0.0	
{kouril2017_fig4b}_{model0_kouril7}	1.9495000000001763	3.16619873046875	11	14	0.0	
{kouril2017_fig4c}_{model0_kouril8}	2.119000000000084	3.3832788467407227	13	21	0.0	
{kowald2006_fig2-user}_{model0_kowald1}	1.774500000000076	2.9850006103515625	9	16	0.0	
{laub1998_fig3top-user}_{model0_laub1}	1.5894999999998998	2.7118921279907227	7	14	0.0	
{lebeda2008_fig1-user-2}_{model0_lebeda2}	1.447499999999824	2.511739730834961	4	3	0.0	
{lee2010_fig3-user}_{model0_lee4}	2.236999999999462	3.5048723220825195	14	22	0.0	
{lee2010_figs6-user}_{model0_lee2}	2.071999999999964	3.2454729080200195	9	12	0.0	
{lee2010_figs9-user}_{model0_lee3}	1.4449999999998506	2.504467964172364	4	4	0.0	
{leloup1999_fig2a}_{leloup1_Fig2A}	2.491999999998185	4.113912582397462	10	46	0.0	
{leloup2003_fig2a}_{leloup2_Fig2A}	4.8644999999983005	6.913900375366211	16	80	0.0	
{levchenko2000_fig2-user}_{model0_levchenko2}	3.1625000000003936	4.811286926269531	31	46	0.0	
{levchenko2000_fig2-user}_{model1_levchenko2}	3.1059999999989234	4.710555076599121	31	46	0.0	
{levchenko2000_fig2-user}_{model2_levchenko2}	3.1819999999988893	4.845857620239258	31	46	0.0	
{levchenko2000_fig2-user}_{model3_levchenko2}	3.142499999998817	4.777789115905762	31	46	0.0	
{levchenko2000_fig2-user}_{model4_levchenko2}	3.191499999998648	4.857778549194336	31	46	0.0	
{levchenko2000_fig2-user}_{model5_levchenko2}	3.153499999997713	4.795193672180176	31	46	0.0	
{levchenko2000_fig2-user}_{model6_levchenko1}	2.6674999999983715	4.0787458419799805	22	30	0.0	
{levering2012_fig5-user}_{model3_levering2}	7.744499999995058	9.899020195007324	25	122	0.0	
{li2014_fig3-user}_{model0_li1}	9.716499999999657	10.881423950195312	3	10	0.0	
{liu2011_fig5a-user}_{model0_liu2}	7.287499999995803	9.221553802490234	42	89	0.0	
{liu2011_fig5a-user}_{model1_liu2}	7.230999999995094	9.176850318908693	42	89	0.0	
{liu2011_fig5a-user}_{model2_liu2}	7.242499999996731	9.17959213256836	42	89	0.0	
{lou2009_fig2-user}_{lou1}	1.5524999999999929	2.67946720123291	6	12	0.0	
{ma2002_fig2-user}_{model0_ma}	1.5755000000000496	2.6929378509521484	7	14	0.0	
{marhl2000_fig2-user}_{model0_marhl}	5.3045000000000115	6.723284721374513	5	11	0.0	
{martins2003_fig6-user}_{model0_martins1}	2.0114999999996286	3.184676170349121	14	16	0.0	
{marwan2003_fig5b-user}_{model0_BIOMD0000000037}	2.1230000000007965	3.4537315368652344	12	12	0.0	
{mcauley2012_fig1b-user}_{model0_mcauley1}	3.699000000000415	5.6656599044799805	34	44	0.0	
{mcauley2012_fig1b-user}_{model1_mcauley1}	3.7249999999995898	5.717635154724121	34	44	0.0	
{mcauley2012_fig1b-user}_{model2_mcauley1}	3.659499999996058	5.675911903381348	34	44	0.0	
{mcauley2012_fig1b-user}_{model3_mcauley1}	3.7334999999952387	5.753755569458008	34	44	0.0	
{mcauley2012_fig1b-user}_{model4_mcauley1}	3.6889999999959606	5.743145942687987	34	44	0.0	
{mcauley2012_fig1b-user}_{model5_mcauley1}	3.726499999999639	5.768060684204103	34	44	0.0	
{mellor2012_fig3a-user}_{model0_mellor1}	1.6885000000000028	2.8215646743774414	10	8	0.0	
{mellor2012_fig3a-user}_{model1_mellor1}	1.732000000000072	2.879977226257324	10	8	0.0	
{mellor2012_fig3a-user}_{model2_mellor1}	1.7170000000003045	2.861857414245605	10	8	0.0	
{mellor2012_fig3a-user}_{model3_mellor1}	1.7394999999997776	2.8731822967529297	10	8	0.0	
