id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	20.485000000007915	23.330211639404297	74	110	0.0	
{Bungay2006}_{Bungay2006}	34.43300000000214	37.369847297668464	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	9.657000000000039	11.968255043029785	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	21.864499999999904	22.429466247558594	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	126.72549999999993	200.41275024414062	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	1.3415	1.9185543060302728	45	166	0.0	
{Hui2014}_{Hui2014}	5.391499999999987	5.846381187438965	65	113	0.0	
{Lai2014}_{Lai2014}	4.859000000000037	5.516529083251953	195	27	0.0	
{Leber2015}_{Leber2015}	11.703500000000048	12.002825736999512	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	11.355000000000825	15.123367309570312	86	300	0.0	
{Liu2011}_{Liu2011}	20.761500000005697	23.05507659912109	42	89	0.0	
{ODea2007}_{ODea2007}	0.6049999999999809	0.9049177169799804	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	8.114999999999995	8.410930633544924	90	20	0.0	
{Pathak2013}_{Pathak2013}	1.4760000000000204	2.063751220703125	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	1.301499999999998	1.8659830093383791	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	2.437499999999996	2.8066635131835938	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	94.913499999999	95.75915336608887	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	42.3600000000003	43.07281970977783	75	131	0.0	
{Qi2013a}_{Qi2013a}	94.87850000000047	95.78323364257812	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	8.72399999999994	9.669780731201172	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	24.36650000000009	26.48460865020752	240	272	0.0	
{Singh2006}_{Singh2006}	52.787000000000155	53.43496799468994	68	105	0.0	
{Sivakumar2011c}_{Sivakumar2011c}	2.3849999999999856	2.703189849853516	50	56	0.0	
{Ueda2001}_{Ueda2001}	1.408000000000019	1.7112493515014648	13	66	0.0	
{Ung2008}_{Ung2008}	33.46049999999994	35.51530838012695	194	313	0.0	
{Yang2007}_{Yang2007}	5.132999999999966	5.405187606811523	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	3.720000000001505	4.999399185180664	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	5.581500000000858	6.7441463470458975	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	5.388500000000288	6.546497344970702	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	3.1014999999996604	4.2023658752441415	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	3.0814999999997963	4.175782203674316	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	2.7555000000003744	3.854990005493164	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	3.14050000000017	4.243969917297363	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	2.7669999999997206	3.8611888885498047	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	2.369999999999833	3.4319162368774414	4	8	0.0	
{bachmann2011}_{bachmann}	5.8980000000000095	7.460832595825195	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	5.435499999999827	7.011532783508301	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	3.987000000000106	5.123019218444824	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.2955000000006276	2.353668212890625	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	2.593500000000141	3.677845001220703	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.5279999999999845	2.6140213012695312	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	6.233499999997868	7.988095283508301	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	7.465999999997053	8.605480194091799	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	5.607499999999938	7.668852806091309	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	14.868999999994893	16.07811450958252	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	11.164999999998724	12.618422508239744	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	7.9585000000011235	9.796738624572754	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.7114999999999636	2.8550624847412114	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	5.259499999999561	6.739974021911621	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	24.001500000009127	26.84760093688965	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	8.89000000000269	11.15715503692627	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	34.96350000000362	37.974953651428216	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	0.0	28.262615203857425	34	44	-1.0	
{chance1943_fig12-user}_{model3_chance3}	1.5574999999995107	2.6564598083496094	4	2	0.0	
