id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	37.84149999999545	40.894627571105964	74	110	0.0	
{Bungay2006}_{Bungay2006}	51.77650000000258	54.83829975128174	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	19.12850000001572	21.54684066772461	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	29.391999999999946	30.02429008483887	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	247.21699999999973	320.86944580078125	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	4.175000000000007	4.79888916015625	45	166	0.0	
{Hui2014}_{Hui2014}	7.941000000000031	8.441329002380371	65	113	0.0	
{Lai2014}_{Lai2014}	13.083500000000267	13.864994049072266	195	27	0.0	
{Leber2015}_{Leber2015}	12.678999999999995	12.96985149383545	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	22.26099999998468	26.007652282714844	86	300	0.0	
{Liu2011}_{Liu2011}	29.19050000000743	31.53872489929199	42	89	0.0	
{ODea2007}_{ODea2007}	1.6960000000000175	2.01857089996338	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	14.181999999999787	14.542698860168455	90	20	0.0	
{Pathak2013}_{Pathak2013}	4.228499999999999	4.822015762329102	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	4.014999999999995	4.611730575561523	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	4.698000000000029	5.058884620666504	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	131.58799999999934	132.5007677078247	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	68.07949999999971	68.82989406585693	75	131	0.0	
{Qi2013a}_{Qi2013a}	134.59150000000045	135.59675216674805	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	17.68800000000016	18.809080123901367	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	29.61150000000002	31.66472911834717	240	272	0.0	
{Singh2006}_{Singh2006}	74.21700000000037	74.89264011383057	68	105	0.0	
{Sivakumar2011c}_{Sivakumar2011c}	6.470500000000001	6.810784339904785	50	56	0.0	
{Ueda2001}_{Ueda2001}	4.2464999999999895	4.554867744445801	13	66	0.0	
{Ung2008}_{Ung2008}	83.33949999999982	85.3675603866577	194	313	0.0	
{Yang2007}_{Yang2007}	10.636999999999972	10.949969291687012	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	8.938000000000386	10.278940200805664	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	3.1495000000005717	4.2879581451416025	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	3.3340000000001915	4.463315010070801	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	3.21399999999997	4.307389259338379	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	3.2370000000004957	4.3663978576660165	5	7	0.0	
