	s130	s137	s149	s153	s161	s166	s47	s48	s49	s50	s56	s60	s63	s64	s67	s71	s72	s75	s80	s81	s83	s84	s90	s91
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.00675307868809018	0.0030552725209805117	0.0026787406388775912	0.04042272173849117	0.8277378311419449	0.002778608325512796	1.2363928417761542e-05	0.0	0.00025437865465593215	0.009918741424622167	0.0016497762148848588	0.00266095676417043	0.0	0.00431840338089655	0.21724937831589136	0.33840896084267463	0.0027174524608500096	0.4472631480022576	0.0027192404361515168	0.0011781830237120323	0.026544010765174004	0.0011207707605786418	8.311584304658315e-05
2	0.0	0.03527204197276164	0.004601992838421497	0.01015867029179456	0.049124647967978885	0.5601184753892775	0.0026401051860172214	2.3634515098316944e-05	0.0	0.0004829040244828043	0.017876357960893118	0.012791222378151088	0.016242154834274082	0.0	0.009792615470646412	0.404809249764937	0.49172790036367864	0.004939440427803684	0.8522252700196943	0.004945872827169862	0.0021700086643472163	0.08207894888544534	0.008059308954837065	0.004374170978358759
3	0.0	0.059924392141517645	0.0032017370188893264	0.011287263284223433	0.03642582463182939	0.27254478480281	0.0024740269010619783	3.7654888602498084e-05	0.0	0.0007654568022639725	0.027580002393909554	0.04516423788054	0.0491755433924435	0.0	0.017256711153127456	0.5507378596921827	0.5417700089560618	0.006756007523617033	0.9952316080228567	0.006769231001798707	0.0033084595638297764	0.15828528691943	0.02655768311968833	0.044930477743182914
4	0.0	0.06587227783189019	0.0017356243976610365	0.008941844314861317	0.026604943308806934	0.14987268893845032	0.002373611773603725	5.263362356277195e-05	0.0	0.001064666125301907	0.037079565486579515	0.09139341868867037	0.09629555121866401	0.0	0.022259739962407113	0.6566070111881289	0.5442464270738346	0.00824066041155415	0.9934125843539698	0.008262462721312777	0.004174097173671868	0.2447585628290574	0.05064220115329888	0.1695031781377947
5	0.0	0.06537580428185792	0.0010528364571021044	0.0072203805460650155	0.02069764054283639	0.09816337650725537	0.002313240037782299	6.530817724438935e-05	0.0	0.0013165113751213422	0.044547548542597036	0.14009461663468586	0.1493028599413559	0.0	0.02532083446863485	0.7377999050858641	0.5422858589261742	0.0094535902975937	0.9917882939573822	0.009485394421085223	0.004616650601346504	0.3344403158579064	0.0641008038186748	0.3675431033438646
6	0.0	0.06270668406226336	0.0007421107165719422	0.005968424124336807	0.016776959771282622	0.07079890307885084	0.002251026890110686	7.60105357912934e-05	0.0	0.0015288420999118152	0.05061200342306259	0.1883847202508635	0.20444099284427403	0.0	0.028847192963905734	0.797854494483005	0.5364149766603095	0.010444323459983858	0.9904011645792885	0.010486983437872327	0.005050811787491395	0.42237315952477467	0.061005896901350345	0.5847724445343311
7	0.0	0.05938399522580556	0.0006083428149963589	0.004994037325000033	0.014021882863308223	0.054275101569327446	0.002158177499067098	8.53367738343876e-05	0.0	0.0017136728745260205	0.055754578779762955	0.23518666221619708	0.2582002721923433	0.0	0.03468075743257849	0.8285211619645692	0.5172273775687336	0.011253451783912731	0.9891742845640846	0.011307262430916636	0.005742754802327435	0.5023847897170444	0.04591748286860427	0.7680734567043985
8	0.0	0.056036935769153556	0.0005801125129861165	0.004178583917722076	0.012034081856699155	0.04345727117460574	0.0020072949489935306	9.382426674267153e-05	0.0	0.0018817898901186958	0.06035954952139944	0.2800002598334378	0.30521588078294204	0.0	0.0453067502425435	0.8109066087900689	0.47332555235750723	0.01191378798553529	0.9880340599095292	0.011978500378175785	0.006772985223878573	0.5644650157146622	0.02780535639546341	0.8915340926712709
9	0.0	0.052997654781084466	0.0006395899387608479	0.0034367125969977257	0.01058911541944558	0.035998931271709514	0.0017775198523877558	0.00010192335554972908	0.0	0.002042130085066449	0.06470381601417813	0.32260875723791044	0.33641502851852484	0.0	0.06498177283391389	0.7095588560118601	0.3920512740143772	0.012454099728568958	0.98691794964474	0.012528974051020728	0.008062329501675838	0.5926479413051627	0.013287156629556042	0.9590217756615295
