	EGF	GS	Grb	PLCg	PLCgP	PLCgl	R	R2	RG	RGS	RP	RPLCg	RPLCgP	RSh	RShG	RShGS	RShP	Ra	SOS	ShG	ShGS	ShP	Shc
0	680.0	0.0	85.0	105.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	150.0
1	603.0727335208238	0.2296223578751209	84.70932806862993	104.33890082603254	0.004477088305430713	0.0005892042604743085	23.07273352082375	11.04910124461808	0.025725947625779285	0.0017892909272879385	0.38480930469131874	0.5492048689643556	0.10682801243713992	0.5765538511991086	0.029399773711102545	0.001579423977183581	0.7344906156067681	50.00830181165998	33.76669911863708	0.0022453286702541903	0.0003098085833144412	0.03694251820555235	148.61847868004682
2	586.6539421474503	0.44870053875700955	83.83789319194271	101.66290414091368	0.09364340376894796	0.0290505124173842	6.653942147450209	17.39519663736435	0.12262662255426265	0.020983476800816844	0.720638557484214	2.1617996709584144	1.052602271941514	1.3672482489716349	0.42133766244284254	0.05363668706609045	4.5095975105849355	37.694723160211616	33.453756709797446	0.07189923285764731	0.02292258757860854	0.5788994090189221	142.9744586614794
3	582.4465775470617	0.641912978384098	82.00394617134742	98.41488737117953	0.3693248401694073	0.19921480123048055	2.4465775470617483	16.233873630150534	0.224461306075248	0.06592597537391609	0.7921532451472505	3.2640641398230184	2.7525088475975057	1.5440689899624083	1.257866061887691	0.2746121532524987	8.49534122846258	27.743671297472932	32.83085137588924	0.3445778365789109	0.1866975171002186	1.928048705437155	135.9687875073186
4	581.2234280117092	0.8102748637047431	79.36623834619876	95.31409038344096	0.792983216355998	0.6479426367119182	1.2234280117093022	13.542695738082793	0.3027939567273631	0.12966249516584644	0.7810713743785268	3.69688860028375	4.548095163207323	1.4931062251025045	2.190496889140591	0.7034895086609041	11.141303533825809	21.717365019139866	31.696275775189793	0.836746583123125	0.6602973572786837	3.794082726429769	129.18047717643867
5	580.8012603323232	0.9725555635622956	76.21556793364067	92.45375899898286	1.2632911929966693	1.446184801480485	0.8012603323233337	11.256826110267745	0.3591367690405116	0.2023246253243673	0.7594471186799686	3.7757783837958754	6.060986622744058	1.4038740087650623	2.96617401223627	1.276668619170257	12.59070648540662	17.89489415681519	30.013142841875236	1.4722641269578227	1.53530835006782	5.845691784205638	122.90931261319058
6	580.6196969495556	1.1502515244057951	72.78151906392824	89.78104686865333	1.7028671071823733	2.5886186139826073	0.6196969495558033	9.637446367466639	0.4014361708162595	0.2762489158053031	0.744399847310874	3.7230314027877154	7.204436007393926	1.32344839982608	3.5177369622374006	1.8972234880320633	13.28820496434797	15.35307799839573	27.88171227146772	2.1810200744858528	2.794563800289093	7.897107297382603	117.100695013399
7	580.5224068848406	1.3557652077699356	69.21653066079598	87.23703101325823	2.0761423814306625	4.0264013460566375	0.5224068848407146	8.583678154275292	0.4364551882172116	0.3465943379058322	0.7392198578507787	3.641700678912174	8.018724580342239	1.2594341094504506	3.87083191339718	2.486183825959729	13.569259442637714	13.573428937262078	25.45396770602199	2.9301499436116463	4.357488922342485	9.873387720045116	111.65326412255574
8	580.460952827302	1.5899560179568335	65.61751404208859	84.77624091477506	2.3772779763326755	5.696091176447595	0.4609528273020422	7.930024758659925	0.46879386593280875	0.4107023563761911	0.7420133976353084	3.5692859797782	8.581103952666403	1.2098124810277768	4.077798891107961	2.9958773786817723	13.640696471093591	12.286828106778069	22.87907087570412	3.714964076574771	6.124393371281059	11.759551950572307	106.47690537966082
9	580.4170890054635	1.8444273731142806	62.04704513804821	82.36943699984266	2.6153584586370537	7.5380648965648245	0.417089005463646	7.548233382405908	0.5011143459671323	0.4673336632044143	0.7512553555785118	3.5139952086419783	8.963144436313408	1.1702193139303765	4.185502631239332	3.406579338619865	13.613386207348116	11.341383228038255	20.2788118547695	4.54514973951483	8.002847770291915	13.56626497828298	101.51005002077265
