	Pfr	Pi	Pr	S	V	Xa	Xi	Ya	Yi	preS	prepreS
0	10.0	0.0	0.0	0.0	30.0	0.0	6.0	0.9	0.0	0.0	200.0
1	9.75309915647271	0.003073437235039534	0.24382740629224767	0.0032386029096430377	34.42397756297558	0.017239791510769122	5.98276020848923	0.9	0.0	0.05549189325331609	199.94131027848562
2	9.512294280076276	0.012091076468636608	0.47561464345508103	0.04239403095227316	37.86922664471297	0.06333584798848417	5.936664152011516	0.9	0.0	0.39383118870941985	199.55964528107904
3	9.277434897399353	0.026757553990000064	0.6958075486106413	0.18462989802581922	40.533746448205534	0.13078956963493976	5.86921043036506	0.9	0.0	1.1775262095647239	198.6083949529394
4	9.048374213600948	0.046788431998217424	0.9048373544008299	0.5036297379856773	42.15619188836336	0.21330804164286918	5.786691958357129	0.9	0.0	2.46810460660056	196.91728377820655
5	8.824969058262706	0.07190987474246811	1.1031210669948217	1.0609652226408226	40.38707249556906	0.3057196601124049	5.6942803398875945	0.9	0.0	4.253218444564999	194.38483771942268
6	8.607079795864664	0.10185829842018422	1.2910619057151502	1.8964702128675481	34.30072305119143	0.40386356527077205	5.596136434729229	0.9	0.0	6.4689844798075065	190.9700762263905
7	8.394570238512808	0.1363800317760007	1.469049729711193	3.024799705405164	27.4761078170733	0.5044660979670238	5.495533902032977	0.9	0.0	9.018739368575973	186.683183173447
8	8.187307560822287	0.17523098742351648	1.637461451754196	4.436169243825507	21.62192144327229	0.6050144393276419	5.394985560672359	0.9	0.0	11.788638064855895	181.57546943502928
9	7.985162216882122	0.2181763431762055	1.7966614399416752	6.099777179504105	16.917484358822083	0.7036343227261813	5.296365677273819	0.9	0.0	14.660260271365674	175.72915955476745
10	7.788007859253208	0.2649902332066341	1.9470019075401626	7.968748663639092	13.20782745860595	0.7989767740361736	5.2010232259638265	0.9	0.0	17.520281751383322	169.24760804722467
11	7.595721260009774	0.31545544897365896	2.088823291016572	9.98580007288561	10.301721546373543	0.8901164955025005	5.109883504497499	0.9	0.0	20.26735623732134	162.24644439278197
12	7.408182233723035	0.36936314943027104	2.2224546168466994	12.08911586328624	8.031230961578558	0.9764632313365926	5.023536768663407	0.9	0.0	22.816465269487612	154.84599475177384
13	7.225273562377177	0.42651258037459117	2.348213857248237	14.218324956142752	6.25943959757437	1.0576862178705349	4.942313782129464	0.9	0.0	25.101096565308843	147.16515128705663
14	7.046880922445617	0.4867108036894276	2.4664082738649618	16.32096774231488	4.877965174602706	1.1336513608509473	4.8663486391490505	0.9	0.0	27.07366248945421	139.31673391806456
15	6.872892812471723	0.549772430267792	2.5773347572604908	18.36074614577875	3.801074067826005	1.204368901979805	4.795631098020192	0.9	0.0	28.704592501331	131.40416342895045
16	6.703200484195356	0.6155193677870401	2.681280148017609	20.329584017750424	2.961809932152386	1.2699527041370657	4.730047295862931	0.9	0.0	29.980523090599014	123.51945687567503
17	6.537697874568168	0.6837805733709867	2.778521552060851	22.266418654784673	2.3078025230318326	1.3305874360704948	4.6694125639295025	0.9	0.0	30.901963517403228	115.74216710634506
18	6.376281538738188	0.7543918114769512	2.8693266497848664	24.281907179871126	1.798189203066044	1.3865030208861304	4.613496979113867	0.9	0.0	31.480689286645404	108.1391262228606
19	6.218850586284476	0.8271954251654892	2.9539539885500417	26.568096571583588	1.4010966299601426	1.4379558409903168	4.56204415900968	0.9	0.0	31.73718363501797	100.76480357383963
20	6.0653066181955495	0.9020401115011836	3.032653270303273	29.338777850544258	1.0916829097344567	1.4852143473196495	4.514785652680346	0.9	0.0	31.69820556700797	93.66203803294256
21	5.915553664223033	0.9787806999265078	3.1056656358504653	32.65793108327273	0.8505761374205526	1.528548608552185	4.471451391447811	0.9	0.0	31.394568505866452	86.86308085471371
22	5.76949812382056	1.057277944851615	3.1732239313278305	36.30355752570793	0.662698715271677	1.5682233392131304	4.431776660786866	0.9	0.0	30.859312924497466	80.3907481274807
23	5.627048707445931	1.137398320911242	3.2355529716428317	39.87338540394201	0.5163082453592166	1.6044930246369413	4.395506975363055	0.9	0.0	30.126163245160726	74.25963649906564
24	5.488116379758869	1.2190138262591006	3.292869793982036	43.020599773958665	0.40225516306738845	1.6375988989759567	4.362401101024039	0.9	0.0	29.228318057381824	68.4773188920371
25	5.3526143034330245	1.3020017894020433	3.345383907164937	45.568358771286015	0.313402464503295	1.6677672403469135	4.332232759653083	0.9	0.0	28.19752497011542	63.04549884378494
26	5.2204577851496445	1.3862446849112025	3.3932975299391575	47.48334157197695	0.24418609230070093	1.6952086583737558	4.304791341626241	0.9	0.0	27.063435309425675	57.96105990795852
27	5.0915642231247675	1.471629955637337	3.4368058212378996	48.81307501303708	0.19027080083350636	1.72011804275744	4.279881957242557	0.9	0.0	25.853176692990022	53.21701032108833
28	4.965853054874248	1.5580498370321736	3.4760971080935827	49.63691976482385	0.148276914262937	1.7426749748617127	4.257325025138285	0.9	0.0	24.591103067033472	48.80333816305378
29	4.843245706439484	1.645401187704383	3.511353105856144	50.04055296076926	0.11556875604955787	1.7630444575699142	4.236955542430083	0.9	0.0	23.298699557064882	44.70775038972996
30	4.72366555258959	1.7335853483123786	3.542749099098042	50.10348972662398	0.09009438265018611	1.781377730982217	4.218622269017782	0.9	0.0	21.994596031728452	40.91628059839257
31	4.60703785331931	1.822507949209462	3.570454197471239	49.89688342506182	0.0702569110402093	1.7978133782720298	4.202186621727969	0.9	0.0	20.694680711062983	37.41383293130699
32	4.493289702133948	1.912078746488702	3.594631551377362	49.480575012460015	0.05480865249549954	1.812478335628298	4.187521664371701	0.9	0.0	19.412267912891487	34.18462519945331
33	4.382349983980513	2.0022114835394484	3.6154385324800504	48.904750627266324	0.04277758306627027	1.825488841063127	4.174511158936872	0.9	0.0	18.158283072519065	31.21254798786901
34	4.27414937768004	2.0928238513272346	3.6330267709927377	48.210780147487114	0.03341142293004753	1.8369511772946778	4.1630488227053215	0.9	0.0	16.941432705502596	28.48145139851569
35	4.168620253239607	2.183837218805949	3.647542527954456	47.432705217375144	0.026121874988151515	1.846962907774928	4.153037092225071	0.9	0.0	15.768509322590482	25.975385509666125
36	4.065696652565405	2.27517654936092	3.6591267980736863	46.5983293666668	0.02045026252785487	1.8556135890238723	4.144386410976126	0.9	0.0	14.644593795018281	23.67878429642099
37	3.9653142443539995	2.366770263184911	3.6679154924611015	45.73022051534082	0.01603913716067028	1.862985552690855	4.137014447309144	0.9	0.0	13.573281792692047	21.576598954567306
38	3.86741028469731	2.458550113237544	3.6740396020651573	44.84657792240325	0.012609669426529602	1.869154612129716	4.130845387870283	0.9	0.0	12.556896038486213	19.654398809902368
39	3.771923585141899	2.5504510865912025	3.677625328266911	43.961825720128616	0.009947243780058328	1.8741905881369239	4.125809411863075	0.9	0.0	11.596647255580951	17.89842785136971
40	3.678794459109425	2.642411240377144	3.678794300513443	43.08750506962307	0.007880811279689927	1.8781581268218699	4.121841873178129	0.9	0.0	10.692888160597832	16.29567866763425
41	3.587964701406861	2.734371640044848	3.677663658548303	42.23245518851216	0.006280837718915786	1.881116923691399	4.118883076308599	0.9	0.0	9.845187006983867	14.833881174987003
42	3.4993775378805405	2.826276206794176	3.6743462553252955	41.403522560384786	0.005043274460602276	1.8831224430558602	4.116877556944137	0.9	0.0	9.052546647500678	13.501541904512255
43	3.4129775976861665	2.918071635552217	3.6689507667616286	40.60575658699739	0.0040881015096845465	1.8842261698199247	4.115773830180073	0.9	0.0	8.313484014202853	12.287919021373408
44	3.328710880709751	3.009707298357187	3.661581820933074	39.84270390177211	0.003354130360236309	1.884475974901966	4.115524025098032	0.9	0.0	7.626136286469144	11.183008424014277
45	3.2465247159862463	3.101135121635121	3.652340162378644	39.1167763703815	0.002792532015526178	1.8839165511263756	4.1160834488736215	0.9	0.0	6.988386704260094	10.177528110821866
46	3.166367735446702	3.192309509728168	3.6413227548251417	38.42942015119606	0.0023644854736910347	1.8825896464578036	4.117410353542193	0.9	0.0	6.397928033749532	9.262895707172982
47	3.088189837543335	3.2831872408405993	3.62862292161608	37.78125196844319	0.0020412106236660063	1.8805343082981323	4.1194656917018655	0.9	0.0	5.852320042707337	8.431174215832858
48	3.0119421585348882	3.3737273836864006	3.614330457778732	37.172291796870944	0.0017989149813186227	1.8777871674349647	4.122212832565033	0.9	0.0	5.34906337980518	7.675062204412345
49	2.9375770415548197	3.4638912112199387	3.598531747225261	36.601977536897685	0.001621922968211779	1.874382553737402	4.125617446262595	0.9	0.0	4.88561935222169	6.987823691800436
50	2.865048034517676	3.553642162306864	3.5813098031754804	36.06946795647706	0.0014939114152798532	1.8703528250161205	4.1296471749838775	0.9	0.0	4.459489829238281	6.363320611272832
51	2.7943097976155205	3.642945649901181	3.56274455248332	35.57356445990345	0.0014043731866297691	1.865728463710689	4.134271536289308	0.9	0.0	4.068207690784118	5.795893878514958
52	2.7253180534681736	3.731768948021553	3.5429129985102947	35.11286755886588	0.0013445424306877507	1.8605383291084705	4.139461670891526	0.9	0.0	3.709370165073117	5.280345423252551
53	2.6580297066609146	3.820081373862369	3.5218889194767384	34.68580314013727	0.0013075884439986082	1.854809563183548	4.145190436816449	0.9	0.0	3.3806646585167575	4.811963763349245
54	2.592402725084122	3.907854050074039	3.499743224841861	34.290695695456805	0.001288241369690007	1.8485678645478454	4.1514321354521515	0.9	0.0	3.079877891229231	4.38644553106192
55	2.5283960803144985	3.995059778928745	3.4765441407567788	33.92581492304178	0.001282280233658387	1.841837643376802	4.158162356623195	0.9	0.0	2.8049003598911164	3.999853486285005
56	2.4659697525183217	4.081673026683843	3.4523572207978575	33.58940620943578	0.001286367878400867	1.8346420778836823	4.165357922116314	0.9	0.0	2.553734206256961	3.648598711395723
