	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
0	0.0	0.0	0.0	0.0	0.0	3400.0	1400.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	254723.7	60.0	0.0	300.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	1.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	5.42624037708931e-18	4.595178588832737e-16	8.989840082908884e-10	2.8225370311972995e-12	3.473389603025916e-11	3399.9999996419165	302.25086763693	1097.7491323513514	2.0150188537083647e-10	1.7205581870058408e-10	4.0159926402783915e-10	7.924724657759348e-10	0.24441108386075897	89.75530768476054	9.911715597922667e-10	7.914929378782899e-13	1.1548027313030202e-12	3.5713346875258444e-07	0.0001323436952322659	84463.11362820941	12.841615625963634	47.15838437292779	1.4140419171393188	298.5859580819614	8.122875644170089e-12	1.8247696409004969e-06	2.4999981752222427	1.6443399796625647e-10	0.0009585608776554823	0.00014852947399497513	0.0	0.00017397677791305076	0.00021992222367584035	0.0004280051515312992	0.0030710053226724763	0.9999999994263447	3.461266305006965e-12	5.702329176884513e-06	0.0016535988935315446	0.6983404973775198	3.05260912391587e-11	1.5607238520344447e-09	1.9980311458839966e-07	1.1428548880145875e-20	1.4902004775595906e-18	1.6931492027858076e-06	0.15386106344493453	9.845135739319161	0.0005296958817528248	0.09854281352762294	1.8689273664001077e-10	0.00027606838256266354	0.0684330715118768	19.93127366167881	1.5142358484620961e-09	5.964557265465124e-08	1.713499129883131e-05	4.2141011959523944e-19	1.2304411802961673e-16	1.8697181263699937e-10	29.999999999510724	8.302979178972824e-11	2.192578834902857e-10	31.218692491265585	138.78039277876331	3.568881524245943e-07	1.080794149702043e-09	8.70635360299829e-10	1.373025762903225e-10	2.74961232654225e-05	0.0002076870655766547	2.2130926522801138e-12	7.58204562159366e-11	6.935008273374702e-09
2	4.753261994958242e-15	4.533974009603152e-13	8.707159130398046e-08	3.116512679066582e-10	3.827171313398831e-09	3399.9999972673004	302.25092214851236	1097.74907673428	2.2316742636726678e-08	2.0509143731085444e-08	4.655504271020336e-08	7.018121134869744e-08	0.24440998033293648	89.75488095168645	7.472232462468988e-09	4.8919376428614426e-11	6.897140187583347e-11	1.2689863567743057e-06	0.000467952138012688	84463.09387256429	12.8416179608414	47.158381927438626	1.414042245471012	298.5859576674564	2.041153594603264e-10	1.3812506075140659e-05	2.499986187289814	9.298777752280057e-10	0.0015282494027836762	0.00023982993935703194	0.0	0.0002710043349753828	0.000381546232242324	0.0006650253290847607	0.001914343627563687	0.9999999329358129	3.198031594080227e-10	2.2198261518729876e-05	0.0016535568041130824	0.6983225108877144	3.132875174607852e-09	1.3524353485749563e-08	1.7169517258063025e-06	1.1772095402921124e-17	1.5275351057996045e-15	5.995509436297662e-06	0.15384796308296833	9.844295051093285	0.0005280381271487791	0.0982372958147259	1.7933660729167305e-08	0.0011822422105386215	0.06842949143995922	19.93022297331054	1.5893993998979634e-07	5.768743912972247e-07	0.00016442084113689606	4.980319035365669e-16	1.447082828304167e-13	1.7463702501989663e-08	29.999999948651478	9.326867036495912e-09	2.4557936690953518e-08	31.218371089336898	138.77891847356068	2.702679441458889e-06	5.410646370512975e-08	5.5746410883264815e-08	8.59636290770708e-09	9.786127326153767e-05	0.0007329544630133904	2.312167593164531e-10	7.629169033891215e-09	6.892957472175052e-07
3	4.4630513600828176e-13	4.42632736167796e-11	2.172984036217695e-06	6.031028281784289e-09	7.358516782662893e-08	3399.99999123636	302.2509865852648	1097.748998676799	3.9981453403508883e-07	3.189441132149882e-07	7.055049852787522e-07	7.924364263776504e-07	0.24440865165685727	89.7543671311431	2.305131885328216e-08	4.570718701177343e-10	6.37549273990537e-10	2.5143726970339715e-06	0.0009257646984128457	84463.06979939873	12.841620314334879	47.158377114076096	1.4140426366182828	298.5859551903524	1.2072666850952157e-09	4.258165812452787e-05	2.499957417134613	2.2394095655019794e-09	0.0018637633046922704	0.00029572651149191556	0.0	0.00033048852852481206	0.00048034856815085125	0.0008103570051738385	0.0012193126352900592	0.9999989755509008	3.6677619546655956e-09	4.5158185123485196e-05	0.0016534937913202053	0.6982956636293131	4.264758872644685e-08	4.416415323355541e-08	5.5928194489237465e-06	1.7277655957306606e-15	2.2193323494962685e-13	1.1832794450981788e-05	0.1538324591589278	9.843298961511927	0.0005296839966357259	0.09854637517334788	2.0893349306355526e-07	0.0024849385675550454	0.06842370956603247	19.928530493853177	2.192244575805799e-06	1.953608356059724e-06	0.0005555083366607827	7.629361774456375e-14	2.1967345346956115e-11	2.011719375457996e-07	29.999999177791995	1.8747164706707902e-07	4.3356441283439097e-07	31.217951426033714	138.77700529594367	8.335891785244663e-06	4.6162852701056725e-07	4.614386137080878e-07	7.175669834087482e-08	0.00019346593151575522	0.0014451291701299167	4.88244182789225e-09	1.0276559605870744e-07	9.23154156935289e-06
4	9.486497050421347e-12	9.466885171770416e-10	1.8650591976571366e-05	4.435724303663182e-08	5.39521592558448e-07	3399.9999790882543	302.2510480036947	1097.7488684393509	2.7977575427892493e-06	1.9394282458692153e-06	4.237639897446142e-06	3.989595752094612e-06	0.244407178844502	89.75379735733299	4.9932580600445086e-08	2.084626095493223e-09	2.8932070840318475e-09	3.9668902151529435e-06	0.0014594798133670947	84463.04278318473	12.841619584697991	47.158359240446835	1.4140430095001617	298.5859383389512	4.025304291816948e-09	9.203182475872948e-05	2.4999079641499415	3.884910572408054e-09	0.002058465476658914	0.0003305722076025875	0.0	0.0003676284372411052	0.0005417720618950171	0.0009011166897920525	0.0008004372165954581	0.9999938229318558	1.8602347200083275e-08	7.19510021811463e-05	0.0016534133580957684	0.698261437891239	2.4557269121513717e-07	1.0139954995923546e-07	1.2827179989214516e-05	5.1149559692509225e-14	6.536195634231878e-12	1.8578982715296634e-05	0.1538117172316814	9.841966709634283	0.0005346267407789115	0.09946880462713172	1.0675853425044813e-06	0.004022748745499378	0.0684159438945961	19.926259620037882	1.2703436893543441e-05	4.503876599045593e-06	0.0012793257659057095	2.285393361446261e-12	6.54976776628483e-10	1.0224718328152225e-06	29.999994583543494	1.3900010882070815e-06	3.003983574368306e-06	31.2174709594745	138.7748200236332	1.802533119392833e-05	1.8640744219044566e-06	1.9227155002730162e-06	2.98263397506596e-07	0.00030403925437211005	0.002268146204642747	3.8725231761108425e-08	5.887890910851321e-07	5.2745015221225e-05
5	9.561048897474908e-11	9.348072709300209e-09	9.169151792822615e-05	1.9729018572611147e-07	2.3953961290428855e-06	3399.9999554819847	302.2510879367559	1097.7486051655496	1.201969150830441e-05	7.322335387744235e-06	1.588961209180945e-05	1.3347102015322658e-05	0.24440560562831007	89.75318663800878	8.951472764258644e-08	6.645586402933721e-09	9.198646372534624e-09	5.555547470927909e-06	0.002043105071754314	84463.01188676286	12.8416061391857	47.15829224483102	1.4140431816772578	298.5858651173606	9.891870146234538e-09	0.0001644482174206953	2.499835541890714	5.6968552806428634e-09	0.002168349255648823	0.0003528142190882025	0.0	0.00039138457825192767	0.0005808343768839686	0.0009591879048367559	0.0005474140765648947	0.9999767880525199	6.248383253762033e-08	0.00010099270791804527	0.001653314397759779	0.6982193480526343	9.095358159221132e-07	1.98969833266266e-07	2.5157827970985352e-05	6.571664880041743e-13	8.373499145606395e-11	2.58561173650154e-05	0.1537840548628664	9.840190800551149	0.0005428623776809788	0.10100384016749323	3.6007027055867898e-06	0.0056985368009387525	0.06840606287500091	19.923371249914165	4.721726890610895e-05	8.640116517286347e-06	0.002452920152716623	2.9042403891118144e-11	8.301543733007516e-09	3.4385619051342354e-06	29.999977564685302	6.176165770557602e-06	1.2820587012873293e-05	31.216952595907717	138.7724618033257	3.2225342810648545e-05	5.364329933228995e-06	5.531202253780291e-06	8.589581934314303e-07	0.0004233909351428751	0.003156154965488608	1.8346718777018917e-07	2.1746359211739967e-06	0.0001945090127471362
6	6.351074622140794e-10	5.931748393461752e-08	0.0003233243358955651	6.498959279768897e-07	7.881943869126446e-06	3399.9999094020454	302.2510771402329	1097.7480489579802	3.8618884710702635e-05	2.0979858004040236e-05	4.533807533800882e-05	3.530870426738399e-05	0.24440394466877322	89.75253541128613	1.427780603017599e-07	1.7439954042385927e-08	2.4104837814014002e-08	7.24972880489607e-06	0.0026654618483712474	84462.97319830251	12.841557181078434	47.1580899229353	1.414042738740793	298.5856338769702	2.014930823830086e-08	0.00026113322911655405	2.4997388466215793	7.56754519327162e-09	0.002227073146346019	0.0003674782607175127	0.0	0.0004070922948106487	0.0006064578689668943	0.0009976014454715016	0.000394269266833991	0.9999336820666571	1.6568461458036317e-07	0.0001313108758764496	0.0016531893664720485	0.6981661600313783	2.6029125330352583e-06	3.6516453951169633e-07	4.6163116229319766e-05	5.214204033572085e-12	6.632435632427275e-10	3.343116729055653e-05	0.15374848810851893	9.837907983653992	0.0005543829119224723	0.10314998342509955	9.57074095286441e-06	0.007452764689572392	0.06839341994772975	19.919675260649665	0.00013541247793608994	1.5116745910510808e-05	0.0042905220993684845	2.230376480411662e-10	6.36518034356961e-08	9.124778436288413e-06	29.999929598700074	2.0269884487024073e-05	4.100663699277852e-05	31.216411055864743	138.7699890289293	5.1198860710311746e-05	1.2694469767137947e-05	1.3082092179785997e-05	2.032894584936886e-06	0.0005477148516561515	0.004080956754940847	6.374318250733792e-07	6.21303899151215e-06	0.0005552018384825469
7	3.3071029513908446e-09	2.8902606719378787e-07	0.0009219139099205004	1.7672746006839194e-06	2.1417929388190185e-05	3399.9998197503273	302.25096667396514	1097.7469071124128	0.00010313661478626207	5.079253807195143e-05	0.00010948269544268078	8.111742833977805e-05	0.2444021736505991	89.75182644756389	2.1060598677751815e-07	4.1220049676365463e-08	5.692999203664705e-08	9.05735278862308e-06	0.00332953026650775	84462.91828149611	12.841426495933817	47.15757732008105	1.4140408411006096	298.58503695265586	3.619010524229499e-08	0.0003827740144378717	2.4996171897954595	9.434944720115946e-09	0.002254931749712764	0.00037758676189979636	0.0	0.0004179625179755781	0.0006240016472261583	0.0010242000026547261	0.0003012716954810137	0.9998397247664844	3.8116074565868973e-07	0.0001622770321096304	0.0016530204161261668	0.6980942401306721	6.352335691819577e-06	6.563187851476974e-07	8.296719309923279e-05	3.088816406466375e-11	3.9247375414977665e-09	4.115241682609232e-05	0.15370446626901643	9.835082145061142	0.0005691728670114655	0.1059043350814762	2.204819285639557e-05	0.009247103156023718	0.06837652371361226	19.91473378737604	0.0003308863540629616	2.5386446417834167e-05	0.00720463462715397	1.253848919041285e-09	3.574672329638067e-07	2.1002580238379178e-05	29.99981492988446	5.489564839265321e-05	0.00010917188690389562	31.215856964749776	138.76743481260237	7.508902499154491e-05	2.6921151664310554e-05	2.7748037049588985e-05	4.313197971326373e-06	0.0006745426133682231	0.005024250993413302	1.8134274888305908e-06	1.514773989288191e-05	0.0013528182086390676
8	1.4871887428506938e-08	1.2022494044142291e-06	0.002282942147691553	4.2339857784478825e-06	5.12875901670093e-05	3399.999647301351	302.2506697453775	1097.7446429815047	0.00024393523611309807	0.00011084985476774269	0.00023856580042937783	0.00017127413473104605	0.24440021975516002	89.7510156457614	2.941416692129812e-07	9.250222513116517e-08	1.277151416565069e-07	1.1036008121940318e-05	0.004056563275677048	84462.83090267652	12.841126538762428	47.15642293053793	1.414035897424875	298.5836799433056	5.942919860171839e-08	0.0005296359939326625	2.499470304576869	1.1262686168867558e-08	0.0022641383493991413	0.00038496919816310494	0.0	0.00042594008857746527	0.0006367062656697714	0.0010437341393257638	0.00024444126697998253	0.9996505843448023	8.053684025741096e-07	0.00019342848358701263	0.0016527718607403084	0.6979883363874221	1.4029297578777611e-05	1.180178431211234e-06	0.0001491938539008437	1.5222162591796776e-10	1.9328461691735975e-08	4.890684507430292e-05	0.15365172816317876	9.83169476021829	0.0005872052714534834	0.10926184076897169	4.661908281327192e-05	0.011053607951723981	0.06835240823649494	19.90767648302379	0.0007312658759633294	4.22006040426672e-05	0.011976487262969302	5.779351252848856e-09	1.646603432262958e-06	4.4394358944464946e-05	29.999566899671215	0.00013105164254273444	0.0002576543273040962	31.215299917293503	138.76481518609896	0.00010395683377740727	5.3896033055660375e-05	5.55420898518383e-05	8.635207105334956e-06	0.0008020426487996518	0.005972434972431613	4.512438388744506e-06	3.3436424891352275e-05	0.002985054008719477
9	6.113234593330646e-08	4.566694952888375e-06	0.005143777750138225	9.326529571942208e-06	0.00011293899013164071	3399.99931887615	302.2500244452121	1097.7402477779926	0.0005326794245399374	0.00022744220787018093	0.0004890736521175226	0.00034477060518126794	0.24439792581607545	89.75001240899329	3.9530716356117017e-07	2.0357152718146066e-07	2.810488760665742e-07	1.332200988091571e-05	0.004896796436794309	84462.68029841817	12.840493957891962	47.15400792880306	1.4140249449586855	298.58082664946363	9.12929955493e-08	0.0007016316500281041	2.499298277056977	1.3023908487156008e-08	0.0022620292644229597	0.0003907405582460784	0.0	0.0004322110708327521	0.0006465454970134793	0.001059101189498836	0.00020926810308185764	0.9992834841400117	1.6215428455331038e-06	0.0002243188657275968	0.0016523753362814976	0.6978192356356839	2.914358388179406e-05	2.139928821852743e-06	0.00027053405372064394	6.668271540995975e-10	8.463346129932436e-08	5.658398157851088e-05	0.15359024084294937	9.827740214398682	0.0006084337073172453	0.11321379517254729	9.388143422367665e-05	0.012845771122563706	0.0683154027659163	19.89683947350906	0.0015194315800775447	7.072840451809306e-05	0.020073807587014728	2.351666803963273e-08	6.6974882489167865e-06	8.941624966960202e-05	29.99906083513162	0.00028792625825358235	0.0005618223604728336	31.21475167591264	138.76213233209717	0.00013779445964865904	0.00010520773044396204	0.00010818234552561728	1.682582077315851e-05	0.0009284260621391099	0.0069121854956181936	1.0254658557112533e-05	6.944725025138132e-05	0.006198581059106407
