	IKK	IKKIkBa	IKKIkBaNFkB	IKKIkBb	IKKIkBbNFkB	IKKIkBe	IKKIkBeNFkB	IkBa	IkBaNFkB	IkBan	IkBanNFkBn	IkBat	IkBb	IkBbNFkB	IkBbn	IkBbnNFkBn	IkBbt	IkBe	IkBeNFkB	IkBen	IkBenNFkBn	IkBet	NFkB	NFkBn
0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.19028	0.082062	0.19326	0.0013739	0.0054868	0.021428	0.0090963	0.021887	0.00030061	0.00063696	0.015307	0.0064977	0.015635	0.00021473	0.000455	0.00025081	0.00020366
1	0.052444514844303874	0.02160036518162217	0.018119799854118858	0.0010287661165033451	0.002430232969115409	0.0009597705490576702	0.0016897144802830706	0.1085119163248882	0.03706934288183493	0.1499752689279857	0.013758158186583613	0.005508242247717676	0.015516986121136995	0.010327062647583866	0.01703288591476779	0.0030243674401781145	0.0006368757820156543	0.0106394609507265	0.006083069281076502	0.012158464459240943	0.0021596770657824707	0.00045490341974272294	0.0026325878202069874	0.002705697373236187
2	0.05623631561099595	0.016977015061724096	0.016102752930019816	0.0011758147668749733	0.0032201364884526878	0.0009762115166466605	0.001961872130576656	0.06660903466309108	0.031326769121204336	0.09959913245459172	0.014858671616313582	0.005554908658843223	0.01180332726864595	0.012033353752134237	0.011612768581040085	0.0039676337563867015	0.0006367972576875241	0.007760122320014933	0.006480956174884117	0.008272593720808621	0.002829742564729385	0.0004548133689077113	0.0028760005768136135	0.00434182088848489
3	0.060628901420544064	0.011896213839902872	0.014472470952491075	0.0011478866426077922	0.003778405179202945	0.0008608012918406123	0.0021109225766892613	0.0415548519059119	0.026311805790931488	0.047665126503594425	0.01499631139819696	0.005709519610179186	0.009250239739734413	0.012615638496648722	0.005855632003673877	0.004405102142340441	0.0006367240420892533	0.005775882734953693	0.006340338540957886	0.004152836353122327	0.003132896328621594	0.0004547294060656576	0.0030431513961812454	0.008792667197738406
4	0.0650944724577143	0.008363069688483677	0.011638579624950308	0.0010945652587324016	0.004002105813388699	0.0007479774500783443	0.0020725589725258445	0.02713938513640861	0.01889620728003747	0.007970004219823643	0.01008931945107657	0.006763546224147629	0.007574689895130469	0.012007111940463274	0.0011278831352712765	0.0038156250155733057	0.0006366557763181285	0.0044629263712873	0.0056501615978588665	0.0007877240479682568	0.002695252242722972	0.0004546511196308816	0.0028160536110075325	0.026316734450395188
5	0.07205363355439688	0.006728872988913195	0.005055649428725155	0.0011123377500699373	0.0036360893191962327	0.0007013840511554519	0.0016706503660599001	0.022786265949267706	0.006052639953130027	0.0002897658567858264	0.0015995518302337004	0.015639248973773175	0.006827789101132353	0.009046037068642106	6.964343227316096e-05	0.0016141802897310026	0.0006365921257348088	0.003789083286208042	0.003755577321836941	4.379371742784752e-05	0.001117809614858344	0.000454578125842671	0.001574852901912174	0.06487667190567445
6	0.07393322461141165	0.00804464285204602	0.0014642876953294354	0.0011733995778597658	0.0025020298014611303	0.0006928138207619066	0.0009366000124022875	0.03461296251568786	0.0018282432402910646	0.0002443958151058876	0.0006710906145466698	0.038228952217612466	0.006806882779381163	0.00535802716172856	3.2512321251451164e-05	0.0005981797944541188	0.0006365327783242878	0.0035804772767320065	0.0018319878684174172	1.8229624451834484e-05	0.0003920904721419467	0.00045451006688565097	0.0006359912514147934	0.08378118208781257
7	0.06861608376962733	0.013169193098084123	0.0011834688116269434	0.0011352943600886115	0.0014181061079463905	0.0006414343576425998	0.0004316372625596161	0.0641423640448126	0.0019536109545872605	0.00042142327024236335	0.0011239508417939144	0.06623669276028006	0.006880501471284274	0.0030857640187739815	2.680692548984699e-05	0.00030920663146577173	0.0006364774431655495	0.003485094414839525	0.000883130073958074	1.3939358314966256e-05	0.00018257587225107953	0.0004544466091348043	0.00038371789639092974	0.08904454152864602
8	0.059605675944758955	0.020785517490460634	0.0017203850930802176	0.0010095759565599144	0.0007782483163663343	0.0005580571391282889	0.0002093827430428093	0.10843955900537888	0.003407353269369841	0.0007196771954832769	0.001958806935687378	0.09385575763567466	0.006887405933284184	0.0019686500584111745	2.580418375748004e-05	0.00022891891054297367	0.0006364258490054579	0.003417470490143326	0.0005148197764216102	1.2928321039398203e-05	0.00012227980669044907	0.0004543874415200204	0.0003410028607631915	0.08874986222962403
9	0.04995333589131574	0.028509496795573984	0.002652709055883977	0.0008510372594271956	0.0004653226505679433	0.0004672920014088554	0.00012566730193900197	0.1638669238251475	0.006260937609548402	0.0011425627572327014	0.00305605499345652	0.11808316577551393	0.0068374176542047105	0.001480568190108436	2.6414707952835605e-05	0.00020558797783096826	0.0006363777429294466	0.0033702381784970377	0.00039623724002884025	1.305903084897665e-05	0.00010410938689919275	0.000454332274001659	0.000372215810634158	0.08488029978310258
10	0.041533597184597704	0.0347218947435799	0.003901498751640435	0.0006973940212617399	0.00032252167158800085	0.0003841645299022564	9.579126986169638e-05	0.22598813565839326	0.010988342574632255	0.001717613133930114	0.004316680342501567	0.1370275024332102	0.006745419912183033	0.0013144795265637515	2.8171524880226693e-05	0.00019696672259997812	0.0006363328891216993	0.0033354139263499926	0.00038489369167904317	1.393004635667241e-05	9.792158503238586e-05	0.00045428083614873754	0.00043293165953568	0.07794768220436524
