	A	E	G	R
73	12.490736518693977	49962.90151257501	19975172.10693791	49933.2027183527
74	12.490738561510607	49962.91772851973	19975178.752643738	49933.235093547824
75	12.490740073461655	49962.93090899466	19975184.167250406	49933.26296206834
76	12.49074116348873	49962.94143063003	19975188.499263052	49933.286432645036
77	12.490741924198144	49962.949678877936	19975191.903323684	49933.30581358586
78	12.490742432781488	49962.95602390504	19975194.528323688	49933.32152423513
79	12.49074274762355	49962.96077911802	19975196.50128726	49933.33399236361
80	12.490742925868785	49962.96428022621	19975197.958324876	49933.34373289673
81	12.49074300796987	49962.96679269363	19975199.00786665	49933.35120232344
82	12.490743023406221	49962.968535479515	19975199.739470538	49933.35681795822
83	12.490742995365629	49962.9696916681	19975200.22792393	49933.36094418005
84	12.49074294102358	49962.970409750524	19975200.53445571	49933.3638933292
85	12.490742872764788	49962.97080866173	19975200.70806721	49933.36593002716
86	12.490742799294864	49962.970981755694	19975200.786979713	49933.36727280395
87	12.490742726727264	49962.97100532982	19975200.803027593	49933.36811043673
88	12.490742658206221	49962.9709268422	19975200.775846943	49933.368567371755
89	12.490742596023926	49962.970787381564	19975200.722444125	49933.36875587291
90	12.490742541271652	49962.97061645143	19975200.655209024	49933.36876227534
91	12.490742494249968	49962.9704346487	19975200.58273145	49933.368651738296
92	12.490742458013958	49962.970262479306	19975200.513401296	49933.36846024692
93	12.490742427966975	49962.97010516176	19975200.449791085	49933.36825321661
94	12.490742403345713	49962.9699646535	19975200.392790128	49933.36804512349
95	12.490742383404575	49962.969841500584	19975200.342691246	49933.36784558076
96	12.490742367442774	49962.96973529216	19975200.299380958	49933.36766056073
97	12.490742354820286	49962.96964500329	19975200.262482397	49933.367493364225
98	12.4907423449657	49962.96956924887	19975200.231461436	49933.367345379935
99	12.490742337378347	49962.96950646731	19975200.20570378	49933.36721667129
100	12.490742331626567	49962.96945504987	19975200.184569452	49933.36710642312
