	Pfr	Pi	Pr	S	V	Xa	Xi	Ya	Yi	preS	prepreS
0	10.0	0.0	0.0	0.0	30.0	0.0	6.0	0.9	0.0	0.0	200.0
1	9.753099120283327	0.0030734017095912216	0.2438274780070804	0.0032384698716747284	34.42398430338714	0.01723959595201319	5.982760404047979	0.9	0.0	0.0554919625284841	199.9413107579127
2	9.512294245007148	0.012091042742503942	0.4756147122503552	0.04239091902950192	37.869235265735924	0.06333567356532678	5.936664326434651	0.9	0.0	0.3938352148111984	199.55964478264463
3	9.277434863285535	0.026757521968057307	0.695807614746412	0.18462697505773737	40.53378756459202	0.130789428649874	5.869210571350098	0.9	0.0	1.17753017201963	198.60839494405232
4	9.048374180359595	0.046788401604445445	0.9048374180359563	0.5036278866425954	42.156022778819995	0.21330793345518434	5.786692066544787	0.9	0.0	2.46810728643852	196.91728463359854
5	8.824969025845963	0.07190984592330127	1.1031211282307336	1.0609642383711024	40.386139201324866	0.30571958641705593	5.694280413582913	0.9	0.0	4.253219116558787	194.3848398205062
6	8.60707976425058	0.10185827111183561	1.2910619646375836	1.896469456246462	34.30053328458724	0.4038635174492102	5.596136482550755	0.9	0.0	6.468984148396598	190.970079142159
7	8.394570207692066	0.13638000596181396	1.4690497863461098	3.0247984359649203	27.475483769961667	0.5044660851657236	5.495533914834242	0.9	0.0	9.018737010156938	186.68318792091054
8	8.187307530779806	0.17523096306421784	1.6374615061559594	4.436167859411917	21.62074875841237	0.6050144486993733	5.394985551300589	0.9	0.0	11.78863455930493	181.57547565850868
9	7.985162187593765	0.21817632019762792	1.7966614922085835	6.099774764840692	16.91653421676372	0.7036343512792328	5.296365648720725	0.9	0.0	14.660256762562117	175.72916683889136
10	7.788007830714035	0.2649902116074372	1.9470019576785025	7.968744581533863	13.207100690090318	0.79897683115109	5.20102316884888	0.9	0.0	17.520278061567016	169.2476173869259
11	7.595721232249669	0.31545542888164985	2.0888233388686546	9.985791483767363	10.301189992462438	0.8901166184439065	5.109883381556052	0.9	0.0	20.267351842109466	162.24645917297278
12	7.4081822068171626	0.3693631311376663	2.2224546620451466	12.089096776111077	8.030856221125022	0.9764634726724813	5.0235365273274795	0.9	0.0	22.816462083535107	154.84601908780914
13	7.22527353642071	0.4265125642425415	2.3482138993367285	14.218289637233319	6.259309110380255	1.0576866206135762	4.942313379386381	0.9	0.0	25.101097705936436	147.16518866299558
14	7.0468808971871235	0.48671078879736546	2.466408314015491	16.32093528524385	4.877860737773234	1.133651707194447	4.866348292805507	0.9	0.0	27.073668906542586	139.31676843904154
15	6.8728927879097155	0.5497724166241289	2.5773347954661383	18.360714576866915	3.800999221170283	1.2043692060968336	4.795630793903128	0.9	0.0	28.704603371766176	131.40419542631287
16	6.703200460356386	0.6155193555010482	2.681280184142553	20.329539386128015	2.961745633350921	1.269952987417807	4.730047012582142	0.9	0.0	29.98053884767447	123.51948663550964
17	6.537697851298449	0.6837805618996812	2.778521586801855	22.266414884858644	2.307752859332677	1.330587649058197	4.669412350941766	0.9	0.0	30.901978478827584	115.74219323488859
18	6.376281516217715	0.7543918014842894	2.869326682297981	24.28196058286844	1.7981569886691244	1.38650323763099	4.613496762368984	0.9	0.0	31.480709264272825	108.13915075532418
19	6.218850564650188	0.8271954171409545	2.953954018208844	26.568551203867305	1.4010804358138496	1.437956074283884	4.562043925716088	0.9	0.0	31.73721305311229	100.76482208831183
20	6.065306597126317	0.9020401043104999	3.0326532985631656	29.33930993112583	1.0916707438778506	1.4852145307457325	4.514785469254245	0.9	0.0	31.69823195173856	93.66205367348374
21	5.915553643668136	0.9787806934060708	3.1056656629257775	32.65833361484429	0.8505664321804578	1.5285487490473009	4.471451250952677	0.9	0.0	31.39459098342188	86.86309471433094
22	5.769498103804849	1.0572779391024605	3.173223957092678	36.30367776954485	0.6626915731811811	1.5682234493936749	4.43177655060631	0.9	0.0	30.859332788182712	80.39075979613743
23	5.6270486880695465	1.1373983162904477	3.2355529956399933	39.873202428201424	0.5163042167509665	1.604493114610706	4.395506885389282	0.9	0.0	30.12618253269787	74.25964390038598
24	5.488116360940263	1.2190138224955722	3.2928698165641532	43.02043059636214	0.4022526700295704	1.6375989705745653	4.362401029425423	0.9	0.0	29.22833517037337	68.4773238651868
25	5.35261428518989	1.3020017865663926	3.3453839282436824	45.56828594088955	0.313401256433251	1.6677672971615096	4.332232702838479	0.9	0.0	28.19754019909684	63.045501166782316
