	G1	G2	T1	T2
0	6.6	10.3	7.6	0.41
1	5.197189842425886	12.304287572899796	1.8200408976974682	0.983963152589518
2	7.804049135025616	12.15367047061795	0.35924643987252436	2.22822285331216
3	10.792516693999413	9.160843596624048	0.38514687456552726	3.632674486340374
4	12.95910002657896	7.803334168397956	0.8949793769176067	2.0792393212432283
5	12.35257868869915	9.13056251780341	2.694520099050394	0.9305602138924398
6	8.119441028401383	10.948580983033203	4.3223694795820515	0.9770324026974472
7	7.175481769689118	11.629291806859891	1.7746511533989677	1.655554901473869
8	9.066465774746115	10.428470805333115	0.6984746667515369	2.626430436910123
9	11.332749579840366	8.900830522972896	0.7039527388301487	2.4359170217803614
10	12.594348952045094	9.113777767185972	1.3616056655839652	1.436455712300412
11	10.979519330736549	10.374215245179066	3.1525624155910466	1.1170894768916602
12	7.95559037429871	11.180690361384272	3.2781386496274676	1.5518023167044535
13	8.0247754090732	10.535085481721595	1.4124449685583613	2.306333625064659
14	9.849868344966229	9.348633755590354	0.786938772825098	2.328200486963257
15	11.721427532282792	9.324904707704261	0.8978731364519847	1.5877653441317783
16	12.282864967434875	10.306390407663914	1.7640282774940734	1.2008176334708656
17	10.028316806160117	11.13016164955635	3.38625215371758	1.4904138236077473
18	7.869616644958458	10.573891104691564	2.6714168146375474	2.3243942605907844
19	8.527631585409367	9.23034509172516	1.203676077436707	2.4489505339758915
20	10.3804991554418	9.13582949322777	0.7921603731066418	1.5995648362189423
21	12.063993652543418	10.249795540060507	1.0029059802205749	1.097201299175219
22	12.08400877783086	11.41705489500716	2.1136323672393984	1.252790487272429
23	9.294759465568477	11.17890966345535	3.60670541678909	2.2375737371811453
24	7.683838181609023	9.157987004390376	2.321287979093444	3.0057309417760876
25	8.779381509653744	8.411285641638486	1.016530752161556	1.8717510217889948
26	10.817836897797312	9.6382137624877	0.7031464145697482	0.9673549909770187
27	12.530034692169146	11.429954060971244	1.010950976402962	0.8580765768288913
28	12.077172426720841	12.320574802967876	2.487381238602117	1.571779424874971
29	8.51743211011865	10.257449508693043	4.024889025352749	3.4688009259701795
30	7.284774430739192	7.60764401918154	2.0519413391005967	2.9804755652113673
31	8.878070114035681	8.235987359944618	0.775620027105037	1.1222879835781838
32	11.265230713725085	10.424601862034333	0.5414941993918453	0.5769902914902311
33	13.208011864692164	12.631422531621673	0.9254546045055699	0.7270899006128252
34	12.319176391771222	12.98256236624369	2.9398003631667806	2.1006785665463874
35	7.538331493050469	8.650307946075097	4.762105300383528	4.949103216349369
36	6.680886146012888	6.487536720776535	1.7683407086585818	2.4054526179578333
37	8.815600090004342	8.261560491708996	0.528088722628987	0.6293365991847686
38	11.604636645662612	11.045798891738473	0.3574332188059888	0.33836854643897235
39	13.979451731014185	13.644573224751301	0.7078749558863505	0.5580904338399965
40	13.142763173803898	13.831147916341706	3.137036048889738	2.4105316289602716
41	6.6641980183606835	7.354150336072538	6.0074152005700086	6.515933755963112
42	5.8624812546433205	5.572875316037581	1.677028289209356	2.102281331020051
43	8.363176252481171	7.9283774404095295	0.3661691257556809	0.39910733822560696
44	11.467733612492799	11.053183268723778	0.2082035045164175	0.1913917249281828
45	14.366618939265154	14.074223936451373	0.400506119274997	0.3230627384258512
46	14.917700850713857	15.297773097393634	2.2383053006564153	1.7386029278212907
47	6.981287552118328	7.799577500738047	7.993766762602127	8.205609657868102
48	4.779252617752002	4.569283924548382	2.3789456805361624	2.875275292794488
