time	Ln_	NR	NRLc	NRLn	NRc	RE	REL
12.0.299999999999999.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
12.0.6.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
12.0.9.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
13.0.2.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
13.0.5.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
13.0.799999999999999.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
14.0.1.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
14.0.399999999999999.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
14.0.7.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
15.0.	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
15.0.299999999999999.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
15.0.6.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
15.0.899999999999999.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
16.0.2.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
16.0.5.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
16.0.8.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
17.0.099999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
17.0.4.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
17.0.7.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
18.0.	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
18.0.3.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
18.0.599999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
18.0.9.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
19.0.2.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
19.0.5.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
19.0.8.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
20.0.099999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
20.0.4.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
20.0.7.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
21.0.	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
21.0.3.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
21.0.599999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
21.0.9.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
22.0.2.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
22.0.5.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
22.0.8.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
23.0.099999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
23.0.4.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
23.0.7.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
24.0.	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
24.0.3.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
24.0.599999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
24.0.9.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
25.0.2.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
25.0.5.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
25.0.8.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
26.0.099999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
26.0.4.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
26.0.7.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
27.0.	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
27.0.3.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
27.0.599999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
27.0.9.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
28.0.2.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
28.0.5.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
28.0.799999999999997.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
29.0.099999999999998.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
29.0.4.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
29.0.7.0	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
30.0.	0.004999999999999	82.84195817435739	0.41420979087178605	0.41420979087178605	82.84195817435737	2.6163020676862523	1.0836979323137461
