	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
0	0.005907216178313786	0.0050465846995145875	5.898851001930325e-05	0.0019575389163120687	1.0514056366409186e-07	0.09391715644444508	0.012895807109023544	0.0026333891730580183	0.011755639822946739	0.00022641287272851305	0.004778921889673406	0.0005221891936214528	0.14553258320706428	0.0007605448072231748	2.5589449796444853e-05	0.10206385173871989	0.049861498420590206	0.005922713973111939	0.44730031580350343	0.023045236902003302	4.563682073907586e-05	0.08762056984000917	0.001902286406161592	0.00021019230131439417	1.0512795630241199e-07	9.362517443933438e-06	2.3452187073275626e-20	2.38046988775263e-20	0.00019999999928043248	0.0001063485560095972	0.10670952613714656	0.024976695212058787	0.030519086710275485	0.00011383608466703807	0.005165379966932017	1.0514730285064446e-07	5.4157110293369717e-05	8.531253229362031e-05	0.011708471753871663	2.331409105010011e-05	1.0513363690271996e-07	0.03376484031174829	0.0896127394342304	8.527192872115144e-07	0.12444677086954606	0.010386403030882342	0.0001999999988357153	0.002120960669145205	0.006916150845319088	0.003063187036326737	0.00011046746250840202	1.2833870947978594e-05	0.00020204817290824285
1	0.005823724585624615	0.005083833368372621	5.821558947756704e-05	0.0018318595224157451	1.0850990637260609e-07	0.09624556802074269	0.013039676082731188	0.002309450610674806	0.011221422945010532	0.00024636327363740206	0.004473234462773818	0.0005174180390999707	0.13874115970321302	0.0007371011589304388	2.5347088514085533e-05	0.10525707787838558	0.049860336656897625	0.005920074117911834	0.447293981706529	0.021026913652376668	4.266094947508775e-05	0.08774175057388676	0.0019090961510275064	0.00022598366786479143	1.0849867753770056e-07	9.47936362107086e-06	1.8329244498615647e-20	1.8921230282294614e-20	0.00019999999942792353	0.0001086935528238908	0.10363602995746655	0.022786552633427427	0.029396198557359938	0.00011211088011106285	0.004862340997214178	1.0851586971014229e-07	5.343558198402318e-05	8.726320195085165e-05	0.011703758330404794	2.2823399803692253e-05	1.085037021173754e-07	0.032369969867985536	0.09038163302450891	8.80081267330409e-07	0.12827430210733864	0.009617482078623727	0.0001999999990743608	0.0019962755760088756	0.00713566515523297	0.002709881406195253	0.00010891977569541792	1.3307965422288089e-05	0.00020151681531390534
2	0.005749383514666812	0.005064226210202272	5.7585360615483226e-05	0.0017476985887919948	1.1167535937837175e-07	0.09802326445696614	0.013137136534500719	0.0020733779521409194	0.010598346097520132	0.0002607785855165569	0.004267835302534504	0.0005102808434591548	0.13332669881267864	0.0007048144105441559	2.4669672849788497e-05	0.10754670754212758	0.049858543288139066	0.005917499182028341	0.44728793454646254	0.019171471633221977	4.0774760884181256e-05	0.08702423063487938	0.001910315080924482	0.00023673070884854295	1.11665304336353e-07	9.464882017967011e-06	1.5226528361052567e-20	1.6027515427923244e-20	0.0001999999995451456	0.00011084016419831043	0.10138669651719494	0.02081666237081107	0.027969582250315497	0.00011042911889481088	0.00466444732633874	1.1168079597243037e-07	5.283324478351253e-05	8.897076989649359e-05	0.011696022534536976	2.202281516797685e-05	1.1166988119378884e-07	0.030697943947701672	0.09113417357444407	9.055515980173856e-07	0.13069206843328593	0.008864916058357883	0.00019999999926403013	0.0019165218976561894	0.00729132195449064	0.0024590709667314846	0.00010740313120123582	1.3628931703271526e-05	0.0002009522282589428
3	0.005681987225938082	0.004998523737178943	5.711696397386379e-05	0.0017027005230550896	1.1439040654352856e-07	0.09920097538834446	0.013185223805384966	0.0019187898044887232	0.00994607231179111	0.00026832077147368756	0.004156921424675264	0.0005014884504225783	0.12938576837676857	0.0006673713217005764	2.3659514492937198e-05	0.10889239087959213	0.049856324074953745	0.0059151348123959654	0.4472825054903402	0.017574740509231815	3.988646207230151e-05	0.08570534101397495	0.0019062977755801725	0.00024156424490224775	1.1438128561352544e-07	9.348475034481236e-06	1.3566444248677103e-20	1.4563666118036636e-20	0.000199999999638353	0.00011263316599391056	0.09996237550866455	0.01915721230058839	0.02638359132755839	0.00010890757078402023	0.004564964871242991	1.14395532152651e-07	5.236624126160687e-05	9.031568250722076e-05	0.011686965045708505	2.1012312259150775e-05	1.1438559475545598e-07	0.02890289618487676	0.09182055097401935	9.271936367199725e-07	0.13180565443110104	0.008178517016743898	0.00019999999941484284	0.0018808934262461888	0.007379336801946552	0.0023018239238204673	0.00010601520754505815	1.3801605812741505e-05	0.00020040878711113984
4	0.005621772065674821	0.004897897773292246	5.68089677933167e-05	0.00169474872488162	1.164932437837292e-07	0.0997830651555414	0.01318503841329609	0.0018383695543353286	0.009314730221601604	0.00026839579935606424	0.004135412129462124	0.0004916893508169443	0.12694808489061424	0.0006282051514924849	2.2433640797158185e-05	0.10933468589879738	0.04985387691504023	0.005913090108459731	0.44727793253919107	0.016292882036517155	3.9932442816533966e-05	0.08395383732336409	0.0018976944554884242	0.00024020572669519884	1.1648481553187555e-07	9.160002270260384e-06	1.2983811817724272e-20	1.4183757977558836e-20	0.00019999999971245723	0.00011397909795685708	0.09935472061243736	0.017861153116306715	0.024766989619958428	0.00010762075365578386	0.004569870703992791	1.1649825012784803e-07	5.203517798011371e-05	9.123479221767113e-05	0.011678024007693522	1.9890294003784698e-05	1.1648901670981853e-07	0.027119415036173423	0.09240599891279752	9.437581350942175e-07	0.13171590026087135	0.007593052513467347	0.000199999999534746	0.001878083486126188	0.007401373381432503	0.002230805142622623	0.00010482458894384996	1.3841462604923503e-05	0.00019992796912205783
5	0.005571307136783453	0.00477263627565496	5.6650917704434486e-05	0.0017226895787166435	1.1789380048678727e-07	0.09980267344936745	0.013140089599309995	0.00182724843153974	0.008744247953670936	0.00026111254697607183	0.0042002574603052885	0.00048147207052768253	0.126034664761411	0.000590261590681596	2.1106363856833844e-05	0.10895246915613585	0.04985138493281389	0.0059114531802150014	0.4472743950570944	0.015360170508758602	4.089649389141051e-05	0.0818694855203103	0.0018853056838724802	0.00023289836933482723	1.1788583164671154e-07	8.924684243269793e-06	1.3336414838123705e-20	1.481447447416108e-20	0.00019999999977136774	0.00011483169449775343	0.09957413405725422	0.01696286145813233	0.023228824128188195	0.00010661414252582992	0.004663939605378973	1.1789886915832037e-07	5.1834787777579835e-05	9.170760059104674e-05	0.011670345415534448	1.8745164399031695e-05	1.1789007609186895e-07	0.02546043081475107	0.09286634876538394	9.545665029429128e-07	0.13048392055244631	0.007132691852513093	0.0001999999996300653	0.0019186478911041517	0.00736236970373063	0.0022420411614048875	0.00010387965422486017	1.3766415555322486e-05	0.00019954062743681448
6	0.005535551951722802	0.004631688175956169	5.663105109662943e-05	0.0017867182839688216	1.185586129981516e-07	0.09930307561849182	0.013055330768335514	0.0018847954713444653	0.008265780242622615	0.0002472474235295531	0.0043517275921392045	0.0004713988230419941	0.12668438914745347	0.0005559680923928827	1.9781453474849823e-05	0.10783534837810554	0.049849018541573205	0.005910304665897291	0.44727204329321024	0.014802817904574713	4.2806099601538514e-05	0.07949812940897918	0.0018700245933554276	0.00022036860423765354	1.185508759015053e-07	8.6612078708144e-06	1.4658203473402595e-20	1.6540544680834454e-20	0.00019999999981823823	0.00011517931646933841	0.10064836412358907	0.016492471614778778	0.021860514806436762	0.0001059162103883522	0.004853149160653624	1.1856393328098859e-07	5.176034077230729e-05	9.174471354392941e-05	0.011664814242862755	1.765402785158051e-05	1.1855532133808099e-07	0.024020941425475156	0.09318357486228979	9.593832786503066e-07	0.12812237467978282	0.006815460938831545	0.00019999999970590329	0.0019990540203011	0.007269068772539765	0.0023364190946688983	0.00010321722989472335	1.359195658910826e-05	0.00019927014830799897
7	0.0055211513101440885	0.004482281142557538	5.6742175758641744e-05	0.0018879576183994545	1.1849153976006937e-07	0.09832009555925346	0.01293631240699158	0.002014884912541468	0.007902919837130706	0.0002280879045769217	0.004592241439924325	0.0004620085641967991	0.1289564498809023	0.000527194100960974	1.854468072209107e-05	0.10605975738375865	0.049846930314095796	0.005909722894022108	0.4472710129981735	0.014647946234450794	4.572874434794916e-05	0.0768491161499768	0.0018527752180098028	0.0002037039871795326	1.1848380270128775e-07	8.381332383892474e-06	1.7161662313520406e-20	1.9622427587007258e-20	0.0001999999998555069	0.0001150319555110624	0.10261794434816054	0.0164833741173541	0.020736103122785194	0.00010554861747577674	0.0051408410032974736	1.1849732166403833e-07	5.1811801413325604e-05	9.13744853561462e-05	0.011662083467792211	1.6680282257589425e-05	1.184886243377602e-07	0.022879166191316868	0.09334249565352075	9.582596326435762e-07	0.12460287642265036	0.006656541271246579	0.00019999999976620526	0.0021207824182181627	0.00712846032536941	0.0025212072743135373	0.00010286869679554689	1.3328247743787494e-05	0.00019913488424785986
8	0.005536522665658978	0.004330934061934939	5.698443415757153e-05	0.0020270776052233935	1.1771876899328346e-07	0.09688086570433298	0.01278979627435301	0.002225219338469512	0.007676429221765249	0.00020546213811758156	0.00492323512203238	0.0004539048144593888	0.1329103787254833	0.0005055336074304936	1.747343196258206e-05	0.10368681957487219	0.04984527259728347	0.005909794483838166	0.44727144712638983	0.01493103136669213	4.973466195329574e-05	0.07393066552514388	0.0018346465231199264	0.00018439706993176542	1.1771078465297015e-07	8.09238797882011e-06	2.1247795171265128e-20	2.4563205181325314e-20	0.00019999999988521726	0.00011441264992820261	0.10551212505692369	0.016980764738857217	0.0199238812119489	0.000105536449271264	0.005528448074028901	1.1772526112943936e-07	5.1996231666175245e-05	9.063627974131677e-05	0.011662705338704631	1.5882132991100918e-05	1.1771619053605837e-07	0.02210935999785839	0.09332674120550061	9.514163205710779e-07	0.11989530616168587	0.006672302562578796	0.00019999999981427761	0.0022846090138135093	0.006947772101741283	0.0028072271814330147	0.00010286833118619326	1.298089006191268e-05	0.00019915247760249468
9	0.005589662084261045	0.004182938020640784	5.73643875711004e-05	0.0022031408641915834	1.1627360779782514e-07	0.09500303560858901	0.01262312970839038	0.002523563495536394	0.00760287118825679	0.000181301190948941	0.005342447747055077	0.0004476825595137724	0.13855555027031946	0.00049219981373106	1.6626967656099376e-05	0.10076153430328186	0.04984417487280333	0.005910596080258661	0.4472734671259208	0.015687327632062157	5.486921529804311e-05	0.07077475720447365	0.0018167700467284814	0.0001640144378160678	1.162651049269639e-07	7.79883186732778e-06	2.753230425024615e-20	3.2094095761544477e-20	0.00019999999990881866	0.00011334689876880006	0.10931294614159622	0.018027465627439492	0.01947941918639239	0.00010590610808861575	0.006012080538616539	1.1628110005885945e-07	5.2325270239361804e-05	8.956735285046633e-05	0.01166710565915958	1.5307256056073965e-05	1.1627133879386892e-07	0.021773504232469244	0.09312156897706708	9.391271305977804e-07	0.11402127992532754	0.006877487080202305	0.00019999999985246546	0.002488886906193561	0.006733153134977609	0.00320438269904071	0.00010324813747132837	1.2552691159289394e-05	0.0001993378462984656
10	0.0056872909349259745	0.0040445115300120045	5.7890783287029066e-05	0.002408016540282978	1.1420271314228934e-07	0.09272356516128988	0.012446303271767805	0.0029116314698847344	0.0076979001488090785	0.00015776079164234476	0.005831261862627124	0.0004440387420624688	0.14574463903126375	0.0004883519623451413	1.6060937037170115e-05	0.097358644018543	0.049843766487711404	0.005912188214021947	0.4472771562641079	0.01694189966042496	6.096931828125495e-05	0.06753684137525132	0.001800558063607729	0.0001443247258751791	1.1419339587509953e-07	7.507150142491041e-06	3.671437172843359e-20	4.293480080711613e-20	0.00019999999992756717	0.00011186771673487676	0.11386055361656086	0.01964748505664782	0.019456560014683537	0.0001066847470584948	0.006566500128979838	1.1421152443911131e-07	5.2811707034851794e-05	8.820958977829813e-05	0.011675682486047676	1.5003824372620784e-05	1.1420072840631301e-07	0.02193148387961435	0.09271533128301078	9.217806681703452e-07	0.10720946433747952	0.007283742120721028	0.0001999999998828012	0.002722520153163963	0.00649193925188586	0.0037124454155138768	0.00010403595201926637	1.2049819749607414e-05	0.0001997037851860986
11	0.005830669868042349	0.0039236794637913745	5.856481561619465e-05	0.002630278577435843	1.1157838742135479e-07	0.0901284205279385	0.012272400524273546	0.0033776766162702887	0.007972249787059663	0.00013709529830982075	0.006362702323227627	0.00044371670318050935	0.154138945627755	0.0004949445814696788	1.583019692070064e-05	0.09362294916116856	0.04984415789613	0.005914583574525078	0.4472824976821762	0.018684536209606112	6.774007183226587e-05	0.06446425201105029	0.0017876253337752465	0.00012719412908954154	1.1156795148763624e-07	7.229225254869997e-06	4.945271397041303e-20	5.766574474354923e-20	0.00019999999994246067	0.00011002368909808545	0.11884748926591947	0.02180998924822478	0.019897543396486986	0.0001078842294101092	0.0071532951739055415	1.1158880988016216e-07	5.345886812308874e-05	8.661444861595713e-05	0.011688716401558073	1.5015963413050249e-05	1.1157663436090556e-07	0.02262670197815515	0.09210900484387892	8.999931149483701e-07	0.09992058902339207	0.007890090347406106	0.00019999999990689938	0.002969040127333015	0.0062345564479471165	0.0043095779476052904	0.00010523763472101076	1.1488738209342129e-05	0.0002002539576360972
12	0.0060084956539705305	0.0038326052430257868	5.936229075401916e-05	0.0028386142402745743	1.0852722434635337e-07	0.0874132784958322	0.012117345058400767	0.003880048743441815	0.008425403361039405	0.00012106333725383306	0.0068651490166697525	0.00044734191117324235	0.16297981896257888	0.0005125334425708676	1.597160633592179e-05	0.08984862080768698	0.04984541588829969	0.00591767508883164	0.4472892293446566	0.020825050541791994	7.411382857202257e-05	0.06210449789988739	0.0017795729659259387	0.00011412841532951776	1.0851540259716349e-07	6.988774874264267e-06	6.511564009115407e-20	7.4859138050821e-20	0.00019999999995429178	0.00010790091399535087	0.12365341603247738	0.024367892063391548	0.020818372527922728	0.00010947437643397513	0.007682372106695119	1.085393906549124e-07	5.42426277099933e-05	8.486042145718329e-05	0.011706220128188853	1.5375753879477986e-05	1.0852555847319673e-07	0.02386417432351927	0.09132978363199783	8.74855901804803e-07	0.09313108329315	0.008669336696500335	0.00019999999992604254	0.0031887836370533057	0.005979194321075311	0.004928976066283317	0.00010680664131210087	1.0908035192173414e-05	0.0002009726503754873
