	IR	IRS	IRSiP	IRi	IRiP	IRins	IRp	X	Xp
0	8.94067597533	9.43998194226	0.560018057745	4.83863890759e-06	0.424076631823	0.596889962146	0.038352592524	9.99635886407	0.00364113592848
1	0.5055492623006845	6.221990587469785	3.7780094125352157	7.257949572165966e-06	0.5873711450189304	8.506516950796078	0.4005553843966442	9.99605511164749	0.0039448883509879
2	0.18029100612759882	5.691352043420661	4.308647956584346	1.3780380316167912e-05	0.96770058899936	8.332695243231022	0.5192993817236233	9.99545103749373	0.0045489625047700115
3	0.18827758327155109	5.782755688764434	4.21724431124057	2.153720016061837e-05	1.3345908187952886	7.957590493252031	0.519519567942878	9.994841881315159	0.0051581186833382165
4	0.2029328314673894	5.946503563355815	4.053496436649185	2.9162406113815577e-05	1.6289369602278936	7.66571067973743	0.5023903666230839	9.994274506429212	0.005725493569287985
5	0.21637590603731605	6.097699913218117	3.9023000867868785	3.621855260534274e-05	1.8536506800248407	7.443628580012175	0.4863086158349738	9.993747626838827	0.0062523731596738465
6	0.2287153919802871	6.224315353907227	3.775684646097766	4.243455616343298e-05	2.014886314891516	7.282507424823373	0.4738484342105713	9.99325791024887	0.006742089749630078
7	0.23973052573326564	6.327405293554196	3.6725947064507922	4.766893755221977e-05	2.1224279775186856	7.172856344101404	0.4649374841710034	9.992800596593774	0.007199403404725472
8	0.24929049977001108	6.409559173600706	3.5904408264042726	5.200991958044563e-05	2.1857138569726056	7.105836204536253	0.45910742926345977	9.99237143958273	0.00762856041576995
9	0.25751222887992736	6.475423529533088	3.5245764704718856	5.552131360844803e-05	2.214869582157503	7.071846434123727	0.45571623398714356	9.99196608185649	0.008033918142009579
10	0.26430098864406076	6.528048902378221	3.4719510976267522	5.823457006853247e-05	2.2182042061619773	7.063206779784361	0.45422979130144164	9.991581324790749	0.008418675207750298
11	0.2697598409759326	6.569503389347555	3.4304966106574195	6.0313848011716285e-05	2.202650867773495	7.07334165942406	0.4541873184404099	9.991214645707068	0.00878535429143253
12	0.2742377201268728	6.60346806846494	3.396531931540033	6.191897186281781e-05	2.173796281132449	7.096706123959488	0.45519795627123705	9.99086398756984	0.009136012428660321
13	0.2778304404089786	6.632501474898696	3.367498525106261	6.302972365737364e-05	2.13607751474198	7.129086357346697	0.4569426582405971	9.990527813395744	0.009472186602757178
14	0.2806092001597181	6.655510332968255	3.3444896670366853	6.382446253396099e-05	2.0929238988909384	7.167228843474976	0.4591742334737434	9.990204866593709	0.009795133404790818
15	0.2828359629260998	6.674521881504793	3.325478118500138	6.444855804566658e-05	2.046918026364196	7.208476849710645	0.46170471290292364	9.989894035229616	0.010105964768884205
16	0.2846325536515792	6.694635304580179	3.305364695424738	6.475752656939455e-05	1.9999481952532694	7.250968169071343	0.46438632495914955	9.989594614287387	0.010405385711113237
17	0.286009901214502	6.712026631843112	3.2879733681618304	6.496018770730955e-05	1.9533590281904933	7.293455462794175	0.46711064807503233	9.989306124380638	0.010693875617862662
18	0.28711265489079346	6.722528710985276	3.277471289019766	6.519667133766285e-05	1.908060341835152	7.33495372432054	0.46980808274408664	9.989027758484692	0.01097224151380979
19	0.28804777573865453	6.737877028199803	3.26212297180532	6.515304364714904e-05	1.864623997055777	7.374834634869243	0.4724284397545877	9.988758958662737	0.011241041335763875
20	0.28879385779661154	6.759191485468296	3.240808514536788	6.5134397634834e-05	1.8233957882417084	7.412809861646268	0.47493535837968665	9.988499937359546	0.011500062638956213
21	0.28940050448630505	6.7649133746272305	3.2350866253777912	6.529424754863e-05	1.7845567066425945	7.44866465775135	0.4773128373341111	9.988250149029108	0.011749850969394245
22	0.28995924361988556	6.767747860933811	3.232252139071168	6.508135922779854e-05	1.7481318951981046	7.482289558155729	0.47955422212896176	9.988008270700814	0.011991729297690063
23	0.29045272796420984	6.79992863697817	3.2000713630266797	6.501056691231125e-05	1.7140677579931254	7.513760300277341	0.48165420366032	9.987775046447682	0.012224953550822478
24	0.29085633003336386	6.817298674412145	3.1827013255926317	6.524912152572054e-05	1.682311881697335	7.543150564731249	0.4836159748784349	9.98755142337748	0.012448576621024273
25	0.2912386036601121	6.806467223075482	3.1935327769295982	6.49824456631378e-05	1.6527538460139273	7.5704958019445145	0.4854467663976914	9.98733502971111	0.012664970287394287
26	0.29161922051057426	6.827128571289692	3.1728714287158164	6.496362706863359e-05	1.625209504119262	7.595955069045008	0.487151243159996	9.987125288507698	0.012874711490805617
27	0.29195720679034903	6.833700653163578	3.1662993468418854	6.492503844401688e-05	1.599529552178069	7.619709330651894	0.48873898580315334	9.986923445463283	0.01307655453522052
28	0.2922912187385356	6.843019307985264	3.156980692020181	6.489902164561636e-05	1.575571442334894	7.641852233586498	0.49022020678033623	9.986728063600895	0.01327193639760939
29	0.29260936345625743	6.858894431329613	3.1411055686759357	6.487059263954335e-05	1.5531808634116855	7.6625429314666835	0.4916019715346437	9.98653989744339	0.013460102555114472
30	0.29289905814978917	6.8583029944339335	3.1416970055717552	6.484800754212845e-05	1.5322684356621823	7.68187426570573	0.49289339293666573	9.986358294158732	0.013641705839772571
31	0.29319427882263355	6.882588262443211	3.1174117375626187	6.483429864135334e-05	1.5126914355913499	7.699949349184158	0.49410010256512565	9.986182885302835	0.013817114695669505
32	0.29345445695814604	6.892380981851582	3.1076190181540477	6.48077291088454e-05	1.4943715495084329	7.716879847958417	0.4952293383078041	9.986015530844325	0.013984469154180385
