	s130	s137	s149	s153	s161	s166	s47	s48	s49	s50	s56	s60	s63	s64	s67	s71	s72	s75	s80	s81	s83	s84	s90	s91
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.00675169955406882	0.0030565396348208288	0.0026806124362704583	0.04041237385769192	0.8276718334906547	0.0027786304172495537	1.2377606111818537e-05	0.0	0.00025470131545674745	0.00993086182713155	0.001649458569211604	0.0026593678585403505	0.0	0.004317168731266887	0.21725118343254676	0.338414781942159	0.002717443122925164	0.44726189615410783	0.002719230489653694	0.001180412632245599	0.026544796827246774	0.001118001138634122	8.316228783153178e-05
2	0.0	0.0352591687161767	0.004602057452652738	0.010157070451686295	0.049093645127232986	0.5599680919444477	0.002639379600158133	2.3644416306932614e-05	0.0	0.00048298442792960185	0.017904819184848958	0.012806644772441436	0.016243738448559433	0.0	0.009793896675443342	0.40481056385785336	0.4916800266401699	0.004939411524063195	0.852253467801595	0.004945844009816801	0.0021699340731121453	0.0820813280160262	0.008063811559252641	0.004446028988558767
3	0.0	0.05992613750421903	0.0032018259402891887	0.011286552781637595	0.03642345455110056	0.2725412886242647	0.002470905445960574	3.765337920407576e-05	0.0	0.0007654116687813244	0.027577926281694042	0.045167251670456536	0.04917640580908108	0.0	0.017258514513797923	0.5507250313955386	0.5417381300224615	0.006755966881184823	0.9951849782620793	0.006769188244868664	0.0033081821607390664	0.1582891328433422	0.026546570907014736	0.04552582568718462
4	0.0	0.06587322974650515	0.0017358747806410523	0.008941859545731862	0.026604557184436543	0.1498741298444942	0.002373378842725592	5.263204248719738e-05	0.0	0.0010646353820959159	0.037078722372479306	0.09139401023663936	0.09629371927306578	0.0	0.02226196527804589	0.6565817942078989	0.5442287920803268	0.008240624070803039	0.9934127867639956	0.008262424246207508	0.004174218017373582	0.24475932428248062	0.050620535136550175	0.16985883094628026
5	0.0	0.06537579435538175	0.0010530141923252721	0.00722023710592641	0.020697733923352057	0.09816659176549616	0.002314451555656408	6.530752162270188e-05	0.0	0.0013164987462020434	0.04454722983266342	0.1400953913760518	0.14929873366544152	0.0	0.025323316612731676	0.737761549032423	0.5422615700239486	0.009453555368309205	0.9917883747898857	0.009485356352883062	0.004616952785849221	0.33443588765971144	0.06407825209041519	0.36778010980067277
6	0.0	0.06270760272355656	0.0007422382481904893	0.0059683361318866365	0.016777150941404553	0.070799466744997	0.002251675994622741	7.601043214006412e-05	0.0	0.0015288403460107095	0.050611994815378196	0.18838403697211456	0.20443359858218457	0.0	0.02885056905404984	0.7978052683978328	0.5363842872900695	0.010444275205640122	0.990401162715898	0.010486932866357405	0.0050513084336753795	0.4223637257108428	0.06098276966806226	0.584935402333146
7	0.0	0.05938537240243612	0.000608453669272462	0.004993884764926226	0.014022076780137923	0.05427446364237303	0.0021578958081563066	8.533706572682225e-05	0.0	0.0017136785365997852	0.05575473356059808	0.23518584729881264	0.25818711929832966	0.0	0.03468573974936269	0.8284521280290518	0.5171848233234952	0.011253412562987621	0.9891742350238685	0.011307218853081103	0.005743343789631195	0.5023647979519943	0.04590095127789306	0.768159642586173
8	0.0	0.05603686938926946	0.0005802180285980852	0.004178742613194515	0.012033520727910968	0.04345513557537985	0.0020061271925779834	9.382431495894503e-05	0.0	0.0018817930529495233	0.060360286175675994	0.2800101769272105	0.3052542915675224	0.0	0.04531226698175205	0.8112664025778356	0.47346899731969583	0.011914330264843322	0.9880341207255491	0.011979043991201426	0.00677520663385271	0.5646482828957953	0.027735550211488796	0.8917140323999647
9	0.0	0.05297937327730867	0.0006385030233671703	0.0034357992341975427	0.010586881197724288	0.03600205795645727	0.0017801306766816124	0.00010192698545831223	0.0	0.0020422020892893987	0.0647062755604345	0.32263563546012947	0.33653558883691037	0.0	0.06498537137923634	0.7101850441065086	0.39228938202482055	0.012454441014848662	0.9869174609149585	0.012529319575848744	0.008061863716105913	0.5929805289756653	0.013278009251175813	0.9589632169006865
