	EC	Fraction_Inactive_Channels	Rho	Y	Z
0	0.0	0.0	0.0	0.36	0.0
1	-0.17829617367510167	-0.4495450791813646	0.4495450791813646	0.4739582188786985	0.06433795479640313
2	-0.33718685763894857	-0.6920952413265539	0.6920952413265539	0.6262995662516997	0.07088729138724882
3	-0.48764337346979614	-0.8199117081079504	0.8199117081079504	0.7689343502353181	0.07870902323447766
4	-0.62657121490185	-0.8808304667038633	0.8808304667038633	0.895269747490837	0.0913014674110127
5	-0.66992655096953	-0.07416651868661414	0.07416651868661421	0.6123153857597518	0.4176111652097782
6	-0.6195543011788649	-0.2988870253717198	0.2988870253717198	0.8045921661636409	0.17496213501522404
7	-0.5569252428439136	-0.1411108593310842	0.14111085933108414	0.6621869536250269	0.25473828921888725
8	-0.5145791823187162	-0.20765865579321113	0.20765865579321105	0.6003576902033986	0.27422149211531827
9	-0.452467673144104	-0.2269287445777345	0.22692874457773443	0.5783233106736246	0.23414436247047984
10	-0.39233600355492937	-0.20297753972513635	0.2029775397251363	0.5098870032198286	0.24244900033510142
11	-0.34551466950252385	-0.22438015611545098	0.22438015611545084	0.4577022225500132	0.24781244695251145
12	-0.3000977338479946	-0.24895399057961828	0.24895399057961815	0.4308985796210674	0.2291991542269277
13	-0.2577696205735942	-0.24400664093372423	0.24400664093372407	0.3853555824774737	0.23241403809612124
14	-0.22954091962218764	-0.28331965209589766	0.2833196520958975	0.36342431187454605	0.2261166077476423
15	-0.19740317110040298	-0.283918318093484	0.28391831809348383	0.34369676403967514	0.21370640706072858
16	-0.1846939465110473	-0.3184153162401901	0.31841531624019	0.3172632848581551	0.22743066165289283
17	-0.16117447779952637	-0.32454480694791027	0.32454480694791016	0.33299551938743294	0.18817895841209423
18	-0.23165504551953744	-0.550325621621493	0.5503256216214929	0.5047094651166635	0.08694558040287467
19	-0.3823091376375472	-0.7441969912454132	0.7441969912454129	0.6689036552682365	0.07340548236931146
20	-0.5296487679809222	-0.8462690848700339	0.8462690848700337	0.807952656130434	0.08169611185048886
21	-0.6632199270449988	-0.8897594212718659	0.8897594212718657	0.9241399722289432	0.09907995481605605
22	-0.6197238076334511	-0.09292178100094177	0.09292178100094158	0.7160901189789379	0.2636336886545138
23	-0.6244148759787913	-0.3528615863311705	0.3528615863311703	0.7806652056428058	0.20374967033598623
24	-0.5433777449371838	-0.19874147134084524	0.19874147134084502	0.6831072619649754	0.22027048297220936
25	-0.4871362255190412	-0.16853720066343142	0.16853720066343117	0.5806485226228558	0.2664877028961865
26	-0.43688151655065244	-0.22546994942736615	0.2254699494273659	0.5463927745261297	0.250488742024524
27	-0.378247195189572	-0.22307800438686243	0.22307800438686218	0.5044132580513115	0.23383393713826137
28	-0.3282120179866797	-0.21811781069978883	0.21811781069978856	0.44436488065700497	0.2438471373296755
29	-0.28845229967570835	-0.253988943465477	0.25398894346547674	0.4144252279298999	0.23402707174580922
30	-0.2472731898703361	-0.25734067916986136	0.2573406791698611	0.3835405252040904	0.22373266466624647
31	-0.21871412551799985	-0.27398454267518557	0.2739845426751853	0.3464528361718891	0.23226128934611145
32	-0.19382194838153666	-0.30873511563250094	0.30873511563250067	0.34865697575862437	0.2051649726229129
33	-0.17307000030192995	-0.2851316424730127	0.2851316424730124	0.2978744642965631	0.23519553600536777
34	-0.1693865790465725	-0.3791661829382435	0.37916618293824317	0.3659089232905364	0.16347765575603698
35	-0.277372663589261	-0.6227366142508581	0.6227366142508578	0.5638612179761925	0.07351144561306938
36	-0.42977508017717325	-0.7836120756975938	0.7836120756975934	0.7142031520814699	0.07557192809570433
37	-0.5737329143077787	-0.865263393044137	0.8652633930441367	0.8484074132414361	0.08532550106634368
38	-0.6983554356785401	-0.8877594833878922	0.8877594833878919	0.9382031967657279	0.12015223891281283
39	-0.6102757307417171	-0.1884482269244176	0.1884482269244174	0.7719897395831787	0.19828599115853945
40	-0.5990960178249352	-0.19046586856871506	0.19046586856871492	0.6386856768646477	0.32041034096028825
41	-0.5365999839399329	-0.24773207119746432	0.24773207119746424	0.6730616680236658	0.22353831591626858
42	-0.46743909247079996	-0.1893087003307306	0.1893087003307305	0.5875078706107266	0.23993122186007498
43	-0.41551472330684525	-0.2000278090500983	0.20002780905009818	0.5169352616182074	0.2585794616886393
44	-0.36521634986435947	-0.23587025991254743	0.23587025991254731	0.4875815385558852	0.23763481130847564
45	-0.31363809051361724	-0.2286821723026153	0.22868217230261523	0.43989576631272986	0.23374232420088875
46	-0.2744675497839163	-0.24591155074137783	0.24591155074137777	0.395383006115259	0.23908454366865833
47	-0.23939849001410027	-0.2757583162385298	0.27575831623852975	0.3799168328408294	0.219481657173272
48	-0.20690802473605116	-0.26654009061541817	0.2665400906154181	0.33856249779054687	0.22834552694550544
49	-0.19210069472441516	-0.3307315883922789	0.33073158839227884	0.3458170569959529	0.2062836377284632
50	-0.1623987763155747	-0.2785755821212535	0.2785755821212534	0.3039270448189163	0.2184717314966592
51	-0.18917944982245705	-0.45206614540819107	0.4520661454081912	0.42015084127853897	0.12902860854391915
52	-0.3252338080901372	-0.6842392716948036	0.6842392716948037	0.6134301136569132	0.0718036944332251
53	-0.4759064803744752	-0.8158425778067016	0.8158425778067017	0.7577791059789526	0.07812737439552392
54	-0.6158426912416575	-0.8794932914396104	0.8794932914396104	0.8858365449784414	0.09000614626321735
55	-0.6877966794083782	-0.23285414243552915	0.23285414243552893	0.6105245758290513	0.43727210357932794
56	-0.6160718365204254	-0.2809067484960201	0.2809067484960198	0.8005611342218704	0.1755107022985567
57	-0.5614091195892121	-0.13046713468552182	0.1304671346855216	0.652317793444719	0.2690913261444946
58	-0.5202905925858142	-0.22576219314770551	0.22576219314770538	0.6137433683127016	0.2665472242731138
59	-0.45470857975210005	-0.22208379258367955	0.22208379258367938	0.5826559628198018	0.23205261693229995
60	-0.39564429896307485	-0.19898347768733515	0.198983477687335	0.5096406381064976	0.24600366085657865
61	-0.3492861549111375	-0.22808755601544883	0.2280875560154487	0.46241781470013926	0.24686834021100001
62	-0.30220014942943935	-0.2458828299659747	0.24588282996597455	0.4334105824637931	0.22878956696564792
63	-0.26037541088596167	-0.2424526403856643	0.24245264038566414	0.3856854409293425	0.2346899699566207
64	-0.23154118644106877	-0.2845409671095432	0.2845409671095431	0.3677113269448727	0.22382985949619771
65	-0.19841234929546459	-0.2782469002127074	0.2782469002127073	0.3417761975718545	0.21663615172361186
66	-0.18715020496516502	-0.3270785270702403	0.3270785270702402	0.32497095227618017	0.22217925268898672
67	-0.16001228438350076	-0.31144636315809726	0.31144636315809715	0.3258966510054633	0.19411563337803941
68	-0.22296040222327432	-0.5330129648206259	0.5330129648206257	0.49152318935641537	0.09143721286686095
69	-0.3726782901641001	-0.7345500602913161	0.7345500602913159	0.659671313335602	0.0730069768285005
70	-0.5206536434005008	-0.841455703167432	0.8414557031674317	0.7996207535723492	0.08103288982815417
71	-0.6555145970274309	-0.8885421267952283	0.8885421267952279	0.9185122322260819	0.09700236480135184
72	-0.6257156729305773	-0.0761639023740412	0.07616390237404085	0.6983050604308518	0.287410612499728
73	-0.6242485288236631	-0.3477672268200336	0.34776722682003325	0.7942827090704092	0.18996581975325638
74	-0.5452076465472356	-0.1857707068091299	0.18577070680912947	0.680506534568273	0.22470111197896436
