	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
0	10.0	0.0	540.0	0.0	1000.0	450.0	5e-05
1	9.997319460933083	5.685482346979194e-09	540.1050685756754	5.282090478015991e-07	1000.0752113168222	449.97282274631885	2.2268865989931695e-06
2	9.999106813296136	7.239321360160223e-09	540.1805836566897	6.724973771027776e-07	1000.1342347909737	449.9545436412506	2.8272308361729292e-06
3	10.00049654464988	9.517199877173679e-09	540.2359297423692	8.84111392047034e-07	1000.1802172332648	449.9437900526167	3.717958237232246e-06
4	10.001771923400481	1.2106053539306208e-08	540.2858701545149	1.1246252807194238e-06	1000.2224461240887	449.9348029094417	4.72935467755124e-06
5	10.002837382049739	1.540170551048094e-08	540.326165708137	1.4308024115804413e-06	1000.2577728608765	449.9287683244853	6.016681136616966e-06
6	10.003727412351155	1.9596393320977926e-08	540.358866870072	1.8204932117111202e-06	1000.2873124123431	449.92471628983014	7.655372586428607e-06
7	10.004468582682952	2.491181443046543e-08	540.3854224918559	2.314301436770084e-06	1000.3119324984309	449.92203908467866	9.731630621245187e-06
8	10.005087753151471	3.1671191831136763e-08	540.4071951399449	2.9422532591465686e-06	1000.3325153532179	449.92022948619706	1.2372502985246564e-05
9	10.005605367433994	4.0261451403156906e-08	540.4251280837178	3.7403002360319776e-06	1000.3497298257162	449.91899259400265	1.5728088421113844e-05
10	10.006037718814117	5.118379199891675e-08	540.4399126973987	4.755000589933964e-06	1000.3641150212728	449.91815979887565	1.9994525789402172e-05
11	10.006398831265212	6.506401248288973e-08	540.4521351085718	6.044486720619014e-06	1000.3761377121581	449.91759766277033	2.5417387263314008e-05
12	10.006700474374968	8.2709301721439e-08	540.4622550799421	7.68376441973156e-06	1000.3861813652783	449.9172180444874	3.230991267088657e-05
13	10.006952343334325	1.0513751767401054e-07	540.4706428533399	9.767383363286886e-06	1000.3945690610548	449.9169639918596	4.107027207001129e-05
14	10.007162305093491	1.336506729288436e-07	540.4776074622645	1.2416268412311679e-05	1000.4015747474224	449.9167924301452	5.2211537970297445e-05
15	10.007337732539542	1.6989741182985892e-07	540.4833948187385	1.5783658101845156e-05	1000.4074244163519	449.91667591151827	6.637072764320047e-05
16	10.007484594378202	2.1597743100659855e-07	540.4882045179867	2.0064620274983635e-05	1000.4123070280059	449.91659763504316	8.436484014043696e-05
17	10.007605912567657	2.745574296840723e-07	540.4922062131602	2.5506669416438656e-05	1000.4163827545468	449.9165448475919	0.00010725777475660866
18	10.007706911976365	3.4902792030035685e-07	540.4955337761357	3.2425063605936946e-05	1000.4197824107548	449.916508948551	0.0001363559004932797
19	10.007793707717147	4.436996027001435e-07	540.498293200385	4.12205768437671e-05	1000.4226133552136	449.91648478283474	0.00017330717223118712
20	10.007862580448922	5.640563533678315e-07	540.5005893499765	5.240151582174748e-05	1000.4249734236398	449.9164685276419	0.00022034406036890012
21	10.007916154178115	7.170605621928784e-07	540.5024974535266	6.661526787014368e-05	1000.4269384160924	449.916457476059	0.0002801719743235579
22	10.007971866631529	9.115641159445778e-07	540.5040490603931	8.468672456073294e-05	1000.4285565434112	449.9164500180976	0.0003560313875876604
23	10.00801229027475	1.1588470814928843e-06	540.505331736403	0.00010765910993844414	1000.4298978551358	449.91644501050064	0.0004526264402952792
24	10.008034569054702	1.4731730705523121e-06	540.5063942903726	0.00013685944318303492	1000.4310088018236	449.9164416097799	0.0005755284239870264
25	10.008070739495661	1.872735548783939e-06	540.5072083349676	0.00017398135036495157	1000.4318942397769	449.91643931122746	0.0007314618459130028
26	10.008062493817473	2.380719692369987e-06	540.5079138526522	0.00022116887392319067	1000.4326376586272	449.91643776256365	0.0009302819235841481
27	10.008137670248729	3.0264445397280297e-06	540.5082802578113	0.00028117189829839366	1000.4331388411749	449.9164367147719	0.00118159319409187
28	10.00800312922795	3.84763201316404e-06	540.5088920970511	0.00035742580490473566	1000.4336925080744	449.91643600835823	0.0015046828669816013
29	10.008038125421004	4.891301722090931e-06	540.5090150985671	0.0004543702092595602	1000.4339480167115	449.91643553121224	0.0019124454813159828
30	10.008270654465765	6.2169769413931275e-06	540.5085923925071	0.0005777001408711442	1000.4338821732439	449.9164352091533	0.0024233652228147565
31	10.008076468590621	7.904179208878781e-06	540.5088360842385	0.0007342869446262828	1000.4340897357297	449.91643499177707	0.0030885023745655426
