	Pfr	Pi	Pr	S	V	Xa	Xi	Ya	Yi	preS	prepreS
0	10.0	0.0	0.0	0.0	30.0	0.0	6.0	0.9	0.0	0.0	200.0
1	9.753101563888281	0.0030753563186258965	0.24382307979309106	0.003426395476720883	34.424197608289575	0.01723137904239504	5.982768620957605	0.9	0.0	0.05622692140437035	199.94036024482443
2	9.512296638947653	0.012092921048051765	0.4756104400042957	0.042692656429601857	37.86922965027365	0.06333176979846948	5.936668230201532	0.9	0.0	0.39404660897002003	199.5589933811187
3	9.277437198025234	0.0267592951573218	0.695803506817446	0.1848819432514343	40.53284922669057	0.13078575603724688	5.869214243962754	0.9	0.0	1.1776843811132562	198.60777973654956
4	9.048376456952553	0.04679007212525044	0.9048334709221975	0.503808725061108	42.13390025582057	0.21330376894918407	5.786696231050818	0.9	0.0	2.468308995232428	196.91666729379676
5	8.824971246137485	0.0719114193313175	1.103117334531198	1.0611337871163085	40.387559704192505	0.30571563722845263	5.6942843627715485	0.9	0.0	4.253357094575752	194.38425972895595
6	8.607081929534846	0.1018597508084998	1.2910583196566536	1.8966217969851038	34.278751432103235	0.4038596211291164	5.596140378870884	0.9	0.0	6.469087545807727	190.96952376079184
7	8.394572319489695	0.13638139623464018	1.4690462842756629	3.024936693541216	27.464905673407863	0.5044625247436435	5.495537475256357	0.9	0.0	9.018775929333259	186.68267670475848
8	8.187309590447727	0.17523226757158514	1.6374581419806868	4.43628896072183	21.60138793908867	0.6050112232508402	5.39498877674916	0.9	0.0	11.788612726143151	181.57500861945863
9	7.985164196431809	0.2181775423894322	1.7966582611787578	6.099855644770444	16.885948318251934	0.7036316079640292	5.296368392035971	0.9	0.0	14.660165973963247	175.72875170738317
10	7.788009789987496	0.2649913548050744	1.9469988552074282	7.968708857172765	13.166393264104235	0.7989746347803277	5.201025365219672	0.9	0.0	17.52011403149332	169.24726003006404
11	7.595723143186215	0.3154564962624867	2.088820360551296	9.985587328109478	10.26206090878352	0.8901150458565722	5.1098849541434275	0.9	0.0	20.26712118090922	162.24616829928826
12	7.4081840706097	0.369364125749072	2.2224518036412264	12.088793326127973	7.9971354042751805	0.9764624379093299	5.023537562090669	0.9	0.0	22.816185439742508	154.84579485810892
13	7.225275354232376	0.42651348902579694	2.348211156741826	14.218193645371695	6.233017592407522	1.0576860754994892	4.94231392450051	0.9	0.0	25.100795400956276	147.1650289764424
14	7.046882670152287	0.48671164659246086	2.4664056832552514	16.32128906252944	4.856849475559304	1.1336514943137583	4.866348505686242	0.9	0.0	27.073363397138408	139.31666526185685
15	6.872894517134774	0.5497732101735404	2.577332272691685	18.36210968183913	3.7848658764146363	1.2043692677509787	4.7956307322490215	0.9	0.0	28.70431027231838	131.4041400132686
16	6.703202146920432	0.6155200874526137	2.681277765626952	20.3327161446719	2.948979427663071	1.2699531784792855	4.730046821520715	0.9	0.0	29.980271791584588	123.51946870069945
17	6.537699496253972	0.6837812348097184	2.778519268936307	22.27406999301918	2.29800696674678	1.3305879468466346	4.669412053153366	0.9	0.0	30.901745568226243	115.74220235795038
18	6.376283120591199	0.7543924178204846	2.869324461588314	24.295339165955557	1.7904631130766608	1.3865035207795133	4.613496479220487	0.9	0.0	31.480514420332916	108.1391786368586
19	6.2188521294428165	0.8271959792851642	2.953951891272017	26.59325766690185	1.3951960766729858	1.4379563635945696	4.562043636405431	0.9	0.0	31.737058548259416	100.76485936032816
20	6.065308123314582	0.9020406145614877	3.0326512621239283	29.371771117073962	1.0870243725584987	1.4852147236181936	4.514785276381806	0.9	0.0	31.698113545244517	93.66209641693182
21	5.915555132204422	0.9787811539821635	3.1056637138134118	32.71157371615387	0.8470104109275186	1.5285489085831696	4.471451091416831	0.9	0.0	31.39450893076184	86.86313494677626
22	5.769499555618058	1.0572783521441094	3.1732220922378294	36.36139834549742	0.6598853139459471	1.568223476989399	4.431776523010601	0.9	0.0	30.859276816055285	80.3907987701885
23	5.627050104065648	1.1373986838627375	3.235551212071611	39.94044051736953	0.5141584214678324	1.604493112128998	4.395506887871003	0.9	0.0	30.1261551041148	74.2596736318455
24	5.488117742002884	1.2190141465906184	3.292868111406494	43.07132621567818	0.40056020353469746	1.6375988261339982	4.362401173866003	0.9	0.0	29.228320878823233	68.4773510977331
25	5.352615632180879	1.3020020691056975	3.3453822987134187	45.6136640313485	0.31210609332874967	1.6677671519608277	4.332232848039173	0.9	0.0	28.197547632081182	63.045515571209414
26	5.220459081370063	1.386244926279921	3.3932959923500117	47.51464916250676	0.24316450257729014	1.6952084134312804	4.304791586568721	0.9	0.0	27.063456843931093	57.96107207708267
27	5.091565487424148	1.4716301597446397	3.4368043528312064	48.84185532986151	0.18948920108096115	1.7201178312949654	4.279882168705036	0.9	0.0	25.85321413092059	53.217006271011705
28	4.965854287650585	1.5580500042717091	3.4760957080777	49.65696389835218	0.1476575650182704	1.7426745987071925	4.2573254012928095	0.9	0.0	24.591123469882163	48.803344399771376
29	4.843246908456502	1.6454013197042474	3.5113517718392453	50.05743859655725	0.11509001695587054	1.763044163081765	4.236955836918237	0.9	0.0	23.298737918509055	44.707739534809185
30	4.7236667162407	1.7335854282797862	3.542747855479508	50.11647520125006	0.08971886713957909	1.7813773413180478	4.218622658681954	0.9	0.0	21.994622126227405	40.91628832875132
31	4.607038969489591	1.8225079571214833	3.5704530733889204	49.9073189916259	0.0699625106636526	1.7978131986105796	4.202186801389423	0.9	0.0	20.69475213090306	37.41381777176135
32	4.493290772065212	1.9120786858364422	3.5946305420983404	49.48877421452403	0.054577056041705325	1.812478072369232	4.187521927630771	0.9	0.0	19.412319886322184	34.18463851629836
33	4.3823510276413336	2.002211398987584	3.615437573371077	48.91116676195669	0.042597881432663985	1.825488677262185	4.174511322737818	0.9	0.0	18.158359314076083	31.212522152054696
34	4.274150395266325	2.0928237433286094	3.63302586140506	48.21577807978074	0.03327205040770795	1.8369508222556838	4.163049177744319	0.9	0.0	16.941451663526898	28.481461696376773
