	LRC_Cave	LRC_EE	LRC_Surf	Smad2c	Smad2n	Smad4c	Smad4n	Smads_Complex_c	Smads_Complex_n	T1R_Cave	T1R_EE	T1R_Surf	T2R_Cave	T2R_EE	T2R_Surf	TGF_beta
0	0.0	0.0	0.0	492.61	236.45	1149.4	551.72	0.0	0.0	2.092	2.06	0.237	1.778	1.148	0.202	0.08
1	0.18472064778530242	0.2793247466778144	0.18576405376221045	468.9248283274386	229.67955790717198	1124.9253365557815	547.3180332221448	20.736031229382867	15.61786342236368	1.8115832143956108	1.7799857193975888	0.04919322979037415	1.4981036377423893	0.8812712345407276	0.014083329073502564	0.07938546602542977
2	0.02992091302924226	0.4972761557023683	0.16785462106073712	417.62328964058776	213.36347393565936	1071.5699753853075	537.1634167015009	55.54339815569491	81.41646267549291	1.5747159529221546	1.5441330195003238	0.04685624775843753	1.262879271134567	0.6788385073492739	0.013187441906017951	0.0790104416641395
3	0.011481776081563939	0.6520295694059508	0.15405823863162008	366.59612917202685	198.72376455507057	1017.8207929741977	530.6897731485598	80.82703840159144	173.28673272407437	1.3745924125048354	1.3454224596211362	0.044308336652049966	1.0670202476969959	0.5266386897783915	0.012977176605042579	0.07867656055821226
4	0.007088042176156308	0.7624352943898961	0.14369264473750828	328.40493865747635	189.2939312085197	976.9488516307381	529.3021922887355	94.01537691483661	257.7251220745416	1.2044819191360594	1.1769667402892672	0.04138516404348867	0.9044942139306041	0.4126724326577292	0.013041350770834417	0.07837785838738937
5	0.005331321731238259	0.8394208410752745	0.13484543089772005	303.6906262611205	184.1076010226635	950.0916070141362	530.5446587636168	99.59706310157735	320.30933088924377	1.058786494584801	1.033054675535116	0.03820779177751478	0.7699688789680093	0.3276527556533621	0.01332174372493104	0.07810908600695075
6	0.004446461517430522	0.8906647087739648	0.12708056079118413	288.9519748996088	181.4667113421159	933.864558915519	532.3689592943861	101.58505504347139	361.2021988286445	0.9330538199052782	0.9091535050698984	0.03489736691361306	0.6589783812932745	0.26458971142518833	0.013804370360889025	0.07786589931110575
7	0.0039317484177296864	0.9220526955919761	0.12016052930572835	280.5850088725949	180.1648269448304	924.5568674961538	533.8892510741549	102.14620344309891	385.9215361080888	0.8237585604045939	0.8016818222268535	0.031555846379930565	0.5678095607915478	0.2182442192705962	0.014489034055454191	0.0776447480731705
8	0.003595210755379375	0.9381485179656064	0.11390995422664034	276.0685414231525	179.55610009707965	919.4853005262119	534.9458227879026	102.15216363210466	400.06178473714976	0.7281171371479572	0.7078179451679221	0.0282682389656714	0.49338947072453393	0.1847024395957555	0.015383286184036376	0.07744276930294901
9	0.0033495634969277236	0.9424930253318249	0.10818993240349414	273.9060299697932	179.34332437454316	917.0176459211168	535.6484765205738	101.86433389765098	407.62558402312595	0.6439373525578148	0.6253446813676655	0.025105417053030165	0.4331842559169806	0.16104987784889782	0.016498960895425043	0.07725768789385966
