	Delay01_mSHP1	Delay02_mSHP1	Delay03_mSHP1	Delay04_mSHP1	Delay05_mSHP1	Delay06_mSHP1	Delay07_mSHP1	Delay08_mSHP1	ERK1	ERK2	Epo	EpoR	JAK2	MEK1	MEK2	Raf	SHP1	SOS	actSHP1	mSHP1	mSOS	pERK1	pERK2	pEpoR	pJAK2	pMEK1	pMEK2	pRaf	pSOS	ppERK1	ppERK2	ppMEK1	ppMEK2
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	21.0	50.0	1.0	2.0	24.0	11.0	3.7719	10.7991	2.5101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.027623439491069723	0.001388826221453584	5.759278328389816e-05	2.03647668912405e-06	6.284906115956538e-08	1.7225840279117598e-09	4.2504154719559564e-11	9.546356744845742e-13	6.999907046973928	20.999726632817943	50.0	0.539773650011467	1.386385733666954	23.998309042941273	10.996482975799516	3.771207865873976	10.339935153189115	2.5036258917703034	2.00558484251048e-14	0.430092887223257	0.006474082884033051	9.294529817943616e-05	0.00027334691498339	0.46022634998853273	0.6136142663330465	0.0016342668974098763	0.0034784499064201653	0.0006921341260241683	2.534566317962608e-08	7.727894713655094e-09	2.0267072448214567e-08	5.669016131211181e-05	3.857429406246549e-05
2	0.2652537017344616	0.0287498900656605	0.0025019136184560964	0.00018276050181822125	1.1534124187473522e-05	6.418008208500195e-07	3.1967647128690545e-08	1.4422299808560472e-09	6.973980523934217	20.923500645937985	50.0	0.11009919004405369	0.9610327126840698	23.97817126627004	10.954776482146753	3.7682531315556838	8.685679555879334	2.492039722574171	6.169150795119602e-11	1.8167199688036855	0.010989065207912633	0.025618484577586316	0.07544640181826512	0.889900809955946	1.0389672873159306	0.014518162754867505	0.039363911409587275	0.0036468684443176362	0.007071212217916121	0.0004009914881996269	0.0010529522437541414	0.007310570975085875	0.005859606443655149
3	0.7487763389801546	0.13163511388249918	0.018138884614026435	0.002067349306687065	0.00020158799533391444	1.7213344726077385e-05	1.3091929455996507e-06	8.985192599819452e-08	6.74427936557032	20.250389847900532	50.0	0.011438614502098212	0.66618102922733	23.938968405372968	10.874773680212702	3.7679917140846397	6.874263931012363	2.386201154749612	5.94176601315463e-09	3.0239981758775625	0.0005228606548579356	0.23130059629090102	0.6851207123235686	0.9885613854979018	1.333818970772671	0.02319738388361791	0.08683234281574977	0.003908285915358645	0.12337598459552886	0.024420038138784732	0.06448943977589876	0.037834210743411825	0.03839397697154583
4	1.3267193231644754	0.33080447246783573	0.06364525855837093	0.010022478255406286	0.0013403341642622562	0.00015611127120323393	1.6128842889476788e-05	1.4989020410050914e-06	6.338900317858463	19.071920772930923	50.0	0.0007440299627452781	0.46179111743318235	23.90509144984824	10.807292863638482	3.768711005113781	5.385591353200146	2.2599630810233204	1.3656493247238882e-07	3.680802904608428	0.00010571358747363587	0.5433929034346403	1.61596602875057	0.999255970037255	1.5382088825668185	0.026122055773108697	0.11287649495443952	0.0031889948862186958	0.25003120538920515	0.1177067787069094	0.3121131983185149	0.0687864943786219	0.07983064140708288
5	1.870833959378693	0.6101865254991554	0.15213163273843758	0.030834588113415773	0.005280290834924302	0.000784390649162843	0.00010303520308330137	1.214331522901214e-05	5.924514157384037	17.877327706803403	50.0	3.519566084887566e-05	0.3201102235349217	23.87803553088411	10.75475281959073	3.76933255605697	4.215381400828794	2.1479310655415147	1.4293124976585988e-06	3.913550604126593	4.590550613361487e-05	0.8191823581928394	2.4415183318682843	0.9999648043391509	1.679889776465078	0.028338443302890044	0.12841606671095335	0.0025674439430305937	0.36212302895235277	0.25630348442313833	0.6811539613283186	0.0936260258129842	0.11683111369831689
6	2.313874232021503	0.9364321595230659	0.28806467270384994	0.07172437231592592	0.015036145950481682	0.0027267200494368853	0.00043623513180892937	6.249795414824295e-05	5.574721406642828	16.874500849512106	50.0	2.6097045019810584e-06	0.22189927234923357	23.85664429268081	10.71433487376218	3.76983859045954	3.2992579091252345	2.0498908631560284	9.120074001699512e-06	3.871475935150534	2.852491028509598e-05	1.026278060172801	3.0634616636892398	0.9999973902954974	1.778100727650766	0.03066626480120694	0.13935906866720832	0.0020614095404609396	0.46018061193368653	0.3990005331843876	1.0620374867986497	0.11268944251798366	0.14630605757061493
7	2.6310329036447313	1.273998715646202	0.4672480715476376	0.13830432723917863	0.034385936054446835	0.00738061252747274	0.0013952295736211007	0.0002358506751773644	5.306014405109364	16.10627993248029	50.0	6.127030004746967e-06	0.1538266272279293	23.83985524138553	10.68361373759762	3.770246194758235	2.582230642298974	1.9642674005631535	4.145802086728618e-05	3.6628462527716863	2.00142318787773e-05	1.1719509611203485	3.5025081424301407	0.9999938729699943	1.8461733727720704	0.03325024117812974	0.14815534446584439	0.0016538052417689314	0.5458125852049691	0.5220346337703058	1.3912119250895618	0.12689451743634728	0.16823091793655318
8	2.8224010818107383	1.592750680565258	0.6791990230791282	0.23329220125748582	0.06719409903280983	0.016684063153857696	0.003643942418473355	0.0007108964761307628	5.112286356813496	15.553068259622485	50.0	2.2208558627029734e-05	0.10666210484947018	23.82679423147789	10.66065620523311	3.77057341592183	2.0210403131760466	1.8895294247799255	0.00014736928622333527	3.362036329743834	1.675303695300063e-05	1.2707769167655676	3.801298351113906	0.9999777914413712	1.8933378951505306	0.03611891180480332	0.15585868944411788	0.0013265840781773114	0.6205538221831215	0.6169367264209499	1.6456333892636181	0.13708685671730209	0.18348510532279788
9	2.9012989649020366	1.8707847648755696	0.9100732781803873	0.3561050796612164	0.11670263395243125	0.03293521855904968	0.008168298198804404	0.0018080328686290977	4.981185028725974	15.17895453840803	50.0	6.700393307613618e-05	0.07403587546205413	23.81675609374845	10.643929918598557	3.770835668700971	1.5818260806729691	1.824311569577891	0.0004348930758758428	3.018962755053019	1.4618543870666903e-05	1.3354784989806983	3.9971964088925667	0.9999329960669229	1.9259641245379462	0.03926917320273216	0.16292690978000252	0.0010643312990338259	0.6857738118782393	0.6833364722933342	1.8238490526994084	0.1439747330487961	0.1931431716214571
