	MAPK	MAPK_P	MAPK_PP	MKK	MKKK	MKKK_P	MKK_P	MKK_PP
0	280.0	10.0	10.0	280.0	90.0	10.0	10.0	10.0
1	260.7551496639654	23.29303883799634	15.951811498038387	211.7239435658331	16.909412976108502	83.09058702389144	41.5521836428143	46.72387279135255
2	98.46592888306067	61.40765891603311	140.12641220090643	89.03581092156696	16.323298837048675	83.67670116295128	68.12418175279313	142.84000732563976
3	0.12160027798142908	1.4319420539789716	298.4464576680398	17.9015251189652	30.968650878128102	69.03134912187174	60.41465354470472	221.68382133632986
4	0.08494229673363014	1.1842408456340139	298.7308168576327	8.907395957930154	45.66111948630356	54.33888051369629	30.183274264137285	260.90932977793244
5	0.08191068523901429	1.1625200673059568	298.7555692474555	10.639044132055904	59.37053174501431	40.62946825498553	24.80435667614052	264.5565991918035
6	0.09093847326354128	1.2303198481150914	298.67874167862186	17.996992441478895	71.87017606134212	28.129823938657708	31.49635122473171	250.50665633378946
7	0.1140793144675241	1.3915789261011642	298.4943417594318	34.54799849987273	82.59448440720332	17.405515592796515	42.509273644141665	222.94272785598562
8	0.16811817282788907	1.7220677914513638	298.10981403572123	63.75409145827594	90.5696832052489	9.430316794750958	53.689265413363586	182.55664312836055
9	0.3070086118204115	2.4154905806689873	297.277500807511	104.29430878935833	94.96857264012327	5.031427359876576	62.38690865494811	133.3187825556936
10	0.7549038178609269	4.084513710452616	295.1605824716869	150.97445471478576	96.5447825857219	3.4552174142779237	67.34711818974644	81.67842709546791
11	2.8754130498092194	9.172633116031973	287.95195383415927	199.51706737841423	96.90884262975426	3.0911573702455533	65.86965827476784	34.61327434681806
12	14.402348159894768	21.882131206868245	263.71552063323736	246.67163848471972	96.80334589276615	3.1966541072336674	47.586828448052046	5.741533067228375
13	40.39110620433672	34.628822377395295	224.98007141826835	283.69539125924604	96.29129177658015	3.7087082234196913	15.063171738859998	1.241437001894175
14	71.5198637942084	44.05556126043643	184.42457494535546	296.00430662695834	95.35043155979912	4.64956844020074	3.462631016983356	0.5330623560582662
15	104.83089130684424	51.137273330631565	144.03183536252453	296.1659102953344	93.75223396104938	6.2477660389504805	3.3069301587708035	0.5271595458948463
16	138.57105868582516	56.248139436331336	105.18080187784383	294.1265311266293	90.84723458910472	9.152765410895137	4.864599855286938	1.008869018083652
17	171.0202762879235	59.24660475025565	69.73311896182122	289.10910524892137	84.99923607545844	15.000763924541427	8.408483648654979	2.482411102423386
18	197.49900368854364	59.82632060375555	42.674675707701205	275.20302728850567	72.61444956423982	27.385550435760084	17.01306871462631	7.7839039968677595
19	201.03115536797105	60.58331009562179	38.38553453640761	238.62172690843983	53.54552552082558	46.45447447917433	34.74949331118606	26.62877978037386
20	145.42367617926533	70.04820342478631	84.52812039594882	180.4953494186489	46.12131279497957	53.87868720502033	55.3634240169369	64.14122656441384
21	28.306013294671665	72.0000987651375	199.69388794019136	130.50823537659804	53.405615025695944	46.594384974303956	69.7898818497382	99.70188277366343
22	0.565585400623199	3.424190749955705	296.01022384942155	105.83323761447517	65.70478917651369	34.29521082348619	77.95646685953815	116.21029552598644
23	0.47108686610621053	3.0814101196210593	296.44750301427314	107.03936510224611	77.38888164947036	22.61111835052956	82.78196220273996	110.17867269501372
24	0.7423466014992037	4.038512202617728	295.2191411958834	129.21807429212257	86.86782488515611	13.132175114843795	85.49358948069639	85.28833622718084
