	T	Tstar	Tstarstar	Ttot	V
0	1000.0	0.0	0.0	1000.0	0.001
1	999.9999862561979	1.1042912762861239e-05	1.32205751108465e-07	999.9999974313165	1.3030670259205169e-05
2	999.9999814102961	1.4057024316676556e-05	1.7125511411726925e-07	999.9999956385757	1.6912082239941514e-05
3	999.9999757727453	1.7927139548297695e-05	2.1867591133769127e-07	999.999993918561	2.1598116441034988e-05
4	999.9999688508618	2.2865810765051174e-05	2.7894284734741754e-07	999.9999919956156	2.755082324887583e-05
5	999.9999601511786	2.9165294373141144e-05	3.5579329725475133e-07	999.9999896722665	3.514126815988889e-05
6	999.9999491164787	3.7200297733582366e-05	4.5381412900430537e-07	999.9999867705908	4.482266800146524e-05
7	999.9999350712078	4.744893640073133e-05	5.788394123856953e-07	999.9999830989841	5.717126297657555e-05
8	999.9999171705527	6.0521062110363916e-05	7.383089870359165e-07	999.9999784299242	7.292187846568759e-05
9	999.999894345007	7.719454106984491e-05	9.417122166172064e-07	999.9999724812606	9.301176749260496e-05
10	999.9998652342605	9.846154010922636e-05	1.2011527519034316e-06	999.9999648969537	0.00011863639291428431
11	999.9998281050765	0.0001255875656398999	1.5320687694131634e-06	999.9999552247112	0.00015132056462853526
12	999.9997807475912	0.00016018676757328023	1.9541516207671464e-06	999.9999428885106	0.00019300917346769285
13	999.9997203435488	0.0002043179888764297	2.492517561755758e-06	999.9999271540555	0.0002461829214614359
14	999.9996432984736	0.0002606072758291551	3.179202281254942e-06	999.9999070849522	0.00031400593465286044
15	999.9995450277236	0.0003324041383445403	4.055067154711281e-06	999.9998814869294	0.00040051404145900743
16	999.999419683657	0.000423980857593398	5.172230641515201e-06	999.9998488367456	0.000510854918870583
17	999.9992598076672	0.0005407866990102243	6.597169485976922e-06	999.999807191536	0.000651594394365604
18	999.9990558863714	0.0006897721547629313	8.414674224643227e-06	999.9997540732007	0.0008311071266655089
19	999.9987957855492	0.0008798025050006081	1.0732894315800187e-05	999.999686320949	0.0010600749072222286
20	999.9984640281556	0.0011221852990420235	1.3689773008289115e-05	999.999599903228	0.0013521222246867684
21	999.99804087346	0.0014313431314596828	1.7461254703188974e-05	999.9994896778466	0.0017246268965388724
22	999.9975011425457	0.001825671725595687	2.227175293605704e-05	999.9993490860247	0.00219975397978132
23	999.9968127203226	0.002328634350394601	2.840750146560101e-05	999.9991697621749	0.002805774443075519
24	999.9959346449887	0.002970157637646584	3.623358225285881e-05	999.998941036209	0.0035787470017388536
25	999.9948146713734	0.0037884117660203507	4.6215642482795824e-05	999.9986492987823	0.004564663085158943
26	999.9933861633616	0.004832080792097257	5.8947591108344824e-05	999.998277191745	0.005822182396650305
27	999.9915641366756	0.0061632527252099235	7.518686111873274e-05	999.9978025762622	0.007426115837481068
28	999.9892401840382	0.007861131377630646	9.589966669767299e-05	999.9971972150828	0.00947189500750739
29	999.9862760582238	0.01002671672899853	0.00012231815046342338	999.9964250931035	0.0120812175961821
30	999.9824954386872	0.012788825795006963	0.0001560137884238408	999.9954402782712	0.015409296567360165
31	999.977673457641	0.01631174210439572	0.00019899073246466926	999.9941841904782	0.01965408001300038
