	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_7	species_8	species_9
32	9.569952134538819e-06	1.1034525745559374e-06	7.894209389000588e-06	2.190990799392616e-06	1.2309403543721664e-06	1.0429088527978906e-06	4.183076941837294e-05	1.1930097983859885e-07	6.536969918884677e-08	2.0000186027615214e-06
33	9.003825443224484e-06	1.114330050953209e-06	7.972027936244024e-06	2.212588873706433e-06	1.2430745638161206e-06	1.0531895088880537e-06	4.2255868193841046e-05	1.1224364679939e-07	6.150279268358347e-08	2.0197341353066308e-06
34	8.471188540613649e-06	1.1245640593922287e-06	8.045243049760734e-06	2.2329092924066407e-06	1.2544909620058156e-06	1.062862002520104e-06	4.265581987419737e-05	1.0560378379802111e-07	5.786460375706829e-08	2.0382833758728547e-06
35	7.970060350918829e-06	1.1341926639767567e-06	8.114127043932158e-06	2.2520276347279497e-06	1.2652320107945756e-06	1.071962309314291e-06	4.3032112014931534e-05	9.935669708302038e-08	5.4441612589669676e-08	2.0557353160212024e-06
36	7.4985768857540994e-06	1.1432516791101476e-06	8.178936138559441e-06	2.270015012950168e-06	1.2753376624153957e-06	1.0805242786259722e-06	4.3386144255728044e-05	9.3479152216893e-08	5.122109548578306e-08	2.072154869708656e-06
37	7.0549844661075465e-06	1.1517747997273926e-06	8.2399113905564e-06	2.286938330984033e-06	1.284845504759386e-06	1.0885797566321442e-06	4.37192334094851e-05	8.794928961667746e-08	4.8191079074521866e-08	2.0876031093350217e-06
38	6.637633212153579e-06	1.1597937263809238e-06	8.297279588825807e-06	2.302860532738795e-06	1.2937909009134113e-06	1.0961587045540975e-06	4.403261834961381e-05	8.274654340755033e-08	4.534029696705901e-08	2.1021374924621774e-06
39	6.244970858961215e-06	1.1673382840647012e-06	8.35125410433872e-06	2.3178408380566697e-06	1.3022071217125585e-06	1.103289310961919e-06	4.432746465271594e-05	7.785156436009882e-08	4.2658148528462934e-08	2.1158120771838945e-06
40	5.875537217996496e-06	1.1744365286301047e-06	8.40203565144434e-06	2.33193495400986e-06	1.3101254644508265e-06	1.1099980923516068e-06	4.460486875687466e-05	7.324615088266807e-08	4.013466152271253e-08	2.128677715005684e-06
41	5.527958436933727e-06	1.1811148570770908e-06	8.44981307690392e-06	2.345195293892212e-06	1.3175753759148104e-06	1.1163099973848218e-06	4.4865862271698154e-05	6.891317748537841e-08	3.776045308914704e-08	2.1407822507485985e-06
42	5.200941504760091e-06	1.1873981131323187e-06	8.49476411520716e-06	2.3576711868527883e-06	1.3245845701598333e-06	1.122248506674204e-06	4.511141610430083e-05	6.483652632106433e-08	3.552669224934229e-08	2.1521707139106213e-06
43	4.893269760132327e-06	1.1933096735509347e-06	8.537056005983764e-06	2.369409049254762e-06	1.331179124782638e-06	1.1278357143499896e-06	4.534244383202172e-05	6.100103118722993e-08	3.342506924329346e-08	2.1628854750894954e-06
44	4.603798663857943e-06	1.1988715293435079e-06	8.576846075108998e-06	2.3804525459578084e-06	1.3373835715329048e-06	1.1330924048302252e-06	4.555980487672881e-05	5.7392424835077195e-08	3.1447766740729495e-08	2.17296639320734e-06
45	4.331451584671847e-06	1.2041043667475083e-06	8.614282313981699e-06	2.3908427510932636e-06	1.3432209866397972e-06	1.1380381293495414e-06	4.576430766911207e-05	5.399728646359978e-08	2.9587431151935818e-08	2.1824509622722483e-06
46	4.075215633467258e-06	1.2090276472677916e-06	8.649503952141858e-06	2.4006183069907254e-06	1.3487130800999536e-06	1.1426912816080126e-06	4.595671277665335e-05	5.0802989807220647e-08	2.783714421923459e-08	2.1913744564524515e-06
47	3.834137777016228e-06	1.2136596823470118e-06	8.682641991470169e-06	2.4098155724419567e-06	1.3538802789749704e-06	1.1470691683445886e-06	4.6137735821792944e-05	4.7797654691719594e-08	2.619039647085281e-08	2.1997700654171707e-06
48	3.607321296993538e-06	1.2180177014014237e-06	8.713819692922927e-06	2.418468757791256e-06	1.358741803287746e-06	1.1511880736399403e-06	4.630805014081015e-05	4.4970102900403134e-08	2.4641063028790553e-08	2.207669017652178e-06
49	3.3939225166614342e-06	1.222117914713889e-06	8.743153026474842e-06	2.426610049814408e-06	1.363315736181852e-06	1.155063318358682e-06	4.646828924169779e-05	4.2309817382036e-08	2.3183381262179453e-08	2.2151006944539846e-06
50	3.1931476958638316e-06	1.2259755730930093e-06	8.770751097926407e-06	2.4342697301765236e-06	1.3676190904734055e-06	1.1587093165351539e-06	4.66190491356537e-05	3.980690355022758e-08	2.1811929598042276e-08	2.222092738062605e-06
51	3.0042500666109074e-06	1.2296050248309743e-06	8.796716556386004e-06	2.4414762885262753e-06	1.3716678721895616e-06	1.1621396292061353e-06	4.6760890563015394e-05	3.745205233241203e-08	2.0521607284324284e-08	2.2286711548982146e-06
52	2.8265270315884485e-06	1.2330197695309992e-06	8.821145979356742e-06	2.4482565293744513e-06	1.3754771406149225e-06	1.1653670152849014e-06	4.689434109686226e-05	3.5236505253826873e-08	1.9307615255714723e-08	2.2348604131239064e-06
53	2.659317535851385e-06	1.2362325086072243e-06	8.844130234017755e-06	2.454635672365432e-06	1.3790610646259614e-06	1.1684034792903194e-06	4.701989711657745e-05	3.315202168029022e-08	1.8165438180561495e-08	2.2406835341772554e-06
54	2.5019996305042697e-06	1.2392551920958062e-06	8.865754812115408e-06	2.460637445224247e-06	1.3824329749104495e-06	1.1712603155895297e-06	4.713802563725147e-05	3.1190848448447045e-08	1.7090827822280416e-08	2.24616217761588e-06
55	2.353988169190761e-06	1.2420990629142367e-06	8.886100146598851e-06	2.466284171636888e-06	1.3856054133402897e-06	1.1739481502288646e-06	4.724916603935554e-05	2.9345691153812214e-08	1.6079787310972133e-08	2.251316721337888e-06
56	2.2147326229855462e-06	1.2447746988456917e-06	8.90524191198024e-06	2.4715968546135005e-06	1.3885901798065437e-06	1.1764769806146213e-06	4.735373170950812e-05	2.7609686916098667e-08	1.512855622212302e-08	2.2561663376789264e-06
57	2.0837150244376034e-06	1.2472920520418884e-06	8.923251306942088e-06	2.476595254924369e-06	1.391398376286264e-06	1.1788562128484935e-06	4.745211158426835e-05	2.5976378752275552e-08	1.423359653449194e-08	2.2607290650114905e-06
58	1.960448042532286e-06	1.2496604860104849e-06	8.940195318948809e-06	2.481297964541275e-06	1.3940404481032466e-06	1.181094696685563e-06	4.754467159562552e-05	2.44396915805146e-08	1.3391579481619792e-08	2.265021874784952e-06
59	1.844473175342734e-06	1.2518888103412142e-06	8.956136972680924e-06	2.4857224755889345e-06	1.3965262226662612e-06	1.1832007583550986e-06	4.7631756028114955e-05	2.2993909692110546e-08	1.2599373208309126e-08	2.269060734467017e-06
60	1.735359046301106e-06	1.2539853134410833e-06	8.971135564225934e-06	2.4898852453432756e-06	1.398864945986322e-06	1.1851822314996528e-06	4.771368879812628e-05	2.1633655515187947e-08	1.1854031135330338e-08	2.2728606668765933e-06
61	1.6326997978508637e-06	1.2559577933985053e-06	8.98524688188339e-06	2.493801757514573e-06	1.4010653171067195e-06	1.1870464863457568e-06	4.779077466009089e-05	2.0353869591389453e-08	1.1152780988584215e-08	2.2764358061253333e-06
62	1.536113580345238e-06	1.2578135870173859e-06	8.998523413877627e-06	2.4974865798968808e-06	1.4031355204915689e-06	1.188800457144978e-06	4.786330034115117e-05	1.9149791739544707e-08	1.0493014478110349e-08	2.2797994502422007e-06
63	1.4452411321444954e-06	1.2595595970989297e-06	9.011014543534522e-06	2.5009534185381777e-06	1.4050832564596305e-06	1.1904506679588404e-06	4.7931535607349236e-05	1.8016943356457044e-08	9.87227759996625e-09	2.2829641106220106e-06
64	1.359744444335334e-06	1.261202318097528e-06	9.022766732826267e-06	2.5042151686821263e-06	1.4069157698043594e-06	1.1920032569070375e-06	4.7995734266273716e-05	1.6951110772461175e-08	9.288261516343186e-09	2.285941558526979e-06
65	1.279305503768529e-06	1.2627478602718522e-06	9.033823695150685e-06	2.507283962721943e-06	1.4086398767353031e-06	1.1934639989934148e-06	4.805613511089856e-05	1.5948329582899653e-08	8.738793970610563e-09	2.2887428688608145e-06
66	1.2036251098478399e-06	1.2642019724189006e-06	9.044226557972866e-06	2.5101712153406157e-06	1.4102619902387359e-06	1.1948383275926554e-06	4.811296280804314e-05	1.500486989885509e-08	8.221831205859587e-09	2.291378461374402e-06
67	1.1324217613992505e-06	1.2655700632615317e-06	9.054014015833709e-06	2.5128876659775126e-06	1.411788143936206e-06	1.1961313546643316e-06	4.8166428734209944e-05	1.4117222471536348e-08	7.735450361943054e-09	2.2938581394309158e-06
68	1.0654305231135713e-06	1.2668572232284726e-06	9.063222486166254e-06	2.515443422074279e-06	1.4132240163809075e-06	1.1973478913378992e-06	4.821673182676046e-05	1.3282084561931874e-08	7.27784173299278e-09	2.2961911294822985e-06
69	1.0024022552401893e-06	1.268068239254871e-06	9.07188621518032e-06	2.5178479884624845e-06	1.4145749475682177e-06	1.1984924619011782e-06	4.8264059162329763e-05	1.2496350338509528e-08	6.847303506081351e-09	2.2983861078954074e-06
70	9.431025868056035e-07	1.2692076145107271e-06	9.080037419001648e-06	2.5201103065359556e-06	1.4158459609434602e-06	1.1995693224463351e-06	4.8308586727825686e-05	1.1757098077754465e-08	6.442234748049381e-09	2.3004512367099876e-06
71	8.873109612429938e-07	1.270279586738028e-06	9.087706414857597e-06	2.522238790660582e-06	1.4170417838576274e-06	1.2005824782009043e-06	4.8350480137055395e-05	1.1061578267314838e-08	6.0611288868435825e-09	2.302394196874912e-06
72	8.348198334152712e-07	1.2712881436790313e-06	9.094921731452616e-06	2.524241358808371e-06	1.4181668647781758e-06	1.201535698109559e-06	4.8389895233672336e-05	1.040720359632931e-08	5.702568226872855e-09	2.3042222162120933e-06
73	7.854339069945515e-07	1.272237037729145e-06	9.1017102137964e-06	2.5261254616518797e-06	1.419225389634832e-06	1.2024325286830245e-06	4.842697866382004e-05	9.79153944876195e-09	5.365218739993495e-09	2.3059420959749736e-06
74	7.389694909013182e-07	1.2731297983022135e-06	9.108097111666373e-06	2.527898107116449e-06	1.420221295613505e-06	1.2032763056849103e-06	4.8461868359375205e-05	9.21229588094382e-09	5.047825669722963e-09	2.3075602332607263e-06
75	6.952537832452928e-07	1.2739697455887733e-06	9.114106178035622e-06	2.5295658876982896e-06	1.4211582865041082e-06	1.2040701671350856e-06	4.8494694075629056e-05	8.667318695317557e-09	4.7492086402444514e-09	2.309082645947229e-06
76	6.541241942971053e-07	1.2747600035643771e-06	9.119759762135741e-06	2.531135006293524e-06	1.422039847211805e-06	1.2048170656042683e-06	4.8525577899661e-05	8.154581000658366e-09	4.468257031978927e-09	2.3105149962707803e-06
77	6.154288117147928e-07	1.2755034910508006e-06	9.125078745507809e-06	2.5326112584495107e-06	1.4228692337854668e-06	1.2055197597656802e-06	4.855463390100437e-05	7.672189011772267e-09	4.2039331595266194e-09	2.3118625746244448e-06
78	5.790229060629665e-07	1.2762029888584903e-06	9.130083022346141e-06	2.5340001656813964e-06	1.42364954831745e-06	1.2061808778535563e-06	4.858197075561755e-05	7.218338487045849e-09	3.9552484020000246e-09	2.313130421254404e-06
79	5.447705368425991e-07	1.2768611089285408e-06	9.134791278736926e-06	2.5353069142011106e-06	1.4243837045203781e-06	1.2068028884982236e-06	4.860769053993166e-05	6.791334749594077e-09	3.721274173435921e-09	2.3143232703294818e-06
80	5.125442470809644e-07	1.2774803002007982e-06	9.13922103463922e-06	2.5365363665689446e-06	1.4250744342732208e-06	1.2073881062722382e-06	4.8631888960180115e-05	6.38958887980702e-09	3.5011398366761404e-09	2.3154455605771445e-06
81	4.822242698248782e-07	1.2780628638601856e-06	9.143388752958675e-06	2.5376930919663107e-06	1.4257243046291073e-06	1.2079387061001808e-06	4.8654655948235004e-05	6.011607823445317e-09	3.2940272831888465e-09	2.316501462917611e-06
82	4.5369789525284466e-07	1.2786109654969176e-06	9.14730992654292e-06	2.5387813903407967e-06	1.4263357313804765e-06	1.2084567347516711e-06	4.8676076136836154e-05	5.65598650214746e-09	3.0991666100446104e-09	2.3174949025043634e-06
83	4.2685903270728604e-07	1.2791266435215505e-06	9.15099913838367e-06	2.539805309114899e-06	1.4269109884463627e-06	1.2089441187947047e-06	4.86962291884567e-05	5.321402353752837e-09	2.9158331283360947e-09	2.3184295739765076e-06
84	4.0160784904636567e-07	1.279611816113638e-06	9.154470111328098e-06	2.54076865698312e-06	1.4274522156238659e-06	1.209402671163053e-06	4.871519006686116e-05	5.006610823943241e-09	2.743344892898766e-09	2.319308954053277e-06
85	3.7785041812623014e-07	1.2800682879565281e-06	9.15773575626024e-06	2.5416750172844286e-06	1.4279614261010578e-06	1.2098340975215395e-06	4.873302930030575e-05	4.710440996619401e-09	2.5810603080428846e-09	2.320136313740924e-06
86	3.5549837466938685e-07	1.2804977568878872e-06	9.160808219679507e-06	2.5425277612073935e-06	1.4284405138758738e-06	1.2102400025516638e-06	4.874981324144528e-05	4.4317912789721664e-09	2.428375763236062e-09	2.3209147303868513e-06
87	3.3445123619955246e-07	1.280902153563487e-06	9.163701313689173e-06	2.5433307222190166e-06	1.4288916326630768e-06	1.2106222109788766e-06	4.8765617341622536e-05	4.1694090232180305e-09	2.284604877273796e-09	2.3216477033235626e-06
88	3.1464427844902707e-07	1.281282721586049e-06	9.166423935146712e-06	2.5440863695891016e-06	1.4293161697454647e-06	1.2109818981724848e-06	4.87804902016856e-05	3.922487349646611e-09	2.149305527135815e-09	2.3223374865931755e-06
89	2.960083220038468e-07	1.2816407901588315e-06	9.16898559330434e-06	2.544797342553965e-06	1.4297156078962596e-06	1.2113203204056415e-06	4.879448376780812e-05	3.690163841157656e-09	2.0220051571230303e-09	2.3229864893896187e-06
90	2.784754628868842e-07	1.2819776639790337e-06	9.171395622095489e-06	2.5454662316912407e-06	1.4300914025513086e-06	1.2116387107900276e-06	4.880764902844826e-05	3.4715919825251542e-09	1.9022399239886867e-09	2.3235970764893488e-06
91	2.6198085831047374e-07	1.2822945889266026e-06	9.173662934669132e-06	2.5460955107923393e-06	1.4304449435337356e-06	1.2119382468472301e-06	4.882003467344607e-05	3.2659634201485593e-09	1.7895668950660115e-09	2.324171506061977e-06
92	2.4646317909094147e-07	1.282592743371607e-06	9.175795961201851e-06	2.546687519602564e-06	1.4307775453570073e-06	1.2122200422930572e-06	4.8831686754310036e-05	3.072513601694279e-09	1.6835671385659954e-09	2.324711913914797e-06
93	2.3186461730503785e-07	1.282873238027126e-06	9.177802647845409e-06	2.5472444635290106e-06	1.431090447060828e-06	1.2124851468985005e-06	4.884264867846778e-05	2.8905218717760725e-09	1.5838457758482127e-09	2.325220313226148e-06
94	2.181307511857078e-07	1.2831371185451237e-06	9.179690475297884e-06	2.5477684187948765e-06	1.4313848151069278e-06	1.2127345489431795e-06	4.8852961310714326e-05	2.7193097878867408e-09	1.490031058546112e-09	2.3256985992504606e-06
95	2.0521036956759316e-07	1.2833853688895273e-06	9.181466482935005e-06	2.5482613391369697e-06	1.4316617471418512e-06	1.212969178403347e-06	4.8862663105034235e-05	2.5582389319565e-09	1.4017731693954191e-09	2.326148555431993e-06
96	1.9305529023373652e-07	1.283618914826487e-06	9.183137293779823e-06	2.5487250627358932e-06	1.4319222758904648e-06	1.2131899102506475e-06	4.88717902410033e-05	2.406708645830523e-09	1.3187429814052264e-09	2.3265718597309627e-06
97	1.816201834049386e-07	1.283838627315827e-06	9.184709138765483e-06	2.5491613189500306e-06	1.4321673729392412e-06	1.2133975676574874e-06	4.8880376756328676e-05	2.2641538308412367e-09	1.2406308521561808e-09	2.326970090770585e-06
98	1.7086240377166008e-07	1.2840453257383591e-06	9.186187879823749e-06	2.5495717347236303e-06	1.4323979523364413e-06	1.2135929250472735e-06	4.8888454672974574e-05	2.1300428538710687e-09	1.1671454764486605e-09	2.327344733686609e-06
99	1.607418318237868e-07	1.2842397809445504e-06	9.187579031695474e-06	2.549957840640172e-06	1.4326148739930107e-06	1.2137767109758088e-06	4.889605411630614e-05	2.003875569323773e-09	1.0980128024604252e-09	2.3276971856530586e-06
100	1.512207243569873e-07	1.284422718126872e-06	9.188887782479676e-06	2.5503210766256373e-06	1.4328189468867871e-06	1.2139496108460416e-06	4.890320342734288e-05	1.8851814554926575e-09	1.0329750105857849e-09	2.3280287610883934e-06
