	C1	C2	C3	C4	C5	C6	C7	C8	C9	MAPK	MAPKMEKpp	MAPKPH	MAPKp	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKPH	MEKRAFp	MEKp	MEKpMEKPH	MEKpRAFp	MEKpp	MEKppMEKPH	RAF	RAFK	RAFPH	RAFRAFK	RAFp	RAFpRAFPH
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39999848565720003	1.4095996476683013e-06	0.29999995392505496	5.8668106474581165e-08	4.60749436659912e-08	9.783292724045808e-14	2.8227499737349467e-15	1.4254553721223399e-15	0.1887215467940588	0.19904797970798185	0.009606412106494086	0.0006964809907770981	0.0009517021416004685	2.181188557396603e-05	3.1833133250162703e-07	3.1815041758095963e-07	0.21532932123826873	0.13947854831336753	0.2979160324671096	0.060521451686632435	0.012437035550140403	0.0020839675328905645
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3999486361368552	4.426165501484256e-05	0.2999958930147813	2.9949863912128645e-06	4.106976161261985e-06	2.264143208755033e-10	1.0105588348837447e-11	9.057628552449737e-12	0.16961276569113845	0.1949020627367417	0.02207145676304003	0.002887763295348623	0.005088655382751422	0.00027941531506242616	6.399790723056969e-06	9.281880506859197e-06	0.19154086890693106	0.1433119386915434	0.2949621392043645	0.05668806130845654	0.024382336910874144	0.005037860795635902
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39967743887846074	0.00025897768071930956	0.29995953494411043	2.3106581738513083e-05	4.046422310342374e-05	1.1133101389327349e-08	6.700900509344234e-10	8.327864489070056e-10	0.1508761330523426	0.18917269186437172	0.03127718051755415	0.005748111218086974	0.010775996896561526	0.000980673619641599	3.1604642925927385e-05	5.1311239066621605e-05	0.171821331373736	0.1476235066397356	0.29219036304456203	0.05237649336026439	0.03573468417336537	0.007809636955438491
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39892442433271286	0.0008102015243277401	0.2998228694469824	8.809158226889558e-05	0.00017711475312165158	1.415557203613376e-07	1.0451952075550701e-08	1.5799896254578703e-08	0.13411884206844493	0.1833712145496886	0.037551371561938836	0.00867523527276605	0.01647558133975828	0.0021250968923191217	9.032567417177232e-05	0.00015320411055296247	0.1550854544775513	0.1515263800635983	0.28962284726925264	0.04847361993640175	0.04638730440104112	0.010377152730747904
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39743214183974646	0.0018259109353632296	0.29949078972231247	0.00023178004164081483	0.0005090782796851583	8.804614586819804e-07	7.644410289572726e-08	1.3199800268721463e-07	0.11979390315789124	0.17824455991734264	0.04153665324350663	0.011316851904541144	0.021422714575552095	0.0035775397660385067	0.0001928204485433641	0.0003327255071051464	0.14098527984248588	0.15499511529507398	0.28728718665787084	0.045004884704926015	0.05618282910091331	0.012712813342129608
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39501615340309876	0.0033629079593472232	0.2988678265831437	0.0004848869548142646	0.001131505821312268	3.526985010761204e-06	3.5128087224219864e-07	6.675955444615997e-07	0.10781057722952639	0.1740427323811675	0.043853462864230475	0.013508138692192138	0.025360919024768898	0.00516065066105673	0.00034346798980396614	0.0005963485940634707	0.12918901254397314	0.15803491486032614	0.2851989640585985	0.04196508513967387	0.06503075284966382	0.014801035941401839
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391597307185541	0.0054052312691241005	0.2978825031989522	0.000868282356115248	0.0021150895036204545	1.0502892070377274e-05	1.1794961010615622e-06	2.407297427719275e-06	0.09785687774800587	0.1707517581705902	0.045008056755285304	0.01521155662484228	0.028306698551013334	0.006718340581808267	0.0005411922994541447	0.0009415432783963123	0.11938181933575344	0.16066517092114527	0.2833569943227231	0.0393348290788547	0.07291394857102071	0.01664300567727744
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3872002631538151	0.007881919735259372	0.29650090048195815	0.001390255966444598	0.003492287465849364	2.5298901581180485e-05	3.1627248574793576e-06	6.812052192862154e-06	0.08957488680806251	0.16824521549992816	0.04537528437263875	0.016463011592875797	0.030394754225551934	0.008143616201886587	0.0007811978876240614	0.0013600302745197712	0.1112749481912459	0.16291495424517938	0.28174755964834614	0.037085045754820585	0.0798686651277537	0.018252440351654367
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3819311780026258	0.010690846792601167	0.29472838253981815	0.0020471397379433227	0.00525552963528058	5.204771642397673e-05	7.170290223427837e-06	1.608782490169116e-05	0.08263856690729113	0.16636737086989106	0.045217776492697516	0.01733170426550888	0.0317921633247678	0.009379807971927284	0.001056620723441264	0.0018404658053409657	0.10461011542021101	0.16481906910402894	0.280350184938165	0.03518093089597103	0.08596155415735757	0.019649815061835465
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37594796528529995	0.013719917493982955	0.29260292062228155	0.002825861468194516	0.007364023292783245	9.489146452718658e-05	1.4284910276520402e-05	3.3056084935637005e-05	0.07677839529631761	0.1649718792453269	0.04471491239597207	0.017894855659708976	0.032657825988687474	0.010409087893050117	0.0013598190417681696	0.002370294765985425	0.09916068549526956	0.16641477397062954	0.2791420939147532	0.03358522602937043	0.09127218210109045	0.02085790608524725
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3694325885308638	0.016861865514104783	0.29018461115628547	0.0037070758465467175	0.009754523858927857	0.000157380274966204	2.5700989803408308e-05	6.086498478714497e-05	0.07178167018919492	0.16393590152074095	0.043988715586720226	0.018224480575845324	0.0331272376976401	0.011238602053305676	0.0016831873266039787	0.00293686078161876	0.09473024147526495	0.16773946568416923	0.2781007976457373	0.032260534315830716	0.0958827042146152	0.02189920235426312
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3625689896034518	0.0200230510747221	0.28754474384698725	0.004668196194734305	0.012352644982231327	0.00024191384944244755	4.259312463591744e-05	0.00010261117078198705	0.06748399993557268	0.16316245340410965	0.04312318693323331	0.01838183765424165	0.03330945623603042	0.01188886262248883	0.0020196013344088246	0.0035280903598597117	0.09115015641207035	0.16882904812799	0.2772053824344139	0.03117095187200997	0.09987222459461091	0.022794617565586536
