	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
10	2.35196821561191e-06	2.4954613033211227e-14	3.5318912946889475e-07	5.972882078626734e-07	9e-08	1.1883371715574339e-10	2.8841487521470972e-11	2.3066669326827087e-11	3.925812599595845e-11	0.0	2.375489773915496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6632201412965283e-36	2.305799811031882e-09	8.409989974569796e-33	3.511716333870865e-10	2.8650357129012886e-10	2.8650357129012886e-10	7.794200188968103e-09	2.945490928908171e-09	1.3964424735057248e-07	3.015389928456204e-09	2.1608529779920065e-10	1.2451022608449948e-10	1.705451104845088e-08	-1.97735911451429e-15	2.398995108471436e-11	4.504986497400935e-07
11	2.2884647815473203e-06	3.465215977502169e-14	2.898837876804264e-07	6.606154809320257e-07	9e-08	1.1470857235076547e-10	3.04330449923458e-11	2.4435181330636413e-11	4.0423201326252196e-11	0.0	2.271987591818055e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5100114751741e-36	1.1042855071454965e-09	1.7916196442805283e-32	3.2362101478001725e-10	3.115206025630951e-10	3.115206025630951e-10	8.995714492854488e-09	1.7146218866008607e-09	1.357177665573469e-07	5.433143180345019e-09	3.8927653940091777e-10	2.2801240818194103e-10	1.828537837581935e-08	-2.6242027316234614e-16	6.690615504617971e-13	4.5050002793625814e-07
12	2.2373664890871316e-06	1.6428311039327919e-13	2.390686192905081e-07	7.114314537608661e-07	9e-08	1.1128491137968435e-10	3.19353638000864e-11	2.5630410900689918e-11	4.1149313919539056e-11	0.0	2.1100709872966104e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.832358384541341e-36	3.49930951970123e-10	1.940077475637863e-32	2.9855257597560955e-10	3.346676992041624e-10	3.346676992041624e-10	9.750069048029865e-09	1.130005681802229e-09	1.3169938133570044e-07	8.4234850375906e-09	6.700609818884188e-10	3.8992901270338527e-10	1.8869995608327778e-08	-1.2901300658785965e-15	-2.968506658928005e-13	4.505000608063118e-07
13	2.195834418688695e-06	2.121815595916789e-15	1.9793646581693956e-07	7.525634808078102e-07	9e-08	1.0845157859053289e-10	3.336637392815372e-11	2.6675358603004437e-11	4.1506688878308615e-11	0.0	1.8961201111051056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.710201891195009e-39	6.909181508944071e-11	1.370878018412741e-35	2.75710571745475e-10	3.561073807732128e-10	3.561073807732128e-10	1.0030908184910548e-08	8.314280278345232e-10	1.276286395628517e-07	1.1582721499072908e-08	1.068680388136854e-09	6.038798888948895e-10	1.9168574245896197e-08	-2.2737307797343367e-15	-2.1426197291817723e-16	4.50500053741428e-07
14	2.1617881780164027e-06	-3.5298390403520615e-15	1.6440754292562263e-07	7.860924055689555e-07	9e-08	1.0611806169192009e-10	3.474005631253299e-11	2.7587929915096527e-11	4.1553952080450024e-11	0.0	1.647800046848945e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2830347323770944e-40	8.33090588800109e-12	-6.594134673603198e-37	2.5487206650949943e-10	3.7598605149495493e-10	3.7598605149495493e-10	1.0091669094111992e-08	6.585162124605626e-10	1.235387924366159e-07	1.4735346839970956e-08	1.5846230306423038e-09	8.521999531510495e-10	1.9341481945414026e-08	1.842125342880889e-15	-1.3454892445873333e-16	4.505000533276848e-07
15	2.1336700740561677e-06	-7.118956719600973e-16	1.3691995899300374e-07	8.135799877329266e-07	9e-08	1.0420990261432488e-10	3.606747997553878e-11	2.838216027174475e-11	4.134045713839117e-11	0.0	1.385989360469068e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1452879842041514e-46	6.252675153097242e-13	2.1442720741637627e-42	2.35841570862795e-10	3.9443581172706987e-10	3.9443581172706987e-10	1.0099374732484688e-08	5.470318362519215e-10	1.1945777966821765e-07	1.7814083622680717e-08	2.213817448684322e-09	1.1140106395309269e-09	1.9452967054390614e-08	1.1093573922747767e-15	-4.056356475983067e-16	4.5050005328224376e-07
16	2.110288103896216e-06	1.2667655748926095e-15	1.142766999010832e-07	8.36223245943519e-07	9e-08	1.026649926203825e-10	3.735755864934663e-11	2.906921122927711e-11	4.090823750099333e-11	0.0	1.1299334309077702e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7568193676010844e-47	2.8003668709524116e-14	-1.3559396194123627e-43	2.184459556379672e-10	4.1157659563176304e-10	4.1157659563176304e-10	1.0099971996331289e-08	4.706483915364888e-10	1.1540913730363425e-07	2.0793296983488484e-08	2.9512392978206496e-09	1.3700665690922245e-09	1.9529351785061464e-08	-1.7659802850423266e-16	-2.3856231181334515e-16	4.505000533037926e-07
17	2.090722588154388e-06	-3.5352468187853757e-15	9.555294604566744e-08	8.549470005937171e-07	9e-08	1.01431396317851e-10	3.861750032667533e-11	2.965794186542794e-11	4.029316149004517e-11	0.0	8.944402672678453e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1221344686456024e-47	8.175380549748391e-16	-5.359133361941731e-44	2.0253216557645214e-10	4.275167310680753e-10	4.275167310680753e-10	1.0099999182461942e-08	4.1472818815084387e-10	1.1141249494200467e-07	2.3658639940789976e-08	3.791740411134117e-09	1.6055597327321495e-09	1.9585266177015998e-08	5.63483307468689e-15	-2.0794015598935822e-15	4.5050005334043074e-07
18	2.074249463097842e-06	-2.4296445198351797e-17	8.001950222925151e-08	8.704804444346106e-07	9e-08	1.0046496907498534e-10	3.9853232062404245e-11	3.015555583739448e-11	3.952624302521543e-11	0.0	6.889849182038978e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3945299414172716e-48	1.0873944434805975e-16	-1.1479535355860254e-44	1.8796323662712238e-10	4.4235496451026836e-10	4.4235496451026836e-10	1.0099999891260555e-08	3.70833435736247e-10	1.0748426662914404e-07	2.639983958836449e-08	4.730185893406545e-09	1.8110150817960976e-09	1.9629166544510637e-08	1.97530177761431e-17	-1.3946531601026924e-18	4.50500053342076e-07
19	2.0602948187922524e-06	9.14654010065677e-18	6.709733565466097e-08	8.834026110030557e-07	9e-08	9.972800177505835e-11	4.106964617951579e-11	3.0567966267779444e-11	3.8634385777645856e-11	0.0	5.178303649019344e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.511181350149193e-52	6.909620329387173e-19	-2.6322856729616756e-48	1.7461647593801483e-10	4.5618117201656036e-10	4.5618117201656036e-10	1.0099999999309039e-08	3.3908219726499525e-10	1.03638027718962e-07	2.901280324075985e-08	5.761447216667562e-09	1.9821696350980616e-09	1.9660917815188902e-08	-1.2453993709448315e-17	3.749189558005928e-18	4.505000533418413e-07
