	species_10	species_11	species_13	species_14	species_15	species_17	species_18	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_27	species_28	species_29	species_30	species_31	species_33	species_34	species_4	species_5	species_6	species_7	species_8
0	100.0	57516.0	10000.0	100.0	100.0	20.0	100.0	3150.0	0.0	20.0	100.0	100.0	100.0	100.0	0.0	9363.0	0.0	45.0	100.0	100.0	100.0	400.0	467.0	0.0	60000.0	0.0
1	3.6666666666666665	58407.504234514054	9879.2896338453	100.0	100.0	23.246903341492626	100.04256615982776	3118.672841995055	7.000975736993313	26.269393899924893	100.0	134.1396467125981	100.0	99.95159684093635	6.998968425759809	9506.130558275938	202.74254235703768	52.64268275658673	100.0	100.0	100.0	397.7415079701659	463.8267047801366	2788.1261118930634	59255.8133470816	5400.193209587889
2	3.6666666666666656	59308.10634281497	9775.207515723589	100.0	100.0	23.03362142703481	100.16269365426683	3084.093433274472	14.007769017890014	26.02817646558461	100.0	132.79449308649808	100.0	99.79961125417502	13.990808975383175	9652.896587456744	408.765842478929	53.45622234780127	100.0	100.0	100.0	395.57620912796824	461.28679857435975	5559.491367788089	58631.56214470077	10707.047399222423
3	3.6666666666666656	60139.016905785575	9692.433268325634	100.0	100.0	22.866404856137176	100.34043910938988	3055.441177573757	21.025094717203572	25.839048551059324	100.0	131.6569610515515	100.0	99.56223017759257	20.968923386756078	9788.30775120518	617.8179823945654	54.206830588012714	100.0	100.0	100.0	393.8430545034671	459.2531473326318	8317.197610510433	58135.10992137533	15933.895803711155
4	3.6666666666666634	60904.67755461417	9627.34577947408	100.0	100.0	22.73727020356405	100.55907078033052	3032.269362712788	28.056382220770832	25.69298336489664	100.0	130.69998980964354	100.0	99.25511063528978	27.92789564745542	9913.087293872402	829.6628402169586	54.898514110566815	100.0	100.0	100.0	392.47242272315754	457.6442911574817	11064.02885605763	57744.73811148857	21096.266848974177
5	3.666666666677302	61609.41967156989	9576.86691523262	100.0	100.0	22.63944289170309	100.80481865283474	3013.8917626941547	35.103995325210064	25.58232106040852	100.0	129.89946098592364	100.0	98.8917264025093	34.86332748227043	10027.940605913156	1044.079659367038	55.535180980808285	100.0	100.0	100.0	391.4037939160215	456.3893844285963	13802.313120210623	57441.98478721499	26207.539276396852
6	3.6666666665900256	62257.42727120746	9538.391771510538	100.0	100.0	22.56720063694634	101.06652965254635	2999.6220259780534	42.16942759931372	25.500591432830156	100.0	129.23401140179342	100.0	98.48366131883908	41.77169601962224	10133.54915652484	1260.862594210587	56.12060711192728	100.0	100.0	100.0	390.58503529843614	455.42738035525275	16533.983687194042	57211.22636655869	31279.021861219957
7	3.666666666671691	62852.7106419619	9509.728971465162	100.0	100.0	22.515739780295892	101.33531987750432	2988.8175875980937	49.25347342528771	25.44236285042016	100.0	128.68487607114008	100.0	98.04086134649445	48.650230490554556	10230.566181310727	1479.8201447996116	56.658412201704344	100.0	100.0	100.0	389.9716747765023	454.70619163709955	19260.63539811164	57039.31952085362	36320.16167590129
8	3.6666666666740175	63399.08891792538	9489.044415582377	100.0	100.0	22.481049499912185	101.60424283495553	2980.897600868815	56.356374358491	25.403100084046933	100.0	128.23567469043755	100.0	97.57185049603179	55.49680586878604	10319.613827799623	1700.7745196787546	57.15204389440191	100.0	100.0	100.0	389.5260716095625	454.18172279637054	21983.575190474934	56915.26379287149	41338.77154487191
9	3.6666666667179184	63900.179477066245	9474.808729704753	100.0	100.0	22.459794395790137	101.86797735511587	2975.3502490480273	63.47794553408918	25.379031577400948	100.0	127.87216501150279	100.0	97.08392079240593	62.30984878127609	10401.281415790694	1923.560938255608	57.60476808253685	100.0	100.0	100.0	389.21656219225326	453.8168744088287	24703.867658073796	56829.88639808897	46341.257192437726
