	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0	0.611236783152	1.30377571282	3.80874702187e-05	1.9245997705	1.9245997705	0.872534525609	0.127465474391	5.0	14.9997605114	0.000239488586945	0.00122834645669	5.52755905512e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.796980797261	0.203019202739	1.28871252075e-06	0.963590525844	0.00082800476559	0.0413941344971	1.22247345696	0.299995131634	4.86836593145e-06	0.0	0.048179398361	0.0046464250374	0.0793317319536	0.232300498008
1	0.4199707441914389	1.3127275970016024	4.362699584755945e-05	2.6386676168105785	2.204526395092735	0.8555991812154251	0.1444008187845751	3.430096572843324	14.999735666612375	0.0002643333745675896	0.0011118357119386882	5.003305062121185e-05	1.099688662297715e-09	2.8454846138623806e-05	2.8332519459486742e-08	1.526492038052363e-07	0.01722015373463623	0.008452932166281159	0.7713194443397097	0.2286805556602905	1.3296364205988397e-06	0.8076650571065418	0.0015440950744343063	0.07719779038281425	0.8399416071601064	0.2999832565069024	1.674349302903407e-05	1.7467887541249486e-05	0.04038296431414995	0.008199513559754764	0.1942800415446386	0.4099149980402595
2	0.05489225070620625	1.4989452396783096	0.00011008758300374998	8.860383470182619	5.562906152167088	0.8170758370935943	0.18292416290640595	2.347746884364069	14.99967726849984	0.00032273148710368273	0.0007752883514922392	3.4888928585725764e-05	2.099137231531059e-09	0.0001106493585575336	5.435781495108853e-08	2.980653783551909e-07	0.033007213291102705	0.016331641617391694	0.7205634880120492	0.2794365119879511	1.5209452207852104e-06	0.48344778162815294	0.00632707867752889	0.3163494097176864	0.10978454993326583	0.2999724617051015	2.753829482998559e-05	4.7811017790764853e-05	0.024172128514003726	0.012316184208586	0.24231154761265203	0.6157476274660971
3	0.029673591907224083	2.668712397453061	0.00037749552277364625	27.01324034978434	19.075401317463026	0.7775012767958823	0.22249872320411807	1.607030768180856	14.999623263492603	0.00037673649433864046	0.00029705437069312387	1.3368748018446749e-05	2.4620447188073315e-09	0.00022744839068937546	7.753530364368994e-08	4.3030057640892316e-07	0.047066000691714786	0.023492452805481033	0.6771074355855796	0.3228925644144207	1.8008431351858086e-06	0.2204176405011334	0.015223412823949229	0.7611656277152964	0.05934706999319567	0.29996853537050855	3.1464629423035043e-05	0.00014620344883544488	0.011020718111247493	0.010737033843493277	0.13955333437051534	0.5368194885411597
4	0.09594473527902252	5.578148534495174	0.0006628203848632498	36.72136236061755	33.49307230543168	0.7820771520378039	0.21792284796219644	1.1000644088520053	14.999638040269087	0.0003619597178546203	1.5513960767573926e-05	6.98894762281653e-07	5.893106010362579e-10	0.0002962101294908128	9.75199005926098e-08	5.470931843636849e-07	0.05918731611087658	0.029812939654163036	0.6997601455603697	0.3002398544396308	1.9791578103828285e-06	0.3558397463938846	0.015194330662725582	0.7597042683994936	0.19188903873846544	0.29998876126143526	1.1238738496443077e-05	0.0006714104805188952	0.017791768145163502	0.007244575109714034	0.11871506179247676	0.3622098689650483
5	0.251558806667201	8.589975191495226	0.0005471483920111041	20.396652929572422	27.647837940865774	0.8140837146123892	0.1859162853876112	0.7530157031523559	14.99969679624487	0.0003032037420695123	3.97989149353201e-06	1.7978916014581928e-07	3.7009916912411925e-10	0.0002990272202604393	1.1415449770106796e-07	6.468641424014347e-07	0.06927608030513947	0.03520839431108745	0.7464892959770758	0.253510704022925	1.8556334694114285e-06	0.7699360267021802	0.004897464593268637	0.24486218903802806	0.5031172192114265	0.29999113608444977	8.86391548198143e-06	0.001642724034682518	0.03849656384554924	0.006314983054812693	0.11338949909072324	0.3157189946693519
6	0.4154478154114917	9.407624236818078	0.0002443809359110364	7.290890292971013	12.348724610075436	0.8317675470478813	0.16823245295211928	0.5154418039468446	14.999720424093887	0.00027957589305338244	2.380197838078439e-06	1.077943767314859e-07	3.4375720297765116e-10	0.0002994179284894933	1.2751070613147942e-07	7.290998885126728e-07	0.07737599645166832	0.03965226060778171	0.764291275722602	0.2357087242773988	1.6766243275441825e-06	0.8565728593686853	0.0018819787218336713	0.09409105401281735	0.8308953504256321	0.29999141359747655	8.586402455238224e-06	0.0026887159396892166	0.04282843857184389	0.006979861671951017	0.12887276917121995	0.3489588231783376
7	0.5586294068202708	8.700613457481412	0.00010922821024447392	3.912408065847996	5.51938408879098	0.8411424760933759	0.1588575239066245	0.3528201984440889	14.999729008070306	0.0002709919166344009	2.074301292555963e-06	9.383680587791535e-08	-2.0446162069313156e-10	0.0002994929392864745	1.3787090515426747e-07	7.944902275315405e-07	0.08365859206123014	0.043183270826122694	0.7708280498678289	0.22917195013217156	1.5595309878018155e-06	0.8646548203051881	0.0013614803295049582	0.06807300327354376	1.1172578401737971	0.2999969316130422	3.0683868897010675e-06	0.003758502739872433	0.04323332257905082	0.007279954374062594	0.1364982787939093	0.3641425768963557
8	0.6874714666834173	7.633004149553333	6.760034050089938e-05	2.9117576333492665	3.415906046392591	0.8461246184930437	0.1538753815069567	0.24149938296369666	14.999732197585617	0.0002678024013254119	1.3943173032890823e-06	6.3442178501622e-08	3.791684410546698e-10	0.0002996586913700309	1.4566023711642294e-07	8.447522678018175e-07	0.08838191863942133	0.04589556349739214	0.7732941177347529	0.22670588226524765	1.4965226780311313e-06	0.8669731679941198	0.0011236584570979617	0.05617505266315071	1.3749426894031165	0.2999911390766271	8.8609233048254e-06	0.0048174053910942215	0.0433484543218986	0.007456700706176523	0.1273111649948266	0.3728013063821462
9	0.8262666046997182	6.603660188488862	5.24479743552005e-05	2.4154841958118016	2.65024644265591	0.8491162613157536	0.15088373868424698	0.16531618131760265	14.999733811619638	0.00026618836730285506	5.368032961863799e-07	2.4793474651764077e-08	1.7541172823181456e-10	0.0002998682238437487	1.5135943718477947e-07	8.822259229807662e-07	0.09183766472058147	0.04791657758917535	0.7748329577042796	0.2251670422957213	1.4636913086237477e-06	0.884575824397564	0.0009280851509816088	0.04639637260736113	1.65253298389708	0.2999917622623809	8.237737551054052e-06	0.005841127959545136	0.044228591404848305	0.007167670197157738	0.09258909486183492	0.35835074618926915
