time	species_0	species_1	species_10	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1350.0.	0.474247375968433	999.5256563130376	499.999951844	2941.9921570230044	836.1908142565619	221.81664348043282	209.35082876502963	311.3252348589522	479.32384006501775	99.9999903689	499.999951844
1380.0.	0.41067549153283706	999.5892281974733	499.999951844	3138.507180104711	690.3263963764309	171.16603827885578	107.10863420519966	245.423602129061	647.4676673547389	99.9999903689	499.999951844
1410.0.	0.391369362170566	999.6085343268347	499.999951844	3342.5882481159856	536.2065332533582	121.20483339065302	66.89936517627767	208.2904130256444	724.8101254870772	99.9999903689	499.999951844
1440.0.	0.39553395087237203	999.6043697381328	499.999951844	3548.8530201130325	376.4399786264252	74.70661602053983	69.3038631044853	224.27386340629724	706.4221771782164	99.9999903689	499.999951844
1470.0.	0.42249326239320506	999.5774104266119	499.999951844	3751.723267653242	213.95259747603347	34.323749630721395	111.4586433651175	281.21155372695233	607.3297065969291	99.9999903689	499.999951844
1500.0.	0.4848210685005	999.5150826205041	499.999951844	3934.835985583201	59.62809272105125	5.535536455741702	202.88776145907025	338.27394784285775	458.83819438707053	99.9999903689	499.999951844
1530.0.	0.609180258543572	999.3907234304609	499.999951844	3992.5416785874145	7.44286455321047	0.015071619372487001	341.4851674352858	349.7312604606094	308.78347579310383	99.9999903689	499.999951844
1560.0.	0.8612202662666031	999.1386834227383	499.999951844	3985.622885377093	14.3290691689143	0.047660213990048	508.7149890347529	305.0780833596217	186.20683129462475	99.9999903689	499.999951844
1590.0.	1.551855483362128	998.4480482056427	499.999951844	3956.2107352670087	43.39356582944647	0.395313663543264	697.354045689126	212.769732440766	89.87612555910816	99.9999903689	499.999951844
1620.0.	5.805911989602694	994.1939916994016	499.999951844	3733.888695765757	254.78967128787397	11.321247706364932	891.8626630196006	86.10406188808666	22.03317878131243	99.9999903689	499.999951844
1650.0.	16.53629490762688	983.4636087813782	499.999951844	2783.912348761962	990.1121394215447	225.97512657648846	850.7146200506412	133.7837731987135	15.501510439645129	99.9999903689	499.999951844
1680.0.	0.9065656818041561	999.0933380072006	499.999951844	2718.4384876551935	1004.0716178054457	277.48950929935	496.09990854780807	328.8810665624099	175.0189285787844	99.9999903689	499.999951844
1710.0.	0.517488357207585	999.4824153317974	499.999951844	2879.7662073093747	882.1891238525675	238.0442835980469	262.12112391218466	330.32313135480877	407.5556484220096	99.9999903689	499.999951844
1740.0.	0.42479642972865206	999.5751072592759	499.999951844	3071.766645912501	740.0670715987342	188.16589724875573	132.99320791935588	266.40082431892324	600.6058714507242	99.9999903689	499.999951844
1770.0.	0.39475777901539405	999.605145909989	499.999951844	3274.0531297569255	588.3459856515128	137.6004993515515	74.86446059895631	215.19758708501587	709.9378560050312	99.9999903689	499.999951844
1800.0.	0.391826385984026	999.6080773030204	499.999951844	3480.105349190344	430.20918137512353	89.68508419452415	64.30230394976883	213.02877975727264	722.6688199819616	99.9999903689	499.999951844
1830.0.	0.410480341798006	999.5894233472063	499.999951844	3684.9638758749948	268.14471479387424	46.891024091121125	92.4392457067963	259.75938690302536	647.8012710791812	99.9999903689	499.999951844
1860.0.	0.458657068849864	999.5412466201541	499.999951844	3878.7172631828244	108.1237146922421	13.158636884923549	166.37358550076013	322.3525339443702	511.273784243873	99.9999903689	499.999951844
1890.0.	0.5586726099179691	999.4412310790852	499.999951844	3991.9359869230816	7.992758416210535	0.070869420700018	291.4407740150884	352.5600042924932	355.99912538142206	99.9999903689	499.999951844
1920.0.	0.753564297328237	999.2463393916754	499.999951844	3988.8786299213834	11.092015583131046	0.028969255475814002	450.22929498551946	325.65865342146975	224.11195528201452	99.9999903689	499.999951844
1950.0.	1.222091441992268	998.7778122470113	499.999951844	3971.9559710013077	27.872591814896886	0.17105194378545802	632.4118861572927	248.43157711411953	119.15644041759164	99.9999903689	499.999951844
1980.0.	3.197961841487518	996.8019418475162	499.999951844	3862.619529020975	134.0825617179423	3.297524021073347	829.639509952767	129.55064803011106	40.809745706125874	99.9999903689	499.999951844
2010.0.	27.77234202789077	972.2275616611132	499.999951844	3087.173846878386	788.857054780624	123.96871310097927	932.160403927693	62.546692338709455	5.292807422601033	99.9999903689	499.999951844
2040.0.	1.376634099821979	998.6232695891821	499.999951844	2685.8204619009975	1032.3164789248924	281.86267393410475	604.516367585312	290.5908512446624	104.89268485902838	99.9999903689	499.999951844
2070.0.	0.58474535147071	999.4151583375334	499.999951844	2820.402290453226	926.2491156421887	253.34820866457846	326.52874508461025	342.6894317189628	330.7817268854297	99.9999903689	499.999951844
2100.0.	0.44507603586980504	999.5548276531346	499.999951844	3006.0497550515724	788.8150165430593	205.13484316535934	166.76287916188895	289.1365656190175	544.1004589080965	99.9999903689	499.999951844
2130.0.	0.401000647590445	999.5989030414138	499.999951844	3205.875135309362	639.8161418423502	154.30833760827784	88.03692061834185	227.91011045285128	684.0528726178096	99.9999903689	499.999951844
2160.0.	0.39043579589756905	999.6094678931066	499.999951844	3411.1963471886143	483.5671222239022	105.23614534747502	63.47517122259443	207.53925425972443	728.9854782066838	99.9999903689	499.999951844
2190.0.	0.40163385099087	999.5982698380143	499.999951844	3617.1077527355073	322.4648707693304	60.4269912551541	78.52613481118968	240.22126750107662	681.2525013767356	99.9999903689	499.999951844
2220.0.	0.438220509855101	999.5616831791505	499.999951844	3816.6132333259175	160.40857441159915	22.97780702247576	135.90324544750243	302.65906760312356	561.4375906383759	99.9999903689	499.999951844
2250.0.	0.517729557559918	999.4821741314456	499.999951844	3976.7478488197376	22.123607761178814	1.1281581790771131	244.8390167709166	348.6902815716379	406.4706053464471	99.9999903689	499.999951844
2280.0.	0.672247814533781	999.327655874471	499.999951844	3991.0845087970547	8.896209074245816	0.018896888695578002	394.3488575184869	340.66160186282116	264.98944430769376	99.9999903689	499.999951844
2310.0.	1.008558011713646	998.991345677291	499.999951844	3980.549453757261	19.36491603327479	0.08524496945875801	569.3530111070397	279.3214889210281	151.32540366093397	99.9999903689	499.999951844
2340.0.	2.108648495634067	997.8912551933707	499.999951844	3925.459017448147	73.47763099088928	1.06296632096179	763.3642329142136	172.9166120672964	63.719058707491875	99.9999903689	499.999951844
2370.0.	13.315270597778285	986.6846330912257	499.999951844	3480.4032420694243	479.01520063957355	40.58117205099837	936.7380032073319	54.03818900788097	9.223711473789091	99.9999903689	499.999951844
2400.0.	2.825655207523675	997.1742484814802	499.999951844	2687.3382193367806	1040.6663578219398	271.99503760128357	727.4115726753677	223.5455152493502	49.04281576428447	99.9999903689	499.999951844
2430.0.	0.697214424462218	999.3026892645413	499.999951844	2765.530521052323	967.4894862923526	266.9796074153294	404.09242210747954	344.01971846819924	251.88776311332384	99.9999903689	499.999951844
2460.0.	0.47433741729618606	999.5255662717076	499.999951844	2941.782386935231	836.3439520641576	221.87327576061847	209.47246819841777	311.3794741577107	479.1479613328739	99.9999903689	499.999951844
2490.0.	0.410698234656786	999.5892054543476	499.999951844	3138.287763108656	690.4891048807751	171.22274677057382	107.15310296333327	245.46044352606842	647.386357199601	99.9999903689	499.999951844
2520.0.	0.39136366726655203	999.6085400217381	499.999951844	3342.3660784452754	536.3753532223773	121.25818309235085	66.89309365505216	208.2709231703282	724.8358868636229	99.9999903689	499.999951844
2550.0.	0.39550554185324804	999.6043981471518	499.999951844	3548.6330902522354	376.61227588542226	74.75424862234517	69.25642411447762	224.1997832103822	706.543696364143	99.9999903689	499.999951844
2580.0.	0.422433459998904	999.5774702290059	499.999951844	3751.5140212678384	214.1233207165395	34.36227277562402	111.36001601626113	281.12133042655364	607.5185572461882	99.9999903689	499.999951844
2610.0.	0.48470357194315905	999.5152001170615	499.999951844	3934.6768978007185	59.76761985995764	5.555097099323555	202.7259085468457	338.22450801624143	459.0494871259157	99.9999903689	499.999951844
2640.0.	0.608957729756726	999.3909459592485	499.999951844	3992.546006004786	7.438534107499081	0.015074647710244	341.2777754193713	349.75827800752296	308.9638502621092	99.9999903689	499.999951844
2670.0.	0.8607249330160881	999.1391787559886	499.999951844	3985.6387272185425	14.313328759069538	0.047558782380682	508.4759788774844	305.17233405696464	186.3515907545546	99.9999903689	499.999951844
2700.0.	1.550197606846597	998.4497060821581	499.999951844	3956.2959577928814	43.309779731456494	0.39387723565446503	697.0914711927063	212.92161174276586	89.98682075353146	99.9999903689	499.999951844
2730.0.	5.789344740900062	994.2105589481049	499.999951844	3734.60405552739	254.13149946149937	11.264059771104034	891.6343765535079	86.26753707691361	22.097990058582813	99.9999903689	499.999951844
2760.0.	16.6734292752269	983.3264744137769	499.999951844	2784.6535388833136	989.6752224883772	225.67085338830128	851.1630039714223	133.4188119560668	15.418087761515498	99.9999903689	499.999951844
2790.0.	0.9077447874520881	999.0921589015514	499.999951844	2718.2726598732047	1004.204869852634	277.522085034155	496.50033478648885	328.77875745756666	174.72081144494774	99.9999903689	499.999951844
2820.0.	0.5177003730763601	999.4822033159267	499.999951844	2879.5232242237516	882.3689788832708	238.1074116529691	262.3544791415487	330.3883644121179	407.257060135337	99.9999903689	499.999951844
2850.0.	0.424863985830907	999.5750397031723	499.999951844	3071.5024729479114	740.2634737849756	188.23366802710504	133.11208537670973	266.4897696133878	600.3980486989063	99.9999903689	499.999951844
2880.0.	0.394776959365355	999.605126729637	499.999951844	3273.7805174680348	588.5525749524475	137.66652233950873	74.90670205970295	215.23785467282093	709.85534695648	99.9999903689	499.999951844
2910.0.	0.39181653923311405	999.60808714977	499.999951844	3479.8307909883224	430.42282537335893	89.74599839831134	64.291242616858	212.99563748078378	722.7130235913626	99.9999903689	499.999951844
2940.0.	0.41043943297788205	999.5894642560253	499.999951844	3684.695117053887	268.3613011869576	46.94319651914764	92.37451730133144	259.6770287808267	647.9483576068458	99.9999903689	499.999951844
2970.0.	0.45856540249026706	999.5413382865128	499.999951844	3878.4785014913596	108.32714384359137	13.19396942504011	166.24072933534293	322.28049283721447	511.47868151644656	99.9999903689	499.999951844
3000.0.	0.558492695950321	999.4414109930531	499.999951844	3991.919854571625	8.0080724682085	0.071687720155151	291.2485531324369	352.55803111854107	356.1933194380267	99.9999903689	499.999951844
